Rank,Name,Team,Position,Week,Opponent,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGameDraftKings,FantasyPointsDraftKings
1,Patrick Mahomes,KC,QB,15,NO,315.1,2.3,0.7,19.4,0.2,0,0,0,0,0,0,0,27.1,27.14
2,Derrick Henry,TEN,RB,15,DET,0,0,0,112,1.1,1.7,12.9,0.1,0,0,0,0,24.3,24.29
3,Tom Brady,TB,QB,15,ATL,301.5,2.1,0.7,1.8,0.1,0,0,0,0,0,0,0,23.4,23.44
4,Lamar Jackson,BAL,QB,15,JAX,206.1,1.7,0.6,67.2,0.4,0,0,0,0,0,0,0,23.4,23.36
4,Davante Adams,GB,WR,15,CAR,0,0,0,0,0,8,99.6,0.9,0,0,0,0,23.4,23.36
6,Aaron Rodgers,GB,QB,15,CAR,287.6,2.6,0.4,10,0.1,0,0,0,0,0,0,0,23,23
7,Josh Allen,BUF,QB,15,DEN,251.1,1.8,0.8,34,0.5,0,0,0,0,0,0,0,22.6,22.64
8,Kyler Murray,ARI,QB,15,PHI,249.2,1.7,0.7,42.3,0.4,0,0,0,0,0,0,0,22.6,22.6
9,Russell Wilson,SEA,QB,15,WAS,263.1,2.2,0.6,27.9,0.1,0,0,0,0,0,0,0,22,22.01
10,Alvin Kamara,NO,RB,15,KC,0,0,0,60.9,0.5,5.9,54.6,0.2,0,0,0,0,21.6,21.55
11,Ryan Tannehill,TEN,QB,15,DET,262,2.1,0.6,15.9,0.2,0,0,0,0,0,0,0,21,20.97
12,Tyreek Hill,KC,WR,15,NO,0,0,0,7.7,0.1,5.9,87.8,0.8,0,0,0,0,20.8,20.85
13,Deshaun Watson,HOU,QB,15,IND,263.5,1.6,0.8,28.8,0.3,0,0,0,0,0,0,0,20.7,20.72
14,Justin Herbert,LAC,QB,15,LV,267.2,1.8,1,20.7,0.3,0,0,0,0,0,0,0,20.7,20.66
15,Dalvin Cook,MIN,RB,15,CHI,0,0,0,91.4,0.8,3.2,27.7,0.1,0,0,0,0,20.3,20.31
16,Austin Ekeler,LAC,RB,15,LV,0,0,0,55.6,0.3,5.7,51.1,0.3,0,0,0,0,19.9,19.87
17,Jared Goff,LAR,QB,15,NYJ,283,1.9,0.8,7.8,0.1,0,0,0,0,0,0,0,19.4,19.4
18,Jalen Hurts,PHI,QB,15,ARI,193.3,1.1,0.8,57.4,0.4,0,0,0,0,0,0,0,19.3,19.27
19,Calvin Ridley,ATL,WR,15,TB,0,0,0,1,0,6.4,90.3,0.6,0,0,0,0,19,19.03
20,Stefon Diggs,BUF,WR,15,DEN,0,0,0,1.2,0,7.2,85.3,0.5,0,0,0,0,18.8,18.85
21,Derek Carr,LV,QB,15,LAC,269.4,1.9,0.6,6.3,0.1,0,0,0,0,0,0,0,18.8,18.81
22,Drew Brees,NO,QB,15,KC,271.8,1.9,0.6,3.6,0.1,0,0,0,0,0,0,0,18.7,18.73
23,Philip Rivers,IND,QB,15,HOU,289.9,2,0.9,0.9,0,0,0,0,0,0,0,0,18.7,18.69
24,DeAndre Hopkins,ARI,WR,15,PHI,0,0,0,0.4,0,6.9,86.5,0.5,0,0,0,0,18.6,18.59
25,Ben Roethlisberger,PIT,QB,15,CIN,281.3,2,0.8,2.3,0,0,0,0,0,0,0,0,18.6,18.58
26,A.J. Brown,TEN,WR,15,DET,0,0,0,1.3,0,5.2,85,0.7,0,0,0,0,18,18.03
27,Travis Kelce,KC,TE,15,NO,0,0,0,0,0,6.5,83.4,0.5,0,0,0,0,17.8,17.84
28,Teddy Bridgewater,CAR,QB,15,GB,258.3,1.6,0.9,15,0.1,0,0,0,0,0,0,0,17.8,17.83
29,Cam Newton,NE,QB,15,MIA,199.5,1,0.9,36.5,0.5,0,0,0,0,0,0,0,17.6,17.63
30,Baker Mayfield,CLE,QB,15,NYG,249.6,1.7,0.8,9.5,0.1,0,0,0,0,0,0,0,17.4,17.43
31,DK Metcalf,SEA,WR,15,WAS,0,0,0,0.5,0,5.2,85.5,0.6,0,0,0,0,17.4,17.4
32,Matthew Stafford,DET,QB,15,TEN,273.1,1.7,0.7,4.6,0,0,0,0,0,0,0,0,17.4,17.38
33,Kirk Cousins,MIN,QB,15,CHI,262.1,1.8,0.8,5.5,0,0,0,0,0,0,0,0,17.2,17.23
34,Allen Robinson II,CHI,WR,15,MIN,0,0,0,0.1,0,6.1,81.1,0.5,0,0,0,0,17.2,17.22
35,Aaron Jones,GB,RB,15,CAR,0,0,0,73.4,0.6,3.2,25.2,0.1,0,0,0,0,17.2,17.16
36,Mitch Trubisky,CHI,QB,15,MIN,242.2,1.6,0.8,13.6,0.1,0,0,0,0,0,0,0,17.2,17.15
37,Matt Ryan,ATL,QB,15,TB,279.2,1.6,0.9,4.4,0,0,0,0,0,0,0,0,17,17.01
38,Mike Davis,CAR,RB,15,GB,0,0,0,58,0.5,4.2,28.3,0.2,0,0,0,0,16.9,16.93
39,Brandon Aiyuk,SF,WR,15,DAL,0,0,0,4.5,0,5.6,76.3,0.5,0,0,0,0,16.7,16.68
40,Robert Woods,LAR,WR,15,NYJ,0,0,0,8.1,0.1,5.8,70.1,0.4,0,0,0,0,16.6,16.62
41,Jonathan Taylor,IND,RB,15,HOU,0,0,0,78.8,0.6,2.4,20.3,0.1,0,0,0,0,16.4,16.41
42,Gardner Minshew,JAX,QB,15,BAL,236.4,1.4,0.9,17.8,0.1,0,0,0,0,0,0,0,16.3,16.34
43,Justin Jefferson,MIN,WR,15,CHI,0,0,0,0.2,0,5.2,80.6,0.5,0,0,0,0,16.3,16.28
44,Cooper Kupp,LAR,WR,15,NYJ,0,0,0,1.5,0,5.9,71.8,0.5,0,0,0,0,16.2,16.23
45,Nick Mullens,SF,QB,15,DAL,259.5,1.5,1,3.4,0.1,0,0,0,0,0,0,0,16.2,16.22
46,James Robinson,JAX,RB,15,BAL,0,0,0,76.1,0.4,3.3,23.9,0.1,0,0,0,0,16.2,16.2
47,Tua Tagovailoa,MIA,QB,15,NE,233.9,1.5,0.8,10.8,0.1,0,0,0,0,0,0,0,16.1,16.14
48,Adam Thielen,MIN,WR,15,CHI,0,0,0,0.9,0,5.4,70.3,0.6,0,0,0,0,16.1,16.12
49,Darren Waller,LV,TE,15,LAC,0,0,0,0,0,6.4,67.7,0.5,0,0,0,0,16.1,16.07
50,Andy Dalton,DAL,QB,15,SF,247.1,1.5,0.9,6.3,0.1,0,0,0,0,0,0,0,16,16.01
50,Drew Lock,DEN,QB,15,BUF,241.7,1.5,1.1,9.4,0.1,0,0,0,0,0,0,0,16,16.01
52,Nick Chubb,CLE,RB,15,NYG,0,0,0,88.1,0.7,1.3,10.7,0.1,0,0,0,0,15.9,15.88
53,Terry McLaurin,WAS,WR,15,SEA,0,0,0,0.2,0,5.6,78.3,0.4,0,0,0,0,15.8,15.75
54,Keenan Allen,LAC,WR,15,LV,0,0,0,0.3,0,6,66.6,0.5,0,0,0,0,15.7,15.69
55,Josh Jacobs,LV,RB,15,LAC,0,0,0,69.7,0.7,2.3,16.5,0.1,0,0,0,0,15.6,15.62
56,D'Andre Swift,DET,RB,15,TEN,0,0,0,49.2,0.4,3.6,33.1,0.2,0,0,0,0,15.3,15.33
57,Tyler Lockett,SEA,WR,15,WAS,0,0,0,0.5,0,5.6,65.6,0.5,0,0,0,0,15.2,15.21
58,David Montgomery,CHI,RB,15,MIN,0,0,0,62.8,0.4,3.2,26.7,0.1,0,0,0,0,15,15.05
59,Corey Davis,TEN,WR,15,DET,0,0,0,0,0,5.1,75.2,0.4,0,0,0,0,15,15.02
60,Chris Godwin,TB,WR,15,ATL,0,0,0,0.4,0,5.5,69,0.4,0,0,0,0,14.8,14.84
61,Chosen Anderson,CAR,WR,15,GB,0,0,0,0.4,0,5.8,72.9,0.3,0,0,0,0,14.8,14.83
62,Dwayne Haskins,WAS,QB,15,SEA,226.6,1.3,0.9,8.4,0.1,0,0,0,0,0,0,0,14.6,14.6
63,Chris Carson,SEA,RB,15,WAS,0,0,0,60.6,0.4,2.8,21,0.2,0,0,0,0,14.5,14.46
64,T.Y. Hilton,IND,WR,15,HOU,0,0,0,0.3,0,5,69.7,0.4,0,0,0,0,14.4,14.4
65,Cam Akers,LAR,RB,15,NYJ,0,0,0,78.6,0.5,1.6,14.2,0.1,0,0,0,0,14.4,14.38
65,Miles Sanders,PHI,RB,15,ARI,0,0,0,66.5,0.4,2.6,22.3,0.1,0,0,0,0,14.4,14.38
67,Amari Cooper,DAL,WR,15,SF,0,0,0,0.9,0,5,68.8,0.4,0,0,0,0,14.4,14.37
68,Mike Evans,TB,WR,15,ATL,0,0,0,0,0,4.4,63.6,0.6,0,0,0,0,14.4,14.36
69,Diontae Johnson,PIT,WR,15,CIN,0,0,0,1.5,0,5.5,62.9,0.4,0,0,0,0,14.3,14.34
70,Brandin Cooks,HOU,WR,15,IND,0,0,0,0.7,0,5.2,72.5,0.3,0,0,0,0,14.3,14.32
71,Pittsburgh Steelers,PIT,DST,15,CIN,0,0,0,0,0,0,0,0,3.6,1.2,1,0.8,14.2,14.2
72,JuJu Smith-Schuster,PIT,WR,15,CIN,0,0,0,0,0,5.8,58.6,0.4,0,0,0,0,14.1,14.06
73,Jarvis Landry,CLE,WR,15,NYG,0,0,0,0.5,0,5.2,62.8,0.4,0,0,0,0,13.9,13.93
74,DJ Moore,CAR,WR,15,GB,0,0,0,1.5,0,4.3,70.7,0.4,0,0,0,0,13.9,13.92
75,Cole Beasley,BUF,WR,15,DEN,0,0,0,0,0,5.1,61.8,0.4,0,0,0,0,13.7,13.68
