"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"35","DeVonta Smith","WR","PHI",14.9,1.86,1.37,12.5,17.7,5.34,4.11,6.58,35,45,35,19,"8",NA,NA,83
"36","T.J. Hockenson","TE","MIN",12.1,3,1.01,9.62,16.8,5.23,4.64,9.51,36,38,12,3,"3",NA,NA,99
"37","Josh Allen","QB","BUF",23.5,0.635,0.325,22.9,24.5,4.65,5.32,4.16,37,32,51,1,"1",NA,NA,39
"38","Jalen Hurts","QB","PHI",23.2,0.566,1.21,22.2,24.8,4.33,4.66,4.38,38,36,48,2,"2",NA,NA,33
"39","Dalton Schultz","TE","DAL",11.1,1.2,0.0055,9.54,15.7,4.23,4.56,8.35,39,39,19,4,"3",NA,NA,76
"40","Miles Sanders","RB","PHI",12.7,0.621,0.338,12.2,15.4,4.22,5.49,4.03,41,30,52,15,"7",NA,NA,28
"41","Pat Freiermuth","TE","PIT",11.1,1.84,0.609,9.76,14.2,4.22,4.78,6.91,40,34,32,5,"4",NA,NA,97
"42","D.J. Moore","WR","CAR",13.5,1.63,0.0558,12.4,17.1,3.97,3.99,6.01,42,46,40,20,"8",NA,NA,73
"43","Deebo Samuel","WR","SF",13.4,0.801,0.0855,12.6,14.8,3.92,4.2,3.76,43,44,54,21,"8",NA,NA,32
"44","DOnta Foreman","RB","CAR",12.4,1.03,0.107,10.1,16.5,3.88,3.44,5.13,44,48,44,16,"7",NA,NA,55
"45","Mike Williams","WR","LAC",13.3,3.33,0.265,10.5,17.1,3.83,2.11,6.03,45,60,39,22,"8",NA,NA,97
"46","Isiah Pacheco","RB","KC",12.3,2.3,0.0372,9.71,15.5,3.77,3.01,4.21,46,53,50,17,"7",NA,NA,93
"47","Dameon Pierce","RB","HOU",12.2,0.909,0.075,11.2,14.5,3.74,4.5,3.17,47,41,56,18,"7",NA,NA,46
"48","Najee Harris","RB","PIT",12.1,0.697,0.278,11.4,14.1,3.66,4.73,2.75,48,35,61,19,"8",NA,NA,33
"49","George Kittle","TE","SF",10.5,1.65,0.336,7.49,15,3.61,2.51,7.7,49,57,26,6,"5",NA,NA,94
"50","JuJu Smith-Schuster","WR","KC",13.1,0.24,0.0107,12.7,16.7,3.57,4.27,5.61,50,42,42,23,"8",NA,NA,7
"51","Jerry Jeudy","WR","DEN",13.1,0.987,0.083,11.5,15.5,3.55,3.12,4.37,51,51,49,24,"8",NA,NA,46
"52","Mike Evans","WR","TB",13,3.44,0.57,10.3,17.2,3.47,1.84,6.14,52,68,38,25,"9",NA,NA,99
"53","Latavius Murray","RB","DEN",11.9,0.86,0.533,10.9,13.5,3.38,4.22,2.14,53,43,68,20,"8",NA,NA,45
"54","Greg Dulcich","TE","DEN",10.1,0.578,1.2,9.62,10.7,3.28,4.64,3.36,54,37,55,7,"6",NA,NA,48
"55","Patrick Mahomes","QB","KC",22,1.12,0.335,20.8,23,3.11,3.24,2.61,55,50,62,3,"2",NA,NA,64
"56","Marquise Brown","WR","ARI",12.4,0.089,0.799,9.67,14,2.9,1.25,2.94,56,79,58,26,"10",NA,NA,3
"57","Rachaad White","RB","TB",11.3,1.19,0.488,10,13.3,2.85,3.34,1.97,57,49,69,21,"9",NA,NA,65
"58","Joe Burrow","QB","CIN",21.6,1.98,1.09,19.8,23.4,2.78,2.22,3.03,58,59,57,4,"3",NA,NA,88
"59","Jamaal Williams","RB","DET",10.8,1.64,0.468,9.3,14.2,2.36,2.6,2.82,59,54,59,22,"9",NA,NA,83
"60","Adam Thielen","WR","MIN",11.6,0.89,0.0207,9.84,13.6,2.1,1.42,2.49,60,74,64,27,"10",NA,NA,45
"61","Darius Slayton","WR","NYG",11.6,1.91,0.237,8.7,15.6,2.08,0.28,4.48,61,91,47,28,"10",NA,NA,86
"62","Tyler Higbee","TE","LAR",8.95,1.63,0.472,6.81,11.1,2.08,1.83,3.81,62,69,53,8,"7",NA,NA,91
"63","Cowboys","DST","DAL",7.32,1.01,1.31,6.12,8.56,1.96,1.26,2.78,63,78,60,1,"1",NA,NA,96
"64","Raheem Mostert","RB","MIA",10.4,0.581,0.197,8.74,11.9,1.89,2.04,0.538,64,61,90,23,"9",NA,NA,25
"65","Diontae Johnson","WR","PIT",11.4,0.416,0.227,10.7,11.9,1.84,2.26,0.843,65,58,82,29,"10",NA,NA,15
"66","Devin Singletary","RB","BUF",10.2,2.08,0.111,8.66,12.9,1.7,1.96,1.54,66,63,74,24,"9",NA,NA,90
"67","Justin Herbert","QB","LAC",20.5,0.416,0.961,20.1,20.9,1.69,2.54,0.473,67,56,93,5,"4",NA,NA,24
"68","Gabriel Davis","WR","BUF",11.1,0.857,0.0235,9.69,12.3,1.62,1.27,1.19,68,76,77,30,"10",NA,NA,38
"69","Gerald Everett","TE","LAC",8.48,1.37,0.356,6.56,9.48,1.61,1.58,2.15,69,73,67,9,"7",NA,NA,82
"70","Jeffery Wilson","RB","MIA",10.1,1.59,0.069,8.44,11.9,1.59,1.74,0.573,71,71,89,25,"10",NA,NA,78
"71","Brandon Aiyuk","WR","SF",11.1,1.81,0.0625,8.67,12.7,1.59,0.256,1.57,70,93,73,31,"11",NA,NA,82
"72","Zay Jones","WR","JAC",11,0.283,0.342,9.6,12.5,1.53,1.18,1.39,72,80,75,32,"11",NA,NA,10
"73","Leonard Fournette","RB","TB",10,0.519,0.0137,9.28,13.1,1.52,2.58,1.74,73,55,71,26,"10",NA,NA,19
"74","Cam Akers","RB","LAR",9.99,1.99,1.12,7.83,12.5,1.5,1.13,1.2,74,81,76,27,"11",NA,NA,88
"75","Dawson Knox","TE","BUF",8.12,1.49,0.0399,5.43,12.6,1.25,0.446,5.28,75,88,43,10,"7",NA,NA,85
"76","David Njoku","TE","CLE",8.08,0.552,0.328,6.84,9.51,1.21,1.86,2.18,76,66,66,11,"8",NA,NA,36
"77","George Pickens","WR","PIT",10.7,0.999,0.225,9.67,11.9,1.19,1.26,0.842,77,77,83,33,"11",NA,NA,48
"78","Donovan Peoples-Jones","WR","CLE",10.5,0.595,0.221,9.18,12.3,0.965,0.759,1.19,78,85,78,34,"11",NA,NA,21
"79","Hunter Henry","TE","NE",7.76,0.932,0.225,6.92,8.91,0.885,1.93,1.58,79,64,72,12,"8",NA,NA,55
"80","Tyler Boyd","WR","CIN",10.3,0.847,0.182,8.61,11.9,0.744,0.193,0.852,80,95,81,35,"12",NA,NA,37
"81","Tua Tagovailoa","QB","MIA",19.6,0.513,0.274,17.5,20.8,0.725,0,0.451,81,106,94,6,"4",NA,NA,30
"82","Foster Moreau","TE","LVR",7.53,0.514,0.217,6.87,8.1,0.66,1.89,0.775,82,65,85,13,"9",NA,NA,33
"83","Eagles","DST","PHI",6.02,0.474,0.105,5.56,6.46,0.647,0.695,0.676,83,86,87,2,"2",NA,NA,76
"84","Hunter Renfrow","WR","LVR",10.1,0,0.118,10.1,10.1,0.562,1.66,-1.01,84,72,133,36,"12",NA,NA,1
"85","Patriots","DST","NE",5.91,1.3,0.183,4.89,6.94,0.542,0.0207,1.16,85,102,79,3,"3",NA,NA,99
"86","Kyler Murray","QB","ARI",19.3,0.643,0.175,18.7,22.9,0.451,1.12,2.49,86,82,63,7,"4",NA,NA,42
"87","Josh Palmer","WR","LAC",9.96,1.75,0.0567,5.56,11.6,0.444,-2.86,0.499,87,174,92,37,"12",NA,NA,77
"88","Noah Fant","TE","SEA",7.31,0.629,0.0963,6.83,8.05,0.443,1.85,0.726,88,67,86,14,"9",NA,NA,52
"89","Michael Gallup","WR","DAL",9.91,0.286,0.375,9.1,10.3,0.387,0.68,-0.799,89,87,126,38,"12",NA,NA,11
"90","Travis Homer","RB","SEA",8.86,1.62,0.13,6.97,10.5,0.383,0.275,-0.801,90,92,127,28,"11",NA,NA,81
"91","Steelers","DST","PIT",5.73,0.81,0.11,5.12,6.31,0.358,0.247,0.525,91,94,91,4,"4",NA,NA,92
"92","Evan Engram","TE","JAC",7.22,0.208,0.109,6.76,7.76,0.347,1.78,0.434,92,70,95,15,"9",NA,NA,12
"93","Geno Smith","QB","SEA",19.1,0.845,0.157,17.6,20.4,0.276,0.0115,0,93,104,106,8,"4",NA,NA,48
"94","Michael Carter","RB","NYJ",8.74,2.31,0.253,5.81,12.2,0.253,-0.891,0.89,94,129,80,29,"11",NA,NA,94
"95","Chiefs","DST","KC",5.62,0.153,0.00333,5.28,5.76,0.248,0.411,-0.0267,95,90,108,5,"4",NA,NA,16
"96","Raiders","DST","LVR",5.61,0.257,0.0283,4.05,5.88,0.245,-0.82,0.092,96,126,103,6,"5",NA,NA,32
"97","Austin Hooper","TE","TEN",7.11,0.0371,0.0104,6.32,8.17,0.237,1.34,0.84,97,75,84,16,"9",NA,NA,3
"98","Chigoziem Okonkwo","TE","TEN",7.1,0.441,0.0974,4.25,7.91,0.227,-0.732,0.579,98,123,88,17,"9",NA,NA,27
"99","Ravens","DST","BAL",5.58,0.148,0.148,4.9,5.78,0.217,0.0287,0,99,100,106,7,"6",NA,NA,12
"100","Tyler Conklin","TE","NYJ",7,0.369,0.0507,5.81,7.33,0.129,0.825,0,100,84,106,18,"9",NA,NA,24
"101","Kirk Cousins","QB","MIN",19,0.24,0.119,18.6,19.4,0.119,1.08,-1.03,101,83,135,9,"5",NA,NA,12
"102","Ryan Izzo","TE","FA",6.95,NA,0.0788,6.95,6.95,0.0788,1.97,-0.379,102,62,117,19,"10",NA,NA,NA
"103","Seahawks","DST","SEA",5.44,0.143,0.0617,5.3,5.59,0.0683,0.429,-0.198,103,89,112,8,"7",NA,NA,8
"104","Robert Woods","WR","TEN",9.53,1.29,0.0118,8.42,10.6,0.0118,0,-0.508,104,106,120,39,"12",NA,NA,63
"105","Jets","DST","NYJ",5.38,0.356,0.00667,4.99,5.76,0.00667,0.12,-0.024,105,98,107,9,"7",NA,NA,64
"106","Dak Prescott","QB","DAL",18.8,1.24,0.414,17.7,20.3,0,0.148,-0.1,106,96,109,10,"5",NA,NA,70
"107","Samaje Perine","RB","CIN",8.48,0.931,5e-04,6.84,11.2,0,0.135,-0.17,106,97,111,30,"11",NA,NA,48
"108","DeVante Parker","WR","NE",9.52,1.28,0.0232,8.28,16,0,-0.133,4.95,106,109,45,40,"12",NA,NA,62
"109","Daniel Bellinger","TE","NYG",6.87,0.578,0.457,4.98,7.38,0,0,0.0503,106,106,104,20,"10",NA,NA,45
"110","Bills","DST","BUF",5.37,0.311,0.0933,4.72,6.15,0,-0.153,0.367,106,110,96,10,"8",NA,NA,44
"111","James Cook","RB","BUF",8.48,0.775,0.234,6.19,11.3,-5e-04,-0.505,0,107,117,106,31,"11",NA,NA,39
"112","Mack Hollins","WR","LVR",9.5,0.681,0.116,8.44,11.1,-0.0232,0.0262,0,108,101,106,41,"12",NA,NA,24
"113","Cardinals","DST","ARI",5.28,0.311,0.0317,4.78,6.04,-0.0933,-0.0893,0.258,109,107,98,11,"9",NA,NA,44
"114","Dolphins","DST","MIA",5.24,0.109,0.00667,4.87,5.94,-0.125,0,0.156,110,106,99,12,"9",NA,NA,4
"115","Browns","DST","CLE",5.24,0.39,0.0117,4.37,5.52,-0.132,-0.499,-0.263,111,116,114,13,"10",NA,NA,72
"116","Van Jefferson","WR","LAR",9.38,1.37,0.151,8.05,10.9,-0.139,-0.366,-0.234,112,113,113,42,"13",NA,NA,66
"117","Panthers","DST","CAR",5.22,0.252,0.085,4.12,5.49,-0.143,-0.749,-0.297,113,125,115,14,"11",NA,NA,28
"118","Titans","DST","TEN",5.14,0.089,0.02,4.95,5.21,-0.228,0.076,-0.579,114,99,121,15,"11",NA,NA,1
"119","Kareem Hunt","RB","CLE",8.25,2.11,0.404,6.58,9.92,-0.234,-0.115,-1.41,115,108,145,32,"12",NA,NA,91
"120","Buccaneers","DST","TB",5.12,0.178,0.152,4.36,5.28,-0.248,-0.505,-0.5,116,118,119,16,"12",NA,NA,20
"121","D.J. Chark","WR","DET",9.23,0.89,0.0913,7.75,11.4,-0.29,-0.668,0.325,117,121,97,43,"13",NA,NA,44
"122","Marquez Valdes-Scantling","WR","KC",9.14,0.608,0.291,7.55,11.1,-0.382,-0.871,0.0102,118,128,105,44,"13",NA,NA,23
"123","Bengals","DST","CIN",4.97,0.539,0.0483,3.7,5.48,-0.4,-1.17,-0.305,119,131,116,17,"13",NA,NA,88
"124","Jared Goff","QB","DET",18.4,0.261,0.509,17,19,-0.414,-0.547,-1.37,120,119,144,11,"6",NA,NA,15
"125","49ers","DST","SF",4.92,0.311,0.16,4.62,5.88,-0.448,-0.247,0.096,121,112,102,18,"14",NA,NA,44
"126","Jordan Akins","TE","HOU",6.41,0.282,1.2,4.55,7.44,-0.457,-0.431,0.108,122,115,101,21,"11",NA,NA,21
"127","Vikings","DST","MIN",4.76,0.311,0.0333,4.12,5.39,-0.608,-0.745,-0.39,123,124,118,19,"15",NA,NA,44
"128","Jerick McKinnon","RB","KC",7.84,1.01,1.1,6.49,10.1,-0.639,-0.213,-1.2,124,111,140,33,"13",NA,NA,54
"129","Lions","DST","DET",4.73,0.287,0.0233,4.46,4.97,-0.642,-0.409,-0.811,125,114,128,20,"16",NA,NA,40
"130","Chargers","DST","LAC",4.7,0.316,0.00833,3.7,5.06,-0.665,-1.17,-0.722,126,132,124,21,"16",NA,NA,60
"131","Corey Davis","WR","NYJ",8.85,0.692,0.0176,8.43,10.2,-0.673,0.011,-0.919,127,105,132,45,"13",NA,NA,25
"132","Jaguars","DST","JAC",4.7,0.222,0.18,3.59,5.08,-0.673,-1.28,-0.7,128,134,123,22,"17",NA,NA,24
"133","Chris Moore","WR","HOU",8.83,0.771,0.0299,7.5,10.2,-0.691,-0.92,-0.862,129,130,129,46,"13",NA,NA,31
"134","Isaiah McKenzie","WR","BUF",8.8,0.356,0.475,6.57,9.25,-0.721,-1.84,-1.84,130,146,149,47,"14",NA,NA,14
"135","Rams","DST","LAR",4.52,0.519,0.0283,3.4,5.04,-0.853,-1.47,-0.74,131,139,125,23,"18",NA,NA,80
"136","Giants","DST","NYG",4.49,0.356,0.22,3.2,4.75,-0.882,-1.67,-1.03,132,143,136,24,"19",NA,NA,64
"137","Deshaun Watson","QB","CLE",17.9,2.39,0.797,15.6,20.5,-0.924,-1.96,0.139,133,150,100,12,"6",NA,NA,91
"138","Broncos","DST","DEN",4.27,0.257,0.307,3.31,4.52,-1.1,-1.56,-1.26,134,141,141,25,"20",NA,NA,32
"139","Phillip Dorsett","WR","HOU",8.32,1.08,0.0025,6.69,9.94,-1.2,-1.73,-1.15,135,144,139,48,"14",NA,NA,54
"140","Nick Westbrook-Ikhine","WR","TEN",8.32,0.325,0.356,6.32,8.56,-1.2,-2.09,-2.53,136,152,165,49,"14",NA,NA,13
"141","Texans","DST","HOU",3.96,0.534,0,3.06,4.49,-1.41,-1.81,-1.3,137,145,142,26,"20",NA,NA,84
"142","Demarcus Robinson","WR","BAL",7.96,1.75,0.0143,6.18,9.96,-1.55,-2.24,-1.13,138,156,138,50,"14",NA,NA,76
"143","Marvin Jones","WR","JAC",7.95,1.26,0.283,7.06,9.12,-1.57,-1.36,-1.96,139,138,155,51,"14",NA,NA,59
"144","Cade Otton","TE","TB",5.21,1.5,0.0205,3.64,6.45,-1.66,-1.34,-0.879,140,137,131,22,"11",NA,NA,88
"145","Mike Gesicki","TE","MIA",5.19,1.02,0.193,3.72,7.22,-1.68,-1.26,-0.108,141,133,110,23,"11",NA,NA,67
"146","Tyler Huntley","QB","BAL",17.1,1.54,0.0812,9.57,22.2,-1.72,-7.97,1.82,142,301,70,13,"7",NA,NA,76
"147","Kyren Williams","RB","LAR",6.74,1.41,0.045,5.99,8.05,-1.74,-0.715,-3.28,143,122,182,34,"13",NA,NA,75
"148","DeeJay Dallas","RB","SEA",6.7,NA,0.43,6.7,6.7,-1.78,0,-4.63,144,106,218,35,"13",NA,NA,NA
"149","Derek Carr","QB","LVR",17,1.01,0.476,16.2,18,-1.8,-1.32,-2.44,145,136,164,14,"7",NA,NA,58
"150","Quez Watkins","WR","PHI",7.67,0.0563,0.0922,6.01,7.88,-1.85,-2.41,-3.21,146,164,177,52,"14",NA,NA,1
"151","Drew Sample","TE","CIN",5,NA,0.154,5,5,-1.87,0.0188,-2.33,147,103,162,24,"11",NA,NA,NA
"152","Devin Duvernay","WR","BAL",7.58,1.53,0.211,6.23,8.92,-1.94,-2.19,-2.17,148,154,160,53,"15",NA,NA,70
"153","Will Dissly","TE","SEA",4.85,0.489,0.0592,4.36,5.98,-2.02,-0.62,-1.34,149,120,143,25,"11",NA,NA,30
"154","Isaiah Likely","TE","BAL",4.79,0.235,0.312,4.11,5.78,-2.08,-0.868,-1.55,150,127,148,26,"12",NA,NA,18
"155","Josh Reynolds","WR","DET",7.36,0.753,0.0219,5.95,8.96,-2.15,-2.46,-2.12,151,166,158,54,"15",NA,NA,28
"156","Ben Skowronek","WR","LAR",7.34,0.495,0.0818,6.78,9.12,-2.18,-1.64,-1.97,152,142,156,55,"15",NA,NA,17
"157","Chuba Hubbard","RB","CAR",6.27,1.13,0.0885,5.17,9.17,-2.21,-1.53,-2.16,153,140,159,36,"14",NA,NA,58
"158","Nelson Agholor","WR","NE",7.26,0.237,0.11,6.26,8.41,-2.26,-2.15,-2.68,154,153,168,56,"15",NA,NA,6
"159","Mac Jones","QB","NE",16.6,1.3,0.525,15,18.2,-2.28,-2.53,-2.24,155,168,161,15,"8",NA,NA,73
"160","J.K. Dobbins","RB","BAL",6.18,1.13,0.365,4.85,7.23,-2.3,-1.85,-4.1,156,147,204,37,"14",NA,NA,59
"161","Kendall Hinton","WR","DEN",7.15,0.497,0.248,5.93,7.72,-2.37,-2.48,-3.37,157,167,187,57,"15",NA,NA,18
"162","Brevin Jordan","TE","HOU",4.48,0.964,0.165,3.1,6.21,-2.4,-1.88,-1.12,158,148,137,27,"12",NA,NA,58
"163","Jonnu Smith","TE","NE",4.31,0.563,0.161,2.98,5.47,-2.56,-2,-1.86,159,151,151,28,"12",NA,NA,39
"164","Greg Dortch","WR","ARI",6.9,1.37,0.217,4.29,8.23,-2.62,-4.12,-2.86,160,214,171,58,"15",NA,NA,68
"165","Damien Harris","RB","NE",5.82,0,0.13,4.09,10.3,-2.66,-2.61,-1.02,161,170,134,38,"14",NA,NA,1
"166","Trey McBride","TE","ARI",4.15,1.25,0.139,1.91,6.72,-2.72,-3.07,-0.612,162,185,122,29,"13",NA,NA,79
"167","Gus Edwards","RB","BAL",5.69,0.786,0.149,3.72,9.43,-2.79,-2.98,-1.9,163,180,152,39,"14",NA,NA,41
"168","Daniel Jones","QB","NYG",16,0.738,0.199,15.2,17.2,-2.8,-2.33,-3.24,164,162,179,16,"8",NA,NA,45
"169","Elijah Moore","WR","NYJ",6.68,1.76,0.248,5.25,9.15,-2.83,-3.17,-1.94,165,189,154,59,"16",NA,NA,79
"170","Harrison Bryant","TE","CLE",4.01,0.224,0.036,2.7,5.39,-2.86,-2.28,-1.93,166,158,153,30,"13",NA,NA,15
"171","Brock Wright","TE","DET",3.97,0.979,0.108,2.73,4.93,-2.9,-2.25,-2.4,167,157,163,31,"13",NA,NA,61
"172","Kenneth Gainwell","RB","PHI",5.54,0.97,0.021,4.8,8.46,-2.94,-1.9,-2.87,168,149,172,40,"14",NA,NA,49
"173","Dontrell Hilliard","RB","TEN",5.52,0.11,0.483,5.4,7.07,-2.96,-1.3,-4.26,169,135,210,41,"15",NA,NA,7
"174","Tom Brady","QB","TB",15.8,2.95,0.125,13.5,18.5,-3,-4.06,-1.85,170,211,150,17,"8",NA,NA,97
"175","Mitchell Wilcox","TE","CIN",3.87,0.198,0.236,2.68,5.82,-3,-2.3,-1.51,171,159,147,32,"13",NA,NA,9
"176","Trent Sherfield","WR","MIA",6.44,0.538,0.00346,5.31,6.85,-3.08,-3.11,-4.24,172,187,208,60,"16",NA,NA,20
"177","Julio Jones","WR","TB",6.43,1.21,0.0649,5.27,7.15,-3.08,-3.15,-3.94,173,188,199,61,"16",NA,NA,56
"178","Trevor Lawrence","QB","JAC",15.7,1.03,0.551,14.6,17.8,-3.13,-2.98,-2.56,174,179,167,18,"9",NA,NA,61
"179","Noah Brown","WR","DAL",6.37,0.276,0.246,5.4,7.85,-3.15,-3.02,-3.24,175,182,180,62,"16",NA,NA,8
"180","Donald Parham","TE","LAC",3.63,0,0.054,1.58,4.56,-3.24,-3.4,-2.77,176,195,170,33,"13",NA,NA,1
"181","Cameron Brate","TE","TB",3.58,1.18,0.158,2.12,6.46,-3.3,-2.86,-0.873,177,175,130,34,"14",NA,NA,73
"182","Isaiah Hodgins","WR","NYG",6.12,1.96,0.0425,2.84,8.05,-3.4,-5.57,-3.04,178,254,173,63,"16",NA,NA,89
"183","Brandon Powell","WR","LAR",6.08,1.12,0.0853,3.18,7.62,-3.44,-5.23,-3.47,179,246,188,64,"16",NA,NA,55
"184","Mike Boone","RB","DEN",5.03,0.237,0.0375,2.12,6.4,-3.45,-4.58,-4.93,180,229,226,42,"15",NA,NA,12
"185","O.J. Howard","TE","HOU",3.42,0.152,0.0245,1.59,4.18,-3.45,-3.4,-3.14,181,194,176,35,"14",NA,NA,6
"186","Jack Stoll","TE","PHI",3.39,1,0.102,2.34,5.9,-3.48,-2.64,-1.43,182,171,146,36,"14",NA,NA,64
"187","Alexander Mattison","RB","MIN",5,1.25,0.0665,3.27,6.74,-3.49,-3.43,-4.59,183,196,217,43,"15",NA,NA,68
"188","Richie James","WR","NYG",5.99,0.882,0.09,4.66,7.28,-3.52,-3.75,-3.81,184,203,194,65,"16",NA,NA,42
"189","Tony Jones","RB","SEA",4.93,0.833,0.248,3.64,9.29,-3.55,-3.06,-2.04,185,184,157,44,"15",NA,NA,43
"190","Kalif Raymond","WR","DET",5.9,1.59,0.0246,4.21,7.73,-3.61,-4.21,-3.36,187,217,184,66,"16",NA,NA,72
"191","Marquise Goodwin","WR","SEA",5.88,0.237,0.0228,4.02,6.63,-3.64,-4.39,-4.46,188,222,215,67,"16",NA,NA,4
"192","Laviska Shenault","WR","CAR",5.86,1.06,0.0531,3.84,6.7,-3.66,-4.58,-4.39,189,228,213,68,"16",NA,NA,52
"193","Kenny Pickett","QB","PIT",15.2,0.617,0.205,13.4,16.2,-3.68,-4.12,-4.17,191,213,207,19,"9",NA,NA,36
"194","Tutu Atwell","WR","LAR",5.8,1.02,0.204,4.27,8.56,-3.71,-4.15,-2.53,192,215,166,69,"17",NA,NA,49
"195","Jaylen Warren","RB","PIT",4.68,0.528,0.012,3.98,5.39,-3.8,-2.72,-5.95,196,172,250,45,"15",NA,NA,20
"196","Ty Johnson","RB","NYJ",4.67,0.267,0.145,4.39,6.11,-3.81,-2.31,-5.23,197,160,232,46,"15",NA,NA,13
"197","Ryan Tannehill","QB","TEN",15,0.884,0.19,12.7,16.5,-3.88,-4.8,-3.9,198,236,197,20,"9",NA,NA,52
