"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","injury_status","injury_details","week","season_year"
"11","Derek Carr","LVR","QB","2543499","robust",248,9.04385999999999,1.65,0.252042,0.8,0,6.1675,2.9652,0.0925,0,0.18125,0.0555975,0.06,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Dak Prescott","DAL","QB","2555260","robust",237.8575,10.719198,1.575,0.118608,0.705,0.14826,15.55,2.52042,0.16,0.014826,0.1975,0.00741300000000001,0.29,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Aaron Rodgers","GB","QB","2506363","robust",230.495,20.31162,1.6,0.22239,0.6,0.0889560000000001,5.68,1.92738,0.0825,0,0.18125,0.0555975,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Geno Smith","SEA","QB","2539335","robust",241.37,4.28471399999998,1.65,0.326172,0.6475,0.22239,20.4675,1.03782,0.1,0,0.11125,0.0333585,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Taylor Heinicke","WAS","QB","2553656","robust",211.39,23.484384,1.1,0.14826,1.05,0.118608,17.0225,2.2239,0.1,0,0.09,0.029652,0.1,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Jacoby Brissett","CLE","QB","2555261","robust",221.8025,2.46111599999999,1.1,0.103782,0.685,0.133434,15,0.444780000000001,0.2,0,0.215,0.022239,0.06,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Andy Dalton","NO","QB","2495143","robust",234.4,15.71556,1.265,0.29652,0.9,0.0889559999999999,6.6825,0.489258,0,0,0.09375,0.0185325,0.16,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Trevor Lawrence","JAC","QB","2566163","robust",241.4975,1.571556,1.2,0.207564,0.895,0.014826,17.655,1.022994,0.2,0.014826,0.3225,0.0333585,0.11,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Russell Wilson","DEN","QB","2532975","robust",238,0.770952000000015,1.12,0.14826,0.64,0.177912,17.17,0.548562000000001,0.1,0,0.09,0.014826,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","John Wolford","LAR","QB","2561718","robust",222.6,16.990596,1.185,0.14826,0.9225,0.103782,12.555,6.864438,0.1,0,0.18125,0.0555975,0.08,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Colt McCoy","ARI","QB","497123","robust",224.955,13.061706,1.025,0.14826,0.8,0,10.9125,9.725856,0.1,0.014826,0.135,0.051891,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Kenny Pickett","PIT","QB","2568162","robust",222.7125,3.18759000000001,1.0875,0.207564,1.2275,0.252042,16.155,1.512252,0.19,0.029652,0.1375,0.0555975,0.08,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Phillip Walker","CAR","QB","2558904","robust",194.775,0.593040000000008,0.98,0.14826,0.9825,0.044478,6.83,3.083808,0.0925,0.029652,0.0625,0.0185325,0.1,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Davis Mills","HOU","QB","2566136","robust",215.185,12.30558,1.075,0.14826,0.95,0.14826,5.0775,2.9652,0,0,0.10625,0.0185325,0.11,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Ryan Tannehill","TEN","QB","2532956","robust",183.005,17.19816,1.0575,0.118608,0.8,0.163086,12.275,1.33434,0.17,0,0.18125,0.0555975,0.1,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Marcus Mariota","ATL","QB","2552466","robust",185.885,2.52041999999998,1.1475,0.0889560000000001,0.585,0.044478,31.8575,4.25506200000001,0.29,0.0296519999999999,0.20375,0.0111195,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Daniel Jones","NYG","QB","2562299","robust",196.575,3.098634,1.06,0.177912,0.6,0,42.015,1.18608000000001,0.3,0.029652,0.27875,0.0630105,0.16,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Sam Ehlinger","IND","QB","2566142","robust",110.9,135.06486,0.8,0.14826,0.585,0.637518,12.56,9.19212,0.055,0,0.2,0,0.04,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Justin Fields","CHI","QB","2565920","robust",179.7,12.45384,1.1825,0.14826,0.8,0.29652,62.075,3.85476,0.5,0.0593040000000001,0.18375,0.0481845,0.1,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Malik Willis","TEN","QB","2567667","robust",48.85,7.04235,0.22,0.059304,0.2475,0.014826,4.305,0.711648,0.06,0.029652,0.055,0.014826,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Baker Mayfield","CAR","QB","2560800","robust",40.35,14.38122,0.25,0.103782,0.25,0.088956,1.05,0.978516,0,0,0.0333333333333333,0.04942,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Jameis Winston","NO","QB","2552033","robust",23.65,0.444780000000001,0.105,0,0.13,0,0.75,0.681996,0,0,0.00125,0,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Mitchell Trubisky","PIT","QB","2558008","robust",21.35,0,0.15,0,0.125,0,1.325,0.59304,0,0,0,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Skylar Thompson","MIA","QB","2567895","robust",26.2,0,0.02,0,0.105,0,0.3775,0,0.0025,0,0,0,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Bryce Perkins","LAR","QB","2564382","robust",24.37,0,0.1125,0,0.1175,0,1.775,0.14826,0.01,0,0.005,0.007413,0.04,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Derrick Henry","TEN","RB","2556075","robust",NA,NA,NA,NA,NA,NA,99.75,1.4826,0.855,0.14826,0.094,0.0118608,0.06,0,NA,NA,0,NA,0,0,1.835,0.14826,15.235,0.7413,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Nick Chubb","CLE","RB","2561021","robust",NA,NA,NA,NA,NA,NA,90.6625,9.19212,0.8,0.14826,0.0895,0.0207564,0.03,0,NA,NA,0,NA,0,0,1.3325,0.22239,11.45,1.92738,0.03,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Saquon Barkley","NYG","RB","2560968","robust",NA,NA,NA,NA,NA,NA,95.4,4.67018999999999,0.7175,0.29652,0.091,0.0177912,0,NA,NA,NA,0,NA,0.1,0,3.49,0.44478,26.305,2.2239,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Jonathan Taylor","IND","RB","2564148","robust",NA,NA,NA,NA,NA,NA,68.175,1.92738,0.6,0.0741299999999999,0.146,0.0681996,0,NA,NA,NA,0,NA,0,0,2.41,0.474432,16.9475,4.15128,0.0925,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Tony Pollard","DAL","RB","2562699","robust",NA,NA,NA,NA,NA,NA,76.3625,2.66868,0.6225,0.044478,0.1,0,0.01,0,NA,NA,0,NA,0,0,2.0575,0.44478,17.725,1.55673,0.05,0.059304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Christian McCaffrey","SF","RB","2557997","robust",NA,NA,NA,NA,NA,NA,83.9,9.37003200000001,0.7,0.252042,0.1,0,0.03,0,NA,NA,0,NA,0.1,0,4.965,0.29652,41.925,2.81694000000001,0.2875,0.14826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Travis Etienne","JAC","RB","2566157","robust",NA,NA,NA,NA,NA,NA,86.85,5.885922,0.695,0.014826,0.146,0.0681996,0.04,0,NA,NA,0,NA,0,0,2.8,0.237216,22.4375,2.59455,0.05,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Josh Jacobs","LVR","RB","2562377","robust",NA,NA,NA,NA,NA,NA,83.9,5.78214000000001,0.7225,0.14826,0.111,0.014826,0,NA,NA,NA,0,NA,0,0,2.57,0.133434,18.965,2.120118,0.045,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Dameon Pierce","HOU","RB","2567685","robust",NA,NA,NA,NA,NA,NA,81.0025,5.05566599999999,0.57,0.044478,0.0865,0.0266868,0.01,0,NA,NA,0,NA,0,0,2.75,0.237216,18.02,2.14977,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Kenneth Walker III","SEA","RB","2568282","robust",NA,NA,NA,NA,NA,NA,81.45,4.15128,0.7,0.133434,0.0895,0.0207564,0.01,0,NA,NA,0,NA,0,0,1.7,0.207564,11.9425,2.475942,0.055,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Miles Sanders","PHI","RB","2562722","robust",NA,NA,NA,NA,NA,NA,70.2,4.121628,0.595,0.14826,0.097,0.0059304,0.09,0,NA,NA,0,NA,0,0,1.265,0.266868,8.055,1.63086,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Dalvin Cook","MIN","RB","2557991","robust",NA,NA,NA,NA,NA,NA,75.75,3.97336799999999,0.55,0.14826,0.14,0.059304,0.03,0,NA,NA,0,NA,0,0,2.69,0.148259999999999,19.5,2.07564,0.1,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","DOnta Foreman","CAR","RB","2557994","robust",NA,NA,NA,NA,NA,NA,65.375,3.7065,0.5,0,0.103,0.0059304,0.04,0,NA,NA,0,NA,0.1,0,1.45,0.59304,11.09,4.759146,0.0575,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Leonard Fournette","TB","RB","2557973","robust",NA,NA,NA,NA,NA,NA,46.4,7.413,0.345,0.133434,0.0875,0.037065,0,NA,NA,NA,0,NA,0.1,0,4,0.29652,30.65,2.66868,0.1475,0.059304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","Alvin Kamara","NO","RB","2558019","robust",NA,NA,NA,NA,NA,NA,66.005,2.37215999999999,0.44,0.163086,0.1205,0.0385476,0,NA,NA,NA,0,NA,0.1,0,4.5,0.163086,39.9,2.81694,0.2,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Aaron Jones","GB","RB","2558116","robust",NA,NA,NA,NA,NA,NA,62.025,6.6717,0.2,0,0.094,0,0,NA,NA,NA,0,NA,0.1,0,3.5,0.177912,26.8825,4.59606,0.175,0.07413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Cordarrelle Patterson","ATL","RB","2540145","robust",NA,NA,NA,NA,NA,NA,55.5,4.89258,0.6,0.14826,0.0875,0.037065,0,NA,NA,NA,0,NA,0,0,1.22,0.355824,11.51,2.475942,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","James Conner","ARI","RB","2557978","robust",NA,NA,NA,NA,NA,NA,45.875,0.7413,0.29,0.14826,0.0875,0.037065,0,NA,NA,NA,0,NA,0.1,0,2.6,0.59304,18.995,1.63086,0.065,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","David Montgomery","CHI","RB","2562502","robust",NA,NA,NA,NA,NA,NA,57.9,1.734642,0.495,0.014826,0.102,0.0059304,0,NA,NA,NA,0,NA,0,0,1.975,0.29652,17.4,5.63388,0.05,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Jamaal Williams","DET","RB","2558204","robust",NA,NA,NA,NA,NA,NA,60.8025,1.33434000000001,0.5,0.14826,0.104,0.0118608,0.06,0,NA,NA,0,NA,0,0,1.4225,0.429954,9.865,2.935548,0.0275,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Raheem Mostert","MIA","RB","2553728","robust",NA,NA,NA,NA,NA,NA,55.8,3.55824,0.45,0.14826,0.091,0.0177912,0.01,0,NA,NA,0.01,0,0,0,1.53,0.59304,11.895,5.1891,0.095,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","Brian Robinson","WAS","RB","2568348","robust",NA,NA,NA,NA,NA,NA,49.75,8.8956,0.25,0.088956,0.07,0.0474432,0.01,0,NA,NA,0,NA,0,0,0.9475,0.311346,5.9,2.66868,0.0075,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","Khalil Herbert","CHI","RB","2565926","robust",NA,NA,NA,NA,NA,NA,45.8,13.78818,0.35,0.14826,0.05,0.07413,0,NA,NA,NA,0,NA,0,0,0.8675,0.29652,7.05,0.889560000000001,0.0175,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","Najee Harris","PIT","RB","2566448","robust",NA,NA,NA,NA,NA,NA,50.9,1.868076,0.2625,0.133434,0.1125,0.037065,0,NA,NA,NA,0,NA,0,0,2.9,0.859908,17.905,2.66868,0.1,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","AJ Dillon","GB","RB","2563986","robust",NA,NA,NA,NA,NA,NA,44.9325,6.864438,0.2,0,0.07,0.0474432,0,NA,NA,NA,0,NA,0,0,1.6,0,12.8,2.07564,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Darrell Henderson","LAR","RB","2562574","robust",NA,NA,NA,NA,NA,NA,46.9,5.78214,0.2725,0.14826,0.05,0.07413,0,NA,NA,NA,0,NA,0,0,1.86,0.252042,14.445,2.639028,0.0925,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","Austin Ekeler","LAC","RB","2559169","robust",NA,NA,NA,NA,NA,NA,51.95,1.77912,0.5,0.07413,0.15,0.07413,0.03,0,NA,NA,0,NA,0.1,0,6.515,1.11195,49.7,2.37216,0.2925,0.14826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","Jeffery Wilson","MIA","RB","2560938","robust",NA,NA,NA,NA,NA,NA,42.5,2.66868,0.27,0.103782,0.1,0.044478,0,NA,NA,NA,0,NA,0,0,1.6,0.14826,12.95,0.889559999999999,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","Tyler Allgeier","ATL","RB","2567232","robust",NA,NA,NA,NA,NA,NA,39.5,1.63085999999999,0.2,0.029652,0.042,0.0622692,0,NA,NA,NA,0,NA,0,0,0.615,0.044478,5.05,0.696822,0.035,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","Melvin Gordon","DEN","RB","2552469","robust",NA,NA,NA,NA,NA,NA,38.32,1.378818,0.2,0,0.112,0.029652,0,NA,NA,NA,0,NA,0,0,2,0.37065,14.35,1.4826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","Devin Singletary","BUF","RB","2562734","robust",NA,NA,NA,NA,NA,NA,47.8,1.571556,0.205,0.014826,0.092,0,0,NA,NA,NA,0,NA,0,0,2.4875,0.14826,19.5,0.7413,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","Antonio Gibson","WAS","RB","2565276","robust",NA,NA,NA,NA,NA,NA,38.71,1.77912,0.215,0.044478,0.096,0,0.03,0,NA,NA,0,NA,0.1,0,3.13,0.355824,23.8,4.166106,0.1,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","D'Andre Swift","DET","RB","2563965","robust",NA,NA,NA,NA,NA,NA,29.54,2.66868,0.1925,0.133434,0.095,0,0,NA,NA,NA,0,NA,0.1,0,3.2,0.177912,27.045,3.40998,0.13,0.14826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","Kareem Hunt","CLE","RB","2557917","robust",NA,NA,NA,NA,NA,NA,37.3,4.95188400000001,0.2575,0.103782,0.0875,0.037065,0.03,0,NA,NA,0,NA,0,0,2.4025,0.578214,18.975,2.179422,0.1,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","Elijah Mitchell","SF","RB","2566538","robust",NA,NA,NA,NA,NA,NA,27.1,3.11346,0.15,0.088956,0.05,0.07413,0,NA,NA,NA,0,NA,0,0,0.665,0.266868,5.43,2.802114,0.0375,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","Isiah Pacheco","KC","RB","2567808","robust",NA,NA,NA,NA,NA,NA,38.7475,3.46928399999999,0.2,0.14826,0.066,0.0504084,0.01,0,NA,NA,0,NA,0,0,1.355,0.29652,10.445,3.40998,0.05,0.059304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","Clyde Edwards-Helaire","KC","RB","2564271","robust",NA,NA,NA,NA,NA,NA,30.425,5.78214,0.2,0.014826,0.07,0.0474432,0,NA,NA,NA,0,NA,0,0,1.875,0.385476,15.6375,4.29954,0.115,0.118608,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","Eno Benjamin","ARI","RB","2564889","robust",NA,NA,NA,NA,NA,NA,28.765,5.63388,0.15,0.088956,0.042,0.0622692,0,NA,NA,NA,0,NA,0,0,1.91,0.252042,14.81,1.215732,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","Jaylen Warren","PIT","RB","2568493","robust",NA,NA,NA,NA,NA,NA,26.575,12.15732,0.1,0.014826,0.062,0.0563388,0,NA,NA,NA,0,NA,0,0,1.6,0.44478,12.5,3.365502,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","Latavius Murray","DEN","RB","2541161","robust",NA,NA,NA,NA,NA,NA,37,1.4826,0.2175,0.029652,0.1,0,0,NA,NA,NA,0,NA,0,0,1.0875,0.44478,7.36,3.40998,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","Chuba Hubbard","CAR","RB","2565899","robust",NA,NA,NA,NA,NA,NA,25.635,14.321916,0.2075,0.103782,0.088,0.0237216,0,NA,NA,NA,0,NA,0,0,1.2,0.44478,8.4,3.276546,0.0075,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","Caleb Huntley","ATL","RB","2566692","robust",NA,NA,NA,NA,NA,NA,28.85,1.77912,0.1,0.044478,0.012,0.029652,0,NA,NA,NA,0,NA,0,0,0.2,0.14826,0.95,1.082298,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","Cam Akers","LAR","RB","2564319","robust",NA,NA,NA,NA,NA,NA,30.85,1.70499,0.15,0.07413,0.11,0,0,NA,NA,NA,0,NA,0,0,0.85,0.192738,6.7925,0.548562,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","Rachaad White","TB","RB","2568315","robust",NA,NA,NA,NA,NA,NA,29.2,1.33434,0.19,0.029652,0.088,0.0237216,0,NA,NA,NA,0,NA,0,0,1.945,0.163086,14.55,4.52193,0.07,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","James Cook","BUF","RB","2567328","robust",NA,NA,NA,NA,NA,NA,20.6325,5.085318,0.11,0.029652,0.104,0.0118608,0,NA,NA,NA,0,NA,0,0,0.9225,0.281694,7.27,1.92738,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","Dontrell Hilliard","TEN","RB","2561461","robust",NA,NA,NA,NA,NA,NA,15.375,3.40998,0.035,0,0.044,0.0652344,0,NA,NA,NA,0.01,0,0,0,1.9925,0,15.3225,1.77912,0.1,0.059304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
