"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","injury_status","injury_details","week","season_year"
"45","Derrick Henry","TEN","RB","2556075","robust",NA,NA,NA,NA,NA,NA,99.86,7.33887000000001,0.8,0.0296519999999999,0.096,0.029652,0.06,0,NA,NA,0,NA,0,0,1.8,0.126021,16.04,0.593039999999999,0.04,0.051891,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","David Montgomery","CHI","RB","2562502","robust",NA,NA,NA,NA,NA,NA,62,4.069737,0.4,0.096369,0.1,0.0044478,0,NA,NA,NA,0,NA,0,0,2.3,0.578214,18.6,3.662022,0.065,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Jonathan Taylor","IND","RB","2564148","robust",NA,NA,NA,NA,NA,NA,86.7,5.70801,0.7,0.133434,0.195,0,0,NA,NA,NA,0,NA,0,0,2.605,0.00741300000000017,18.67,2.883657,0.085,0.00741300000000001,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Nick Chubb","CLE","RB","2561021","robust",NA,NA,NA,NA,NA,NA,84.375,8.74734,0.695,0.07413,0.1,0.0088956,0.03,0,NA,NA,0,NA,0,0,1.39,0.0593039999999999,12.885,3.610131,0.02,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Saquon Barkley","NYG","RB","2560968","robust",NA,NA,NA,NA,NA,NA,84.37,2.37215999999999,0.56,0.103782,0.094,0.044478,0,NA,NA,NA,0,NA,0,0,3.2,0.155673,22.75,1.786533,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","Josh Jacobs","LVR","RB","2562377","robust",NA,NA,NA,NA,NA,NA,82.53,3.11346,0.7,0,0.111,0.00741300000000001,0,NA,NA,NA,0,NA,0.1,0,3,0.0518909999999999,22.08,0.311346000000001,0.055,0.007413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Calf",12,2022
"51","Dalvin Cook","MIN","RB","2557991","robust",NA,NA,NA,NA,NA,NA,78.445,4.84810200000002,0.555,0.07413,0.111,0.00741300000000001,0.03,0,NA,NA,0,NA,0,0,2.23,0.333585,16.945,2.14977,0.095,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Travis Etienne","JAC","RB","2566157","robust",NA,NA,NA,NA,NA,NA,77.3,6.89409,0.55,0.0593040000000001,0.11,0,0.04,0,NA,NA,0,NA,0,0,2.6,0.22239,21.67,1.70499,0.05,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Miles Sanders","PHI","RB","2562722","robust",NA,NA,NA,NA,NA,NA,75.96,4.262475,0.525,0.037065,0.098,0.014826,0.09,0,NA,NA,0,NA,0,0,1.265,0.340998,7.9,1.401057,0.005,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","Kenneth Walker III","SEA","RB","2568282","robust",NA,NA,NA,NA,NA,NA,80.395,1.98668399999999,0.8,0.103782,0.092,0.059304,0.01,0,NA,NA,0,NA,0,0,2.455,0.14826,18.3,2.112705,0.09,0.00741300000000001,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Dameon Pierce","HOU","RB","2567685","robust",NA,NA,NA,NA,NA,NA,70.75,0.889560000000002,0.45,0.037065,0.11,0,0.01,0,NA,NA,0,NA,0,0,2.335,0.14826,15.705,1.831011,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Najee Harris","PIT","RB","2566448","robust",NA,NA,NA,NA,NA,NA,60.3,1.475187,0.43,0.096369,0.1125,0.0185325,0,NA,NA,NA,0,NA,0,0,2.955,0.29652,19.115,0.882146999999998,0.15,0.051891,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","Tony Pollard","DAL","RB","2562699","robust",NA,NA,NA,NA,NA,NA,68.85,2.96520000000001,0.505,0.066717,0.1,0,0.01,0,NA,NA,0,NA,0.1,0,2.6,0.229803,24,5.426316,0.185,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","Aaron Jones","GB","RB","2558116","robust",NA,NA,NA,NA,NA,NA,69.125,1.89031500000001,0.395,0.14826,0.1,0.0059304,0,NA,NA,NA,0,NA,0.1,0,3.4,0.289107,24.8,3.03933,0.15,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","Rachaad White","TB","RB","2568315","robust",NA,NA,NA,NA,NA,NA,58.9,11.178804,0.45,0.00741300000000001,0.094,0.044478,0.01,0,NA,NA,0,NA,0.1,0,3,0.170499,20.45,3.63237,0.1,0.00741300000000001,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","Jeffery Wilson","MIA","RB","2560938","robust",NA,NA,NA,NA,NA,NA,69.6,0.148259999999992,0.5,0.14826,0.1,0.044478,0.01,0,NA,NA,0,NA,0,0,1.92,0.385476,16.65,0.593040000000003,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Christian McCaffrey","SF","RB","2557997","robust",NA,NA,NA,NA,NA,NA,63.24,3.773217,0.54,0.07413,0.1,0,0.03,0,NA,NA,0,NA,0.1,0,4.8,0.29652,41.83,2.07564,0.25,0.07413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","DOnta Foreman","CAR","RB","2557994","robust",NA,NA,NA,NA,NA,NA,63.6,5.41149,0.45,0.111195,0.096,0.007413,0.04,0,NA,NA,0,NA,0.1,0,1.075,0.111195,8.58,2.342508,0.025,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","Isiah Pacheco","KC","RB","2567808","robust",NA,NA,NA,NA,NA,NA,63.4,2.74281,0.42,0.103782,0.111,0.00741300000000001,0.01,0,NA,NA,0,NA,0,0,0.93,0.14826,7.32,0.659757,0.05,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","James Conner","ARI","RB","2557978","robust",NA,NA,NA,NA,NA,NA,65.02,2.824353,0.645,0.037065,0.1,0,0,NA,NA,NA,0,NA,0.1,0,2.9,0.252042,20,0.822843,0.1,0.007413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","Latavius Murray","DEN","RB","2541161","robust",NA,NA,NA,NA,NA,NA,59.38,5.26323,0.515,0.118608,0.0875,0.0185325,0,NA,NA,NA,0,NA,0,0,2.3,0.600453,15.42,0.81543,0.035,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","Austin Ekeler","LAC","RB","2559169","robust",NA,NA,NA,NA,NA,NA,57.4,3.18759,0.605,0.133434,0.1125,0.0185325,0.03,0,NA,NA,0,NA,0.1,0,5.885,0.0741300000000004,44.98,1.63086,0.35,0.0741300000000001,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","Michael Carter","NYJ","RB","2566382","robust",NA,NA,NA,NA,NA,NA,50.64,1.63086,0.45,0.0667170000000001,0.0875,0.0185325,0,NA,NA,NA,0,NA,0,0,2.615,0.0741300000000001,19.8,1.104537,0.055,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","Cordarrelle Patterson","ATL","RB","2540145","robust",NA,NA,NA,NA,NA,NA,48.365,4.870341,0.45,0.029652,0.094,0,0,NA,NA,NA,0,NA,0,0,1.2,0.392889,10.415,3.031917,0.07,0.07413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","Brian Robinson","WAS","RB","2568348","robust",NA,NA,NA,NA,NA,NA,55.25,4.07715,0.4,0.140847,0.093,0.051891,0.01,0,NA,NA,0,NA,0,0,0.68,0.103782,5,1.03782,0.015,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","Devin Singletary","BUF","RB","2562734","robust",NA,NA,NA,NA,NA,NA,54.6,4.00302,0.47,0.029652,0.097,0,0,NA,NA,NA,0,NA,0,0,2.615,0.0963690000000002,19.8,0.96369,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","Rhamondre Stevenson","NE","RB","2566343","robust",NA,NA,NA,NA,NA,NA,62.64,0.370649999999989,0.46,0.051891,0.1,0,0.01,0,NA,NA,0,NA,0.1,0,3.95,0.326172000000001,30,1.905141,0.13,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","Jamaal Williams","DET","RB","2558204","robust",NA,NA,NA,NA,NA,NA,58.4,4.59606,0.65,0.14826,0.094,0,0.06,0,NA,NA,0,NA,0,0,1.095,0.118608,7.02,1.85325,0.015,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","Samaje Perine","CIN","RB","2558138","robust",NA,NA,NA,NA,NA,NA,48.24,1.20090600000001,0.32,0.0741300000000001,0.1,0,0.01,0,NA,NA,0,NA,0.1,0,2.645,0.29652,20.12,3.55824,0.18,0.07413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","Ezekiel Elliott","DAL","RB","2555224","robust",NA,NA,NA,NA,NA,NA,50.45,9.34038,0.525,0.07413,0.065,0.0252042,0,NA,NA,NA,0,NA,0,0,1,0.177912,6.545,0.526323,0.06,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","Cam Akers","LAR","RB","2564319","robust",NA,NA,NA,NA,NA,NA,48.86,5.989704,0.27,0.096369,0.135,0.0252042,0.01,0,NA,NA,0,NA,0,0,1.125,0.185325,8.95,1.4826,0.02,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","James Robinson","NYJ","RB","2564223","robust",NA,NA,NA,NA,NA,NA,46.5,6.6717,0.35,0.0741300000000001,0.094,0,0,NA,NA,NA,0,NA,0,0,1.1,0.177912,8.37,0.993341999999999,0.105,0.118608,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","Antonio Gibson","WAS","RB","2565276","robust",NA,NA,NA,NA,NA,NA,47.6,3.521175,0.4,0.140847,0.098,0,0.03,0,NA,NA,0,NA,0.1,0,3.1,0.14826,24.96,6.286224,0.11,0.00741300000000001,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","Alvin Kamara","NO","RB","2558019","robust",NA,NA,NA,NA,NA,NA,52.055,3.788043,0.25,0.059304,0.115,0.0711648,0,NA,NA,NA,0,NA,0.1,0,4.2,0.22239,36.4,3.18759,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","Damien Harris","NE","RB","2562281","robust",NA,NA,NA,NA,NA,NA,46.45,3.721326,0.35,0.051891,0.075,0.022239,0,NA,NA,NA,0,NA,0,0,1.3,0.237216,9.95,1.393644,0.025,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","Gus Edwards","BAL","RB","2561324","robust",NA,NA,NA,NA,NA,NA,43.6,6.768069,0.4,0.14826,0.085,0.0192738,0.01,0,NA,NA,0,NA,0,0,0.5,0.274281,5.7,2.9652,0.02,0.007413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Hamstring",12,2022
"81","AJ Dillon","GB","RB","2563986","robust",NA,NA,NA,NA,NA,NA,42.035,8.51012399999999,0.22,0.037065,0.065,0.0252042,0,NA,NA,NA,0,NA,0,0,1.3,0.207564,9.4,0.845082,0.025,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
