"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","injury_status","injury_details","week","season_year"
"1","Patrick Mahomes","KC","QB","2558125","robust",311,14.826,2.205,0.311346,0.735,0.340998,23.7375,0.7413,0.15,0,0.10875,0.0259455,0.14,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","Justin Herbert","LAC","QB","2565045","robust",281.7,15.12252,1.865,0.0593040000000001,0.825,0.14826,12.9375,0.37065,0.1,0,0.13,0.044478,0.22,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","Joe Burrow","CIN","QB","2563722","robust",270.245,3.7065,1.815,0.207564,0.86,0.14826,14.1775,0.148260000000002,0.175,0.07413,0.1375,0.0555975,0.13,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","Josh Allen","BUF","QB","2560955","robust",275.1975,7.48713000000002,2.05,0.14826,0.9575,0.103782,50.975,1.77912,0.4025,0.14826,0.28125,0.0555975,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","Jimmy Garoppolo","SF","QB","2543801","robust",254.7,1.97185800000002,1.58,0.29652,0.8,0.14826,4.4,0.96369,0.1,0.044478,0.1825,0.051891,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Aaron Rodgers","GB","QB","2506363","robust",250.075,10.3782,1.9,0.207564,0.5,0.14826,4.1925,3.7065,0.085,0,0.1925,0.022239,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","Dak Prescott","DAL","QB","2555260","robust",260.275,1.03781999999998,1.8,0.252042,0.7,0.252042,14.6175,3.26172,0.11,0.029652,0.185,0.044478,0.29,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","Kirk Cousins","MIN","QB","2532820","robust",256.25,8.96973000000002,1.715,0.029652,0.8,0.0741299999999999,7.875,0.7413,0.1,0,0.1825,0.051891,0.13,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","Matt Ryan","IND","QB","310","robust",230.56,19.807536,1.2325,0.237216,1,0,6.25,2.876244,0.09,0,0.285,0.044478,0.07,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","Davis Mills","HOU","QB","2566136","robust",231.2875,9.592422,1.225,0.252042,0.9,0.14826,5.7975,2.37216,0,0,0.095,0.014826,0.11,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","Jacoby Brissett","CLE","QB","2555261","robust",213.415,2.43146399999998,1,0.0741300000000001,0.65,0.133434,18.4525,1.03782,0.145,0.133434,0.2125,0.0185325,0.06,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Derek Carr","LVR","QB","2543499","robust",232.35,15.41904,1.2575,0.237216,0.8,0.014826,6.2375,1.527078,0,0,0.18,0.059304,0.06,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Jalen Hurts","PHI","QB","2564832","robust",231.5,16.886814,1.5975,0.29652,0.585,0.252042,41.4375,3.083808,0.4125,0.14826,0.145,0.066717,0.2,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Matthew Stafford","LAR","QB","79860","robust",242.125,6.6717,1.255,0.326172,0.7325,0.0593040000000001,2.6425,0.7413,0.0825,0,0.215,0.022239,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Russell Wilson","DEN","QB","2532975","robust",243.05,1.33434000000001,1.235,0.400302,0.6425,0.14826,18.3,1.77912,0.1,0,0.09,0.014826,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Taylor Heinicke","WAS","QB","2553656","robust",225.19,4.00301999999998,1.1,0.29652,0.9,0.0741300000000001,17.0975,0.607866,0.11,0.029652,0.1775,0.066717,0.1,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Jared Goff","DET","QB","2555334","robust",232,4.4478,1.3,0.14826,0.75,0.118608,6.05,0.7413,0,0,0.24,0.059304,0.23,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Kyler Murray","ARI","QB","2562382","robust",220.4,39.43716,1.23,0.44478,0.695,0.14826,25.95,3.7065,0.1925,0,0.1075,0.022239,0.16,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Hamstring",11,2022
"19","Andy Dalton","NO","QB","2495143","robust",211.985,16.427208,1.2,0.29652,0.915,0.044478,7.01,1.77912,0,0,0.09375,0.0185325,0.16,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Ryan Tannehill","TEN","QB","2532956","robust",199.6,20.845356,1.1,0.14826,0.875,0.14826,12.715,1.690164,0.13,0.044478,0.18,0.059304,0.1,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Kenny Pickett","PIT","QB","2568162","robust",218.3875,7.368522,1.0525,0.118608,1.13,0.133434,20.6225,2.120118,0.13,0.088956,0.1375,0.0555975,0.07,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Daniel Jones","NYG","QB","2562299","robust",211.57,9.48864000000001,1.15,0.192738,0.41,0.14826,36.2175,6.00453,0.25,0.014826,0.2325,0.0481845,0.16,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Zach Wilson","NYJ","QB","2566391","robust",206.6,7.47230400000003,1,0,1,0,14.515,1.4826,0.12,0.059304,0.16,0.059304,0.1,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Lamar Jackson","BAL","QB","2560757","robust",204.485,13.78818,1.68,0.59304,0.8,0,62.0525,5.78214,0.405,0.163086,0.145,0.066717,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Marcus Mariota","ATL","QB","2552466","robust",188.2,10.67472,1.25,0.326172,0.55,0.133434,32.64,7.413,0.25,0.14826,0.1925,0.022239,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Mac Jones","NE","QB","2566334","robust",211.1,0.148259999999992,1.1,0.14826,0.95,0.14826,13.3,3.40998,0.1,0,0.18875,0.0333585,0.12,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Baker Mayfield","CAR","QB","2560800","robust",205.47,4.80362400000001,1.01,0.14826,0.87,0.0889560000000001,7.95,1.77912,0.1,0,0.1825,0.051891,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Colt McCoy","ARI","QB","497123","robust",78.825,49.088886,0.355,0.14826,0.2,0.207564,3.53041666666667,2.66868,0.0075,0,0.3,0,0.02,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Jameis Winston","NO","QB","2552033","robust",20.7,3.143112,0.1,0,0.1,0,1.4,0.59304,0,0,0.02625,0.014826,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Justin Fields","CHI","QB","2565920","robust",180.06,1.12677599999999,1.1,0.252042,0.8,0.29652,67.4,3.55824000000001,0.595,0.014826,0.1825,0.051891,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Bailey Zappe","NE","QB","2567961","robust",22.94,9.19212,0.11,0,0.115,0,0.2,0.14826,0,0,0.166666666666667,0.09884,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","John Wolford","LAR","QB","2561718","robust",9.85,0.96369,0.1,0.07413,0.1,0.07413,0.55,0.44478,0,0,0.05,0.04942,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O","Neck",11,2022
"33","Mitchell Trubisky","PIT","QB","2558008","robust",20.55,0,0.125,0,0.125,0,1.5,0,0,0,0,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Sam Darnold","CAR","QB","2561036","robust",18.955,4.699842,0.0925,0.00741300000000001,0.0975,0.07413,0.6,0.355824,0,0,0.055,0.051891,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Tyler Huntley","BAL","QB","2563560","robust",9.0175,1.030407,0.1,0,0,0,1.525,1.008168,0,0,0.0075,0.007413,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Derrick Henry","TEN","RB","2556075","robust",NA,NA,NA,NA,NA,NA,99.1625,1.11195,0.8,0.103782,0.094,0.0118608,0.06,0,NA,NA,0,NA,0,0,1.8,0.177912,14,1.4826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Saquon Barkley","NYG","RB","2560968","robust",NA,NA,NA,NA,NA,NA,98.325,5.78213999999999,0.76,0.14826,0.091,0.0177912,0,NA,NA,NA,0,NA,0,0,3.075,0.29652,23.905,3.024504,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Nick Chubb","CLE","RB","2561021","robust",NA,NA,NA,NA,NA,NA,89.05,9.17729400000002,0.7325,0.14826,0.106,0.0177912,0.03,0,NA,NA,0,NA,0,0,1.385,0.281694,10.8825,2.66868,0.025,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Josh Jacobs","LVR","RB","2562377","robust",NA,NA,NA,NA,NA,NA,81.1,3.795456,0.65,0.044478,0.111,0.014826,0,NA,NA,NA,0,NA,0.1,0,3.05,0.14826,21.55,2.9652,0.0475,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Jonathan Taylor","IND","RB","2564148","robust",NA,NA,NA,NA,NA,NA,85.735,2.14977,0.645,0.0741300000000001,0.112,0.029652,0,NA,NA,NA,0,NA,0,0,2.4825,0.163086,18.495,1.571556,0.03,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Dalvin Cook","MIN","RB","2557991","robust",NA,NA,NA,NA,NA,NA,78.7,4.41814800000001,0.65,0.14826,0.111,0.014826,0.03,0,NA,NA,0,NA,0,0,2.585,0.0444780000000004,20,0.444780000000001,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
