"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"64","Tom Brady","QB","TB",20.6,1.7,0.206,18.2,23.1,2.33,0.713,3.43,64,95,64,6,"3",NA,NA,88
"65","Amari Cooper","WR","CLE",14,0.682,0.395,13.1,16.8,2.3,3.07,3.74,65,54,60,30,"8",NA,NA,23
"66","Dameon Pierce","RB","HOU",14.4,0.764,0.242,13.7,17.3,2.23,3.66,3.97,66,44,58,18,"6",NA,NA,33
"67","Tyler Conklin","TE","NYJ",8.51,0.705,0.00233,7.11,9.44,2.22,1.77,1.86,67,71,80,13,"9",NA,NA,48
"68","Ryan Izzo","TE","FA",8.51,NA,1.17,8.51,8.51,2.22,3.18,0.924,68,51,91,14,"10",NA,NA,NA
"69","Justin Herbert","QB","LAC",20.4,0.871,0.934,19.6,21.4,2.13,2.16,1.67,69,65,83,7,"4",NA,NA,48
"70","David Montgomery","RB","CHI",14.2,0.38,0.299,13.4,15.1,1.99,3.34,1.76,70,50,82,19,"6",NA,NA,9
"71","JuJu Smith-Schuster","WR","KC",13.6,2.34,0.163,11.4,17.1,1.91,1.36,4.07,71,80,56,31,"8",NA,NA,93
"72","Diontae Johnson","WR","PIT",13.5,0.335,0.031,12.4,17.2,1.74,2.31,4.16,72,63,54,32,"8",NA,NA,10
"73","DeVonta Smith","WR","PHI",13.4,1.69,0.271,11.6,17.1,1.71,1.55,4.03,73,74,57,33,"8",NA,NA,74
"74","Najee Harris","RB","PIT",13.9,0.571,0.0592,12.4,16.9,1.69,2.32,3.53,74,62,63,20,"6",NA,NA,16
"75","J.K. Dobbins","RB","BAL",13.8,1.24,0.108,11.1,16.5,1.63,1.03,3.08,75,88,68,21,"6",NA,NA,70
"76","Damien Harris","RB","NE",13.7,0.519,0.0015,10.3,16.1,1.52,0.245,2.69,76,100,73,22,"6",NA,NA,14
"77","Rhamondre Stevenson","RB","NE",13.7,1.41,0.278,11.9,16.9,1.52,1.79,3.55,77,70,62,23,"7",NA,NA,73
"78","Romeo Doubs","WR","GB",13.2,0.949,0.581,11.3,17.1,1.44,1.22,4.07,78,84,55,34,"9",NA,NA,39
"79","Bills","DST","BUF",6.93,0.786,0.12,6.17,7.86,1.39,1.11,2,79,85,78,1,"1",NA,NA,97
"80","Vikings","DST","MIN",6.81,0.0593,0.33,6.45,8.73,1.27,1.4,2.87,80,78,72,2,"2",NA,NA,6
"81","Nyheim Hines","RB","IND",13.5,1.07,0.0757,12.1,14.8,1.24,2.02,1.46,81,66,84,24,"7",NA,NA,59
"82","Kyler Murray","QB","ARI",19.4,0.592,0.728,18.7,20.7,1.19,1.26,0.987,82,83,88,8,"5",NA,NA,18
"83","Jeffery Wilson","RB","SF",13.4,0.638,0.0375,11.8,13.9,1.17,1.74,0.532,83,73,98,25,"7",NA,NA,21
"84","James Conner","RB","ARI",13.3,0.406,0.0267,10.8,14,1.13,0.724,0.657,84,94,95,26,"7",NA,NA,10
"85","Devin Singletary","RB","BUF",13.3,1.08,0.705,12,14.4,1.1,1.95,1.07,85,67,87,27,"7",NA,NA,60
"86","Irv Smith Jr.","TE","MIN",7.34,0.566,0.0346,6.41,8.25,1.05,1.08,0.66,86,87,94,15,"10",NA,NA,27
"87","Robert Tonyan","TE","GB",7.31,0.222,0.207,6.66,8.77,1.01,1.33,1.19,87,81,86,16,"11",NA,NA,1
"88","Cowboys","DST","DAL",6.48,1.72,0.0767,5.05,7.92,0.94,0,2.06,88,106,77,3,"3",NA,NA,99
"89","Buccaneers","DST","TB",6.4,0.46,0.0967,5.84,7.32,0.863,0.785,1.46,89,93,85,4,"4",NA,NA,61
"90","Allen Lazard","WR","GB",12.6,0.771,0.478,11.6,13.4,0.861,1.5,0.387,90,76,102,35,"9",NA,NA,28
"91","Hayden Hurst","TE","CIN",7.1,1.28,0.199,5.91,8.03,0.806,0.576,0.446,91,97,100,17,"11",NA,NA,76
"92","Dolphins","DST","MIA",6.31,0.109,0.157,5.57,6.47,0.767,0.518,0.612,92,99,97,5,"5",NA,NA,13
"93","49ers","DST","SF",6.15,0.781,0.228,5.61,6.8,0.61,0.551,0.941,93,98,89,6,"6",NA,NA,94
"94","Evan Engram","TE","JAC",6.9,0.612,0.547,6.34,8.23,0.608,1.01,0.645,94,89,96,18,"12",NA,NA,33
"95","Derek Carr","QB","LVR",18.7,1.03,0.467,17.7,19.7,0.467,0.23,0,95,101,106,9,"5",NA,NA,67
"96","Ezekiel Elliott","RB","DAL",12.6,0.89,0.151,11.2,14.2,0.399,1.09,0.794,96,86,92,28,"8",NA,NA,40
"97","Josh Reynolds","WR","DET",12.1,0.878,0.0915,11,16.2,0.383,0.936,3.2,97,90,67,36,"10",NA,NA,32
"98","Packers","DST","GB",5.92,0.232,0.122,5.68,6.16,0.382,0.627,0.301,98,96,103,7,"7",NA,NA,45
"99","Jarvis Landry","WR","NO",12,NA,0.0473,12,12,0.292,1.95,-1.04,99,68,150,37,"10",NA,NA,NA
"100","Titans","DST","TEN",5.8,0.0445,0.12,5.23,6.05,0.26,0.171,0.187,100,102,104,8,"8",NA,NA,1
"101","AJ Dillon","RB","GB",12.5,0.584,0.248,10.1,13.4,0.248,0,0,101,106,106,29,"8",NA,NA,19
"102","Jerry Jeudy","WR","DEN",12,0.652,0.203,10.8,12.7,0.245,0.787,-0.301,102,92,116,38,"10",NA,NA,17
"103","Jaguars","DST","JAC",5.68,0.751,0.14,4.79,6.65,0.14,-0.259,0.788,103,111,93,9,"9",NA,NA,87
"104","Hunter Henry","TE","NE",6.35,0.467,0.0603,5.33,7.22,0.0603,0,-0.365,104,106,119,19,"12",NA,NA,21
"105","Devin Duvernay","WR","BAL",11.8,2.11,0.042,9.88,14.9,0.042,-0.174,1.89,105,108,79,39,"10",NA,NA,84
"106","Aaron Rodgers","QB","GB",18.2,1.03,0.0602,17.5,19.1,0,0,-0.573,106,106,132,10,"5",NA,NA,64
"107","Rashaad Penny","RB","SEA",12.2,1.11,0.837,11.4,14.3,0,1.3,0.931,106,82,90,30,"9",NA,NA,64
"108","Jakobi Meyers","WR","NE",11.7,1.19,0.058,8.59,13.6,0,-1.46,0.526,106,145,99,40,"10",NA,NA,57
"109","Juwan Johnson","TE","NO",6.29,0.682,0.0601,3.65,7.59,0,-1.69,0,106,152,106,20,"12",NA,NA,45
"110","Bengals","DST","CIN",5.54,0.237,0.12,4.71,5.72,0,-0.346,-0.143,106,115,111,10,"10",NA,NA,48
"111","D.J. Moore","WR","CAR",11.6,0.919,0.0742,10.1,12.5,-0.058,0,-0.521,107,106,128,41,"10",NA,NA,35
"112","Cole Kmet","TE","CHI",6.23,0.237,0.106,4.99,7.16,-0.0601,-0.345,-0.426,108,114,124,21,"12",NA,NA,3
"113","Kirk Cousins","QB","MIN",18.2,0.741,0.0744,17.1,19.2,-0.0602,-0.326,-0.515,109,112,127,11,"5",NA,NA,36
"114","Chiefs","DST","KC",5.42,0.119,0.02,5.17,5.58,-0.12,0.114,-0.279,110,104,113,11,"10",NA,NA,16
"115","Brandon Aiyuk","WR","SF",11.6,0.203,0.258,9.81,11.9,-0.132,-0.247,-1.12,111,110,154,42,"10",NA,NA,6
"116","Trevor Lawrence","QB","JAC",18.1,2.16,0.411,15.6,19.9,-0.135,-1.91,0.177,112,158,105,12,"6",NA,NA,91
"117","Eagles","DST","PHI",5.4,0.148,0.0617,5,5.8,-0.14,-0.058,-0.0547,113,107,110,12,"11",NA,NA,19
"118","O.J. Howard","TE","HOU",6.13,0.774,0.00544,4.55,7.23,-0.167,-0.79,-0.355,114,130,117,22,"12",NA,NA,55
"119","Mo Alie-Cox","TE","IND",6.12,0.446,0.1,5.36,6.48,-0.172,0.0212,-1.1,115,105,152,23,"13",NA,NA,18
"120","Commanders","DST","WAS",5.34,0.178,0.02,4.24,5.5,-0.202,-0.817,-0.36,116,131,118,13,"12",NA,NA,29
"121","Broncos","DST","DEN",5.32,0.707,0.0533,4.03,5.86,-0.222,-1.03,0,117,133,106,14,"13",NA,NA,84
"122","Mike Gesicki","TE","MIA",6.02,0.707,0.247,4.67,8,-0.272,-0.661,0.418,118,125,101,24,"13",NA,NA,52
"123","Ravens","DST","BAL",5.26,0.0741,0.0283,5.21,5.41,-0.275,0.152,-0.447,119,103,125,15,"14",NA,NA,10
"124","Seahawks","DST","SEA",5.24,0.558,0.00667,4.68,5.81,-0.303,-0.373,-0.0447,120,116,109,16,"14",NA,NA,74
"125","Saints","DST","NO",5.23,0.208,0.21,3.9,5.45,-0.31,-1.15,-0.408,121,135,123,17,"15",NA,NA,35
"126","Garrett Wilson","WR","NYJ",11.3,0.845,0.418,8.88,14.8,-0.39,-1.18,1.78,122,136,81,43,"11",NA,NA,29
"127","Noah Fant","TE","SEA",5.77,0.593,0.113,4.71,6.57,-0.519,-0.624,-1.01,123,124,149,25,"13",NA,NA,30
"128","Rams","DST","LAR",5.02,0.326,0.01,4.64,5.58,-0.52,-0.414,-0.281,124,117,114,18,"15",NA,NA,55
"129","Steelers","DST","PIT",5.01,0.267,0.0217,4.5,5.82,-0.53,-0.55,-0.0387,125,123,108,19,"16",NA,NA,52
"130","Teddy Bridgewater","QB","MIA",17.7,0.43,0.119,15.4,18.6,-0.546,-2.12,-1.08,126,165,151,13,"6",NA,NA,9
"131","Lions","DST","DET",4.99,0.499,0.095,3.1,5.46,-0.552,-1.96,-0.401,127,161,121,20,"17",NA,NA,65
"132","Will Dissly","TE","SEA",5.66,0.433,0.312,4.57,6.48,-0.632,-0.765,-1.11,128,129,153,26,"14",NA,NA,15
"133","Jets","DST","NYJ",4.89,0.222,0.00333,4.63,5.15,-0.647,-0.424,-0.704,129,118,135,21,"17",NA,NA,42
"134","Colts","DST","IND",4.89,0.445,0.07,4.56,5.25,-0.65,-0.497,-0.604,130,120,133,22,"18",NA,NA,58
"135","Russell Wilson","QB","DEN",17.6,1.13,0.0579,16.1,18.9,-0.665,-1.33,-0.8,131,140,141,14,"6",NA,NA,73
"136","Chargers","DST","LAC",4.82,0.563,0.025,4.3,5.35,-0.72,-0.752,-0.507,132,128,126,23,"19",NA,NA,77
"137","Carson Wentz","QB","WAS",17.5,2.37,0.0879,14.8,19.7,-0.723,-2.67,-0.0208,133,178,107,15,"6",NA,NA,94
"138","Patriots","DST","NE",4.8,0.0445,0.095,4.71,5.12,-0.745,-0.34,-0.735,134,113,138,24,"20",NA,NA,3
"139","Isaiah McKenzie","WR","BUF",10.9,NA,0.278,10.9,10.9,-0.808,0.847,-2.14,135,91,177,44,"11",NA,NA,NA
"140","Andy Dalton","QB","NO",17.4,0.964,0.138,14.7,18.3,-0.81,-2.82,-1.39,136,184,158,16,"6",NA,NA,58
"141","Kareem Hunt","RB","CLE",11.4,1.1,0.629,9.83,12.7,-0.837,-0.229,-0.719,137,109,137,31,"9",NA,NA,63
"142","Bears","DST","CHI",4.7,0.148,0.01,4.58,5.05,-0.84,-0.47,-0.811,138,119,142,25,"21",NA,NA,23
"143","Texans","DST","HOU",4.7,0.178,0,4.34,5.04,-0.84,-0.714,-0.815,138,127,144,25,"21",NA,NA,29
"144","Browns","DST","CLE",4.69,0.178,0.00333,3.63,4.9,-0.85,-1.42,-0.961,139,144,148,26,"21",NA,NA,26
"145","Panthers","DST","CAR",4.69,0.213,0.187,3.87,5.05,-0.853,-1.18,-0.813,140,137,143,27,"22",NA,NA,39
"146","Cade Otton","TE","TB",5.35,1.45,0.1,4.04,6.98,-0.944,-1.29,-0.606,141,139,134,27,"14",NA,NA,79
"147","Matthew Stafford","QB","LAR",17.3,0.824,0.27,16,18.1,-0.948,-1.47,-1.6,142,146,163,17,"7",NA,NA,42
"148","Daniel Bellinger","TE","NYG",5.25,0.27,0.0934,4.63,7.02,-1.04,-0.702,-0.564,144,126,131,28,"14",NA,NA,6
"149","Cardinals","DST","ARI",4.5,0.504,0.685,3.03,4.9,-1.04,-2.02,-0.955,143,162,147,28,"23",NA,NA,71
"150","Russell Gage","WR","TB",10.6,1.31,0.342,7.75,12.6,-1.09,-2.3,-0.407,145,168,122,45,"11",NA,NA,64
"151","Parker Hesse","TE","ATL",5.16,1.73,0.184,3.48,7.41,-1.14,-1.85,-0.175,146,156,112,29,"14",NA,NA,88
"152","Jared Goff","QB","DET",17,0.899,0.326,16.1,18.2,-1.22,-1.36,-1.56,147,142,162,18,"7",NA,NA,52
"153","John Bates","TE","WAS",4.97,0.844,0.0552,3.93,6.79,-1.32,-1.41,-0.795,148,143,140,30,"14",NA,NA,61
"154","Austin Hooper","TE","TEN",4.92,1.68,0.116,3.72,6.69,-1.38,-1.61,-0.9,149,150,145,31,"15",NA,NA,85
"155","Darnell Mooney","WR","CHI",10.3,0.919,0.021,8.49,11,-1.43,-1.57,-2.04,150,148,173,46,"11",NA,NA,35
"156","Josh Palmer","WR","LAC",10.3,0.537,0.009,8.71,11.8,-1.45,-1.35,-1.28,151,141,156,47,"11",NA,NA,12
"157","Hunter Renfrow","WR","LVR",10.2,1.34,0.115,8.21,11.6,-1.46,-1.85,-1.42,152,155,159,48,"11",NA,NA,65
"158","Raheem Mostert","RB","MIA",10.7,1.12,0.441,9.56,12.8,-1.47,-0.504,-0.534,153,121,129,32,"10",NA,NA,67
"159","Jonnu Smith","TE","NE",4.8,NA,0.265,4.8,4.8,-1.49,-0.535,-2.79,154,122,193,32,"15",NA,NA,NA
"160","Ryan Tannehill","QB","TEN",16.7,0.643,0.564,14,18.1,-1.54,-3.45,-1.65,155,207,165,19,"8",NA,NA,27
"161","Marquez Valdes-Scantling","WR","KC",10.1,1.04,0.00325,6.99,11.3,-1.57,-3.06,-1.77,156,189,168,49,"11",NA,NA,48
"162","Corey Davis","WR","NYJ",10.1,3,0.0512,7.44,13,-1.58,-2.61,0,157,174,106,50,"12",NA,NA,99
"163","Elijah Moore","WR","NYJ",10.1,1.25,0.0331,8.98,11.2,-1.63,-1.07,-1.88,158,134,171,51,"12",NA,NA,59
"164","Michael Gallup","WR","DAL",10,1.43,0.174,8.55,12.1,-1.66,-1.5,-0.901,159,147,146,52,"12",NA,NA,70
"165","Falcons","DST","ATL",3.82,0.504,0.105,3.36,4.33,-1.72,-1.7,-1.53,160,153,161,29,"24",NA,NA,68
"166","Adam Trautman","TE","NO",4.54,0.549,0.0914,2.6,5.22,-1.76,-2.73,-2.36,161,180,185,33,"15",NA,NA,24
"167","DeVante Parker","WR","NE",9.87,2.21,0.0338,6.65,12.3,-1.83,-3.4,-0.713,163,201,136,53,"12",NA,NA,87
"168","Giants","DST","NYG",3.71,0.578,0.218,2.96,4.19,-1.83,-2.09,-1.67,162,163,166,30,"25",NA,NA,81
"169","Quintin Morris","TE","BUF",4.44,0.803,0.113,1.88,5.53,-1.85,-3.45,-2.06,164,208,174,34,"15",NA,NA,58
"170","Tyler Boyd","WR","CIN",9.84,2.32,0.263,8.25,12.3,-1.87,-1.8,-0.762,165,154,139,54,"12",NA,NA,91
"171","Antonio Gibson","RB","WAS",10.3,2.45,0.296,7.42,13.1,-1.91,-2.64,-0.283,166,176,115,33,"10",NA,NA,96
"172","Harrison Bryant","TE","CLE",4.33,0.844,0.174,2.75,5.17,-1.96,-2.58,-2.41,167,172,188,35,"16",NA,NA,61
"173","Raiders","DST","LVR",3.49,0.761,0,2.6,4.23,-2.05,-2.45,-1.63,168,170,164,31,"25",NA,NA,90
"174","Geno Smith","QB","SEA",16.1,0.839,0.527,15.2,17.9,-2.11,-2.3,-1.78,169,167,169,20,"8",NA,NA,45
"175","Nico Collins","WR","HOU",9.58,1.97,0.133,7.51,11.9,-2.13,-2.54,-1.14,170,171,155,55,"12",NA,NA,80
"176","Chigoziem Okonkwo","TE","TEN",4.16,0.677,0.017,1.54,5.45,-2.14,-3.79,-2.13,171,225,176,36,"16",NA,NA,42
"177","Tyler Allgeier","RB","ATL",10,0.783,0.245,9.15,11.3,-2.2,-0.911,-2.03,173,132,172,34,"10",NA,NA,34
"178","George Pickens","WR","PIT",9.44,0.964,0.232,8.44,10.2,-2.26,-1.61,-2.83,174,149,194,56,"12",NA,NA,42
"179","Travis Etienne","RB","JAC",9.76,0.961,0.0702,6.75,11.5,-2.45,-3.31,-1.84,178,196,170,35,"11",NA,NA,50
"180","Richie James","WR","NYG",9.21,1.14,0.224,5.81,10.8,-2.5,-4.25,-2.25,180,235,181,57,"13",NA,NA,54
"181","Tony Pollard","RB","DAL",9.69,0.75,0.0735,8.86,12,-2.52,-1.21,-1.38,182,138,157,36,"11",NA,NA,30
"182","Michael Carter","RB","NYJ",9.62,0.667,0.115,7.95,11.1,-2.59,-2.11,-2.23,184,164,179,37,"11",NA,NA,26
"183","Marcus Mariota","QB","ATL",15.6,1.46,0.0723,12.4,17.4,-2.64,-5.06,-2.36,187,256,184,21,"9",NA,NA,82
"184","Jacoby Brissett","QB","CLE",15.5,0.304,0.1,14.6,17.3,-2.71,-2.87,-2.39,189,186,186,22,"9",NA,NA,6
"185","J.D. McKissic","RB","WAS",9.51,0.0445,0.894,8.14,9.81,-2.71,-1.92,-3.56,188,159,214,38,"12",NA,NA,1
"186","Allen Robinson","WR","LAR",8.99,0.89,0.0458,7.25,10.4,-2.72,-2.8,-2.61,190,182,191,58,"13",NA,NA,33
"187","Zay Jones","WR","JAC",8.94,1.11,0.0875,4.31,11.3,-2.77,-5.74,-1.76,193,270,167,59,"13",NA,NA,52
"188","Justin Fields","QB","CHI",15.4,0.788,0.245,13.2,16.3,-2.81,-4.25,-3.41,194,236,211,23,"9",NA,NA,39
"189","Mack Hollins","WR","LVR",8.86,0.964,0.154,6.54,10.9,-2.85,-3.51,-2.15,196,211,178,60,"13",NA,NA,41
"190","Noah Brown","WR","DAL",8.7,1.41,0.0326,6.51,10.4,-3.01,-3.55,-2.69,197,214,192,61,"13",NA,NA,67
"191","Robby Anderson","WR","CAR",8.67,0.326,0.0783,8.12,9.02,-3.04,-1.94,-4.02,198,160,223,62,"13",NA,NA,7
"192","Zach Wilson","QB","NYJ",15.2,0.697,0.0142,13.9,16.7,-3.05,-3.53,-3.03,199,212,199,24,"9",NA,NA,33
"193","Daniel Jones","QB","NYG",15.2,0.638,0.776,13.8,16,-3.07,-3.69,-3.74,200,219,218,25,"10",NA,NA,24
"194","Rondale Moore","WR","ARI",8.59,0.2,0.012,7.34,9.77,-3.12,-2.71,-3.28,202,179,206,63,"13",NA,NA,4
"195","Marvin Jones","WR","JAC",8.58,0.547,0.401,7.4,9.21,-3.13,-2.65,-3.84,203,177,221,64,"13",NA,NA,13
"196","Khalil Shakir","WR","BUF",8.18,0.744,0.0147,4.5,10.1,-3.53,-5.55,-2.97,211,265,198,65,"13",NA,NA,25
"197","Nelson Agholor","WR","NE",8.16,1.26,0.333,5.44,9.79,-3.55,-4.61,-3.25,212,249,205,66,"14",NA,NA,61
"198","Cam Akers","RB","LAR",8.61,2.22,0.0155,6.39,11,-3.6,-3.68,-2.4,215,218,187,39,"12",NA,NA,91
