"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","injury_status","injury_details","week","season_year"
"11","Derek Carr","LVR","QB","2543499","robust",244.54,10.08168,1.5925,0.59304,0.9,0.133434,4.3475,1.156428,0,0,0.10375,0.0111195,0.06,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Aaron Rodgers","GB","QB","2506363","robust",239.6,14.410872,1.9,0.281694,0.61,0.14826,4.725,1.18608,0.0925,0,0.14,0.059304,0.06,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Dak Prescott","DAL","QB","2555260","robust",235.95,9.78515999999999,1.8775,0.014826,0.8775,0.14826,14.23,2.07564,0.1,0,0.145,0.066717,0.26,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Nick Foles","IND","QB","2532842","robust",226.765,29.325828,1.2,0.192738,0.9,0.14826,8.0075,2.07564,0.1,0,0.125,0.07413,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Mac Jones","NE","QB","2566334","robust",219.16,12.868968,1.045,0.133434,0.8625,0.22239,9.35,1.77912,0.1,0,0.11,0.029652,0.13,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Gardner Minshew","PHI","QB","2562796","robust",237.1225,0.726474000000013,1.175,0.29652,0.8,0,10.08,5.144622,0.0925,0.014826,0.1225,0.0481845,0.15,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Zach Wilson","NYJ","QB","2566391","robust",230.0825,16.45686,1.045,0.29652,0.865,0.103782,13.22,2.980026,0.1,0,0.0925,0.022239,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Deshaun Watson","CLE","QB","2558063","robust",198.065,30.09678,1.0275,0.281694,0.75,0.14826,31.3,6.37518,0.195,0.059304,0.10375,0.0111195,0.16,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Davis Mills","HOU","QB","2566136","robust",197.605,40.756674,0.96,0.29652,0.9,0,7.13,2.905896,0.09,0.029652,0.1075,0.022239,0.1,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Andy Dalton","NO","QB","2495143","robust",196.9,25.50072,1.1,0.14826,0.8,0.0593039999999999,7.9,0.148260000000001,0,0,0.0925,0.022239,0.16,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Russell Wilson","DEN","QB","2532975","robust",224.0425,8.243256,1.08,0.14826,0.69,0.0296519999999999,17.2,4.15128,0.1,0,0.10375,0.0111195,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Taylor Heinicke","WAS","QB","2553656","robust",207.705,6.40483199999999,1.05,0.14826,0.95,0.29652,12.26,1.18608,0.0875,0,0.23,0.044478,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Kenny Pickett","PIT","QB","2568162","robust",215.27,8.30255999999999,1.055,0.0889560000000001,0.84,0.14826,21,0.889560000000002,0.195,0.014826,0.09375,0.0185325,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Concussion",16,2022
"24","Sam Darnold","CAR","QB","2561036","robust",212.6,4.907406,1.1,0.177912,0.64,0.192738,13.225,0.7413,0.1525,0,0.11,0.029652,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Brock Purdy","SF","QB","2568216","robust",215.7975,8.1543,1.575,0.207564,0.755,0.14826,8.47,6.07866,0.1,0,0.095,0.014826,0.08,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Oblique",16,2022
"26","Daniel Jones","NYG","QB","2562299","robust",215.67,3.88441200000001,1.09,0.14826,0.5,0.14826,37.5575,4.59606,0.2,0,0.18875,0.0333585,0.13,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Trace McSorley","ARI","QB","2562403","robust",208.8625,6.22691999999998,1,0,1,0.0593040000000001,13.95,4.15128,0.05,0.118608,0.0925,0.0111195,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Tyler Huntley","BAL","QB","2563560","robust",167.795,35.552748,0.985,0.0741300000000001,0.7,0.355824,32.39,11.1195,0.15,0.14826,0.13125,0.0630105,0.07,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Shoulder",16,2022
"29","Baker Mayfield","LAR","QB","2560800","robust",193.9575,6.12313799999999,1.01,0.029652,0.9025,0.0889559999999999,7.745,1.18608,0.1,0,0.1825,0.051891,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Malik Willis","TEN","QB","2567667","robust",153.935,3.11345999999999,0.81,0.207564,0.6075,0.237216,37.43,7.768824,0.29,0.237216,0.30625,0.0185325,0.08,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Ryan Tannehill","TEN","QB","2532956","robust",182,16.3086,1,0,0.95,0.37065,12.85,0.222390000000001,0.2,0,0.2,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Ankle",16,2022
"32","Desmond Ridder","ATL","QB","2567256","robust",163.1425,23.27682,0.9,0.14826,0.7525,0.14826,25.5,1.957032,0.1325,0.059304,0.19,0.014826,0.08,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Justin Fields","CHI","QB","2565920","robust",157.0675,3.469284,1,0,0.9,0.14826,72.45,1.03782,0.45,0.07413,0.18125,0.0555975,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Mitchell Trubisky","PIT","QB","2558008","robust",19.82,10.734024,0.11,0,0.04,0,0.8,0.489258,0,0,0,0,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Brett Rypien","DEN","QB","2562718","robust",35.1,0.148259999999999,0.175,0,0.125,0,1.775,0,0,0,0,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Teddy Bridgewater","MIA","QB","2543465","robust",33.6,0.148259999999999,0.2,0,0.1,0,1.4,0,0,0,0.025,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","John Wolford","LAR","QB","2561718","robust",90.925,0,0.525,0.59304,0.55,0,10.925,0,0.075,0,0.1,0.14826,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Neck",16,2022
"38","Bailey Zappe","NE","QB","2567961","robust",23.745,14.811174,0.12,0,0.2,0.14826,0.075,0.07413,0,0,0.05125,0.014826,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Phillip Walker","CAR","QB","2558904","robust",24.9,5.1891,0.15,0,0.125,0.14826,2.2,0.7413,0,0,0,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Jeff Driskel","HOU","QB","2555262","robust",40.68,6.22692,0.15,0.14826,0.11,0.029652,10.8775,2.535246,0.0575,0.014826,0.0525,0.0630105,0.08,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Jameis Winston","NO","QB","2552033","robust",24.85,9.26625,0.14,0.118608,0.095,0.133434,2.6025,1.022994,0.0025,0,0.0025,0,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Carson Wentz","WAS","QB","2555259","robust",25.67,10.437504,0.115,0.118608,0.095,0.133434,1.8,1.77912,0,0,0.05,0.07413,0.04,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Jordan Love","GB","QB","2564007","robust",18.725,3.85476,0.15,0,0.025,0,0.575,0.7413,0,0,0,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Derrick Henry","TEN","RB","2556075","robust",NA,NA,NA,NA,NA,NA,104.05,12.00906,0.8,0.14826,0.109,0.014826,0.06,0,NA,NA,0,NA,0.1,0,2.155,0.118608,20.1,0.874734,0.05,0.103782,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Josh Jacobs","LVR","RB","2562377","robust",NA,NA,NA,NA,NA,NA,93.92,1.77912,0.68,0.0593039999999999,0.108,0.0237216,0,NA,NA,NA,0,NA,0.1,0,2.4525,0.29652,19.0725,1.512252,0.0425,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Nick Chubb","CLE","RB","2561021","robust",NA,NA,NA,NA,NA,NA,91.1,8.30255999999999,0.6,0.14826,0.106,0.0177912,0.03,0,NA,NA,0,NA,0,0,1.215,0.44478,11.1,2.81694,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Christian McCaffrey","SF","RB","2557997","robust",NA,NA,NA,NA,NA,NA,76.7575,9.6369,0.655,0.133434,0.1,0,0,NA,NA,NA,0,NA,0.1,0,4.9375,0.148259999999999,42.5825,5.63388,0.26,0.177912,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Knee",16,2022
"48","Dalvin Cook","MIN","RB","2557991","robust",NA,NA,NA,NA,NA,NA,84.875,1.70498999999999,0.65,0.133434,0.144,0.0652344,0.03,0,NA,NA,0,NA,0.1,0,2.205,0.29652,18.22,2.2239,0.1,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Saquon Barkley","NYG","RB","2560968","robust",NA,NA,NA,NA,NA,NA,72.5,3.11346000000001,0.6,0.192738,0.0895,0.0207564,0,NA,NA,NA,0,NA,0,0,3.355,0.44478,24.215,2.81694,0.1,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","James Conner","ARI","RB","2557978","robust",NA,NA,NA,NA,NA,NA,67.4,7.85778,0.6025,0.14826,0.104,0.0118608,0,NA,NA,NA,0,NA,0.1,0,3.1275,0.7413,21.3875,4.59606,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Miles Sanders","PHI","RB","2562722","robust",NA,NA,NA,NA,NA,NA,73.915,5.45596800000001,0.5725,0.163086,0.104,0.0118608,0.09,0,NA,NA,0,NA,0,0,1.5375,0.0889560000000001,9.09,1.512252,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Travis Etienne","JAC","RB","2566157","robust",NA,NA,NA,NA,NA,NA,69.55,1.33434000000001,0.39,0.266868,0.225,0.044478,0.04,0,NA,NA,0,NA,0,0,2,0.14826,16.0025,0.444780000000001,0.03,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Rhamondre Stevenson","NE","RB","2566343","robust",NA,NA,NA,NA,NA,NA,62.875,3.11346,0.455,0.133434,0.091,0.0177912,0.01,0,NA,NA,0,NA,0.1,0,3.39,0.29652,24.7225,2.683506,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Ankle",16,2022
"54","J.K. Dobbins","BAL","RB","2563548","robust",NA,NA,NA,NA,NA,NA,68.6,8.30256000000001,0.5275,0.14826,0.1,0,0.01,0,NA,NA,0,NA,0,0,1.1,0.845082,7.4575,2.980026,0.05,0.059304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Isiah Pacheco","KC","RB","2567808","robust",NA,NA,NA,NA,NA,NA,69.5375,2.59455,0.385,0.133434,0.201,0,0.01,0,NA,NA,0,NA,0,0,1.175,0.7413,9.4,5.63388,0.0125,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Alvin Kamara","NO","RB","2558019","robust",NA,NA,NA,NA,NA,NA,65.5,2.52042,0.25,0.14826,0.131,0.0474432,0,NA,NA,NA,0,NA,0.1,0,3.455,0.44478,26.66,2.81694,0.105,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","Latavius Murray","DEN","RB","2541161","robust",NA,NA,NA,NA,NA,NA,64.1675,5.78214000000001,0.515,0.044478,0.1,0,0,NA,NA,NA,0,NA,0,0,1.85,0.0889560000000001,12.9125,1.03782,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Foot",16,2022
"58","Raheem Mostert","MIA","RB","2553728","robust",NA,NA,NA,NA,NA,NA,60.5175,2.07564,0.46,0.118608,0.0895,0.0207564,0,NA,NA,NA,0.01,0,0,0,1.725,0.163086,13.6975,1.92738,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","Najee Harris","PIT","RB","2566448","robust",NA,NA,NA,NA,NA,NA,61.5175,1.467774,0.51,0.14826,0.1,0,0,NA,NA,NA,0,NA,0,0,2.1425,0.14826,13.9,0.148259999999999,0.1,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Hip",16,2022
"60","Tony Pollard","DAL","RB","2562699","robust",NA,NA,NA,NA,NA,NA,61.7,12.30558,0.5,0.14826,0.1,0,0,NA,NA,NA,0,NA,0,0,2.4925,0.14826,21.365,1.882902,0.12,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Tyler Allgeier","ATL","RB","2567232","robust",NA,NA,NA,NA,NA,NA,57.5,2.9652,0.25,0.103782,0.062,0.0563388,0.04,0,NA,NA,0,NA,0,0,0.685,0.326172,5.025,3.350676,0.015,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","Kenneth Walker III","SEA","RB","2568282","robust",NA,NA,NA,NA,NA,NA,61.875,5.1891,0.6,0.192738,0.0875,0.037065,0.01,0,NA,NA,0,NA,0,0,2.0925,0.029652,16.625,1.92738,0.035,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Ankle",16,2022
"63","Jamaal Williams","DET","RB","2558204","robust",NA,NA,NA,NA,NA,NA,52.3525,2.66868,0.7,0.22239,0.096,0,0.03,0,NA,NA,0,NA,0,0,0.5225,0.044478,3.26,0.770952,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","Ezekiel Elliott","DAL","RB","2555224","robust",NA,NA,NA,NA,NA,NA,61.05,4.00301999999999,0.665,0.163086,0.0895,0.0207564,0.09,0,NA,NA,0,NA,0,0,1.55,0.51891,10.7,1.92738,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","Zack Moss","IND","RB","2563617","robust",NA,NA,NA,NA,NA,NA,58.765,5.33736,0.465,0.103782,0.108,0.0237216,0.01,0,NA,NA,0,NA,0,0,1.3125,0.29652,10,1.4826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","David Montgomery","CHI","RB","2562502","robust",NA,NA,NA,NA,NA,NA,61.08,2.238726,0.32,0.0593040000000001,0.103,0.00889560000000001,0,NA,NA,NA,0,NA,0.1,0,2.325,0.607866,20.28,4.788798,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","Aaron Jones","GB","RB","2558116","robust",NA,NA,NA,NA,NA,NA,61.225,1.749468,0.415,0.163086,0.104,0.0118608,0,NA,NA,NA,0,NA,0.1,0,3.605,0.29652,29.2,6.96822,0.195,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Knee",16,2022
"68","Cam Akers","LAR","RB","2564319","robust",NA,NA,NA,NA,NA,NA,57.57,4.49227799999999,0.4825,0.14826,0.158,0.0622692,0.01,0,NA,NA,0,NA,0,0,1.7,0.7413,11.43,2.66868,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","Brian Robinson","WAS","RB","2568348","robust",NA,NA,NA,NA,NA,NA,58.665,2.9652,0.2575,0.133434,0.1,0,0.01,0,NA,NA,0,NA,0,0,1,0.029652,7.8,4.74432,0.0425,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","DOnta Foreman","CAR","RB","2557994","robust",NA,NA,NA,NA,NA,NA,57.0075,3.11346,0.345,0.133434,0.075,0.044478,0.04,0,NA,NA,0,NA,0,0,0.9,0.29652,7.465,1.097124,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","Joe Mixon","CIN","RB","2557976","robust",NA,NA,NA,NA,NA,NA,58.05,4.937058,0.45,0.14826,0.0895,0.0207564,0,NA,NA,NA,0,NA,0.1,0,3.32,0.118608,25.125,1.18608,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","Austin Ekeler","LAC","RB","2559169","robust",NA,NA,NA,NA,NA,NA,54.5775,7.26474,0.6,0.118608,0.15,0.07413,0.03,0,NA,NA,0,NA,0.1,0,5.7,0.59304,41.425,2.81694,0.2425,0.07413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","Cordarrelle Patterson","ATL","RB","2540145","robust",NA,NA,NA,NA,NA,NA,50.475,5.48562,0.255,0.07413,0.1205,0.0385476,0,NA,NA,NA,0,NA,0,0,1.3075,0.44478,10.075,4.59606,0.06,0.059304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","Jeffery Wilson","MIA","RB","2560938","robust",NA,NA,NA,NA,NA,NA,42.895,7.427826,0.25,0.059304,0.1,0.059304,0,NA,NA,NA,0,NA,0,0,1.15,0.266868,9.805,2.505594,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Hip",16,2022
"75","Devin Singletary","BUF","RB","2562734","robust",NA,NA,NA,NA,NA,NA,54.25,1.03782,0.45,0.133434,0.097,0,0,NA,NA,NA,0,NA,0,0,2.075,0.14826,15.9,0.355824,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","Khalil Herbert","CHI","RB","2565926","robust",NA,NA,NA,NA,NA,NA,35.6,5.33736,0.15,0.059304,0.0125,0.037065,0,NA,NA,NA,0,NA,0,0,0.755,0.44478,5.9,1.33434,0.0075,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hip",16,2022
"77","AJ Dillon","GB","RB","2563986","robust",NA,NA,NA,NA,NA,NA,43.795,2.905896,0.3,0.044478,0.066,0.0504084,0,NA,NA,NA,0,NA,0,0,1.74,0.252042,12.93,0.207564000000001,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","Rachaad White","TB","RB","2568315","robust",NA,NA,NA,NA,NA,NA,47.45,1.63086,0.25,0.14826,0.15,0.0859908,0.01,0,NA,NA,0,NA,0,0,3.235,0.148259999999999,20.885,2.07564,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","Leonard Fournette","TB","RB","2557973","robust",NA,NA,NA,NA,NA,NA,43.2275,7.413,0.365,0.103782,0.05,0.07413,0,NA,NA,NA,0,NA,0.1,0,3.485,0.681996,24,2.461116,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","Deon Jackson","IND","RB","2565603","robust",NA,NA,NA,NA,NA,NA,29.6,4.59606,0.155,0.118608,0.091,0,0,NA,NA,NA,0,NA,0,0,1.885,0.29652,13.3,2.713158,0.095,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","Chuba Hubbard","CAR","RB","2565899","robust",NA,NA,NA,NA,NA,NA,38.9025,13.49166,0.215,0.044478,0.066,0.0504084,0,NA,NA,NA,0,NA,0,0,1.76,0.0593040000000001,15.45,2.37216,0.0325,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
