"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"21","Aaron Jones","RB","GB",16.6,1.14,0.0755,14.1,19.1,6.15,5.32,5.99,21,26,29,8,"4",NA,NA,63
"22","Keenan Allen","WR","LAC",16.9,3.18,0.494,13.7,21.5,6.14,4.99,9.05,22,32,8,9,"5",NA,NA,97
"23","Joe Mixon","RB","CIN",16.5,0.251,0.0755,15.1,17,6.08,6.29,3.83,23,19,50,9,"4",NA,NA,17
"24","Dalvin Cook","RB","MIN",16.4,0.538,0.997,14.6,17.5,6,5.81,4.34,24,22,45,10,"5",NA,NA,30
"25","DK Metcalf","WR","SEA",16.4,2.06,0.114,14.3,19.3,5.65,5.54,6.79,25,24,19,10,"5",NA,NA,83
"26","DeAndre Hopkins","WR","ARI",16.3,1.47,0.551,15,17.5,5.54,6.28,5.02,26,20,41,11,"6",NA,NA,68
"27","Saquon Barkley","RB","NYG",15.4,0.219,0.382,14,15.9,5,5.14,2.72,27,31,62,11,"5",NA,NA,10
"28","Tyler Lockett","WR","SEA",15.7,1.76,0.439,13.9,18.8,4.98,5.24,6.38,28,28,26,12,"6",NA,NA,79
"29","T.J. Hockenson","TE","MIN",12.1,1.11,0.106,11.1,15.2,4.92,5.51,6.62,29,25,21,3,"2",NA,NA,67
"30","Dalton Schultz","TE","DAL",12,1.67,1.29,10.5,14.4,4.81,4.86,5.83,30,33,32,4,"3",NA,NA,88
"31","Tony Pollard","RB","DAL",15,2.34,0.518,12.4,16.8,4.62,3.55,3.67,31,49,52,12,"6",NA,NA,96
"32","Chris Olave","WR","NO",15.3,3.13,0.145,12.8,19.1,4.55,4.05,6.67,32,42,20,13,"6",NA,NA,96
"33","Michael Pittman","WR","IND",15.2,0.648,0.0787,13.9,18.4,4.4,5.17,5.97,33,30,30,14,"6",NA,NA,25
"34","Jerry Jeudy","WR","DEN",15.1,1.29,0.0428,13.1,17.8,4.32,4.4,5.3,34,35,39,15,"6",NA,NA,58
"35","Terry McLaurin","WR","WAS",15,1.31,0.101,13.9,18.3,4.28,5.21,5.88,35,29,31,16,"7",NA,NA,59
"36","Garrett Wilson","WR","NYJ",14.9,0.802,0.0237,12.7,18,4.18,4.01,5.55,36,43,37,17,"7",NA,NA,41
"37","Tee Higgins","WR","CIN",14.9,2.51,0.0035,12,17.6,4.15,3.32,5.09,37,51,40,18,"7",NA,NA,89
"38","Mike Williams","WR","LAC",14.9,3.29,0.181,11.8,18.9,4.15,3.04,6.43,38,54,25,19,"7",NA,NA,99
"39","Miles Sanders","RB","PHI",14.5,0.804,0.311,13.1,16.6,4.1,4.3,3.42,39,37,54,13,"6",NA,NA,45
"40","DeVonta Smith","WR","PHI",14.7,0.474,0.0148,14,17.3,3.97,5.31,4.86,40,27,43,20,"7",NA,NA,18
"41","Christian Kirk","WR","JAC",14.7,1.61,0.04,12.8,19.1,3.95,4.1,6.62,41,40,22,21,"7",NA,NA,76
"42","Christian Watson","WR","GB",14.7,1.88,0.0673,11.2,19.1,3.92,2.47,6.6,42,60,23,22,"7",NA,NA,80
"43","Chris Godwin","WR","TB",14.6,1.07,0.163,12.8,18.2,3.85,4.13,5.71,43,39,34,23,"7",NA,NA,55
"44","Nick Chubb","RB","CLE",14.2,0.297,0.465,12.7,17.1,3.79,3.86,3.99,44,44,48,14,"7",NA,NA,20
"45","Amari Cooper","WR","CLE",14.4,0.385,0.038,13.2,17.4,3.69,4.45,4.95,45,34,42,24,"7",NA,NA,15
"46","Brandon Aiyuk","WR","SF",14.4,2.86,0.0615,12,18.7,3.65,3.3,6.22,46,52,27,25,"7",NA,NA,93
"47","Jaylen Waddle","WR","MIA",14.3,1.94,0.155,12.5,17,3.59,3.79,4.5,47,46,44,26,"8",NA,NA,82
"48","Justin Herbert","QB","LAC",21.1,0.445,0.619,20.2,21.8,3.55,3.83,2.99,48,45,59,4,"3",NA,NA,17
"49","Pat Freiermuth","TE","PIT",10.8,1.3,0.551,9.66,14.2,3.53,4.07,5.66,49,41,36,5,"4",NA,NA,79
"50","JuJu Smith-Schuster","WR","KC",14.2,0.712,1.89,13,16.8,3.43,4.33,4.29,50,36,46,27,"9",NA,NA,34
"51","Rhamondre Stevenson","RB","NE",13.7,4.31,0.197,8.82,20.1,3.33,0,6.99,51,106,17,15,"7",NA,NA,99
"52","David Montgomery","RB","CHI",13.5,2.05,0.357,11.3,15.6,3.13,2.43,2.41,52,61,63,16,"7",NA,NA,90
"53","Cole Kmet","TE","CHI",10.2,1.04,0.0331,9.15,14.3,2.98,3.55,5.75,53,48,33,6,"4",NA,NA,64
"54","David Njoku","TE","CLE",10.2,0.244,0.173,9.33,10.8,2.94,3.74,2.17,54,47,65,7,"4",NA,NA,3
"55","Joe Burrow","QB","CIN",20.4,0.825,0.2,18.8,22,2.93,2.41,3.15,55,62,57,5,"3",NA,NA,46
"56","Rachaad White","RB","TB",13.2,0.709,0.252,11.6,17.3,2.77,2.74,4.16,56,57,47,17,"8",NA,NA,39
"57","Greg Dulcich","TE","DEN",10,0.089,0.375,9.77,10.8,2.77,4.18,2.17,57,38,66,8,"5",NA,NA,1
"58","Justin Fields","QB","CHI",20.2,0.43,1.01,18.7,22.4,2.73,2.26,3.55,58,64,53,6,"4",NA,NA,14
"59","Ezekiel Elliott","RB","DAL",12.9,2.47,0.124,11.2,15.5,2.52,2.41,2.31,59,63,64,18,"8",NA,NA,97
"60","Najee Harris","RB","PIT",12.9,0.86,0,12.2,14.8,2.52,3.4,1.67,59,50,71,18,"8",NA,NA,54
"61","Isiah Pacheco","RB","KC",12.8,3.08,0.0388,10.5,17,2.4,1.64,3.88,60,72,49,19,"8",NA,NA,99
"62","George Kittle","TE","SF",9.63,1.18,0.168,8.59,10.6,2.39,2.99,2.02,61,55,69,9,"5",NA,NA,70
"63","Brian Robinson","RB","WAS",12.8,1.05,0.141,10.3,15,2.36,1.45,1.87,62,75,70,20,"8",NA,NA,59
"64","Evan Engram","TE","JAC",9.46,0.811,0.264,8.68,11.6,2.23,3.08,3.02,63,53,58,10,"5",NA,NA,55
"65","Travis Etienne","RB","JAC",12.6,1.14,0.324,10.2,13.9,2.22,1.4,0.759,64,77,86,21,"8",NA,NA,62
"66","Gerald Everett","TE","LAC",9.19,0.73,0.637,6.89,9.83,1.96,1.3,1.24,65,81,80,11,"6",NA,NA,42
"67","Latavius Murray","RB","DEN",12.3,0.534,0.522,10.1,14.7,1.89,1.3,1.55,66,80,72,22,"9",NA,NA,28
"68","Dak Prescott","QB","DAL",19.2,1.27,1.1,18.3,20.2,1.72,1.86,1.36,67,68,78,7,"5",NA,NA,66
"69","Zay Jones","WR","JAC",12.3,1.03,0.0115,10.8,13.1,1.54,2.12,0.6,68,65,91,28,"9",NA,NA,52
"70","Adam Thielen","WR","MIN",12.3,0.747,0.26,11.3,13.7,1.53,2.63,1.26,69,58,79,29,"9",NA,NA,38
"71","Raheem Mostert","RB","MIA",11.8,0.083,0.162,11.6,16,1.37,2.78,2.86,70,56,61,23,"9",NA,NA,3
"72","Leonard Fournette","RB","TB",11.8,0.568,0,10.6,14,1.37,1.81,0.871,70,69,85,23,"9",NA,NA,32
"73","Chigoziem Okonkwo","TE","TEN",8.56,0.741,0.127,4.78,9.32,1.33,-0.812,0.731,71,131,87,12,"7",NA,NA,48
"74","Diontae Johnson","WR","PIT",12,0.663,0.0832,11.2,12.6,1.27,2.48,0.167,72,59,99,30,"9",NA,NA,27
"75","Antonio Gibson","RB","WAS",11.6,0.222,0.145,10.9,13.5,1.21,2.07,0.357,73,66,95,24,"9",NA,NA,11
"76","Tyler Higbee","TE","LAR",8.43,0.801,0.368,7.04,9.54,1.2,1.45,0.956,74,76,84,13,"7",NA,NA,52
"77","Chris Moore","WR","HOU",11.9,1.01,0.103,9.88,16.1,1.19,1.17,3.67,75,86,51,31,"9",NA,NA,51
"78","Mike Evans","WR","TB",11.8,0.992,0.653,10.3,13.9,1.08,1.59,1.42,76,73,76,32,"10",NA,NA,49
"79","DOnta Foreman","RB","CAR",11.5,0.986,0.273,9.42,14.5,1.07,0.601,1.39,77,92,77,25,"10",NA,NA,56
"80","Eagles","DST","PHI",6.44,0.85,0.0183,5.47,7.27,1.05,0.549,1.47,78,93,73,1,"1",NA,NA,97
"81","Chiefs","DST","KC",6.42,0.465,0.345,5.73,7.24,1.03,0.807,1.44,79,89,75,2,"2",NA,NA,77
"82","Darren Waller","TE","LVR",8.06,2.26,0.201,5.59,10,0.832,0,1.46,80,106,74,14,"7",NA,NA,94
"83","D'Andre Swift","RB","DET",11.2,2.01,0.0372,9.43,13,0.793,0.603,-0.184,81,91,111,26,"10",NA,NA,89
"84","Kenneth Walker III","RB","SEA",11.2,0.83,0.0548,8.89,13.1,0.756,0.0681,0,82,104,106,27,"10",NA,NA,51
"85","Jerick McKinnon","RB","KC",11.1,0.706,0.657,10.2,13.2,0.701,1.37,0.0676,83,78,103,28,"11",NA,NA,38
"86","49ers","DST","SF",6.07,0.0544,0.133,6.01,6.5,0.683,1.09,0.704,84,88,89,3,"3",NA,NA,13
"87","Hunter Henry","TE","NE",7.86,0.379,0.107,6.93,8.59,0.63,1.34,0.00375,85,79,105,15,"8",NA,NA,18
"88","Kirk Cousins","QB","MIN",18.1,0.667,0.129,17.6,18.7,0.627,1.15,-0.106,86,87,108,8,"5",NA,NA,31
"89","Vikings","DST","MIN",5.94,0.43,0.04,5.26,6.84,0.55,0.338,1.04,87,97,82,4,"4",NA,NA,68
"90","Dawson Knox","TE","BUF",7.75,0.356,0.0429,7.3,9.62,0.523,1.71,1.03,88,70,83,16,"8",NA,NA,12
"91","Packers","DST","GB",5.9,0.148,0.3,5.25,6.32,0.51,0.33,0.52,89,98,94,5,"5",NA,NA,16
"92","Geno Smith","QB","SEA",18,1.7,0.499,16.4,19.5,0.499,-0.0155,0.6,90,107,92,9,"6",NA,NA,91
"93","Taysom Hill","TE","NO",7.71,1.63,0.0797,5.43,11.5,0.48,-0.163,2.86,91,112,60,17,"8",NA,NA,85
"94","Marquise Brown","WR","ARI",11.2,1.42,0.0575,8.71,12.5,0.43,0,0,92,106,106,33,"10",NA,NA,65
"95","Tyler Conklin","TE","NYJ",7.63,0.543,0.0213,6.89,8.73,0.4,1.29,0.137,93,82,100,18,"8",NA,NA,33
"96","Ryan Izzo","TE","FA",7.61,NA,0.379,7.61,7.61,0.379,2.02,-0.979,94,67,142,19,"8",NA,NA,NA
"97","Drake London","WR","ATL",11.1,0.105,0.046,9.98,12.1,0.372,1.26,-0.371,95,83,120,34,"10",NA,NA,1
"98","Darius Slayton","WR","NYG",11.1,1.54,0.0765,8.85,15.7,0.327,0.135,3.25,96,103,56,35,"10",NA,NA,70
"99","D.J. Moore","WR","CAR",11,1.38,0.023,8.24,14.5,0.25,-0.47,2.03,97,120,68,36,"11",NA,NA,63
"100","Allen Lazard","WR","GB",11,0.162,0.152,10.4,12.6,0.227,1.7,0.187,98,71,98,37,"11",NA,NA,4
"101","Commanders","DST","WAS",5.6,0.0445,0.08,5.38,5.92,0.21,0.458,0.12,99,94,101,6,"6",NA,NA,3
"102","Cowboys","DST","DAL",5.52,0.415,0.0383,5.13,5.8,0.13,0.212,0,100,100,106,7,"7",NA,NA,61
"103","Patriots","DST","NE",5.48,1.31,0.0283,4.51,6.52,0.0917,-0.413,0.72,101,119,88,8,"8",NA,NA,99
"104","George Pickens","WR","PIT",10.8,1.56,0.0503,9.38,12.6,0.075,0.665,0.093,102,90,102,38,"11",NA,NA,72
"105","Panthers","DST","CAR",5.45,0.217,0.0633,5.12,5.87,0.0633,0.196,0.0653,103,101,104,9,"9",NA,NA,35
"106","Devin Singletary","RB","BUF",10.4,0.771,0.044,7.8,12.8,0.044,-1.02,-0.307,104,137,119,29,"11",NA,NA,44
"107","Donovan Peoples-Jones","WR","CLE",10.8,0.222,0.0247,10.2,11.7,0.0247,1.5,-0.72,105,74,134,39,"11",NA,NA,8
"108","Trevor Lawrence","QB","JAC",17.5,1.7,0.0391,16.1,18.9,0,-0.265,0,106,114,106,10,"6",NA,NA,89
"109","Cordarrelle Patterson","RB","ATL",10.4,1.4,0.0385,8,12.9,0,-0.819,-0.279,106,132,117,30,"11",NA,NA,75
"110","Mecole Hardman","WR","KC",10.8,0,0.237,7.5,12,0,-1.21,-0.462,106,141,124,40,"11",NA,NA,1
"111","Austin Hooper","TE","TEN",7.23,0.284,0.555,6.81,7.48,0,1.22,-1.11,106,85,147,20,"9",NA,NA,9
"112","Steelers","DST","PIT",5.39,0.0445,0.01,4.75,5.56,0,-0.168,-0.236,106,113,115,10,"9",NA,NA,6
"113","Browns","DST","CLE",5.38,0.0494,0.09,5.33,5.72,-0.01,0.413,-0.08,107,95,107,11,"10",NA,NA,10
"114","Jamaal Williams","RB","DET",10.4,1.22,0.878,8.67,12.2,-0.0385,-0.153,-0.938,108,111,140,31,"12",NA,NA,70
"115","Deshaun Watson","QB","CLE",17.5,1.77,0.201,15.7,21,-0.0391,-0.728,2.1,109,129,67,11,"6",NA,NA,94
"116","Chargers","DST","LAC",5.29,0.741,0.04,4.34,6.02,-0.1,-0.584,0.22,110,122,96,12,"11",NA,NA,94
"117","Ravens","DST","BAL",5.25,0.208,0.06,4.62,5.4,-0.14,-0.296,-0.404,111,115,121,13,"12",NA,NA,29
"118","Lions","DST","DET",5.19,0.326,0.005,4.82,5.5,-0.2,-0.1,-0.304,112,110,118,14,"12",NA,NA,48
"119","Cardinals","DST","ARI",5.18,0.148,0.03,4.9,5.32,-0.205,-0.0173,-0.479,113,108,126,15,"13",NA,NA,16
"120","Broncos","DST","DEN",5.16,0.297,0.0383,4.92,5.39,-0.235,0,-0.41,114,106,122,16,"14",NA,NA,42
"121","Van Jefferson","WR","LAR",10.5,2.97,0.064,7.05,15.9,-0.237,-1.67,3.41,115,157,55,41,"11",NA,NA,94
"122","Aaron Rodgers","QB","GB",17.3,0.645,0.418,16.5,18.2,-0.24,0.0593,-0.683,116,105,130,12,"6",NA,NA,26
"123","Giants","DST","NYG",5.12,0.208,0.0167,3.54,5.39,-0.273,-1.38,-0.415,117,146,123,17,"15",NA,NA,32
"124","Buccaneers","DST","TB",5.1,0.415,0.105,3.47,5.58,-0.29,-1.45,-0.217,118,149,113,18,"16",NA,NA,61
"125","Curtis Samuel","WR","WAS",10.4,0.212,0.148,9.95,12.2,-0.302,1.24,-0.245,119,84,116,42,"11",NA,NA,6
"126","Raiders","DST","LVR",5,0.193,0.0367,3.93,5.2,-0.395,-0.986,-0.6,120,136,128,19,"17",NA,NA,26
"127","Dolphins","DST","MIA",4.96,0.361,0.00667,4.56,5.66,-0.432,-0.357,-0.139,121,116,110,20,"17",NA,NA,55
"128","Saints","DST","NO",4.95,0.455,0.0417,4.07,5.59,-0.438,-0.853,-0.206,122,134,112,21,"18",NA,NA,74
"129","T.Y. Hilton","WR","DAL",10.3,0.216,0.225,3.67,10.5,-0.45,-5.04,-1.91,123,273,162,43,"12",NA,NA,7
"130","Bears","DST","CHI",4.91,0.0148,0.0133,2.74,5.05,-0.48,-2.18,-0.752,124,172,136,22,"18",NA,NA,1
"131","Bills","DST","BUF",4.9,0.282,0.128,4.24,5.09,-0.493,-0.68,-0.711,125,126,132,23,"19",NA,NA,39
"132","Juwan Johnson","TE","NO",6.68,0.283,0.209,3.38,8.06,-0.555,-2.21,-0.53,126,173,127,21,"9",NA,NA,6
"133","Falcons","DST","ATL",4.77,0.316,0.055,4.21,5.06,-0.622,-0.711,-0.742,127,127,135,24,"20",NA,NA,45
"134","Tua Tagovailoa","QB","MIA",16.8,1.54,0.111,14.8,18.6,-0.658,-1.65,-0.233,128,156,114,13,"7",NA,NA,83
"135","Josh Palmer","WR","LAC",10.1,2.73,0.0405,6.84,12,-0.675,-1.88,-0.472,129,161,125,44,"12",NA,NA,92
"136","Seahawks","DST","SEA",4.71,0.405,0.103,4.26,5.09,-0.677,-0.66,-0.711,130,125,132,25,"21",NA,NA,58
"137","Gabriel Davis","WR","BUF",10,0.148,0.293,8.65,10.6,-0.715,-0.0613,-1.83,131,109,161,45,"12",NA,NA,3
"138","Logan Thomas","TE","WAS",6.47,0.557,0.23,5.93,7.01,-0.764,0.34,-1.58,132,96,155,22,"10",NA,NA,36
"139","Daniel Jones","QB","NYG",16.7,0.246,0.163,16.4,17.6,-0.769,0,-1.29,133,106,151,14,"7",NA,NA,6
"140","Titans","DST","TEN",4.61,0.178,0.15,4.32,4.9,-0.78,-0.597,-0.903,134,123,138,26,"22",NA,NA,23
"141","J.K. Dobbins","RB","BAL",9.48,1.45,0.00275,6.33,12.4,-0.917,-2.49,-0.713,135,182,133,32,"12",NA,NA,77
"142","Rex Burkhead","RB","HOU",9.48,2.05,0.786,7.03,13.8,-0.919,-1.8,0.698,136,160,90,33,"13",NA,NA,92
"143","Colts","DST","IND",4.46,0.474,0.04,3.48,5.01,-0.93,-1.44,-0.792,137,148,137,27,"23",NA,NA,81
"144","Andy Dalton","QB","NO",16.6,1.54,0.34,13.8,17.8,-0.933,-2.65,-1.04,138,188,144,15,"7",NA,NA,80
"145","Jets","DST","NYJ",4.42,0.445,0.143,4.06,4.8,-0.97,-0.863,-1,139,135,143,28,"24",NA,NA,71
"146","Robert Tonyan","TE","GB",6.24,1.51,0.00263,4.76,7.63,-0.994,-0.838,-0.96,140,133,141,23,"10",NA,NA,82
"147","Cade Otton","TE","TB",6.23,2.41,0.134,4.31,8.59,-0.997,-1.28,0,141,145,106,24,"10",NA,NA,97
"148","Parris Campbell","WR","IND",9.74,0.949,0.071,7.97,10.5,-1.01,-0.745,-1.92,142,130,163,46,"12",NA,NA,46
"149","Michael Gallup","WR","DAL",9.67,0.319,0.171,9,10,-1.08,0.287,-2.45,143,99,170,47,"12",NA,NA,11
"150","Texans","DST","HOU",4.28,0.563,0.107,3.86,4.74,-1.11,-1.06,-1.06,144,139,145,29,"25",NA,NA,90
"151","Jordan Akins","TE","HOU",6.1,0.534,0.025,3.97,6.9,-1.13,-1.63,-1.69,145,155,159,25,"10",NA,NA,30
"152","Daniel Bellinger","TE","NYG",6.08,0.956,0.0112,4.2,7.34,-1.16,-1.4,-1.25,146,147,149,26,"10",NA,NA,58
"153","Noah Fant","TE","SEA",6.06,0.371,0.364,5.78,6.77,-1.17,0.189,-1.82,147,102,160,27,"11",NA,NA,15
"154","Jaguars","DST","JAC",4.17,0.474,0.237,2.92,4.6,-1.22,-2,-1.2,148,166,148,30,"26",NA,NA,81
"155","Jakobi Meyers","WR","NE",9.5,4.17,0.00267,3.4,12.3,-1.25,-5.32,-0.114,149,278,109,48,"12",NA,NA,99
"156","Robert Woods","WR","TEN",9.5,1.54,0.0423,8.34,10.3,-1.25,-0.376,-2.14,150,117,168,49,"12",NA,NA,69
"157","Taylor Heinicke","QB","WAS",16.2,1.7,0.0408,14.6,18.2,-1.27,-1.78,-0.629,151,159,129,16,"7",NA,NA,86
"158","D.J. Chark","WR","DET",9.46,0.726,0.055,8.14,10.5,-1.3,-0.573,-1.93,152,121,165,50,"12",NA,NA,37
"159","Jared Goff","QB","DET",16.2,0.843,0.0212,15.2,17.9,-1.31,-1.24,-0.913,153,143,139,17,"7",NA,NA,49
"160","Tom Brady","QB","TB",16.2,1.22,0.126,14.3,18.2,-1.33,-2.14,-0.693,154,171,131,18,"7",NA,NA,63
"161","Tutu Atwell","WR","LAR",9.4,1.33,0.3,8.11,12.7,-1.35,-0.6,0.204,155,124,97,51,"13",NA,NA,61
"162","Tyler Huntley","QB","BAL",16,0.621,0.189,13,17.6,-1.46,-3.42,-1.29,157,216,152,19,"8",NA,NA,23
"163","Bengals","DST","CIN",3.93,0.514,0.178,3.34,4.39,-1.46,-1.58,-1.41,156,153,154,31,"27",NA,NA,87
"164","Dallas Goedert","TE","PHI",5.7,5.63,0.1,2.28,9.12,-1.53,-3.31,0.531,158,210,93,28,"11",NA,NA,99
"165","Foster Moreau","TE","LVR",5.6,0.519,0.4,3.52,5.95,-1.63,-2.08,-2.64,159,170,178,29,"11",NA,NA,27
"166","Rams","DST","LAR",3.76,0.326,0,3.36,4.51,-1.63,-1.56,-1.29,160,152,150,32,"27",NA,NA,48
"167","Derek Carr","QB","LVR",15.9,1.37,0.0454,14.4,17.2,-1.65,-2,-1.67,162,167,158,20,"8",NA,NA,74
"168","Nelson Agholor","WR","NE",9.1,2.3,0.0455,7.12,13.6,-1.65,-1.59,1.16,161,154,81,52,"13",NA,NA,86
"169","Matt Ryan","QB","IND",15.8,1.33,0.685,14.4,16.9,-1.7,-2.04,-1.92,164,168,164,21,"8",NA,NA,71
"170","Elijah Moore","WR","NYJ",9.06,0.576,0.523,7.66,10.3,-1.7,-1.05,-2.18,163,138,169,53,"14",NA,NA,23
"171","AJ Dillon","RB","GB",8.69,0.821,0.028,7.57,11.8,-1.71,-1.25,-1.3,165,144,153,34,"13",NA,NA,49
"172","James Cook","RB","BUF",8.66,1.13,0.204,7.36,10.1,-1.73,-1.46,-3.04,166,150,187,35,"13",NA,NA,61
"173","Michael Carter","RB","NYJ",8.46,0.249,0.0225,5.98,9.31,-1.94,-2.84,-3.84,167,196,206,36,"13",NA,NA,15
"174","Samaje Perine","RB","CIN",8.44,1.67,0.0325,6.86,10.4,-1.96,-1.96,-2.73,168,165,180,37,"13",NA,NA,85
"175","Cam Akers","RB","LAR",8.41,1.3,0.894,5.85,12.1,-1.99,-2.98,-1.08,169,199,146,38,"14",NA,NA,73
"176","Drew Sample","TE","CIN",5.2,NA,0.144,5.2,5.2,-2.03,-0.394,-3.39,170,118,192,30,"11",NA,NA,NA
"177","Jelani Woods","TE","IND",5.06,1.85,0.288,2.68,6.98,-2.18,-2.91,-1.61,171,197,156,31,"12",NA,NA,91
"178","Alec Pierce","WR","IND",8.53,0.356,0.0422,7.99,8.93,-2.22,-0.726,-3.53,172,128,197,54,"14",NA,NA,14
"179","Demarcus Robinson","WR","BAL",8.49,0.956,0.0393,6.81,9.95,-2.26,-1.9,-2.51,173,163,174,55,"14",NA,NA,48
"180","Tyler Boyd","WR","CIN",8.45,1.23,0.125,3.75,9.56,-2.3,-4.96,-2.9,174,270,184,56,"14",NA,NA,56
"181","Ryan Tannehill","QB","TEN",15.1,0.786,0.341,13.7,16.3,-2.38,-2.7,-2.55,175,191,176,22,"9",NA,NA,43
"182","Ben Skowronek","WR","LAR",8.33,0.509,0.0173,7.5,10.4,-2.42,-1.22,-2.09,176,142,166,57,"14",NA,NA,20
"183","Jarvis Landry","WR","NO",8.31,1.62,0.0287,6.41,9.66,-2.44,-2.3,-2.81,177,176,183,58,"14",NA,NA,77
"184","Trey McBride","TE","ARI",4.77,0.445,0.197,3.14,6.98,-2.46,-2.45,-1.61,178,180,157,32,"12",NA,NA,24
"185","Marquez Valdes-Scantling","WR","KC",8.28,0.848,0.00215,6.83,9.18,-2.47,-1.89,-3.28,179,162,188,59,"14",NA,NA,42
"186","Isaiah McKenzie","WR","BUF",8.28,0.712,0.0247,7.5,9.12,-2.47,-1.21,-3.34,180,140,189,60,"14",NA,NA,34
"187","Richie James","WR","NYG",8.25,0.578,0.0331,7.22,9.75,-2.5,-1.5,-2.71,181,151,179,61,"14",NA,NA,24
"188","Isaiah Hodgins","WR","NYG",8.22,0.257,0.14,3.76,8.71,-2.53,-4.96,-3.76,182,268,203,62,"14",NA,NA,10
"189","Will Dissly","TE","SEA",4.57,0.681,0.269,3.82,5.1,-2.66,-1.77,-3.48,183,158,196,33,"13",NA,NA,39
"190","Nick Westbrook-Ikhine","WR","TEN",8.08,0.682,0.14,6.31,8.68,-2.67,-2.4,-3.78,184,179,204,63,"14",NA,NA,31
"191","Zach Wilson","QB","NYJ",14.8,1.2,0.0431,7.05,16.3,-2.72,-9.36,-2.53,185,361,175,23,"9",NA,NA,60
"192","Mac Jones","QB","NE",14.7,1.52,0.114,13,16.4,-2.77,-3.41,-2.45,186,214,171,24,"9",NA,NA,77
"193","Julio Jones","WR","TB",7.94,0.415,0.0325,5.41,8.62,-2.81,-3.31,-3.84,187,209,207,64,"14",NA,NA,17
"194","Mack Hollins","WR","LVR",7.91,0.771,0.0675,5.16,8.72,-2.84,-3.56,-3.74,188,226,202,65,"14",NA,NA,39
"195","Brock Purdy","QB","SF",14.6,0.156,0.532,13,15.2,-2.88,-3.37,-3.69,189,213,201,25,"10",NA,NA,3
"196","Kareem Hunt","RB","CLE",7.51,0.608,0.301,6.58,8.48,-2.89,-2.24,-4.66,190,174,233,39,"15",NA,NA,35
"197","Jauan Jennings","WR","SF",7.84,1.45,0.0268,6.78,9.66,-2.91,-1.94,-2.8,191,164,182,66,"14",NA,NA,66
"198","Mitchell Wilcox","TE","CIN",4.3,1.01,0.0873,2.89,6.09,-2.93,-2.7,-2.5,192,190,173,34,"13",NA,NA,61
