"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","injury_status","injury_details","week","season_year"
"11","Josh Allen","BUF","QB","2560955","robust",257.65,3.27654599999997,1.905,0.14826,0.91,0.14826,46.53,2.283204,0.32,0.0593040000000001,0.28,0.059304,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","Mike White","NYJ","QB","2560929","robust",245.005,20.370924,1.1825,0.252042,1.1,0.29652,6.215,1.03782,0.095,0.014826,0.1075,0.022239,0.07,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Mac Jones","NE","QB","2566334","robust",235.69,9.94824600000001,1.5075,0.29652,0.85,0.14826,10.5,2.2239,0.1,0,0.145,0.066717,0.11,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Jalen Hurts","PHI","QB","2564832","robust",234.385,16.45686,1.6225,0.14826,0.51,0.14826,49.3175,1.823598,0.475,0.07413,0.1475,0.0704235,0.19,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Trevor Lawrence","JAC","QB","2566163","robust",241.45,7.11648000000002,1.125,0.14826,0.8,0.14826,16.8,1.92738,0.13,0.088956,0.2975,0.00741300000000001,0.16,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Toe",14,2022
"16","Deshaun Watson","CLE","QB","2558063","robust",234.6,3.85475999999999,1.235,0.266868,0.7,0.103782,28.8975,6.92374199999999,0.1975,0.044478,0.19625,0.0111195,0.16,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Brock Purdy","SF","QB","2568216","robust",214.99,7.26474000000001,1.1,0.266868,0.9025,0.029652,10.3475,4.432974,0.1,0.014826,0.10875,0.0259455,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Kyler Murray","ARI","QB","2562382","robust",235.8875,0.889559999999991,1.2375,0.103782,0.7,0,36.85,0.785778000000002,0.32,0.14826,0.1425,0.0630105,0.16,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Kenny Pickett","PIT","QB","2568162","robust",222.7325,7.79847599999999,1.07,0.133434,0.9,0.14826,21.16,1.85325,0.14,0.118608,0.1075,0.022239,0.1,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Sam Darnold","CAR","QB","2561036","robust",204.155,8.1543,1,0,0.8975,0.14826,13.05,3.7065,0.15,0.118608,0.145,0.066717,0.09,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Russell Wilson","DEN","QB","2532975","robust",226.1075,6.15278999999997,1.1,0.14826,0.635,0.192738,13.765,2.2239,0.1,0,0.10625,0.0185325,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Ryan Tannehill","TEN","QB","2532956","robust",218.6,11.015718,1.255,0.237216,0.805,0.266868,11,0.296519999999999,0.14,0.088956,0.09625,0.0111195,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Davis Mills","HOU","QB","2566136","robust",212.6,3.55824000000001,0.95,0.118608,0.975,0.14826,7.375,5.070492,0.0925,0,0.09,0.014826,0.1,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Tyler Huntley","BAL","QB","2563560","robust",203.92,5.04084000000001,1,0.118608,0.7,0.118608,38.77,9.281076,0.3225,0.133434,0.20125,0.0037065,0.08,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","John Wolford","LAR","QB","2561718","robust",183.415,28.658658,0.9925,0.014826,0.8375,0.103782,15.9,5.04084,0.075,0.088956,0.18125,0.0555975,0.08,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Daniel Jones","NYG","QB","2562299","robust",194.515,16.575468,1.0175,0.0741300000000001,0.73,0.133434,36.7,10.82298,0.2,0,0.275,0.07413,0.13,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Kyle Allen","HOU","QB","2561177","robust",97.75,133.80465,0.5,0.7413,0.75,0.96369,3.2,4.15128,0.05,0.07413,0.1,0.14826,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Zach Wilson","NYJ","QB","2566391","robust",46.575,0,0.225,0,0.35,0,3.225,0,0.05,0,0.05,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Baker Mayfield","LAR","QB","2560800","robust",52.3,26.6868,0.3,0.14826,0.2,0,2.6,2.37216,0.005,0,0.1,0.14826,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Bailey Zappe","NE","QB","2567961","robust",25.585,16.75338,0.11,0,0.115,0.044478,0.075,0.07413,0,0,0.11375,0.0407715,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Teddy Bridgewater","MIA","QB","2543465","robust",15.655,3.721326,0.1,0,0.04,0,0.95,0.7413,0,0,0.01375,0.014826,0.02,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Knee",14,2022
"32","Colt McCoy","ARI","QB","497123","robust",13.13,2.994852,0.0575,0.051891,0.1,0.029652,0.7,0.585627,0,0,0,0,0.02,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Mitchell Trubisky","PIT","QB","2558008","robust",9.56,0.148259999999999,0.1,0,0.025,0,0.8,0.177912,0,0,0.00125,0,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Phillip Walker","CAR","QB","2558904","robust",23.68,6.093486,0.06,0.044478,0.285,0.103782,1.4075,0.696822,0,0,0.05,0.07413,0.03,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Josh Jacobs","LVR","RB","2562377","robust",NA,NA,NA,NA,NA,NA,91.655,12.320406,0.75,0.14826,0.107,0.0207564,0,NA,NA,NA,0,NA,0.1,0,2.99,0.029652,23.0275,2.37216,0.055,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Derrick Henry","TEN","RB","2556075","robust",NA,NA,NA,NA,NA,NA,86.64,10.67472,0.795,0.14826,0.094,0.0118608,0.06,0,NA,NA,0,NA,0,0,2.215,0.504084,21.3,0.7413,0.055,0.14826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Nick Chubb","CLE","RB","2561021","robust",NA,NA,NA,NA,NA,NA,83.615,13.3434,0.7,0.14826,0.106,0.0177912,0.03,0,NA,NA,0,NA,0,0,1.56,0.118608,12.8325,1.527078,0.03,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","DOnta Foreman","CAR","RB","2557994","robust",NA,NA,NA,NA,NA,NA,72.275,11.26776,0.5,0,0.103,0.0059304,0.04,0,NA,NA,0,NA,0.1,0,0.87,0.415128,7.245,4.047498,0.025,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Rhamondre Stevenson","NE","RB","2566343","robust",NA,NA,NA,NA,NA,NA,75.2475,12.00906,0.59,0.14826,0.1,0,0.01,0,NA,NA,0,NA,0.1,0,4.55,0.311346,33.75,3.7065,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Dalvin Cook","MIN","RB","2557991","robust",NA,NA,NA,NA,NA,NA,81.6,1.92738,0.645,0.0889559999999999,0.111,0.014826,0.03,0,NA,NA,0,NA,0,0,2.395,0.385476,19.1,0.296519999999999,0.1,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Saquon Barkley","NYG","RB","2560968","robust",NA,NA,NA,NA,NA,NA,76.385,8.74734000000001,0.6,0,0.091,0.0177912,0,NA,NA,NA,0,NA,0,0,2.95,0.7413,19.89,1.808772,0.1,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Neck",14,2022
"42","Joe Mixon","CIN","RB","2557976","robust",NA,NA,NA,NA,NA,NA,67.9,6.716178,0.65,0.14826,0.0895,0.0207564,0,NA,NA,NA,0,NA,0.1,0,3.255,0.148259999999999,24.7675,5.945226,0.18,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Miles Sanders","PHI","RB","2562722","robust",NA,NA,NA,NA,NA,NA,69.53,0.919212000000007,0.585,0.14826,0.0955,0.00889560000000001,0.09,0,NA,NA,0,NA,0,0,1.335,0.400302,8.535,3.513762,0.0325,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Tony Pollard","DAL","RB","2562699","robust",NA,NA,NA,NA,NA,NA,68.7,7.85778,0.6,0,0.1,0,0,NA,NA,NA,0,NA,0.1,0,2.4,0.29652,21.945,2.66868,0.1,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Ezekiel Elliott","DAL","RB","2555224","robust",NA,NA,NA,NA,NA,NA,67.305,0.311345999999991,0.7,0.014826,0.094,0.0118608,0.09,0,NA,NA,0,NA,0,0,1.4,0.548562,9.8,2.624202,0.0775,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Christian McCaffrey","SF","RB","2557997","robust",NA,NA,NA,NA,NA,NA,63.4075,2.66868,0.5,0,0.1,0,0.03,0,NA,NA,0,NA,0.1,0,5.155,0.207564,44.085,2.62420199999999,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","James Conner","ARI","RB","2557978","robust",NA,NA,NA,NA,NA,NA,62.185,4.106802,0.53,0.14826,0.104,0.0118608,0,NA,NA,NA,0,NA,0.1,0,2.8175,0.192738,20.245,3.55824,0.1,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Travis Etienne","JAC","RB","2566157","robust",NA,NA,NA,NA,NA,NA,65.7,6.96822,0.505,0.088956,0.198,0,0.04,0,NA,NA,0,NA,0,0,2.4,0.311346,19.1,1.33434,0.06,0.059304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Isiah Pacheco","KC","RB","2567808","robust",NA,NA,NA,NA,NA,NA,65.565,5.88592200000001,0.525,0.22239,0.111,0.014826,0.01,0,NA,NA,0,NA,0,0,1.225,0.7413,9.4,4.240236,0.0125,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","Dameon Pierce","HOU","RB","2567685","robust",NA,NA,NA,NA,NA,NA,64.2,2.37216,0.265,0.118608,0.108,0.0237216,0.01,0,NA,NA,0,NA,0,0,2.5,0.59304,16.5,3.7065,0.085,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Latavius Murray","DEN","RB","2541161","robust",NA,NA,NA,NA,NA,NA,61,1.4826,0.38,0.14826,0.1,0,0,NA,NA,NA,0,NA,0,0,2.3125,0.44478,15.2,1.4826,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Rachaad White","TB","RB","2568315","robust",NA,NA,NA,NA,NA,NA,42.155,10.22994,0.185,0.14826,0.102,0.0059304,0.01,0,NA,NA,0,NA,0,0,3.355,0.44478,21.09,2.66868,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Kenneth Walker III","SEA","RB","2568282","robust",NA,NA,NA,NA,NA,NA,24,0,0.225,0,0,0,0,NA,NA,NA,0,NA,0,0,0.45,0,3.25,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Ankle",14,2022
"54","Raheem Mostert","MIA","RB","2553728","robust",NA,NA,NA,NA,NA,NA,51.86,1.63086,0.35,0.0741300000000001,0.066,0.0504084,0,NA,NA,NA,0.01,0,0,0,1.56,0.266868,11.275,3.009678,0.07,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Jamaal Williams","DET","RB","2558204","robust",NA,NA,NA,NA,NA,NA,53.4775,1.92738,0.7525,0.237216,0.106,0.0177912,0.03,0,NA,NA,0,NA,0,0,0.5075,0.088956,3.7,0.59304,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Cam Akers","LAR","RB","2564319","robust",NA,NA,NA,NA,NA,NA,53.0625,7.413,0.4725,0.192738,0.105,0,0.01,0,NA,NA,0,NA,0,0,0.9075,0.14826,7.45,1.77912,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","Jeffery Wilson","MIA","RB","2560938","robust",NA,NA,NA,NA,NA,NA,48.125,10.52646,0.35,0.029652,0.085,0,0,NA,NA,NA,0,NA,0,0,1.55,0.14826,14,1.03782,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","Devin Singletary","BUF","RB","2562734","robust",NA,NA,NA,NA,NA,NA,47.7,8.213604,0.285,0.14826,0.098,0,0,NA,NA,NA,0,NA,0,0,2.06,0.14826,13.9075,0.711648000000001,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","Najee Harris","PIT","RB","2566448","robust",NA,NA,NA,NA,NA,NA,53.68,1.71981599999999,0.4,0.0593040000000001,0.1,0,0,NA,NA,NA,0,NA,0,0,2.2075,0.29652,14.6975,0.59304,0.1,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","Michael Carter","NYJ","RB","2566382","robust",NA,NA,NA,NA,NA,NA,37.4575,12.15732,0.23,0.088956,0.0875,0.037065,0,NA,NA,NA,0,NA,0,0,2.01,0.44478,15.4625,4.52193,0.04,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","James Cook","BUF","RB","2567328","robust",NA,NA,NA,NA,NA,NA,37.235,4.551582,0.22,0.059304,0.097,0.0059304,0,NA,NA,NA,0,NA,0,0,1.925,0.192738,14.7,1.18608,0.0375,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","Austin Ekeler","LAC","RB","2559169","robust",NA,NA,NA,NA,NA,NA,51.8,1.77912,0.6,0.14826,0.15,0.07413,0.03,0,NA,NA,0,NA,0.1,0,6.1,0.148260000000001,44.62,1.33434,0.335,0.14826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","D'Andre Swift","DET","RB","2563965","robust",NA,NA,NA,NA,NA,NA,40.5,3.172764,0.3475,0.14826,0.075,0.044478,0.04,0,NA,NA,0,NA,0,0,3.4,0.44478,29.9725,0.904385999999999,0.2375,0.133434,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","Gus Edwards","BAL","RB","2561324","robust",NA,NA,NA,NA,NA,NA,38.75,2.2239,0.2,0.014826,0.095,0,0.03,0,NA,NA,0,NA,0,0,0.32,0.0593040000000001,2.995,0.7413,0.0075,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","Damien Harris","NE","RB","2562281","robust",NA,NA,NA,NA,NA,NA,28.025,0,0.275,0,0.025,0,0,NA,NA,NA,0,NA,0,0,0.85,0,5.4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D","Thigh",14,2022
"66","Tony Jones","SEA","RB","2564679","robust",NA,NA,NA,NA,NA,NA,29.075,5.9304,0.14,0.14826,0.062,0.0563388,0,NA,NA,NA,0,NA,0,0,0.9,0.0741300000000001,6.3,0.696822,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","Travis Homer","SEA","RB","2562665","robust",NA,NA,NA,NA,NA,NA,41.8725,4.729494,0.2,0,0.062,0.0563388,0.01,0,NA,NA,0,NA,0,0,1.655,0.44478,15.775,2.37216,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","Chuba Hubbard","CAR","RB","2565899","robust",NA,NA,NA,NA,NA,NA,32.05,5.63388,0.2,0.029652,0.066,0.0504084,0,NA,NA,NA,0,NA,0,0,1.2,0.44478,8.6,2.2239,0.015,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","Leonard Fournette","TB","RB","2557973","robust",NA,NA,NA,NA,NA,NA,33.69,7.057176,0.17,0.07413,0.05,0.07413,0,NA,NA,NA,0,NA,0.1,0,3,0.22239,22.25,0.370650000000003,0.1,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Foot",14,2022
"70","J.K. Dobbins","BAL","RB","2563548","robust",NA,NA,NA,NA,NA,NA,32.2475,2.69833200000001,0.2,0,0.0875,0.037065,0.01,0,NA,NA,0,NA,0,0,1,0.14826,7.3,3.573066,0.05,0.059304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","Kareem Hunt","CLE","RB","2557917","robust",NA,NA,NA,NA,NA,NA,30.85,3.098634,0.2,0.029652,0.05,0.07413,0.03,0,NA,NA,0,NA,0,0,2,0,15.1,0.59304,0.0825,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","Kyren Williams","LAR","RB","2567862","robust",NA,NA,NA,NA,NA,NA,27.575,2.66868,0.15,0.133434,0.042,0.0622692,0,NA,NA,NA,0,NA,0,0,1.66,0.14826,13.705,1.957032,0.05,0.059304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","Jordan Mason","SF","RB","2569257","robust",NA,NA,NA,NA,NA,NA,27.9,12.15732,0.1,0.14826,0.042,0.0622692,0,NA,NA,NA,0,NA,0,0,0.2025,0.14826,2.25,1.18608,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","Kenneth Gainwell","PHI","RB","2566397","robust",NA,NA,NA,NA,NA,NA,19.175,2.253552,0.1425,0.059304,0.046,0.0681996,0.04,0,NA,NA,0,NA,0,0,1.4775,0.133434,10.75,2.2239,0.03,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","Samaje Perine","CIN","RB","2558138","robust",NA,NA,NA,NA,NA,NA,30.175,2.950374,0.145,0.133434,0.0125,0.037065,0,NA,NA,NA,0,NA,0,0,2.2,0.29652,18.325,3.973368,0.105,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","Jerick McKinnon","KC","RB","2543715","robust",NA,NA,NA,NA,NA,NA,22.32,5.396664,0.1,0,0.05,0.07413,0,NA,NA,NA,0,NA,0,0,2.5,0.44478,19.94,3.40998,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","JaMycal Hasty","JAC","RB","2565108","robust",NA,NA,NA,NA,NA,NA,12.9625,4.15128,0.07,0.059304,0.011,0.014826,0,NA,NA,NA,0,NA,0,0,1.04,0.681996,7.5825,4.74432,0.0425,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","Mike Boone","DEN","RB","2561099","robust",NA,NA,NA,NA,NA,NA,21.025,4.74432,0.1,0,0.011,0.014826,0,NA,NA,NA,0,NA,0,0,1.1,0.326172,9.145,2.194248,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","James Robinson","NYJ","RB","2564223","robust",NA,NA,NA,NA,NA,NA,10.1575,4.306953,0.0425,0.051891,0,0,0,NA,NA,NA,0,NA,0,0,0.3925,0.289107,2.045,1.986684,0.015,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","Joshua Kelley","LAC","RB","2565054","robust",NA,NA,NA,NA,NA,NA,22.44,2.950374,0.105,0.014826,0.09,0,0,NA,NA,NA,0,NA,0,0,0.81,0.14826,6.0825,2.2239,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","Ke'Shawn Vaughn","TB","RB","2565258","robust",NA,NA,NA,NA,NA,NA,9,3.26172,0.05,0.07413,0.0025,0,0,NA,NA,NA,0,NA,0,0,0.35,0.044478,2.06,0.578214,0.005,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
