"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","injury_status","injury_details","week","season_year"
"38","Saquon Barkley","NYG","RB","2560968","robust",NA,NA,NA,NA,NA,NA,85.2825,2.66868,0.5875,0.14826,0.091,0.0177912,0,NA,NA,NA,0,NA,0,0,4.2,0.593039999999999,32.93,3.172764,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Miles Sanders","PHI","RB","2562722","robust",NA,NA,NA,NA,NA,NA,73.25,5.70800999999999,0.4,0.059304,0.111,0.014826,0.09,0,NA,NA,0,NA,0,0,1.9,0.14826,12.2425,2.59455,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","Rhamondre Stevenson","NE","RB","2566343","robust",NA,NA,NA,NA,NA,NA,82.945,7.576086,0.56,0.0889559999999999,0.1,0,0.01,0,NA,NA,0,NA,0,0,2.8225,0.22239,20.89,2.698332,0.05,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Jeffery Wilson","SF","RB","2560938","robust",NA,NA,NA,NA,NA,NA,68.55,4.29954000000001,0.46,0,0.125,0,0.01,0,NA,NA,0,NA,0,0,1.575,0.0741300000000001,12.25,0.889559999999999,0.085,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Kenneth Walker III","SEA","RB","2568282","robust",NA,NA,NA,NA,NA,NA,69.9475,3.63236999999998,0.6,0.0741299999999999,0.097,0.0059304,0.01,0,NA,NA,0,NA,0,0,2.095,0.29652,15.7125,3.33585,0.0925,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Raheem Mostert","MIA","RB","2553728","robust",NA,NA,NA,NA,NA,NA,66.2675,2.66868,0.53,0.14826,0.097,0.0059304,0.01,0,NA,NA,0,NA,0,0,1.595,0.429954,12.205,5.144622,0.035,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Knee",6,2022
"44","Deon Jackson","IND","RB","2565603","robust",NA,NA,NA,NA,NA,NA,44.9,11.534628,0.3,0.0593040000000001,0.07,0.0474432,0.01,0,NA,NA,0,NA,0,0,2.3,1.03782,17.4,3.85476,0.05,0.103782,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Alvin Kamara","NO","RB","2558019","robust",NA,NA,NA,NA,NA,NA,69.5,5.42631599999999,0.4575,0.14826,0.1205,0.0385476,0,NA,NA,NA,0,NA,0.1,0,4.035,0.163086,35.7,2.920722,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Breece Hall","NYJ","RB","2568030","robust",NA,NA,NA,NA,NA,NA,62.365,7.85778,0.45,0.088956,0.104,0.0118608,0,NA,NA,NA,0,NA,0.1,0,3.1,0.0148259999999997,28.8725,2.727984,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Aaron Jones","GB","RB","2558116","robust",NA,NA,NA,NA,NA,NA,68.65,3.85475999999999,0.4675,0.059304,0.104,0.0118608,0,NA,NA,NA,0,NA,0.1,0,3.3,0.133434,26.1,2.505594,0.2,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","Christian McCaffrey","CAR","RB","2557997","robust",NA,NA,NA,NA,NA,NA,66.29,3.7065,0.5,0.14826,0.1,0,0.03,0,NA,NA,0,NA,0.1,0,5.25,0.518910000000001,41.2075,2.164596,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Joe Mixon","CIN","RB","2557976","robust",NA,NA,NA,NA,NA,NA,68.725,4.34401799999999,0.5,0,0.0925,0.014826,0,NA,NA,NA,0,NA,0,0,3.18,0.0593040000000001,22.5,0.889560000000002,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","Leonard Fournette","TB","RB","2557973","robust",NA,NA,NA,NA,NA,NA,64.46,9.6369,0.55,0.103782,0.1,0,0,NA,NA,NA,0,NA,0.1,0,4.145,0.44478,31.8,4.4478,0.155,0.118608,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","David Montgomery","CHI","RB","2562502","robust",NA,NA,NA,NA,NA,NA,60.69,0.7413,0.4225,0.044478,0.103,0.00889560000000001,0.03,0,NA,NA,0,NA,0.1,0,2.55,0.607866,22.63,3.973368,0.1,0.059304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Eno Benjamin","ARI","RB","2564889","robust",NA,NA,NA,NA,NA,NA,65.1,4.00302,0.41,0.0296519999999999,0.091,0.0177912,0.01,0,NA,NA,0,NA,0.1,0,2.9,0.0148260000000003,23.75,1.85325,0.1,0.029652,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Darrell Henderson","LAR","RB","2562574","robust",NA,NA,NA,NA,NA,NA,53.25,2.564898,0.34,0.118608,0.1125,0.037065,0,NA,NA,NA,0,NA,0,0,2.7075,0.845082,19.875,5.648706,0.115,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","Ezekiel Elliott","DAL","RB","2555224","robust",NA,NA,NA,NA,NA,NA,63.565,3.11346,0.3725,0.059304,0.094,0.0118608,0.09,0,NA,NA,0,NA,0,0,1.515,0.207564,8.825,0.444780000000001,0.05,0.07413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Austin Ekeler","LAC","RB","2559169","robust",NA,NA,NA,NA,NA,NA,60.675,2.37215999999999,0.5375,0.07413,0.1125,0.037065,0.03,0,NA,NA,0,NA,0.1,0,5.035,0.148260000000001,40.3725,1.823598,0.2575,0.103782,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Najee Harris","PIT","RB","2566448","robust",NA,NA,NA,NA,NA,NA,58.065,7.413,0.3,0,0.1125,0.037065,0,NA,NA,NA,0,NA,0,0,2.8125,0.0741300000000004,16.8,0.7413,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","Melvin Gordon","DEN","RB","2552469","robust",NA,NA,NA,NA,NA,NA,61.515,1.734642,0.46,0.118608,0.203,0.0059304,0,NA,NA,NA,0,NA,0,0,2.76,0.118607999999999,19.4,2.07564,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Neck",6,2022
"58","James Robinson","JAC","RB","2564223","robust",NA,NA,NA,NA,NA,NA,55.2425,7.26474,0.5,0.088956,0.096,0,0.03,0,NA,NA,0,NA,0,0,1.75,0.400302,12.3875,1.823598,0.05,0.07413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","Brian Robinson","WAS","RB","2568348","robust",NA,NA,NA,NA,NA,NA,51.2,4.15128,0.26,0.118608,0.08,0.0415128,0.01,0,NA,NA,0,NA,0.1,0,0.985,0.563388,7.66,3.647196,0.025,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","AJ Dillon","GB","RB","2563986","robust",NA,NA,NA,NA,NA,NA,52.5225,6.360354,0.33,0.088956,0.07,0.0474432,0,NA,NA,NA,0,NA,0,0,1.8,0,15.725,1.03782,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","Tyler Allgeier","ATL","RB","2567232","robust",NA,NA,NA,NA,NA,NA,50.7,1.4826,0.295,0.029652,0.075,0.044478,0.01,0,NA,NA,0,NA,0,0,1.3325,0.133434,10,2.81694,0.0225,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","J.K. Dobbins","BAL","RB","2563548","robust",NA,NA,NA,NA,NA,NA,53.355,4.536756,0.4925,0.14826,0.0875,0.037065,0.01,0,NA,NA,0,NA,0,0,1.86,0.252042,14.94,0.934038000000001,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","Tony Pollard","DAL","RB","2562699","robust",NA,NA,NA,NA,NA,NA,42.33,9.34038,0.3,0.14826,0.0875,0.037065,0,NA,NA,NA,0,NA,0,0,2.2,0.429954,18.0525,0.607866,0.05,0.059304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","Clyde Edwards-Helaire","KC","RB","2564271","robust",NA,NA,NA,NA,NA,NA,46.325,5.04084,0.3,0.044478,0.097,0,0,NA,NA,NA,0,NA,0,0,2.4825,0.14826,19.4,1.304688,0.175,0.07413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","Damien Harris","NE","RB","2562281","robust",NA,NA,NA,NA,NA,NA,30.6,0,0.3,0,0.1,0,0,NA,NA,NA,0,NA,0,0,0.9,0,4.8,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Hamstring",6,2022
"66","Mike Boone","DEN","RB","2561099","robust",NA,NA,NA,NA,NA,NA,33.42,3.498936,0.1475,0.07413,0.091,0,0,NA,NA,NA,0,NA,0,0,1.8125,0.7413,13.77,4.29954,0.0575,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","Kareem Hunt","CLE","RB","2557917","robust",NA,NA,NA,NA,NA,NA,43.25,7.413,0.3,0.014826,0.0875,0.037065,0.03,0,NA,NA,0,NA,0,0,2.37,0.44478,19.1925,0.444780000000001,0.1,0.014826,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","Khalil Herbert","CHI","RB","2565926","robust",NA,NA,NA,NA,NA,NA,31.7975,4.07715,0.225,0.088956,0.011,0.014826,0,NA,NA,NA,0,NA,0,0,1,0,7.9,0.266868,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","Travis Etienne","JAC","RB","2566157","robust",NA,NA,NA,NA,NA,NA,39.0125,2.66868,0.2,0.029652,0.07,0.0474432,0,NA,NA,NA,0,NA,0,0,2.685,0.7413,22.87,4.922232,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","Devin Singletary","BUF","RB","2562734","robust",NA,NA,NA,NA,NA,NA,44.3,0.889560000000002,0.21,0.029652,0.093,0,0,NA,NA,NA,0,NA,0.1,0,3.2875,0.14826,25.4,4.00302,0.2075,0.059304,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","Michael Carter","NYJ","RB","2566382","robust",NA,NA,NA,NA,NA,NA,36.63,2.579724,0.22,0.059304,0.0875,0.037065,0.01,0,NA,NA,0,NA,0,0,2,0.14826,14.925,2.81694,0.04,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","Cam Akers","LAR","RB","2564319","robust",NA,NA,NA,NA,NA,NA,44,0,0.4,0,0.1,0,NA,NA,NA,NA,NA,NA,0,0,1,0,8.6,0,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O","Personal",6,2022
"73","Antonio Gibson","WAS","RB","2565276","robust",NA,NA,NA,NA,NA,NA,29.4,11.816322,0.205,0.163086,0.097,0,0.03,0,NA,NA,0,NA,0,0,2.005,0.59304,16.5675,7.590912,0.04,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","Phillip Lindsay","IND","RB","2559947","robust",NA,NA,NA,NA,NA,NA,34.815,1.527078,0.13,0.088956,0.066,0.0504084,0,NA,NA,NA,0,NA,0,0,1.625,0.29652,10.7,2.07564,0.0575,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","Alexander Mattison","MIN","RB","2562682","robust",NA,NA,NA,NA,NA,NA,25.0525,5.9304,0.135,0.103782,0.064,0.0533736,0,NA,NA,NA,0,NA,0,0,1.905,0.281694,15.165,2.66868,0.08,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Shoulder",6,2022
"76","Malcolm Brown","LAR","RB","2552382","robust",NA,NA,NA,NA,NA,NA,21,4.07715,0.19,0.111195,0.1,0,0,NA,NA,NA,0,NA,0,0,0.6,0.177912,4.6,1.215732,0.01,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","Caleb Huntley","ATL","RB","2566692","robust",NA,NA,NA,NA,NA,NA,25.1125,8.45082,0.1,0.07413,0.012,0.029652,0,NA,NA,NA,0,NA,0,0,0.7,0.29652,5.425,2.81694,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","Rachaad White","TB","RB","2568315","robust",NA,NA,NA,NA,NA,NA,23.5,4.59606,0.215,0.07413,0.088,0.0237216,0,NA,NA,NA,0,NA,0,0,1.85,0.44478,16.6175,3.85476,0.0625,0.044478,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","Latavius Murray","DEN","RB","2541161","robust",NA,NA,NA,NA,NA,NA,18.2,6.056421,0.2,0.07413,0,0,0,NA,NA,NA,0,NA,0,0,0.5,0.00741300000000001,3.6,0.326172,0.015,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","Zack Moss","BUF","RB","2563617","robust",NA,NA,NA,NA,NA,NA,15.8675,1.675338,0.1,0.014826,0.044,0.0652344,0,NA,NA,NA,0,NA,0,0,0.7,0.207564,4.4675,1.882902,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","Mark Ingram","NO","RB","2495466","robust",NA,NA,NA,NA,NA,NA,25.35,2.81694,0.11,0.029652,0.124,0.0415128,0.06,0,NA,NA,0,NA,0,0,1.1,0.563388,5.975,0.29652,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
