player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Johnathan Joseph,2969,CB,TEN,2,2,0,60.0,0,0,31,75.1,69.4,79.6,56.5,38.5,79.6,0,0,0,14,0.0,0,1,0,74.6,3,0,2,73,53,83,1,0,0,1,0,1,82,2,28,6,0,4,5,0,0,27,8,9.0
Calais Campbell,4364,DI,BLT,2,2,2,0.0,0,0,3,70.0,73.4,18.4,64.1,74.6,72.3,0,3,0,,0.0,0,1,1,39.6,0,0,4,0,2,83,79,0,36,13,30,0,4,61,20,0,4,3,1,3,0,0,0,
Brandon Carr,4454,S,DAL,1,0,0,,0,0,9,63.0,65.1,74.2,,60.4,,0,0,0,,,0,0,0,0.0,0,0,9,0,9,17,0,0,0,0,0,7,17,0,8,1,0,0,0,0,0,0,0,
Malcolm Jenkins,4937,S,NO,2,1,0,62.5,0,0,20,59.7,58.0,81.2,72.3,45.7,69.7,0,3,0,31,7.1,1,1,1,85.4,5,1,48,11,73,150,40,0,0,40,0,39,110,19,58,12,4,12,8,4,0,60,35,12.0
Jason McCourty,5127,CB,NE,2,1,0,100.0,0,0,19,58.7,60.6,76.4,56.3,67.8,79.0,0,0,0,38,0.0,0,0,0,158.3,3,0,20,34,45,76,0,0,0,0,0,4,76,2,29,18,0,3,3,0,2,47,0,15.7
Steve McLendon,5232,DI,NYJ,2,1,0,,0,0,22,,61.4,78.7,59.9,60.2,45.1,0,2,0,,14.3,1,0,0,0.0,0,0,0,0,0,61,61,21,20,0,20,0,0,29,32,0,3,5,0,2,0,0,0,
Ndamukong Suh,5527,DI,TB,2,0,0,,0,0,30,60.0,49.0,3.1,63.2,47.3,71.3,0,0,0,,0.0,0,0,2,0.0,0,2,0,0,0,112,111,1,75,2,33,0,1,71,41,0,3,3,0,2,0,0,0,
Joe Haden,5532,CB,PIT,2,0,0,44.4,0,0,25,57.5,55.0,79.1,,40.4,79.6,0,0,1,45,0.0,0,1,2,35.2,4,0,20,125,105,145,0,0,0,0,0,0,145,0,40,0,1,6,9,0,0,77,3,19.3
Tyson Alualu,5535,DI,PIT,2,1,1,,0,0,25,73.4,91.1,78.4,84.9,81.4,74.5,2,3,0,,0.0,0,0,0,0.0,0,1,0,0,0,65,65,41,17,0,7,0,0,40,25,0,6,7,0,6,0,0,0,
Brandon Graham,5538,ED,PHI,2,1,0,,0,0,24,60.0,61.8,82.9,66.0,52.0,29.5,1,3,0,,25.0,1,0,0,0.0,0,1,0,0,0,82,82,0,0,79,3,0,0,46,36,0,3,2,0,5,0,0,0,
Jason Pierre-Paul,5540,ED,TB,2,3,0,100.0,0,0,30,65.5,66.7,83.8,63.5,61.6,58.5,0,3,0,7,16.7,1,0,0,88.5,4,2,1,0,16,130,127,0,3,123,1,0,3,66,48,2,4,2,4,5,0,21,25,5.3
Kareem Jackson,5545,S,DEN,2,2,0,77.8,0,0,10,54.8,56.4,85.4,,63.0,58.8,0,0,0,21,20.0,3,1,0,128.2,7,0,28,0,90,146,1,0,0,1,0,97,145,0,56,20,2,10,9,0,1,53,15,7.6
Devin McCourty,5552,S,NE,2,1,0,66.7,0,0,19,63.4,66.4,78.7,55.5,68.7,60.2,0,0,1,18,20.0,1,0,0,62.5,2,0,25,2,73,124,1,0,0,1,0,85,123,2,49,11,0,3,3,0,0,32,0,16.0
Jerry Hughes,5556,ED,BUF,2,1,1,,0,0,4,70.2,80.2,83.1,82.5,41.6,29.6,2,5,0,,20.0,1,0,0,0.0,0,0,0,0,4,86,86,0,1,82,3,0,0,61,21,0,3,3,0,7,0,0,0,
Patrick Robinson,5557,CB,NO,2,0,0,100.0,0,0,20,32.6,38.4,70.5,,63.8,71.6,0,0,0,9,0.0,0,0,1,104.2,1,0,2,4,7,10,1,0,0,1,0,0,9,0,3,3,0,1,1,0,0,9,0,9.0
Linval Joseph,5571,DI,LAC,2,2,0,,0,0,27,60.0,64.8,79.8,65.1,59.0,71.8,0,4,0,,0.0,0,0,0,0.0,0,0,0,0,0,87,87,6,80,0,1,0,0,59,28,0,3,6,0,4,0,0,0,
Carlos Dunlap,5579,ED,CIN,2,3,0,100.0,0,0,7,32.4,42.7,81.6,54.1,53.5,75.9,1,1,0,9,0.0,0,0,0,137.5,2,0,1,0,3,82,81,0,3,76,2,0,1,42,37,0,0,3,2,2,1,15,1,7.5
Corey Peters,5607,DI,ARZ,2,1,0,,0,0,1,60.0,71.0,80.9,57.7,74.2,70.6,0,2,0,,0.0,0,0,0,0.0,0,1,0,0,0,81,81,47,31,0,3,0,0,48,33,0,2,2,0,3,0,0,0,
Everson Griffen,5624,ED,DAL,2,3,1,,0,0,9,61.4,48.7,0.0,59.2,53.3,77.0,0,5,0,,0.0,0,0,2,0.0,0,1,1,0,3,98,97,0,7,76,14,0,1,53,42,0,5,5,0,6,0,0,0,
Sherrick McManis,5667,S,CHI,2,0,0,,0,0,6,45.7,43.0,69.4,,,,0,0,0,,,0,0,0,0.0,0,0,3,0,9,9,0,0,0,0,0,3,9,0,0,3,0,0,0,0,0,0,0,
Anthony Levine,6013,S,BLT,2,0,0,100.0,1,0,3,26.0,26.9,72.8,,60.0,,0,0,0,10,,0,0,1,147.9,1,0,3,2,9,12,0,0,0,0,0,3,12,0,3,3,0,0,1,0,1,10,0,10.0
Andrew Sendejo,6118,S,CLV,2,2,0,66.7,0,0,8,50.8,42.5,0.0,56.1,39.9,66.3,0,0,0,47,14.3,2,0,1,149.3,4,0,25,1,101,151,2,0,0,2,0,98,149,2,48,25,2,10,6,0,1,78,8,19.5
Patrick Peterson,6157,CB,ARZ,2,1,0,44.4,1,0,1,48.5,46.1,80.4,60.0,38.7,25.9,0,0,0,24,50.0,2,1,1,106.7,4,0,5,109,80,127,0,0,0,0,0,0,127,1,46,13,0,1,9,0,1,66,48,16.5
Aldon Smith,6159,ED,DAL,2,5,0,100.0,1,0,9,51.8,67.0,0.0,67.5,74.9,70.7,3,1,0,12,6.3,1,0,2,116.7,1,1,10,0,9,115,103,0,8,92,3,0,12,53,53,2,8,10,1,5,0,12,8,12.0
J.J. Watt,6163,ED,HST,2,0,1,,0,0,13,,60.7,33.7,58.6,65.3,25.9,3,1,0,,37.5,3,0,1,0.0,0,2,1,0,0,107,106,7,2,64,33,0,1,61,46,0,6,5,0,6,0,0,0,
Robert Quinn,6166,ED,CHI,1,0,0,,0,1,6,,91.5,78.9,90.5,60.0,69.2,1,0,0,,,0,0,0,0.0,0,1,0,0,0,25,24,0,0,24,0,0,1,24,1,1,1,0,0,2,0,0,0,
Ryan Kerrigan,6168,ED,WAS,2,0,0,,0,0,32,63.6,63.7,80.6,67.1,40.7,73.0,0,2,0,,,0,0,0,0.0,0,2,0,0,2,45,45,0,0,43,2,0,0,30,13,0,2,0,0,4,0,0,0,
Adrian Clayborn,6172,ED,CLV,2,2,0,,0,0,8,60.1,75.6,78.8,60.6,83.7,74.0,0,0,0,,0.0,0,0,0,0.0,0,2,0,0,2,50,50,0,2,25,23,0,0,33,15,0,3,1,0,2,0,0,0,
Cameron Jordan,6176,ED,NO,2,1,0,100.0,0,0,20,51.1,67.7,10.7,62.5,81.6,47.3,1,4,0,6,11.1,1,0,2,91.7,1,0,0,0,5,132,132,0,0,132,0,0,0,79,48,0,5,7,1,5,0,6,7,6.0
Jimmy Smith,6179,CB,BLT,2,0,0,100.0,0,0,3,73.5,71.8,78.8,52.4,52.6,76.8,0,0,0,9,0.0,0,0,0,93.8,2,0,10,26,59,74,4,0,0,4,0,21,70,3,12,13,2,4,2,0,0,13,5,6.5
Cameron Heyward,6183,DI,PIT,2,2,0,,0,0,25,61.4,86.5,79.8,85.2,59.4,71.8,3,8,1,,0.0,0,0,0,0.0,0,1,0,0,1,111,111,1,64,9,37,0,0,82,28,0,1,2,0,12,0,0,0,
Justin Houston,6222,ED,IND,2,1,0,,0,0,14,60.7,58.1,82.5,56.5,56.9,74.8,0,2,0,,25.0,1,0,0,0.0,0,2,0,0,1,71,71,0,0,66,5,0,0,48,22,0,4,2,0,4,0,0,0,
Jurrell Casey,6229,DI,DEN,2,2,3,,0,0,10,60.0,73.9,80.8,74.2,62.9,55.9,1,3,0,,8.3,1,0,0,0.0,0,0,2,0,0,108,106,3,56,1,46,0,2,65,43,0,5,9,0,4,0,0,0,
