player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Thomas Davis Sr.,2231,LB,WAS,7,2,0,85.7,0,0,32,68.0,54.8,77.5,50.9,40.9,79.3,0,0,0,16,0.0,0,1,0,93.5,6,0,110,2,69,137,7,0,0,7,0,0,130,5,63,18,1,4,7,0,0,45,19,7.5
Johnathan Joseph,2969,CB,ARZ,11,3,0,63.2,0,0,1,63.1,65.4,84.9,55.7,71.7,47.5,0,0,1,71,11.8,4,5,1,112.6,24,0,25,361,260,423,4,0,0,4,0,2,419,4,159,31,4,27,38,0,4,308,98,12.8
Domata Peko Sr.,3068,DI,ARZ,4,3,0,100.0,0,0,1,58.9,41.9,82.4,54.6,40.1,51.9,0,2,0,3,18.2,2,0,0,79.2,1,0,1,0,1,122,120,40,80,0,0,0,2,57,64,0,4,6,1,2,0,3,6,3.0
Tramon Williams,3558,CB,BLT,4,2,0,77.8,0,0,3,60.1,60.8,81.5,65.2,57.1,84.1,1,0,0,14,0.0,0,1,0,122.7,7,0,3,7,69,103,0,0,0,0,0,0,103,6,28,92,0,6,9,1,1,41,28,5.9
Calais Campbell,4364,DI,BLT,10,5,5,0.0,0,0,3,66.5,70.1,47.8,66.8,65.4,52.4,3,14,0,,17.9,5,1,2,39.6,0,3,7,0,8,363,356,27,173,42,114,0,7,251,104,0,22,18,1,20,0,0,0,
Brandon Carr,4454,S,DAL,3,0,0,,0,0,9,49.2,54.4,74.9,,68.7,72.8,0,0,0,,0.0,0,0,1,0.0,0,0,9,3,12,21,0,0,0,0,0,7,21,0,9,2,1,1,0,0,0,0,0,
Matthew Slater,4467,WR,NE,1,0,0,,0,0,19,54.8,39.0,60.4,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Malcolm Jenkins,4937,S,NO,14,7,0,69.5,0,0,20,55.7,63.7,88.8,60.2,76.7,78.8,3,10,2,74,8.0,7,5,4,91.0,41,2,273,38,514,911,184,0,0,184,0,280,727,66,331,136,28,74,59,15,3,399,233,9.7
Jason McCourty,5127,CB,NE,14,8,0,61.5,0,0,19,55.5,59.5,85.4,51.8,74.8,85.1,0,0,0,41,2.6,1,3,2,134.5,16,0,99,331,358,579,6,0,0,6,0,46,573,5,216,97,5,29,26,0,3,266,66,16.6
Steve McLendon,5232,DI,TB,14,7,0,,0,0,30,52.1,64.3,53.2,62.7,67.0,61.3,0,8,0,,6.3,2,0,2,0.0,0,0,0,0,4,424,424,154,193,1,76,0,0,216,204,0,19,23,0,8,0,0,0,
Ndamukong Suh,5527,DI,TB,14,4,1,100.0,1,1,30,48.7,62.7,27.8,66.5,66.3,44.7,11,28,0,18,14.3,5,0,6,118.8,2,5,8,0,6,698,688,14,378,41,255,0,10,487,205,0,23,26,2,44,0,27,10,13.5
Joe Haden,5532,CB,PIT,13,6,0,51.5,0,0,25,70.9,68.0,85.6,,50.8,48.3,0,0,2,54,16.4,9,9,4,74.7,34,0,88,678,482,777,2,0,0,2,0,2,775,0,295,7,11,40,66,0,2,510,119,15.0
Tyson Alualu,5535,DI,PIT,13,11,4,,0,1,25,73.2,90.0,66.6,84.4,82.2,56.9,3,7,0,,6.3,2,0,1,0.0,0,2,4,0,0,364,360,169,161,4,26,0,4,190,174,0,15,19,0,12,0,0,0,
Brandon Graham,5538,ED,PHI,14,8,0,,0,2,24,57.6,80.1,52.2,77.3,76.3,30.1,8,32,0,,18.2,8,0,4,0.0,0,7,5,0,7,652,646,0,1,621,24,0,6,377,268,0,26,28,0,47,0,0,0,
Jason Pierre-Paul,5540,ED,TB,14,12,1,75.0,0,4,30,65.5,69.7,64.7,71.0,59.9,40.8,2,31,2,40,18.8,9,1,3,63.5,9,10,14,0,70,830,802,0,25,753,24,0,28,503,257,14,30,27,12,43,0,111,106,12.3
Kareem Jackson,5545,S,DEN,14,18,0,76.7,0,0,10,72.5,74.5,72.2,48.4,77.9,65.7,0,1,0,35,11.4,12,3,1,102.9,33,0,245,5,582,958,5,0,0,5,0,550,953,6,370,153,26,75,43,1,1,300,182,9.1
Devin McCourty,5552,S,NE,14,13,0,76.5,0,0,19,68.5,67.8,59.5,47.5,67.7,66.4,0,1,2,18,11.7,7,3,1,94.4,13,0,237,14,476,862,6,0,0,6,0,546,856,12,374,59,4,40,17,1,2,118,75,9.1
Jerry Hughes,5556,ED,BUF,14,7,2,100.0,3,2,4,61.7,74.9,37.1,86.3,55.2,39.8,6,42,1,16,21.4,6,0,5,79.2,2,5,2,0,25,602,600,0,18,566,16,0,2,358,219,0,16,15,2,53,0,29,13,14.5
Patrick Robinson,5557,CB,NO,8,1,0,65.2,0,0,20,56.9,61.8,81.7,57.9,79.1,75.0,0,0,2,25,6.7,1,1,2,53.9,15,0,34,197,158,248,3,0,0,3,0,0,245,1,89,14,5,13,23,0,0,186,30,12.4
Linval Joseph,5571,DI,LAC,14,13,0,,0,0,27,60.2,67.9,88.8,65.5,62.9,35.5,2,20,0,,11.7,7,0,0,0.0,0,0,0,0,2,645,644,188,453,2,1,0,1,362,281,0,26,40,0,22,0,0,0,
Carlos Dunlap,5579,ED,SEA,13,6,2,100.0,0,0,29,54.5,58.1,65.7,58.8,59.7,54.0,7,16,0,18,14.3,4,0,3,141.3,5,8,2,0,14,512,509,0,6,495,8,0,3,355,143,1,17,18,5,31,1,42,21,8.4
Sean Lee,5580,LB,DAL,7,6,0,80.0,0,0,9,51.4,28.3,77.2,55.1,26.0,29.1,1,0,0,19,26.7,4,0,0,99.2,4,0,93,0,47,100,0,0,0,0,0,0,100,2,51,7,2,5,5,1,0,39,20,9.8
Corey Peters,5607,DI,ARZ,9,3,0,100.0,1,0,1,41.2,61.4,51.8,64.7,62.6,45.2,2,10,0,9,14.3,2,0,2,104.2,1,2,0,0,2,379,379,162,195,1,21,0,0,236,141,0,7,9,1,14,0,9,3,9.0
Everson Griffen,5624,ED,DET,12,7,3,100.0,0,0,11,48.7,62.0,47.1,71.1,53.1,58.4,7,14,0,21,10.7,3,0,3,118.8,1,6,3,0,11,457,452,0,18,387,47,0,5,273,173,1,14,18,1,27,0,21,22,21.0
Geno Atkins,5643,DI,CIN,8,0,0,,0,0,7,,54.0,33.8,61.4,44.7,66.8,0,3,0,,0.0,0,0,1,0.0,0,0,0,0,0,119,119,37,61,0,21,0,0,107,12,0,0,1,0,3,0,0,0,
Sherrick McManis,5667,S,CHI,5,0,0,50.0,0,0,6,47.8,46.6,72.0,,60.0,,0,0,1,12,,0,0,0,29.2,1,0,4,1,15,16,1,0,0,1,0,4,15,0,1,6,0,0,2,0,0,12,15,12.0
Antonio Brown,5718,WR,TB,1,0,0,,0,0,30,60.0,61.2,60.0,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Anthony Levine,6013,S,BLT,6,0,0,100.0,1,0,3,26.9,28.2,74.7,60.0,68.8,81.9,0,0,0,10,0.0,0,0,1,139.6,3,0,4,2,23,30,1,0,0,1,0,12,29,1,6,9,0,3,3,0,1,24,0,8.0
Andrew Sendejo,6118,S,CLV,13,13,0,59.0,0,1,8,39.4,41.9,37.8,63.8,53.1,47.0,0,0,0,47,19.5,15,1,2,121.4,23,0,136,2,533,858,7,0,0,7,0,586,851,4,321,127,6,49,39,0,5,286,102,12.4
