"RK","Name","POS","Team","Opp","FPTS","ATT","CMP","YDS","TD","INT","ATT","YDS","TD","REC","YDS","TD","UP","DOWN","MOVE","WW","INJ"
"102","Jayden Reed","WR","GB","CHI","10.4","","0","0","0","0","0.8","4.7","0.04","3.0","48.8","0.32","-","-","-","-","-"
"103","Travis Etienne","RB","JAX","IND","10.3","","0","0","0","0","11.0","43.7","0.27","2.4","16.8","0.05","-","-","-","-","-"
"104","Clyde Edwards-Helaire","RB","NO","TB","10.2","","0","0","0","0","10.6","44.0","0.27","2.3","16.9","0.05","-","-","-","-","-"
"105","Jalen McMillan","WR","TB","NO","10.1","","0","0","0","0","0.3","1.9","0.02","3.4","41.3","0.39","-","-","-","-","-"
"106","Wan'Dale Robinson","WR","NYG","PHI","10.1","","0","0","0","0","0.1","0.4","-","4.3","42.7","0.25","-","-","-","-","-"
"107","Deebo Samuel Sr.","WR","SF","ARZ","10.1","","0","0","0","0","3.5","15.4","0.10","3.3","35.4","0.19","-","-","-","-","-"
"108","Marvin Mims Jr.","WR","DEN","KC","10.0","","0","0","0","0","1.1","6.4","0.04","3.4","40.4","0.29","-","-","-","-","-"
"109","Xavier Legette","WR","CAR","ATL","10.0","","0","0","0","0","0.3","1.3","0.01","3.7","40.3","0.34","-","-","-","-","-"
"110","Mike Gesicki","TE","CIN","PIT","9.9","","0","0","0","0","-","-","-","4.2","43.2","0.23","-","-","-","-","-"
"111","Antonio Gibson","RB","NE","BUF","9.8","","0","0","0","0","11.6","53.0","0.27","1.4","13.2","0.05","-","-","-","-","-"
"112","Tucker Kraft","TE","GB","CHI","9.7","","0","0","0","0","0.2","0.9","0.01","3.3","44.4","0.30","-","-","-","-","-"
"113","Hunter Henry","TE","NE","BUF","9.6","","0","0","0","0","-","-","-","3.9","40.5","0.29","-","-","-","-","-"
"114","Juwan Johnson","TE","NO","TB","9.6","","0","0","0","0","-","-","-","4.4","43.0","0.14","-","-","-","-","-"
"115","Demario Douglas","WR","NE","BUF","9.5","","0","0","0","0","0.3","1.4","0.01","4.0","39.5","0.23","-","-","-","-","-"
"116","Jordan Whittington","WR","LA","SEA","9.4","","0","0","0","0","0.1","0.8","0.01","3.7","42.9","0.22","-","-","-","-","-"
"117","Will Shipley","RB","PHI","NYG","9.3","","0","0","0","0","13.7","57.3","0.39","0.7","5.2","0.02","-","-","-","-","-"
"118","Ty Johnson","RB","BUF","NE","9.3","","0","0","0","0","7.0","29.5","0.21","2.2","22.0","0.12","-","-","-","-","-"
"119","Parker Washington","WR","JAX","IND","9.3","","0","0","0","0","-","-","-","3.5","42.6","0.26","-","-","-","-","-"
"120","Miles Sanders","RB","CAR","ATL","9.2","","0","0","0","0","9.7","38.7","0.25","2.2","12.4","0.08","-","-","-","-","-"
"121","Mark Andrews","TE","BLT","CLV","9.2","","0","0","0","0","-","-","-","2.8","36.2","0.45","-","-","-","-","-"
"122","Dontayvion Wicks","WR","GB","CHI","9.1","","0","0","0","0","-","-","-","3.2","40.5","0.31","-","-","-","-","-"
"123","Jonnu Smith","TE","MIA","NYJ","9.0","","0","0","0","0","0.0","0.3","-","3.8","39.6","0.22","-","-","-","-","-"
"124","Noah Fant","TE","SEA","LA","9.0","","0","0","0","0","-","-","-","4.0","39.2","0.18","-","-","-","-","-"
"125","Justyn Ross","WR","KC","DEN","9.0","","0","0","0","0","-","-","-","3.6","43.9","0.17","-","-","-","-","-"
"126","Jake Ferguson","TE","DAL","WAS","8.9","","0","0","0","0","-","-","-","3.8","37.1","0.25","-","-","-","-","-"
"127","Jalen Coker","WR","CAR","ATL","8.9","","0","0","0","0","-","-","-","3.0","44.7","0.24","-","-","-","-","-"
"128","Kayshon Boutte","WR","NE","BUF","8.9","","0","0","0","0","-","-","-","3.4","42.0","0.22","-","-","-","-","-"
"129","Rome Odunze","WR","CHI","GB","8.7","","0","0","0","0","0.1","0.3","-","3.3","40.8","0.23","-","-","-","-","-"
"130","Rhamondre Stevenson","RB","NE","BUF","8.5","","0","0","0","0","9.7","40.7","0.23","1.7","11.2","0.06","-","-","-","-","-"
"131","Jaleel McLaughlin","RB","DEN","KC","8.5","","0","0","0","0","10.1","47.2","0.30","1.1","5.7","0.05","-","-","-","-","-"
"132","Tank Bigsby","RB","JAX","IND","8.4","","0","0","0","0","11.1","47.6","0.36","0.9","6.4","0.02","-","-","-","-","-"
"133","Tyler Conklin","TE","NYJ","MIA","8.4","","0","0","0","0","-","-","-","3.7","35.6","0.20","-","-","-","-","-"
"134","John Metchie III","WR","HST","TEN","8.4","","0","0","0","0","-","-","-","3.7","37.6","0.17","-","-","-","-","-"
"135","Tyler Johnson","WR","LA","SEA","8.4","","0","0","0","0","-","-","-","3.4","38.5","0.18","-","-","-","-","-"
"136","Davis Mills","QB","HST","TEN","8.3","24","15","146","0.69","0.60","0.9","3.4","0.02","-","-","-","-","-","-","-","-"
"137","Brenton Strange","TE","JAX","IND","8.3","","0","0","0","0","-","-","-","3.8","32.6","0.21","-","-","-","-","-"
"138","KaVontae Turpin","WR","DAL","WAS","8.1","","0","0","0","0","1.6","9.4","0.08","2.5","32.3","0.18","-","-","-","-","-"
"139","Nick Westbrook-Ikhine","WR","TEN","HST","8.1","","0","0","0","0","-","-","-","2.6","38.1","0.28","-","-","-","-","-"
"140","Jahan Dotson","WR","PHI","NYG","8.0","","0","0","0","0","-","-","-","3.0","36.4","0.24","-","-","-","-","-"
"141","Justin Watson","WR","KC","DEN","8.0","","0","0","0","0","-","-","-","3.1","39.9","0.15","-","-","-","-","-"
"142","Jordan Akins","TE","CLV","BLT","8.0","","0","0","0","0","-","-","-","3.7","35.0","0.13","-","-","-","-","-"
"143","Ronnie Rivers","RB","LA","SEA","7.9","","0","0","0","0","11.1","46.6","0.33","0.8","4.4","0.02","-","-","-","-","-"
"144","Alexander Mattison","RB","LV","LAC","7.9","","0","0","0","0","6.8","23.4","0.10","2.6","19.5","0.08","-","-","-","-","-"
"145","Kendrick Bourne","WR","NE","BUF","7.8","","0","0","0","0","0.1","0.7","0.01","3.0","36.4","0.18","-","-","-","-","-"
"146","Tre Tucker","WR","LV","LAC","7.8","","0","0","0","0","0.6","3.2","0.03","2.7","35.0","0.18","-","-","-","-","-"
"147","Alec Pierce","WR","IND","JAX","7.8","","0","0","0","0","-","-","-","2.2","42.2","0.23","-","-","-","-","-"
"148","Mason Rudolph","QB","TEN","HST","7.7","16","10","113","0.72","0.57","1.6","8.0","0.04","-","-","-","-","-","-","-","-"
"149","Carson Steele","RB","KC","DEN","7.7","","0","0","0","0","13.1","48.3","0.26","0.8","5.2","0.02","-","-","-","-","-"
"150","Kyle Pitts","TE","ATL","CAR","7.6","","0","0","0","0","-","-","-","2.8","31.8","0.27","-","-","-","-","-"
"151","Jaylen Waddle","WR","MIA","NYJ","7.5","","0","0","0","0","0.1","0.4","-","2.9","34.8","0.18","-","-","-","-","-"
"152","Nikko Remigio","WR","KC","DEN","7.5","","0","0","0","0","-","-","-","3.1","36.6","0.12","-","-","-","-","-"
"153","Noah Gray","TE","KC","DEN","7.5","","0","0","0","0","-","-","-","3.2","32.2","0.18","-","-","-","-","-"
"154","Will Levis","QB","TEN","HST","7.5","16","10","111","0.69","0.53","2.0","7.1","0.04","-","-","-","-","-","-","-","-"
"155","Ricky Pearsall","WR","SF","ARZ","7.5","","0","0","0","0","0.8","4.4","0.03","2.6","32.6","0.16","-","-","-","-","-"
"156","Jalen Tolbert","WR","DAL","WAS","7.5","","0","0","0","0","-","-","-","2.6","30.5","0.30","-","-","-","-","-"
"157","Michael Wilson","WR","ARZ","SF","7.3","","0","0","0","0","0.4","2.3","0.02","2.5","32.3","0.20","-","-","-","-","-"
"158","Tyrell Shavers","WR","BUF","NE","7.2","","0","0","0","0","-","-","-","3.0","31.7","0.18","-","-","-","-","-"
"159","Tyler Boyd","WR","TEN","HST","7.2","","0","0","0","0","0.0","0.1","-","3.0","31.2","0.18","-","-","-","-","-"
"160","Calvin Austin III","WR","PIT","CIN","7.1","","0","0","0","0","-","-","-","2.5","33.2","0.22","-","-","-","-","-"
"161","Andrei Iosivas","WR","CIN","PIT","7.1","","0","0","0","0","-","-","-","2.4","32.1","0.25","-","-","-","-","-"
"162","Will Dissly","TE","LAC","LV","7.0","","0","0","0","0","-","-","-","2.9","30.1","0.19","-","-","-","-","-"
"163","Austin Hooper","TE","NE","BUF","7.0","","0","0","0","0","-","-","-","2.8","29.7","0.20","-","-","-","-","-"
"164","Foster Moreau","TE","NO","TB","6.8","","0","0","0","0","-","-","-","2.9","31.1","0.13","-","-","-","-","-"
"165","Dare Ogunbowale","RB","HST","TEN","6.7","","0","0","0","0","4.2","18.3","0.09","2.1","15.8","0.11","-","-","-","-","-"
"166","Devaughn Vele","WR","DEN","KC","6.5","","0","0","0","0","-","-","-","2.5","30.5","0.17","-","-","-","-","-"
"167","Ainias Smith","WR","PHI","NYG","6.5","","0","0","0","0","0.1","0.6","0.01","2.6","28.9","0.16","-","-","-","-","-"
"168","Tyler Lockett","WR","SEA","LA","6.5","","0","0","0","0","-","-","-","2.5","30.7","0.17","-","-","-","-","-"
"169","Elijah Moore","WR","CLV","BLT","6.5","","0","0","0","0","0.1","0.5","0.01","3.2","27.6","0.08","-","-","-","-","-"
"170","Audric Estimé","RB","DEN","KC","6.5","","0","0","0","0","9.1","39.6","0.31","0.4","2.9","0.01","-","-","-","-","-"
"171","Tyler Allgeier","RB","ATL","CAR","6.5","","0","0","0","0","8.3","39.4","0.32","0.3","2.6","0.01","-","-","-","-","-"
"172","Dameon Pierce","RB","HST","TEN","6.5","","0","0","0","0","9.7","40.0","0.21","0.7","4.2","0.03","-","-","-","-","-"
"173","Tim Patrick","WR","DET","MIN","6.4","","0","0","0","0","-","-","-","2.2","28.4","0.23","-","-","-","-","-"
"174","Marquez Valdes-Scantling","WR","NO","TB","6.4","","0","0","0","0","0.1","0.4","-","2.0","34.5","0.16","-","-","-","-","-"
"175","Rashod Bateman","WR","BLT","CLV","6.4","","0","0","0","0","-","-","-","1.7","29.3","0.29","-","-","-","-","-"
"176","Isaiah Likely","TE","BLT","CLV","6.3","","0","0","0","0","-","-","-","2.2","24.1","0.29","-","-","-","-","-"
"177","Payne Durham","TE","TB","NO","6.3","","0","0","0","0","-","-","-","2.5","27.7","0.18","-","-","-","-","-"
"178","Joe Mixon","RB","HST","TEN","6.2","","0","0","0","0","7.7","31.8","0.18","1.0","7.2","0.05","-","-","-","-","-"
"179","Bailey Zappe","QB","CLV","BLT","6.0","17","10","107","0.33","0.47","2.1","7.2","0.06","-","-","-","-","-","-","-","-"
"180","Ray-Ray McCloud","WR","ATL","CAR","6.0","","0","0","0","0","0.9","5.4","0.04","2.1","24.6","0.12","-","-","-","-","-"
"181","JuJu Smith-Schuster","WR","KC","DEN","5.9","","0","0","0","0","-","-","-","2.5","27.4","0.11","-","-","-","-","-"
"182","Javonte Williams","RB","DEN","KC","5.9","","0","0","0","0","1.3","4.9","0.02","2.8","18.6","0.09","-","-","-","-","-"
"183","Darius Slayton","WR","NYG","PHI","5.9","","0","0","0","0","0.2","0.8","0.01","1.9","28.2","0.16","-","-","-","-","-"
"184","Jamison Crowder","WR","WAS","DAL","5.8","","0","0","0","0","-","-","-","2.5","23.8","0.16","-","-","-","-","-"
"185","Raheem Mostert","RB","MIA","NYJ","5.8","","0","0","0","0","6.6","23.7","0.13","1.5","10.4","0.03","-","-","-","-","-"
"186","Peyton Hendershot","TE","KC","DEN","5.8","","0","0","0","0","-","-","-","2.5","25.1","0.13","-","-","-","-","-"
"187","Johnny Wilson","WR","PHI","NYG","5.8","","0","0","0","0","-","-","-","2.1","26.3","0.18","-","-","-","-","-"
"188","Xavier Hutchinson","WR","HST","TEN","5.6","","0","0","0","0","-","-","-","2.4","24.9","0.12","-","-","-","-","-"
"189","Justice Hill","RB","BLT","CLV","5.5","","0","0","0","0","2.3","11.3","0.08","1.9","15.4","0.08","-","-","-","-","-"
"190","C.J. Uzomah","TE","PHI","NYG","5.4","","0","0","0","0","-","-","-","2.2","22.5","0.16","-","-","-","-","-"
"191","Dorian Thompson-Robinson","QB","CLV","BLT","5.4","17","9","76","0.26","0.62","3.1","14.5","0.11","-","-","-","-","-","-","-","-"
"192","DeeJay Dallas","RB","ARZ","SF","5.4","","0","0","0","0","6.8","27.5","0.16","1.0","6.2","0.02","-","-","-","-","-"
"193","Quintin Morris","TE","BUF","NE","5.4","","0","0","0","0","-","-","-","2.4","21.5","0.15","-","-","-","-","-"
"194","Robert Woods","WR","HST","TEN","5.4","","0","0","0","0","-","-","-","2.5","23.4","0.09","-","-","-","-","-"
"195","Raheem Blackshear","RB","CAR","ATL","5.3","","0","0","0","0","7.6","25.3","0.20","0.9","5.5","0.03","-","-","-","-","-"
"196","Mike Woods","WR","CLV","BLT","5.3","","0","0","0","0","-","-","-","2.5","23.0","0.08","-","-","-","-","-"
"197","DJ Chark","WR","LAC","LV","5.2","","0","0","0","0","-","-","-","1.9","24.3","0.15","-","-","-","-","-"
"198","Cade Stover","TE","HST","TEN","5.2","","0","0","0","0","-","-","-","2.3","22.1","0.12","-","-","-","-","-"
"199","Ryan Miller","WR","TB","NO","5.2","","0","0","0","0","-","-","-","1.9","24.7","0.14","-","-","-","-","-"
"200","Nico Collins","WR","HST","TEN","5.2","","0","0","0","0","-","-","-","1.8","25.6","0.14","-","-","-","-","-"
"201","Allen Lazard","WR","NYJ","MIA","5.2","","0","0","0","0","-","-","-","2.0","23.9","0.13","-","-","-","-","-"
"202","Kenny McIntosh","RB","SEA","LA","5.2","","0","0","0","0","6.3","29.4","0.19","0.6","4.4","0.02","-","-","-","-","-"
"203","Samaje Perine","RB","KC","DEN","5.1","","0","0","0","0","2.2","9.2","0.05","2.0","15.5","0.07","-","-","-","-","-"
