"RK","Name","POS","Team","Opp","FPTS","ATT","CMP","YDS","TD","INT","ATT","YDS","TD","REC","YDS","TD","UP","DOWN","MOVE","WW","INJ"
"18","Rashee Rice","WR","KC","CIN","18.3","","0","0","0","0","-","-","-","6.8","83.7","0.5","-","-","-","-","-"
"19","De'Von Achane","RB","MIA","BUF","18.1","","0","0","0","0","10.4","45.6","0.6","4.6","41.5","0.2","-","-","-","-","-"
"20","Jared Goff","QB","DET","TB","18.1","36","24","275","1.9","1","0.9","4.6","0.0","-","-","-","-","-","-","-","-"
"21","Kyren Williams","RB","LA","ARZ","17.9","","0","0","0","0","21.3","94.5","0.7","2.4","15.0","0.1","-","-","-","-","-"
"22","Baker Mayfield","QB","TB","DET","17.8","34","23","272","1.6","1","2.5","11.0","0.1","-","-","-","-","-","-","-","-"
"23","Joe Burrow","QB","CIN","KC","17.5","36","24","239","1.5","1","3.8","18.4","0.1","-","-","-","-","-","-","-","-"
"24","Caleb Williams","QB","CHI","HST","17.4","31","18","209","1.1","1","5.8","37.8","0.3","-","-","-","-","-","-","-","-"
"25","Tua Tagovailoa","QB","MIA","BUF","17.4","36","24","280","1.5","1","1.4","10.0","0.0","-","-","-","-","-","-","-","-"
"26","Garrett Wilson","WR","NYJ","TEN","17.2","","0","0","0","0","0.3","1.5","0.0","5.9","77.8","0.6","-","-","-","-","-"
"27","Alvin Kamara","RB","NO","DAL","17.1","","0","0","0","0","11.2","50.7","0.3","5.5","35.7","0.2","-","-","-","-","-"
"28","Justin Fields","QB","PIT","DEN","17.1","23","15","159","0.9","0","11.0","56.8","0.3","-","-","-","-","-","-","-","-"
"29","Brock Purdy","QB","SF","MIN","17.0","33","21","268","1.6","1","1.1","6.8","0.0","-","-","-","-","-","-","-","-"
"30","Saquon Barkley","RB","PHI","ATL","16.9","","0","0","0","0","19.9","82.6","0.9","1.6","13.0","0.1","-","-","-","-","-"
"31","Jonathan Taylor","RB","IND","GB","16.9","","0","0","0","0","19.5","79.8","0.9","1.6","14.6","0.1","-","-","-","-","-"
"32","A.J. Brown","WR","PHI","ATL","16.9","","0","0","0","0","-","-","-","5.8","81.1","0.5","-","-","-","-","-"
"33","Daniel Jones","QB","NYG","WAS","16.7","35","22","225","1.3","1","7.0","22.3","0.2","-","-","-","-","-","-","-","-"
"34","Isiah Pacheco","RB","KC","CIN","16.6","","0","0","0","0","14.5","64.0","0.7","3.1","22.1","0.1","-","-","-","-","-"
"35","Ja'Marr Chase","WR","CIN","KC","16.6","","0","0","0","0","-","-","-","6.0","80.9","0.4","-","-","-","-","-"
"36","Trevor Lawrence","QB","JAX","CLV","16.6","35","21","242","1.5","1","2.5","15.4","0.1","-","-","-","-","-","-","-","-"
"37","Jahmyr Gibbs","RB","DET","TB","16.5","","0","0","0","0","10.2","44.2","0.6","3.9","36.8","0.2","-","-","-","-","-"
"38","Deshaun Watson","QB","CLV","JAX","16.5","37","21","224","1.3","1","4.0","28.5","0.1","-","-","-","-","-","-","-","-"
"39","Joe Mixon","RB","HST","CHI","16.5","","0","0","0","0","18.4","79.5","0.7","2.3","17.3","0.1","-","-","-","-","-"
"40","Jordan Mason","RB","SF","MIN","16.3","","0","0","0","0","19.2","91.7","0.7","1.4","10.6","0.1","-","-","-","-","-"
"41","Matthew Stafford","QB","LA","ARZ","16.3","35","24","273","1.5","1","0.5","1.8","0.0","-","-","-","-","-","-","-","-"
"42","DJ Moore","WR","CHI","HST","16.2","","0","0","0","0","1.0","4.6","0.0","5.8","72.3","0.4","-","-","-","-","-"
"43","Sam Darnold","QB","MIN","SF","16.0","34","22","253","1.5","1","3.2","10.2","0.1","-","-","-","-","-","-","-","-"
"44","Rhamondre Stevenson","RB","NE","SEA","16.0","","0","0","0","0","17.4","75.4","0.6","3.0","17.1","0.1","-","-","-","-","-"
"45","Aaron Rodgers","QB","NYJ","TEN","15.8","35","21","241","1.6","1","1.9","5.0","0.1","-","-","-","-","-","-","-","-"
"46","Rachaad White","RB","TB","DET","15.7","","0","0","0","0","13.3","45.0","0.4","4.4","36.9","0.2","-","-","-","-","-"
"47","Nico Collins","WR","HST","CHI","15.5","","0","0","0","0","0.1","0.5","-","5.1","77.3","0.4","-","-","-","-","-"
"48","Geno Smith","QB","SEA","NE","15.4","32","22","227","1.3","1","3.3","14.1","0.1","-","-","-","-","-","-","-","-"
"49","James Conner","RB","ARZ","LA","15.4","","0","0","0","0","16.2","64.8","0.7","2.5","19.0","0.1","-","-","-","-","-"
"50","Justin Herbert","QB","LAC","CAR","15.4","28","20","207","1.3","0","4.6","16.5","0.1","-","-","-","-","-","-","-","-"
"51","Zach Charbonnet","RB","SEA","NE","15.3","","0","0","0","0","15.4","58.8","0.5","3.2","24.2","0.1","-","-","-","-","-"
"52","Derrick Henry","RB","BLT","LV","15.3","","0","0","0","0","19.4","85.4","0.8","1.0","7.4","0.0","-","-","-","-","-"
"53","Malik Nabers","WR","NYG","WAS","15.3","","0","0","0","0","-","-","-","5.5","71.8","0.4","-","-","-","-","-"
"54","Mike Evans","WR","TB","DET","15.2","","0","0","0","0","-","-","-","4.5","69.7","0.6","-","-","-","-","-"
"55","Jerome Ford","RB","CLV","JAX","15.1","","0","0","0","0","16.8","60.8","0.5","3.3","21.4","0.1","-","-","-","-","-"
"56","Chris Godwin","WR","TB","DET","14.8","","0","0","0","0","-","-","-","5.7","70.6","0.4","-","-","-","-","-"
"57","James Cook","RB","BUF","MIA","14.8","","0","0","0","0","16.5","72.9","0.4","2.3","21.9","0.2","-","-","-","-","-"
"58","Malik Willis","QB","GB","IND","14.8","27","16","177","1.1","1","5.7","31.9","0.2","-","-","-","-","-","-","-","-"
"59","Brandon Aiyuk","WR","SF","MIN","14.7","","0","0","0","0","-","-","-","5.1","70.6","0.4","-","-","-","-","-"
"60","Trey McBride","TE","ARZ","LA","14.6","","0","0","0","0","-","-","-","6.2","59.6","0.4","-","-","-","-","-"
"61","DeVonta Smith","WR","PHI","ATL","14.5","","0","0","0","0","-","-","-","5.6","69.2","0.3","-","-","-","-","-"
"62","Jaylen Waddle","WR","MIA","BUF","14.4","","0","0","0","0","0.7","3.7","0.0","4.8","68.9","0.4","-","-","-","-","-"
"63","Kirk Cousins","QB","ATL","PHI","14.4","35","22","239","1.5","1","0.6","0.6","0.0","-","-","-","-","-","-","-","-"
"64","Josh Jacobs","RB","GB","IND","14.4","","0","0","0","0","18.5","84.0","0.5","1.7","12.9","0.0","-","-","-","-","-"
"65","Travis Etienne","RB","JAX","CLV","14.3","","0","0","0","0","11.3","46.6","0.5","3.7","25.8","0.1","-","-","-","-","-"
"66","Will Levis","QB","TEN","NYJ","14.3","33","19","218","1.0","1","3.0","19.6","0.1","-","-","-","-","-","-","-","-"
"67","Gardner Minshew","QB","LV","BLT","14.1","32","21","232","1.1","1","2.2","9.7","0.0","-","-","-","-","-","-","-","-"
"68","Aaron Jones","RB","MIN","SF","14.1","","0","0","0","0","12.8","66.1","0.4","2.5","18.3","0.1","-","-","-","-","-"
"69","Derek Carr","QB","NO","DAL","14.0","33","22","229","1.3","1","1.4","4.9","0.0","-","-","-","-","-","-","-","-"
"70","Travis Kelce","TE","KC","CIN","14.0","","0","0","0","0","-","-","-","5.2","60.4","0.5","-","-","-","-","-"
"71","Tank Dell","WR","HST","CHI","13.9","","0","0","0","0","1.2","6.6","0.0","4.2","63.1","0.4","-","-","-","-","-"
"72","Bo Nix","QB","DEN","PIT","13.9","31","20","183","1.1","1","4.1","27.3","0.1","-","-","-","-","-","-","-","-"
"73","Drake London","WR","ATL","PHI","13.8","","0","0","0","0","-","-","-","5.1","62.0","0.4","-","-","-","-","-"
"74","Davante Adams","WR","LV","BLT","13.8","","0","0","0","0","-","-","-","5.2","65.2","0.3","-","-","-","-","-"
"75","Chris Olave","WR","NO","DAL","13.7","","0","0","0","0","-","-","-","5.2","64.7","0.3","-","-","-","-","-"
"76","Jacoby Brissett","QB","NE","SEA","13.6","30","19","195","1.0","1","4.3","20.9","0.1","-","-","-","-","-","-","-","-"
"77","Zay Flowers","WR","BLT","LV","13.4","","0","0","0","0","1.5","8.4","0.1","4.8","53.3","0.3","-","-","-","-","-"
"78","Brian Robinson","RB","WAS","NYG","13.4","","0","0","0","0","14.5","63.3","0.6","1.8","15.7","0.1","-","-","-","-","-"
"79","Sam LaPorta","TE","DET","TB","13.3","","0","0","0","0","-","-","-","5.1","52.0","0.5","-","-","-","-","-"
"80","Tony Pollard","RB","TEN","NYJ","13.2","","0","0","0","0","13.9","59.1","0.4","2.6","20.0","0.1","-","-","-","-","-"
"81","Devin Singletary","RB","NYG","WAS","13.2","","0","0","0","0","12.7","54.0","0.4","3.2","20.0","0.1","-","-","-","-","-"
"82","Stefon Diggs","WR","HST","CHI","13.2","","0","0","0","0","0.5","2.8","0.0","5.1","52.8","0.4","-","-","-","-","-"
"83","Zack Moss","RB","CIN","KC","13.2","","0","0","0","0","12.7","52.1","0.4","2.9","20.8","0.1","-","-","-","-","-"
"84","Amari Cooper","WR","CLV","JAX","13.1","","0","0","0","0","-","-","-","4.6","62.1","0.4","-","-","-","-","-"
"85","J.K. Dobbins","RB","LAC","CAR","13.1","","0","0","0","0","10.9","55.9","0.4","2.7","15.5","0.1","-","-","-","-","-"
"86","Michael Pittman","WR","IND","GB","13.0","","0","0","0","0","-","-","-","4.7","61.2","0.4","-","-","-","-","-"
"87","Marvin Harrison Jr.","WR","ARZ","LA","13.0","","0","0","0","0","-","-","-","4.6","59.2","0.4","-","-","-","-","-"
"88","DK Metcalf","WR","SEA","NE","12.9","","0","0","0","0","-","-","-","4.8","58.1","0.4","-","-","-","-","-"
"89","David Montgomery","RB","DET","TB","12.4","","0","0","0","0","14.0","60.5","0.6","1.6","9.3","0.0","-","-","-","-","-"
"90","Bryce Young","QB","CAR","LAC","12.4","31","18","192","1.0","1","2.8","12.7","0.1","-","-","-","-","-","-","-","-"
"91","Brandin Cooks","WR","DAL","NO","12.2","","0","0","0","0","0.7","3.7","0.0","4.0","53.4","0.4","-","-","-","-","-"
"92","Jameson Williams","WR","DET","TB","12.2","","0","0","0","0","0.7","3.6","0.0","3.9","56.1","0.4","-","-","-","-","-"
"93","Najee Harris","RB","PIT","DEN","11.9","","0","0","0","0","16.0","63.3","0.5","1.3","8.6","0.1","-","-","-","-","-"
"94","Christian Kirk","WR","JAX","CLV","11.7","","0","0","0","0","-","-","-","4.1","56.0","0.3","-","-","-","-","-"
"95","Keon Coleman","WR","BUF","MIA","11.7","","0","0","0","0","-","-","-","3.7","58.7","0.4","-","-","-","-","-"
"96","Diontae Johnson","WR","CAR","LAC","11.6","","0","0","0","0","-","-","-","4.3","52.0","0.4","-","-","-","-","-"
"97","Xavier Worthy","WR","KC","CIN","11.5","","0","0","0","0","1.1","5.9","0.0","3.3","52.5","0.3","-","-","-","-","-"
"98","George Pickens","WR","PIT","DEN","11.4","","0","0","0","0","0.6","3.0","0.0","3.9","57.3","0.2","-","-","-","-","-"
"99","Evan Engram","TE","JAX","CLV","11.4","","0","0","0","0","-","-","-","4.6","47.7","0.3","-","-","-","-","-"
"100","D'Andre Swift","RB","CHI","HST","11.4","","0","0","0","0","13.5","51.6","0.4","1.9","14.7","0.1","-","-","-","-","-"
"101","George Kittle","TE","SF","MIN","11.4","","0","0","0","0","-","-","-","4.1","53.4","0.3","-","-","-","-","-"
"102","Demarcus Robinson","WR","LA","ARZ","11.2","","0","0","0","0","0.6","3.5","0.0","4.1","51.0","0.3","-","-","-","-","-"
"103","Ladd McConkey","WR","LAC","CAR","11.2","","0","0","0","0","-","-","-","4.3","50.0","0.3","-","-","-","-","-"
"104","Courtland Sutton","WR","DEN","PIT","11.2","","0","0","0","0","-","-","-","4.3","51.4","0.3","-","-","-","-","-"
"105","Javonte Williams","RB","DEN","PIT","11.0","","0","0","0","0","12.8","51.1","0.3","2.5","13.9","0.1","-","-","-","-","-"
"106","Calvin Ridley","WR","TEN","NYJ","10.9","","0","0","0","0","-","-","-","4.1","50.8","0.3","-","-","-","-","-"
"107","Kyle Pitts","TE","ATL","PHI","10.9","","0","0","0","0","-","-","-","4.2","47.1","0.3","-","-","-","-","-"
"108","Mark Andrews","TE","BLT","LV","10.8","","0","0","0","0","-","-","-","4.1","47.7","0.3","-","-","-","-","-"
"109","Tyler Lockett","WR","SEA","NE","10.8","","0","0","0","0","-","-","-","4.1","49.7","0.3","-","-","-","-","-"
"110","Jerry Jeudy","WR","CLV","JAX","10.8","","0","0","0","0","-","-","-","4.0","48.4","0.3","-","-","-","-","-"
"111","Terry McLaurin","WR","WAS","NYG","10.7","","0","0","0","0","-","-","-","3.7","51.1","0.3","-","-","-","-","-"
"112","Brian Thomas Jr.","WR","JAX","CLV","10.6","","0","0","0","0","-","-","-","3.7","50.3","0.3","-","-","-","-","-"
"113","Josh Palmer","WR","LAC","CAR","10.6","","0","0","0","0","-","-","-","4.0","48.1","0.3","-","-","-","-","-"
"114","Ezekiel Elliott","RB","DAL","NO","10.5","","0","0","0","0","10.1","38.9","0.5","2.0","12.5","0.1","-","-","-","-","-"
"115","Jaleel McLaughlin","RB","DEN","PIT","10.5","","0","0","0","0","10.5","44.7","0.2","3.0","14.8","0.1","-","-","-","-","-"
"116","Dalton Kincaid","TE","BUF","MIA","10.4","","0","0","0","0","-","-","-","3.9","42.2","0.4","-","-","-","-","-"
"117","Chuba Hubbard","RB","CAR","LAC","10.3","","0","0","0","0","13.0","50.9","0.3","1.7","11.5","0.1","-","-","-","-","-"
"118","Tyjae Spears","RB","TEN","NYJ","10.3","","0","0","0","0","7.0","30.9","0.2","3.0","25.3","0.1","-","-","-","-","-"
"119","Wan'Dale Robinson","WR","NYG","WAS","10.2","","0","0","0","0","1.0","5.4","0.0","3.9","39.9","0.3","-","-","-","-","-"
"120","Zamir White","RB","LV","BLT","10.2","","0","0","0","0","13.6","55.1","0.4","1.5","9.0","0.0","-","-","-","-","-"
"121","Rome Odunze","WR","CHI","HST","10.0","","0","0","0","0","-","-","-","3.5","50.3","0.2","-","-","-","-","-"
"122","Jayden Reed","WR","GB","IND","9.9","","0","0","0","0","1.1","6.2","0.0","3.2","43.1","0.3","-","-","-","-","-"
"123","Brock Bowers","TE","LV","BLT","9.9","","0","0","0","0","-","-","-","4.1","45.4","0.2","-","-","-","-","-"
"124","Rashid Shaheed","WR","NO","DAL","9.9","","0","0","0","0","0.1","0.4","-","3.3","48.4","0.3","-","-","-","-","-"
"125","Colby Parkinson","TE","LA","ARZ","9.7","","0","0","0","0","-","-","-","3.8","44.6","0.2","-","-","-","-","-"
"126","Tyler Johnson","WR","LA","ARZ","9.4","","0","0","0","0","-","-","-","3.6","45.4","0.2","-","-","-","-","-"
"127","Andrei Iosivas","WR","CIN","KC","9.3","","0","0","0","0","-","-","-","4.1","35.6","0.3","-","-","-","-","-"
"128","Jaxon Smith-Njigba","WR","SEA","NE","9.3","","0","0","0","0","-","-","-","3.8","40.2","0.2","-","-","-","-","-"
"129","Jalen Nailor","WR","MIN","SF","9.2","","0","0","0","0","-","-","-","3.2","45.6","0.2","-","-","-","-","-"
"130","Dallas Goedert","TE","PHI","ATL","9.1","","0","0","0","0","-","-","-","4.2","37.0","0.2","-","-","-","-","-"
"131","Khalil Shakir","WR","BUF","MIA","9.1","","0","0","0","0","-","-","-","3.1","43.7","0.3","-","-","-","-","-"
"132","Isaiah Likely","TE","BLT","LV","9.1","","0","0","0","0","-","-","-","3.4","40.5","0.3","-","-","-","-","-"
"133","Austin Ekeler","RB","WAS","NYG","9.0","","0","0","0","0","3.3","14.7","0.1","3.3","28.2","0.1","-","-","-","-","-"
"134","Gus Edwards","RB","LAC","CAR","8.9","","0","0","0","0","11.8","47.0","0.4","1.0","5.4","0.0","-","-","-","-","-"
"135","Greg Dortch","WR","ARZ","LA","8.9","","0","0","0","0","0.8","4.1","0.0","3.4","37.6","0.2","-","-","-","-","-"
"136","Jakobi Meyers","WR","LV","BLT","8.8","","0","0","0","0","0.7","3.8","0.0","3.1","41.3","0.2","-","-","-","-","-"
"137","Ty Chandler","RB","MIN","SF","8.7","","0","0","0","0","7.6","30.5","0.2","2.2","16.8","0.1","-","-","-","-","-"
"138","Rico Dowdle","RB","DAL","NO","8.7","","0","0","0","0","8.2","30.8","0.3","1.9","14.9","0.1","-","-","-","-","-"
"139","Quentin Johnston","WR","LAC","CAR","8.5","","0","0","0","0","0.1","0.5","0.0","3.0","39.7","0.2","-","-","-","-","-"
"140","Alexander Mattison","RB","LV","BLT","8.4","","0","0","0","0","6.1","25.4","0.2","2.4","20.6","0.1","-","-","-","-","-"
"141","Darnell Mooney","WR","ATL","PHI","8.4","","0","0","0","0","-","-","-","3.1","39.2","0.2","-","-","-","-","-"
"142","Adam Thielen","WR","CAR","LAC","8.3","","0","0","0","0","-","-","-","3.5","38.4","0.2","-","-","-","-","-"
"143","Demario Douglas","WR","NE","SEA","8.2","","0","0","0","0","0.3","1.6","0.0","3.3","35.8","0.2","-","-","-","-","-"
"144","Gabe Davis","WR","JAX","CLV","8.2","","0","0","0","0","-","-","-","2.9","39.5","0.2","-","-","-","-","-"
"145","Allen Lazard","WR","NYJ","TEN","8.2","","0","0","0","0","-","-","-","2.8","39.0","0.2","-","-","-","-","-"
"146","Jalen McMillan","WR","TB","DET","8.2","","0","0","0","0","-","-","-","2.9","40.1","0.2","-","-","-","-","-"
"147","Chase Brown","RB","CIN","KC","8.1","","0","0","0","0","5.0","19.2","0.1","2.7","19.4","0.2","-","-","-","-","-"
"148","Josh Reynolds","WR","DEN","PIT","8.1","","0","0","0","0","-","-","-","3.3","36.8","0.2","-","-","-","-","-"
"149","Hunter Henry","TE","NE","SEA","7.8","","0","0","0","0","-","-","-","3.0","32.9","0.3","-","-","-","-","-"
"150","Michael Wilson","WR","ARZ","LA","7.8","","0","0","0","0","-","-","-","2.5","34.7","0.3","-","-","-","-","-"
"151","Noah Fant","TE","SEA","NE","7.6","","0","0","0","0","-","-","-","3.3","33.2","0.2","-","-","-","-","-"
"152","Adonai Mitchell","WR","IND","GB","7.6","","0","0","0","0","-","-","-","2.0","41.8","0.2","-","-","-","-","-"
"153","Romeo Doubs","WR","GB","IND","7.5","","0","0","0","0","-","-","-","2.8","34.7","0.2","-","-","-","-","-"
"154","Rashod Bateman","WR","BLT","LV","7.5","","0","0","0","0","-","-","-","2.7","36.5","0.2","-","-","-","-","-"
"155","Jordan Akins","TE","CLV","JAX","7.5","","0","0","0","0","-","-","-","3.1","31.3","0.2","-","-","-","-","-"
"156","DeAndre Hopkins","WR","TEN","NYJ","7.4","","0","0","0","0","-","-","-","2.7","35.4","0.2","-","-","-","-","-"
"157","Tyler Conklin","TE","NYJ","TEN","7.4","","0","0","0","0","0.1","0.5","-","2.9","30.5","0.2","-","-","-","-","-"
"158","Christian Watson","WR","GB","IND","7.3","","0","0","0","0","0.2","0.9","0.0","2.6","30.4","0.3","-","-","-","-","-"
"159","Elijah Moore","WR","CLV","JAX","7.2","","0","0","0","0","-","-","-","2.9","33.2","0.2","-","-","-","-","-"
"160","Tank Bigsby","RB","JAX","CLV","7.2","","0","0","0","0","9.9","43.6","0.3","0.8","4.8","0.0","-","-","-","-","-"
"161","Taysom Hill","TE","NO","DAL","7.2","1","1","5","0.0","0","3.8","19.7","0.1","1.7","17.8","0.1","-","-","-","-","-"
"162","Darius Slayton","WR","NYG","WAS","7.1","","0","0","0","0","-","-","-","2.8","32.3","0.2","-","-","-","-","-"
"163","Alec Pierce","WR","IND","GB","7.1","","0","0","0","0","-","-","-","1.8","42.1","0.2","-","-","-","-","-"
"164","Dalton Schultz","TE","HST","CHI","7.1","","0","0","0","0","-","-","-","2.8","27.9","0.2","-","-","-","-","-"
"165","Zach Ertz","TE","WAS","NYG","7.1","","0","0","0","0","-","-","-","3.2","29.6","0.2","-","-","-","-","-"
"166","Luke Schoonmaker","TE","DAL","NO","7.0","","0","0","0","0","-","-","-","2.8","28.8","0.2","-","-","-","-","-"
"167","Bucky Irving","RB","TB","DET","7.0","","0","0","0","0","7.7","32.0","0.2","1.4","9.8","0.0","-","-","-","-","-"
"168","Tyler Boyd","WR","TEN","NYJ","7.0","","0","0","0","0","-","-","-","2.8","32.4","0.2","-","-","-","-","-"
"169","Jauan Jennings","WR","SF","MIN","7.0","","0","0","0","0","-","-","-","2.7","32.3","0.2","-","-","-","-","-"
"170","Ray-Ray McCloud","WR","ATL","PHI","7.0","","0","0","0","0","-","-","-","2.7","32.3","0.2","-","-","-","-","-"
"171","Jaylen Warren","RB","PIT","DEN","6.9","","0","0","0","0","5.2","21.9","0.1","2.1","13.8","0.1","-","-","-","-","-"
"172","Johnny Mundt","TE","MIN","SF","6.9","","0","0","0","0","-","-","-","2.9","29.0","0.2","-","-","-","-","-"
"173","Pat Freiermuth","TE","PIT","DEN","6.9","","0","0","0","0","-","-","-","3.0","27.5","0.2","-","-","-","-","-"
"174","Mike Gesicki","TE","CIN","KC","6.7","","0","0","0","0","-","-","-","3.0","26.3","0.2","-","-","-","-","-"
"175","Cade Otton","TE","TB","DET","6.7","","0","0","0","0","-","-","-","2.9","27.6","0.2","-","-","-","-","-"
"176","Theo Johnson","TE","NYG","WAS","6.6","","0","0","0","0","-","-","-","2.8","28.6","0.2","-","-","-","-","-"
"177","Juwan Johnson","TE","NO","DAL","6.5","","0","0","0","0","-","-","-","2.6","27.0","0.2","-","-","-","-","-"
"178","Hayden Hurst","TE","LAC","CAR","6.4","","0","0","0","0","-","-","-","2.7","25.9","0.2","-","-","-","-","-"
"179","K.J. Osborn","WR","NE","SEA","6.3","","0","0","0","0","-","-","-","2.5","28.1","0.2","-","-","-","-","-"
"180","Kalif Raymond","WR","DET","TB","6.2","","0","0","0","0","0.6","3.2","0.0","2.3","27.8","0.1","-","-","-","-","-"
"181","Luke McCaffrey","WR","WAS","NYG","6.2","","0","0","0","0","-","-","-","2.6","26.4","0.2","-","-","-","-","-"
"182","Xavier Legette","WR","CAR","LAC","6.1","","0","0","0","0","-","-","-","2.3","28.2","0.2","-","-","-","-","-"
"183","Jeff Wilson","RB","MIA","BUF","6.0","","0","0","0","0","6.9","30.1","0.2","1.0","6.9","0.0","-","-","-","-","-"
"184","Noah Gray","TE","KC","CIN","5.7","","0","0","0","0","-","-","-","2.4","24.5","0.2","-","-","-","-","-"
"185","Greg Dulcich","TE","DEN","PIT","5.7","","0","0","0","0","-","-","-","2.3","21.0","0.2","-","-","-","-","-"
"186","Jalen Tolbert","WR","DAL","NO","5.6","","0","0","0","0","-","-","-","2.0","26.4","0.2","-","-","-","-","-"
"187","Justice Hill","RB","BLT","LV","5.6","","0","0","0","0","1.9","9.2","0.0","2.3","16.6","0.1","-","-","-","-","-"
"188","Ja'Lynn Polk","WR","NE","SEA","5.5","","0","0","0","0","-","-","-","2.0","26.7","0.1","-","-","-","-","-"
"189","Tyquan Thornton","WR","NE","SEA","5.5","","0","0","0","0","-","-","-","2.2","27.0","0.1","-","-","-","-","-"
"190","Jamaal Williams","RB","NO","DAL","5.5","","0","0","0","0","7.5","27.6","0.2","0.9","5.0","0.0","-","-","-","-","-"
"191","Antonio Gibson","RB","NE","SEA","5.4","","0","0","0","0","7.4","28.1","0.2","0.9","5.1","0.0","-","-","-","-","-"
"192","Miles Sanders","RB","CAR","LAC","5.4","","0","0","0","0","7.2","30.1","0.1","0.8","5.1","0.0","-","-","-","-","-"
"193","Trenton Irwin","WR","CIN","KC","5.2","","0","0","0","0","-","-","-","2.2","23.5","0.1","-","-","-","-","-"
"194","Tre Tucker","WR","LV","BLT","5.2","","0","0","0","0","-","-","-","2.0","24.8","0.1","-","-","-","-","-"
"195","Chig Okonkwo","TE","TEN","NYJ","5.2","","0","0","0","0","-","-","-","2.0","23.6","0.1","-","-","-","-","-"
"196","Brandon Powell","WR","MIN","SF","5.1","","0","0","0","0","-","-","-","2.0","24.0","0.1","-","-","-","-","-"
"197","Jonathan Mingo","WR","CAR","LAC","5.1","","0","0","0","0","0.9","4.6","0.0","1.9","22.1","0.1","-","-","-","-","-"
"198","Mike Williams","WR","NYJ","TEN","5.1","","0","0","0","0","-","-","-","1.8","24.3","0.1","-","-","-","-","-"
"199","Curtis Samuel","WR","BUF","MIA","5.0","","0","0","0","0","-","-","-","2.0","21.6","0.1","-","-","-","-","-"
"200","Samaje Perine","RB","KC","CIN","5.0","","0","0","0","0","2.1","8.4","0.0","2.1","14.1","0.1","-","-","-","-","-"
"201","Kyle Juszczyk","RB","SF","MIN","5.0","","0","0","0","0","0.5","2.3","0.0","2.0","23.0","0.1","-","-","-","-","-"
"202","Justin Watson","WR","KC","CIN","4.8","","0","0","0","0","-","-","-","1.5","24.9","0.1","-","-","-","-","-"
"203","Tucker Kraft","TE","GB","IND","4.7","","0","0","0","0","-","-","-","2.1","20.0","0.1","-","-","-","-","-"
"204","Pierre Strong","RB","CLV","JAX","4.7","","0","0","0","0","4.5","17.6","0.1","1.4","8.8","0.0","-","-","-","-","-"
"205","Josh Oliver","TE","MIN","SF","4.7","","0","0","0","0","-","-","-","1.9","21.0","0.1","-","-","-","-","-"
"206","Foster Moreau","TE","NO","DAL","4.6","","0","0","0","0","-","-","-","1.9","19.3","0.1","-","-","-","-","-"
