"RK","Name","POS","Team","Opp","FPTS","ATT","CMP","YDS","TD","INT","ATT","YDS","TD","REC","YDS","TD","UP","DOWN","MOVE","WW","INJ"
"205","Foster Moreau","TE","NO","WAS","4.4","","0","0","0","0","-","-","-","1.6","19.7","0.14","-","-","-","-","-"
"206","Kareem Hunt","RB","KC","CLV","4.4","","0","0","0","0","5.0","19.0","0.13","1.0","7.0","0.02","-","-","-","-","-"
"207","Demarcus Robinson","WR","LA","SF","4.2","","0","0","0","0","-","-","-","1.5","19.5","0.13","-","-","-","-","-"
"208","Malik Washington","WR","MIA","HST","4.2","","0","0","0","0","0.4","2.1","0.02","1.9","14.0","0.11","-","-","-","-","-"
"209","KaVontae Turpin","WR","DAL","CAR","4.2","","0","0","0","0","0.7","4.1","0.03","1.5","16.7","0.08","-","-","-","-","-"
"210","Kenny McIntosh","RB","SEA","GB","4.0","","0","0","0","0","4.7","19.3","0.14","0.7","4.5","0.02","-","-","-","-","-"
"211","Dontayvion Wicks","WR","GB","SEA","4.0","","0","0","0","0","-","-","-","1.4","17.6","0.15","-","-","-","-","-"
"212","Tommy Tremble","TE","CAR","DAL","4.0","","0","0","0","0","-","-","-","1.7","16.3","0.11","-","-","-","-","-"
"213","Van Jefferson","WR","PIT","PHI","3.9","","0","0","0","0","-","-","-","1.4","18.8","0.11","-","-","-","-","-"
"214","Isaiah Davis","RB","NYJ","JAX","3.9","","0","0","0","0","3.1","12.9","0.06","1.1","8.6","0.04","-","-","-","-","-"
"215","Ray Davis","RB","BUF","DET","3.9","","0","0","0","0","4.4","18.2","0.16","0.5","4.2","0.02","-","-","-","-","-"
"216","Ricky Pearsall","WR","SF","LA","3.8","","0","0","0","0","0.1","0.4","-","1.3","18.3","0.10","-","-","-","-","-"
"217","Jalen Nailor","WR","MIN","CHI","3.8","","0","0","0","0","0.2","1.0","0.01","1.1","15.9","0.16","-","-","-","-","-"
"218","Luke McCaffrey","WR","WAS","NO","3.7","","0","0","0","0","-","-","-","1.5","17.5","0.09","-","-","-","-","-"
"219","Nelson Agholor","WR","BLT","NYG","3.7","","0","0","0","0","-","-","-","1.3","16.6","0.13","-","-","-","-","-"
"220","Chris Brooks","RB","GB","SEA","3.7","","0","0","0","0","2.1","9.9","0.05","1.3","9.0","0.04","-","-","-","-","-"
"221","Blake Whiteheart","TE","CLV","KC","3.6","","0","0","0","0","-","-","-","1.5","16.3","0.08","-","-","-","-","-"
"222","Blake Corum","RB","LA","SF","3.6","","0","0","0","0","5.6","23.3","0.12","0.3","2.3","0.01","-","-","-","-","-"
"223","Kenneth Gainwell","RB","PHI","PIT","3.5","","0","0","0","0","3.3","15.4","0.08","0.8","6.0","0.02","-","-","-","-","-"
"224","Colby Parkinson","TE","LA","SF","3.4","","0","0","0","0","-","-","-","1.4","15.4","0.09","-","-","-","-","-"
"225","Derius Davis","WR","LAC","TB","3.4","","0","0","0","0","0.9","4.5","0.04","1.2","12.0","0.06","-","-","-","-","-"
"226","Lil'Jordan Humphrey","WR","DEN","IND","3.4","","0","0","0","0","-","-","-","1.5","14.6","0.08","-","-","-","-","-"
"227","Jalen Coker","WR","CAR","DAL","3.3","","0","0","0","0","-","-","-","1.3","15.7","0.07","-","-","-","-","-"
"228","Cordarrelle Patterson","RB","PIT","PHI","3.3","","0","0","0","0","2.8","11.2","0.05","1.0","7.6","0.02","-","-","-","-","-"
"229","Mack Hollins","WR","BUF","DET","3.3","","0","0","0","0","-","-","-","1.2","14.9","0.10","-","-","-","-","-"
"230","JuJu Smith-Schuster","WR","KC","CLV","3.1","","0","0","0","0","-","-","-","1.2","14.7","0.09","-","-","-","-","-"
"231","Darnell Washington","TE","PIT","PHI","3.1","","0","0","0","0","-","-","-","1.3","13.5","0.08","-","-","-","-","-"
"232","Luke Schoonmaker","TE","DAL","CAR","3.0","","0","0","0","0","-","-","-","1.5","10.9","0.08","-","-","-","-","-"
"233","Devin Singletary","RB","NYG","BLT","3.0","","0","0","0","0","3.7","14.9","0.09","0.6","3.9","0.01","-","-","-","-","-"
"234","Tucker Fisk","TE","LAC","TB","3.0","","0","0","0","0","-","-","-","1.4","12.8","0.06","-","-","-","-","-"
"235","Cade Stover","TE","HST","MIA","3.0","","0","0","0","0","-","-","-","1.4","12.3","0.07","-","-","-","-","-"
"236","Lucas Krull","TE","DEN","IND","3.0","","0","0","0","0","-","-","-","1.3","12.5","0.08","-","-","-","-","-"
"237","Chris Rodriguez Jr.","RB","WAS","NO","3.0","","0","0","0","0","4.2","20.2","0.14","0.1","0.5","-","-","-","-","-","-"
"238","Samaje Perine","RB","KC","CLV","2.9","","0","0","0","0","0.8","3.8","0.03","1.2","9.6","0.05","-","-","-","-","-"
"239","Audric Estimé","RB","DEN","IND","2.9","","0","0","0","0","3.9","17.7","0.11","0.3","1.7","0.00","-","-","-","-","-"
"240","Curtis Samuel","WR","BUF","DET","2.8","","0","0","0","0","0.4","1.9","0.02","1.1","10.7","0.06","-","-","-","-","-"
"241","Ameer Abdullah","RB","LV","ATL","2.7","","0","0","0","0","1.0","4.0","0.03","1.2","7.1","0.05","-","-","-","-","-"
"242","Ty Johnson","RB","BUF","DET","2.7","","0","0","0","0","1.5","6.9","0.05","0.7","7.7","0.04","-","-","-","-","-"
"243","Dawson Knox","TE","BUF","DET","2.7","","0","0","0","0","-","-","-","1.0","11.2","0.10","-","-","-","-","-"
"244","Cedrick Wilson Jr.","WR","NO","WAS","2.6","","0","0","0","0","-","-","-","1.0","12.4","0.06","-","-","-","-","-"
"245","Justin Watson","WR","KC","CLV","2.6","","0","0","0","0","-","-","-","1.0","11.8","0.08","-","-","-","-","-"
"246","Adonai Mitchell","WR","IND","DEN","2.6","","0","0","0","0","0.2","0.9","0.01","0.9","13.6","0.04","-","-","-","-","-"
"247","Nick Vannett","TE","TEN","CIN","2.6","","0","0","0","0","-","-","-","1.1","9.3","0.09","-","-","-","-","-"
"248","Khalil Herbert","RB","CIN","TEN","2.6","","0","0","0","0","3.5","14.6","0.09","0.3","2.2","0.01","-","-","-","-","-"
"249","Jahan Dotson","WR","PHI","PIT","2.5","","0","0","0","0","-","-","-","1.1","11.1","0.05","-","-","-","-","-"
"250","Kylen Granson","TE","IND","DEN","2.5","","0","0","0","0","-","-","-","1.0","11.4","0.05","-","-","-","-","-"
"251","AJ Barner","TE","SEA","GB","2.5","","0","0","0","0","-","-","-","1.1","10.7","0.04","-","-","-","-","-"
"252","Tanner Hudson","TE","CIN","TEN","2.4","","0","0","0","0","-","-","-","1.1","9.0","0.06","-","-","-","-","-"
"253","Luke Farrell","TE","JAX","NYJ","2.4","","0","0","0","0","-","-","-","1.3","8.5","0.05","-","-","-","-","-"
"254","Zay Jones","WR","ARZ","NE","2.3","","0","0","0","0","-","-","-","1.0","10.5","0.05","-","-","-","-","-"
"255","Josh Whyle","TE","TEN","CIN","2.3","","0","0","0","0","-","-","-","1.0","9.6","0.06","-","-","-","-","-"
"256","Jeremy Ruckert","TE","NYJ","JAX","2.3","","0","0","0","0","-","-","-","1.1","8.6","0.05","-","-","-","-","-"
"257","Greg Dortch","WR","ARZ","NE","2.2","","0","0","0","0","0.1","0.8","0.01","1.0","8.1","0.05","-","-","-","-","-"
"258","Jaylen Wright","RB","MIA","HST","2.2","","0","0","0","0","2.4","9.3","0.05","0.5","4.0","0.01","-","-","-","-","-"
"259","Adam Trautman","TE","DEN","IND","2.2","","0","0","0","0","-","-","-","0.9","9.6","0.06","-","-","-","-","-"
"260","Ezekiel Elliott","RB","DAL","CAR","2.2","","0","0","0","0","2.6","9.1","0.06","0.6","3.1","0.01","-","-","-","-","-"
"261","Josh Oliver","TE","MIN","CHI","2.2","","0","0","0","0","-","-","-","0.8","9.5","0.07","-","-","-","-","-"
"262","Drew Sample","TE","CIN","TEN","2.2","","0","0","0","0","-","-","-","1.2","6.3","0.06","-","-","-","-","-"
"263","Josh Reynolds","WR","JAX","NYJ","2.1","","0","0","0","0","-","-","-","0.9","10.0","0.04","-","-","-","-","-"
"264","Kyle Juszczyk","RB","SF","LA","2.1","","0","0","0","0","0.4","1.5","0.02","1.0","7.9","0.02","-","-","-","-","-"
"265","Mo Alie-Cox","TE","IND","DEN","2.1","","0","0","0","0","-","-","-","0.9","9.0","0.06","-","-","-","-","-"
"266","Elijah Higgins","TE","ARZ","NE","2.1","","0","0","0","0","-","-","-","0.9","8.2","0.06","-","-","-","-","-"
"267","Dante Pettis","WR","NO","WAS","2.1","","0","0","0","0","-","-","-","0.9","9.0","0.05","-","-","-","-","-"
"268","Julian Hill","TE","MIA","HST","2.1","","0","0","0","0","-","-","-","0.9","8.9","0.06","-","-","-","-","-"
"269","Mike Boone","RB","CAR","DAL","2.1","","0","0","0","0","2.7","11.9","0.08","0.2","1.8","0.01","-","-","-","-","-"
"270","Sean Tucker","RB","TB","LAC","2.1","","0","0","0","0","1.9","8.7","0.04","0.5","3.8","0.01","-","-","-","-","-"
"271","Ja'Lynn Polk","WR","NE","ARZ","2.1","","0","0","0","0","-","-","-","0.9","9.5","0.04","-","-","-","-","-"
"272","Jamaal Williams","RB","NO","WAS","2.0","","0","0","0","0","2.5","10.3","0.05","0.4","2.6","0.00","-","-","-","-","-"
"273","Emanuel Wilson","RB","GB","SEA","2.0","","0","0","0","0","2.1","9.3","0.06","0.4","2.6","0.01","-","-","-","-","-"
"274","Brock Wright","TE","DET","BUF","2.0","","0","0","0","0","-","-","-","0.9","6.9","0.07","-","-","-","-","-"
"275","MyCole Pruitt","TE","PIT","PHI","1.9","","0","0","0","0","-","-","-","0.9","7.2","0.05","-","-","-","-","-"
"276","Davis Allen","TE","LA","SF","1.9","","0","0","0","0","-","-","-","0.9","7.5","0.05","-","-","-","-","-"
"277","John Bates","TE","WAS","NO","1.8","","0","0","0","0","-","-","-","0.8","7.9","0.03","-","-","-","-","-"
"278","Hunter Luepke","RB","DAL","CAR","1.8","","0","0","0","0","0.7","2.5","0.02","0.7","5.6","0.02","-","-","-","-","-"
"279","DJ Chark","WR","LAC","TB","1.7","","0","0","0","0","-","-","-","0.6","8.9","0.04","-","-","-","-","-"
"280","Tylan Wallace","WR","BLT","NYG","1.7","","0","0","0","0","-","-","-","0.7","8.1","0.04","-","-","-","-","-"
"281","Jonathan Mingo","WR","DAL","CAR","1.6","","0","0","0","0","-","-","-","0.8","6.5","0.03","-","-","-","-","-"
"282","Travis Homer","RB","CHI","MIN","1.6","","0","0","0","0","0.5","2.5","0.01","0.7","4.8","0.02","-","-","-","-","-"
"283","Dare Ogunbowale","RB","HST","MIA","1.5","","0","0","0","0","0.6","2.4","0.02","0.6","4.4","0.02","-","-","-","-","-"
"284","Alec Ingold","RB","MIA","HST","1.5","","0","0","0","0","0.4","1.5","0.01","0.7","4.9","0.02","-","-","-","-","-"
"285","Andrew Ogletree","TE","IND","DEN","1.4","","0","0","0","0","-","-","-","0.6","6.2","0.04","-","-","-","-","-"
"286","Deven Thompkins","WR","CAR","DAL","1.4","","0","0","0","0","0.2","0.9","0.01","0.6","5.1","0.03","-","-","-","-","-"
"287","Durham Smythe","TE","MIA","HST","1.3","","0","0","0","0","-","-","-","0.6","5.2","0.03","-","-","-","-","-"
"288","Harrison Bryant","TE","LV","ATL","1.3","","0","0","0","0","-","-","-","0.6","5.3","0.03","-","-","-","-","-"
"289","Jermaine Burton","WR","CIN","TEN","1.3","","0","0","0","0","-","-","-","0.5","6.1","0.03","-","-","-","-","-"
"290","Terrace Marshall Jr.","WR","LV","ATL","1.3","","0","0","0","0","-","-","-","0.5","6.2","0.02","-","-","-","-","-"
"291","Nate Adkins","TE","DEN","IND","1.2","","0","0","0","0","-","-","-","0.6","5.2","0.03","-","-","-","-","-"
"292","Michael Burton","RB","DEN","IND","1.2","","0","0","0","0","0.9","4.0","0.03","0.4","2.3","0.01","-","-","-","-","-"
"293","Eric Saubert","TE","SF","LA","1.2","","0","0","0","0","-","-","-","0.5","4.7","0.03","-","-","-","-","-"
"294","Jalin Hyatt","WR","NYG","BLT","1.2","","0","0","0","0","-","-","-","0.5","5.3","0.01","-","-","-","-","-"
"295","Robert Woods","WR","HST","MIA","1.1","","0","0","0","0","-","-","-","0.5","5.3","0.02","-","-","-","-","-"
"296","Dameon Pierce","RB","HST","MIA","1.1","","0","0","0","0","1.2","4.9","0.04","0.3","1.4","0.00","-","-","-","-","-"
"297","Tyler Johnson","WR","LA","SF","1.1","","0","0","0","0","-","-","-","0.4","4.9","0.03","-","-","-","-","-"
"298","Trey Palmer","WR","TB","LAC","1.0","","0","0","0","0","-","-","-","0.4","5.3","0.02","-","-","-","-","-"
"299","Johnny Wilson","WR","PHI","PIT","1.0","","0","0","0","0","-","-","-","0.5","3.6","0.02","-","-","-","-","-"
"300","Jake Bobo","WR","SEA","GB","1.0","","0","0","0","0","-","-","-","0.5","4.0","0.02","-","-","-","-","-"
"301","JaMycal Hasty","RB","NE","ARZ","1.0","","0","0","0","0","0.6","2.6","0.02","0.3","2.3","0.01","-","-","-","-","-"
"302","KhaDarel Hodge","WR","ATL","LV","0.9","","0","0","0","0","-","-","-","0.4","4.2","0.02","-","-","-","-","-"
"303","James Proche","WR","CLV","KC","0.9","","0","0","0","0","-","-","-","0.3","4.2","0.02","-","-","-","-","-"
"304","Ben Sinnott","TE","WAS","NO","0.9","","0","0","0","0","-","-","-","0.4","3.8","0.01","-","-","-","-","-"
"305","Charlie Woerner","TE","ATL","LV","0.9","","0","0","0","0","-","-","-","0.4","3.6","0.02","-","-","-","-","-"
"306","Bo Melton","WR","GB","SEA","0.8","","0","0","0","0","0.3","1.3","0.01","0.2","3.1","0.01","-","-","-","-","-"
"307","Jamari Thrash","WR","CLV","KC","0.8","","0","0","0","0","-","-","-","0.3","3.7","0.02","-","-","-","-","-"
"308","Bryce Oliver","WR","TEN","CIN","0.8","","0","0","0","0","-","-","-","0.3","3.9","0.02","-","-","-","-","-"
"309","Hunter Long","TE","LA","SF","0.8","","0","0","0","0","-","-","-","0.3","3.2","0.02","-","-","-","-","-"
"310","DeeJay Dallas","RB","ARZ","NE","0.8","","0","0","0","0","0.9","4.1","0.02","0.1","0.8","0.00","-","-","-","-","-"
"311","Brandon Powell","WR","MIN","CHI","0.7","","0","0","0","0","-","-","-","0.3","3.3","0.01","-","-","-","-","-"
"312","Trent Sherfield","WR","MIN","CHI","0.7","","0","0","0","0","-","-","-","0.3","3.3","0.01","-","-","-","-","-"
"313","Ke'Shawn Vaughn","RB","SF","LA","0.7","","0","0","0","0","1.0","3.9","0.02","0.1","0.8","-","-","-","-","-","-"
"314","Xavier Hutchinson","WR","HST","MIA","0.7","","0","0","0","0","-","-","-","0.3","3.3","0.01","-","-","-","-","-"
"315","Johnny Mundt","TE","MIN","CHI","0.7","","0","0","0","0","-","-","-","0.3","2.9","0.02","-","-","-","-","-"
"316","Chris Conley","WR","SF","LA","0.7","","0","0","0","0","-","-","-","0.2","3.7","0.02","-","-","-","-","-"
"317","Ben Sims","TE","GB","SEA","0.7","","0","0","0","0","-","-","-","0.3","3.2","0.01","-","-","-","-","-"
"318","Darrynton Evans","RB","CHI","MIN","0.7","","0","0","0","0","1.0","4.1","0.03","0.1","0.5","-","-","-","-","-","-"
"319","Pierre Strong","RB","CLV","KC","0.7","","0","0","0","0","0.1","0.5","0.00","0.4","2.3","0.01","-","-","-","-","-"
"320","Pharaoh Brown","TE","SEA","GB","0.6","","0","0","0","0","-","-","-","0.3","2.5","0.01","-","-","-","-","-"
"321","Hassan Haskins","RB","LAC","TB","0.6","","0","0","0","0","0.9","3.4","0.03","0.1","0.5","-","-","-","-","-","-"
"322","Jacob Cowing","WR","SF","LA","0.6","","0","0","0","0","-","-","-","0.2","3.3","0.01","-","-","-","-","-"
"323","Trey Sermon","RB","IND","DEN","0.6","","0","0","0","0","0.6","1.9","0.01","0.2","1.7","0.01","-","-","-","-","-"
"324","Josiah Deguara","TE","JAX","NYJ","0.6","","0","0","0","0","-","-","-","0.3","2.3","0.01","-","-","-","-","-"
"325","Justin Fields","QB","PIT","PHI","0.6","","0","0","0","0","1.1","3.8","0.04","-","-","-","-","-","-","-","-"
"326","Cameron Latu","TE","CLV","KC","0.5","","0","0","0","0","-","-","-","0.2","2.4","0.01","-","-","-","-","-"
"327","Ben Skowronek","WR","PIT","PHI","0.5","","0","0","0","0","-","-","-","0.2","2.5","0.01","-","-","-","-","-"
"328","Dallin Holker","TE","NO","WAS","0.5","","0","0","0","0","-","-","-","0.2","2.2","0.01","-","-","-","-","-"
"329","Kenny Yeboah","TE","NYJ","JAX","0.5","","0","0","0","0","-","-","-","0.2","2.3","0.01","-","-","-","-","-"
"330","Cam Grandy","TE","CIN","TEN","0.5","","0","0","0","0","-","-","-","0.3","1.8","0.01","-","-","-","-","-"
"331","Tip Reiman","TE","ARZ","NE","0.5","","0","0","0","0","-","-","-","0.2","2.0","0.01","-","-","-","-","-"
"332","Quintin Morris","TE","BUF","DET","0.4","","0","0","0","0","-","-","-","0.2","2.1","0.01","-","-","-","-","-"
"333","Tyler Goodson","RB","IND","DEN","0.4","","0","0","0","0","0.4","1.7","0.01","0.1","1.0","0.00","-","-","-","-","-"
"334","Scott Matlock","RB","LAC","TB","0.4","","0","0","0","0","-","-","-","0.2","1.5","0.00","-","-","-","-","-"
"335","Jamison Crowder","WR","WAS","NO","0.4","","0","0","0","0","-","-","-","0.2","1.8","0.01","-","-","-","-","-"
"336","Tim Jones","WR","JAX","NYJ","0.3","","0","0","0","0","-","-","-","0.2","1.6","0.00","-","-","-","-","-"
"337","Will Mallory","TE","IND","DEN","0.3","","0","0","0","0","-","-","-","0.2","1.6","0.00","-","-","-","-","-"
"338","Craig Reynolds","RB","DET","BUF","0.3","","0","0","0","0","0.4","1.8","0.01","0.0","0.3","-","-","-","-","-","-"
"339","Jordan Whittington","WR","LA","SF","0.3","","0","0","0","0","-","-","-","0.1","1.6","0.01","-","-","-","-","-"
"340","Keaton Mitchell","RB","BLT","NYG","0.3","","0","0","0","0","0.4","2.0","0.01","0.0","0.3","-","-","-","-","-","-"
"341","River Cracraft","WR","MIA","HST","0.3","","0","0","0","0","-","-","-","0.1","1.5","0.01","-","-","-","-","-"
"342","Patrick Ricard","RB","BLT","NYG","0.3","","0","0","0","0","-","-","-","0.2","1.0","0.00","-","-","-","-","-"
"343","Keilan Robinson","RB","JAX","NYJ","0.3","","0","0","0","0","0.2","0.9","0.00","0.1","0.9","-","-","-","-","-","-"
"344","John FitzPatrick","TE","GB","SEA","0.3","","0","0","0","0","-","-","-","0.1","1.5","0.00","-","-","-","-","-"
"345","Malik Heath","WR","GB","SEA","0.3","","0","0","0","0","-","-","-","0.1","1.4","0.01","-","-","-","-","-"
"346","George Holani","RB","SEA","GB","0.3","","0","0","0","0","0.1","0.5","0.01","0.1","0.7","0.00","-","-","-","-","-"
"347","C.J. Ham","RB","MIN","CHI","0.3","","0","0","0","0","0.1","0.3","-","0.2","1.1","-","-","-","-","-","-"
"348","Rakim Jarrett","WR","TB","LAC","0.3","","0","0","0","0","-","-","-","0.1","1.5","0.00","-","-","-","-","-"
"349","Allen Robinson","WR","DET","BUF","0.3","","0","0","0","0","-","-","-","0.1","1.4","0.00","-","-","-","-","-"
"350","Connor Heyward","TE","PIT","PHI","0.3","","0","0","0","0","-","-","-","0.1","1.2","0.00","-","-","-","-","-"
"351","Payne Durham","TE","TB","LAC","0.3","","0","0","0","0","-","-","-","0.1","1.3","0.00","-","-","-","-","-"
"352","Eric Gray","RB","NYG","BLT","0.3","","0","0","0","0","0.3","0.9","0.01","0.1","0.5","-","-","-","-","-","-"
"353","DeAndre Carter","WR","CHI","MIN","0.3","","0","0","0","0","-","-","-","0.1","1.3","0.00","-","-","-","-","-"
"354","Brevyn Spann-Ford","TE","DAL","CAR","0.3","","0","0","0","0","-","-","-","0.1","1.1","0.01","-","-","-","-","-"
"355","Ramel Keyton","WR","LV","ATL","0.2","","0","0","0","0","-","-","-","0.1","1.2","0.00","-","-","-","-","-"
"356","Shane Zylstra","TE","DET","BUF","0.2","","0","0","0","0","-","-","-","0.1","1.1","0.00","-","-","-","-","-"
"357","Ross Dwelley","TE","ATL","LV","0.2","","0","0","0","0","-","-","-","0.1","1.0","0.00","-","-","-","-","-"
"358","Zaire Mitchell-Paden","TE","BLT","NYG","0.2","","0","0","0","0","-","-","-","0.1","1.0","0.01","-","-","-","-","-"
"359","Feleipe Franks","TE","CAR","DAL","0.2","","0","0","0","0","-","-","-","0.1","1.1","0.00","-","-","-","-","-"
"360","DJ Turner","WR","LV","ATL","0.2","","0","0","0","0","0.3","1.5","0.01","-","-","-","-","-","-","-","-"
"361","Kristian Wilkerson","WR","LV","ATL","0.2","","0","0","0","0","-","-","-","0.1","1.2","0.00","-","-","-","-","-"
"362","Baylor Cupp","TE","KC","CLV","0.2","","0","0","0","0","-","-","-","0.1","0.9","0.00","-","-","-","-","-"
"363","Joshua Cephus","WR","JAX","NYJ","0.2","","0","0","0","0","-","-","-","0.1","1.1","0.00","-","-","-","-","-"
"364","Collin Johnson","WR","CHI","MIN","0.2","","0","0","0","0","-","-","-","0.1","1.1","0.00","-","-","-","-","-"
"365","Xavier Gipson","WR","NYJ","JAX","0.2","","0","0","0","0","-","-","-","0.1","0.9","0.00","-","-","-","-","-"
"366","Greg Dulcich","TE","NYG","BLT","0.2","","0","0","0","0","-","-","-","0.1","0.8","0.00","-","-","-","-","-"
"367","Jaheim Bell","TE","NE","ARZ","0.2","","0","0","0","0","-","-","-","0.1","0.8","0.00","-","-","-","-","-"
"368","Will Shipley","RB","PHI","PIT","0.2","","0","0","0","0","0.3","1.5","0.01","-","-","-","-","-","-","-","-"
"369","Adam Prentice","RB","NO","WAS","0.2","","0","0","0","0","-","-","-","0.1","0.5","-","-","-","-","-","-"
"370","Chris Manhertz","TE","NYG","BLT","0.2","","0","0","0","0","-","-","-","0.1","0.6","0.00","-","-","-","-","-"
"371","Carson Steele","RB","KC","CLV","0.2","","0","0","0","0","0.1","0.6","0.00","0.1","0.4","-","-","-","-","-","-"
"372","C.J. Uzomah","TE","PHI","PIT","0.2","","0","0","0","0","-","-","-","0.1","0.6","0.00","-","-","-","-","-"
"373","Trey Lance","QB","DAL","CAR","0.2","","0","0","0","0","0.3","1.1","0.01","-","-","-","-","-","-","-","-"
"374","Eric Tomlinson","TE","LAC","TB","0.2","","0","0","0","0","-","-","-","0.1","0.7","0.00","-","-","-","-","-"
"375","Dee Eskridge","WR","MIA","HST","0.1","","0","0","0","0","-","-","-","0.1","0.8","0.00","-","-","-","-","-"
"376","Laviska Shenault Jr.","WR","LAC","TB","0.1","","0","0","0","0","0.0","0.2","-","0.1","0.6","-","-","-","-","-","-"
"377","Ryan Flournoy","WR","DAL","CAR","0.1","","0","0","0","0","-","-","-","0.1","0.8","-","-","-","-","-","-"
"378","Ihmir Smith-Marsette","WR","NYG","BLT","0.1","","0","0","0","0","-","-","-","0.1","0.6","-","-","-","-","-","-"
"379","Irv Smith","TE","HST","MIA","0.1","","0","0","0","0","-","-","-","0.1","0.5","-","-","-","-","-","-"
"380","Laquon Treadwell","WR","IND","DEN","0.1","","0","0","0","0","-","-","-","0.1","0.6","-","-","-","-","-","-"
"381","Ryan Miller","WR","TB","LAC","0.1","","0","0","0","0","-","-","-","0.0","0.5","-","-","-","-","-","-"
"382","Brandon Smith","WR","NYJ","JAX","0.1","","0","0","0","0","-","-","-","0.0","0.6","-","-","-","-","-","-"
"383","Isaiah Williams","WR","CIN","TEN","0.1","","0","0","0","0","-","-","-","0.0","0.5","-","-","-","-","-","-"
"384","Trayveon Williams","RB","CIN","TEN","0.1","","0","0","0","0","0.2","0.7","0.00","-","-","-","-","-","-","-","-"
"385","Sione Vaki","RB","DET","BUF","0.1","","0","0","0","0","0.1","0.5","0.01","-","-","-","-","-","-","-","-"
"386","Gerald Everett","TE","CHI","MIN","0.1","","0","0","0","0","-","-","-","0.0","0.4","-","-","-","-","-","-"
"387","Jack Westover","TE","NE","ARZ","0.1","","0","0","0","0","-","-","-","0.0","0.4","-","-","-","-","-","-"
"388","Mason Kinsey","WR","TEN","CIN","0.1","","0","0","0","0","-","-","-","0.0","0.4","-","-","-","-","-","-"
"389","Ainias Smith","WR","PHI","PIT","0.1","","0","0","0","0","0.0","0.2","-","0.0","0.1","-","-","-","-","-","-"
"390","Marcedes Lewis","TE","CHI","MIN","0.0","","0","0","0","0","-","-","-","0.0","0.2","-","-","-","-","-","-"
"391","E.J. Jenkins","TE","PHI","PIT","0.0","","0","0","0","0","-","-","-","0.0","0.1","-","-","-","-","-","-"
"392","Ronnie Rivers","RB","LA","SF","0.0","","0","0","0","0","0.1","0.2","-","-","-","-","-","-","-","-","-"
"393","Khari Blasingame","RB","PHI","PIT","0.0","","0","0","0","0","-","-","-","0.0","0.1","-","-","-","-","-","-"
"394","Xavier Smith","WR","LA","SF","0.0","","0","0","0","0","0.0","0.0","-","-","-","-","-","-","-","-","-"
