"RK","Name","POS","Team","Opp","FPTS","ATT","CMP","YDS","TD","INT","ATT","YDS","TD","REC","YDS","TD","UP","DOWN","MOVE","WW","INJ"
"62","Chris Olave","WR","NO","KC","13.9","","0","0","0","0","0.1","0.7","0.00","5.3","65.6","0.33","-","-","-","-","-"
"63","D'Andre Swift","RB","CHI","CAR","13.9","","0","0","0","0","14.6","57.1","0.43","2.9","22.7","0.10","-","-","-","-","-"
"64","Rhamondre Stevenson","RB","NE","MIA","13.8","","0","0","0","0","14.9","64.2","0.52","2.4","15.5","0.08","-","-","-","-","-"
"65","Brian Thomas Jr.","WR","JAX","IND","13.6","","0","0","0","0","0.5","2.5","0.02","4.7","61.0","0.43","-","-","-","-","-"
"66","Javonte Williams","RB","DEN","LV","13.6","","0","0","0","0","13.5","55.5","0.37","3.2","19.8","0.12","-","-","-","-","-"
"67","Josh Downs","WR","IND","JAX","13.6","","0","0","0","0","-","-","-","5.3","59.9","0.39","-","-","-","-","-"
"68","Christian Kirk","WR","JAX","IND","13.5","","0","0","0","0","-","-","-","5.0","61.0","0.41","-","-","-","-","-"
"69","DJ Moore","WR","CHI","CAR","13.5","","0","0","0","0","0.4","2.1","0.02","5.1","58.6","0.38","-","-","-","-","-"
"70","Rashid Shaheed","WR","NO","KC","13.5","","0","0","0","0","1.1","5.4","0.04","4.5","61.0","0.36","-","-","-","-","-"
"71","Dontayvion Wicks","WR","GB","LA","13.4","","0","0","0","0","-","-","-","4.0","62.4","0.53","-","-","-","-","-"
"72","Courtland Sutton","WR","DEN","LV","13.4","","0","0","0","0","-","-","-","5.6","60.1","0.31","-","-","-","-","-"
"73","Jordan Whittington","WR","LA","GB","13.2","","0","0","0","0","-","-","-","5.3","61.3","0.30","-","-","-","-","-"
"74","Tyreek Hill","WR","MIA","NE","13.2","","0","0","0","0","1.0","5.4","0.04","5.0","58.6","0.27","-","-","-","-","-"
"75","De'Von Achane","RB","MIA","NE","13.1","","0","0","0","0","8.3","35.0","0.21","4.1","33.3","0.16","-","-","-","-","-"
"76","James Conner","RB","ARZ","SF","13.1","","0","0","0","0","15.2","67.5","0.63","1.2","10.6","0.06","-","-","-","-","-"
"77","Tee Higgins","WR","CIN","BLT","13.0","","0","0","0","0","-","-","-","4.6","58.3","0.43","-","-","-","-","-"
"78","Terry McLaurin","WR","WAS","CLV","12.8","","0","0","0","0","-","-","-","5.1","57.2","0.34","-","-","-","-","-"
"79","Jake Ferguson","TE","DAL","PIT","12.8","","0","0","0","0","-","-","-","5.3","54.6","0.35","-","-","-","-","-"
"80","Zay Flowers","WR","BLT","CIN","12.7","","0","0","0","0","0.5","2.9","0.02","4.6","53.7","0.39","-","-","-","-","-"
"81","Jaxon Smith-Njigba","WR","SEA","NYG","12.6","","0","0","0","0","-","-","-","5.4","51.9","0.34","-","-","-","-","-"
"82","Zack Moss","RB","CIN","BLT","12.6","","0","0","0","0","10.4","40.1","0.35","3.2","24.4","0.15","-","-","-","-","-"
"83","Gardner Minshew","QB","LV","DEN","12.5","32","22","218","0.91","0.71","2.3","7.6","0.06","-","-","-","-","-","-","-","-"
"84","Tyrone Tracy Jr.","RB","NYG","SEA","12.2","","0","0","0","0","13.1","48.3","0.34","2.8","22.3","0.08","-","-","-","-","-"
"85","Jakobi Meyers","WR","LV","DEN","12.2","","0","0","0","0","-","-","-","5.2","55.3","0.24","-","-","-","-","-"
"86","Brandon Aiyuk","WR","SF","ARZ","12.1","","0","0","0","0","-","-","-","4.1","59.6","0.35","-","-","-","-","-"
"87","Alexander Mattison","RB","LV","DEN","11.9","","0","0","0","0","14.4","61.9","0.35","1.9","13.2","0.07","-","-","-","-","-"
"88","Tutu Atwell","WR","LA","GB","11.8","","0","0","0","0","-","-","-","4.3","58.6","0.28","-","-","-","-","-"
"89","Brock Bowers","TE","LV","DEN","11.6","","0","0","0","0","0.4","2.0","0.01","5.0","51.0","0.21","-","-","-","-","-"
"90","Kareem Hunt","RB","KC","NO","11.6","","0","0","0","0","12.6","57.4","0.50","1.5","10.6","0.04","-","-","-","-","-"
"91","Xavier Legette","WR","CAR","CHI","11.5","","0","0","0","0","0.7","4.0","0.03","4.2","52.3","0.26","-","-","-","-","-"
"92","Jerry Jeudy","WR","CLV","WAS","11.5","","0","0","0","0","-","-","-","4.5","49.1","0.35","-","-","-","-","-"
"93","Rachaad White","RB","TB","ATL","11.2","","0","0","0","0","11.3","39.3","0.22","3.1","24.8","0.08","-","-","-","-","-"
"94","Darnell Mooney","WR","ATL","TB","11.2","","0","0","0","0","-","-","-","4.0","56.2","0.26","-","-","-","-","-"
"95","Tre Tucker","WR","LV","DEN","11.2","","0","0","0","0","0.4","1.5","0.01","4.6","51.3","0.21","-","-","-","-","-"
"96","Jacoby Brissett","QB","NE","MIA","11.1","26","17","167","0.78","0.45","2.7","13.0","0.12","-","-","-","-","-","-","-","-"
"97","Xavier Worthy","WR","KC","NO","10.9","","0","0","0","0","1.1","6.5","0.05","3.2","50.1","0.30","-","-","-","-","-"
"98","George Kittle","TE","SF","ARZ","10.7","","0","0","0","0","-","-","-","3.6","48.8","0.37","-","-","-","-","-"
"99","Demarcus Robinson","WR","LA","GB","10.7","","0","0","0","0","-","-","-","3.9","53.5","0.25","-","-","-","-","-"
"100","Michael Wilson","WR","ARZ","SF","10.5","","0","0","0","0","-","-","-","4.0","46.0","0.32","-","-","-","-","-"
"101","Keenan Allen","WR","CHI","CAR","10.5","","0","0","0","0","-","-","-","4.1","47.3","0.27","-","-","-","-","-"
"102","Colby Parkinson","TE","LA","GB","10.4","","0","0","0","0","-","-","-","4.6","43.0","0.25","-","-","-","-","-"
"103","Tyler Lockett","WR","SEA","NYG","10.4","","0","0","0","0","-","-","-","4.0","46.5","0.29","-","-","-","-","-"
"104","Tucker Kraft","TE","GB","LA","10.3","","0","0","0","0","-","-","-","4.1","43.7","0.31","-","-","-","-","-"
"105","Tank Dell","WR","HST","BUF","10.0","","0","0","0","0","1.1","6.6","0.05","3.4","42.3","0.24","-","-","-","-","-"
"106","Dalton Kincaid","TE","BUF","HST","10.0","","0","0","0","0","-","-","-","4.0","38.2","0.37","-","-","-","-","-"
"107","Chase Brown","RB","CIN","BLT","9.9","","0","0","0","0","9.1","41.3","0.29","2.1","14.9","0.08","-","-","-","-","-"
"108","Rico Dowdle","RB","DAL","PIT","9.8","","0","0","0","0","9.6","36.9","0.19","2.5","19.1","0.10","-","-","-","-","-"
"109","Ray-Ray McCloud","WR","ATL","TB","9.8","","0","0","0","0","0.4","2.1","0.02","3.9","44.7","0.18","-","-","-","-","-"
"110","Bucky Irving","RB","TB","ATL","9.7","","0","0","0","0","10.4","50.8","0.32","1.5","11.1","0.03","-","-","-","-","-"
"111","Darius Slayton","WR","NYG","SEA","9.6","","0","0","0","0","-","-","-","4.0","45.4","0.19","-","-","-","-","-"
"112","Jauan Jennings","WR","SF","ARZ","9.6","","0","0","0","0","-","-","-","3.5","45.0","0.27","-","-","-","-","-"
"113","Pat Freiermuth","TE","PIT","DAL","9.6","","0","0","0","0","-","-","-","4.1","41.4","0.24","-","-","-","-","-"
"114","Allen Lazard","WR","NYJ","MIN","9.6","","0","0","0","0","-","-","-","3.6","44.1","0.26","-","-","-","-","-"
"115","Jalen Tolbert","WR","DAL","PIT","9.3","","0","0","0","0","-","-","-","3.5","44.7","0.24","-","-","-","-","-"
"116","Cam Akers","RB","HST","BUF","9.3","","0","0","0","0","13.0","55.1","0.37","0.9","5.7","0.03","-","-","-","-","-"
"117","Justice Hill","RB","BLT","CIN","9.2","","0","0","0","0","3.5","15.9","0.09","3.4","27.4","0.16","-","-","-","-","-"
"118","Greg Dortch","WR","ARZ","SF","9.1","","0","0","0","0","0.2","0.8","0.01","3.8","38.8","0.23","-","-","-","-","-"
"119","Jordan Addison","WR","MIN","NYJ","9.1","","0","0","0","0","0.4","2.3","0.02","3.0","42.5","0.26","-","-","-","-","-"
"120","Keon Coleman","WR","BUF","HST","9.1","","0","0","0","0","-","-","-","2.8","41.2","0.37","-","-","-","-","-"
"121","Jaylen Waddle","WR","MIA","NE","9.1","","0","0","0","0","0.4","2.2","0.02","3.8","40.5","0.15","-","-","-","-","-"
"122","Gabe Davis","WR","JAX","IND","9.0","","0","0","0","0","-","-","-","3.2","41.3","0.29","-","-","-","-","-"
"123","Antonio Gibson","RB","NE","MIA","9.0","","0","0","0","0","7.8","37.5","0.23","2.0","14.9","0.07","-","-","-","-","-"
"124","Rome Odunze","WR","CHI","CAR","8.9","","0","0","0","0","0.2","1.2","0.01","3.3","39.8","0.24","-","-","-","-","-"
"125","Isaiah Likely","TE","BLT","CIN","8.5","","0","0","0","0","-","-","-","3.0","39.2","0.26","-","-","-","-","-"
"126","Cade Otton","TE","TB","ATL","8.5","","0","0","0","0","0.2","1.1","0.01","4.0","36.1","0.12","-","-","-","-","-"
"127","David Njoku","TE","CLV","WAS","8.5","","0","0","0","0","-","-","-","3.4","37.0","0.23","-","-","-","-","-"
"128","Bo Melton","WR","GB","LA","8.3","","0","0","0","0","0.3","1.8","0.02","2.6","38.8","0.26","-","-","-","-","-"
"129","Elijah Higgins","TE","ARZ","SF","8.2","","0","0","0","0","-","-","-","3.5","32.0","0.25","-","-","-","-","-"
"130","Austin Ekeler","RB","WAS","CLV","8.2","","0","0","0","0","5.1","22.2","0.19","2.4","19.5","0.09","-","-","-","-","-"
"131","Tyler Conklin","TE","NYJ","MIN","8.2","","0","0","0","0","-","-","-","3.7","35.1","0.16","-","-","-","-","-"
"132","Tyler Allgeier","RB","ATL","TB","7.9","","0","0","0","0","8.2","43.5","0.29","0.9","8.3","0.03","-","-","-","-","-"
"133","Kyle Pitts","TE","ATL","TB","7.7","","0","0","0","0","-","-","-","2.8","34.3","0.24","-","-","-","-","-"
"134","Braelon Allen","RB","NYJ","MIN","7.7","","0","0","0","0","7.8","33.2","0.18","1.7","12.9","0.06","-","-","-","-","-"
"135","Zach Charbonnet","RB","SEA","NYG","7.5","","0","0","0","0","4.7","20.0","0.14","2.4","18.6","0.08","-","-","-","-","-"
"136","Cole Kmet","TE","CHI","CAR","7.4","","0","0","0","0","-","-","-","3.2","30.3","0.20","-","-","-","-","-"
"137","Zach Ertz","TE","WAS","CLV","7.4","","0","0","0","0","-","-","-","3.1","36.7","0.11","-","-","-","-","-"
"138","Hunter Henry","TE","NE","MIA","7.4","","0","0","0","0","-","-","-","3.1","33.9","0.16","-","-","-","-","-"
"139","Rashod Bateman","WR","BLT","CIN","7.4","","0","0","0","0","-","-","-","2.5","35.6","0.22","-","-","-","-","-"
"140","Emanuel Wilson","RB","GB","LA","7.3","","0","0","0","0","8.8","40.4","0.22","1.0","7.8","0.03","-","-","-","-","-"
"141","Raheem Mostert","RB","MIA","NE","7.3","","0","0","0","0","7.1","31.6","0.19","1.6","10.4","0.06","-","-","-","-","-"
"142","Brenton Strange","TE","JAX","IND","7.0","","0","0","0","0","-","-","-","2.9","29.5","0.19","-","-","-","-","-"
"143","Mike Williams","WR","NYJ","MIN","7.0","","0","0","0","0","-","-","-","2.6","33.8","0.17","-","-","-","-","-"
"144","Ja'Lynn Polk","WR","NE","MIA","7.0","","0","0","0","0","0.2","1.1","0.01","2.6","32.9","0.15","-","-","-","-","-"
"145","Andrei Iosivas","WR","CIN","BLT","6.9","","0","0","0","0","-","-","-","2.7","27.6","0.24","-","-","-","-","-"
"146","Sterling Shepard","WR","TB","ATL","6.9","","0","0","0","0","-","-","-","2.9","31.0","0.16","-","-","-","-","-"
"147","Miles Sanders","RB","CAR","CHI","6.9","","0","0","0","0","5.8","23.5","0.17","2.1","11.0","0.06","-","-","-","-","-"
"148","Curtis Samuel","WR","BUF","HST","6.7","","0","0","0","0","0.6","3.0","0.02","2.7","24.7","0.19","-","-","-","-","-"
"149","Mack Hollins","WR","BUF","HST","6.7","","0","0","0","0","-","-","-","2.3","29.1","0.24","-","-","-","-","-"
"150","Noah Fant","TE","SEA","NYG","6.7","","0","0","0","0","-","-","-","2.9","29.8","0.13","-","-","-","-","-"
"151","Roschon Johnson","RB","CHI","CAR","6.7","","0","0","0","0","5.4","22.0","0.18","1.9","12.2","0.05","-","-","-","-","-"
"152","Jonathan Mingo","WR","CAR","CHI","6.7","","0","0","0","0","0.4","2.0","0.02","2.6","28.3","0.15","-","-","-","-","-"
"153","Jaleel McLaughlin","RB","DEN","LV","6.6","","0","0","0","0","7.2","29.9","0.18","1.6","7.5","0.05","-","-","-","-","-"
"154","Dalton Schultz","TE","HST","BUF","6.5","","0","0","0","0","-","-","-","2.7","27.0","0.18","-","-","-","-","-"
"155","Mike Gesicki","TE","CIN","BLT","6.5","","0","0","0","0","-","-","-","2.9","28.8","0.11","-","-","-","-","-"
"156","Lil'Jordan Humphrey","WR","DEN","LV","6.4","","0","0","0","0","-","-","-","3.0","27.1","0.12","-","-","-","-","-"
"157","Justin Watson","WR","KC","NO","6.3","","0","0","0","0","-","-","-","2.2","31.9","0.17","-","-","-","-","-"
"158","Jalen Brooks","WR","DAL","PIT","6.3","","0","0","0","0","-","-","-","2.4","30.2","0.15","-","-","-","-","-"
"159","Samaje Perine","RB","KC","NO","6.2","","0","0","0","0","4.4","18.4","0.14","1.8","13.6","0.07","-","-","-","-","-"
"160","Alec Pierce","WR","IND","JAX","6.2","","0","0","0","0","-","-","-","1.8","34.4","0.16","-","-","-","-","-"
"161","Elijah Moore","WR","CLV","WAS","6.2","","0","0","0","0","-","-","-","2.8","24.7","0.14","-","-","-","-","-"
"162","Luke McCaffrey","WR","WAS","CLV","6.1","","0","0","0","0","-","-","-","2.5","29.4","0.12","-","-","-","-","-"
"163","Jalin Hyatt","WR","NYG","SEA","5.9","","0","0","0","0","-","-","-","2.2","30.2","0.12","-","-","-","-","-"
"164","Dare Ogunbowale","RB","HST","BUF","5.8","","0","0","0","0","1.2","4.3","0.03","2.6","18.9","0.13","-","-","-","-","-"
"165","Noah Gray","TE","KC","NO","5.7","","0","0","0","0","-","-","-","2.4","24.2","0.15","-","-","-","-","-"
"166","Josh Reynolds","WR","DEN","LV","5.6","","0","0","0","0","-","-","-","2.2","28.5","0.11","-","-","-","-","-"
"167","Olamide Zaccheaus","WR","WAS","CLV","5.5","","0","0","0","0","-","-","-","2.5","24.6","0.10","-","-","-","-","-"
"168","Demario Douglas","WR","NE","MIA","5.5","","0","0","0","0","0.4","2.4","0.02","2.3","22.7","0.10","-","-","-","-","-"
"169","JuJu Smith-Schuster","WR","KC","NO","5.5","","0","0","0","0","-","-","-","2.2","24.4","0.14","-","-","-","-","-"
"170","Tank Bigsby","RB","JAX","IND","5.5","","0","0","0","0","7.7","34.8","0.23","0.4","2.5","0.01","-","-","-","-","-"
"171","Ty Chandler","RB","MIN","NYJ","5.5","","0","0","0","0","6.5","28.4","0.20","0.7","5.8","0.03","-","-","-","-","-"
"172","Theo Johnson","TE","NYG","SEA","5.5","","0","0","0","0","-","-","-","2.4","23.7","0.12","-","-","-","-","-"
"173","Tommy Tremble","TE","CAR","CHI","5.3","","0","0","0","0","-","-","-","2.2","22.1","0.14","-","-","-","-","-"
"174","Juwan Johnson","TE","NO","KC","5.3","","0","0","0","0","-","-","-","2.1","22.7","0.15","-","-","-","-","-"
"175","Tyler Goodson","RB","IND","JAX","4.9","","0","0","0","0","5.5","21.9","0.13","0.9","7.2","0.05","-","-","-","-","-"
"176","J.J. Taylor","RB","HST","BUF","4.7","","0","0","0","0","6.3","22.5","0.20","0.6","4.8","0.03","-","-","-","-","-"
"177","Aaron Shampklin","RB","PIT","DAL","4.6","","0","0","0","0","5.1","20.4","0.12","1.0","7.8","0.03","-","-","-","-","-"
"178","Ray Davis","RB","BUF","HST","4.6","","0","0","0","0","7.1","25.8","0.17","0.6","3.9","0.02","-","-","-","-","-"
"179","Erick All","TE","CIN","BLT","4.6","","0","0","0","0","-","-","-","2.2","19.6","0.08","-","-","-","-","-"
"180","Ameer Abdullah","RB","LV","DEN","4.6","","0","0","0","0","3.7","14.8","0.05","1.5","10.6","0.05","-","-","-","-","-"
"181","Troy Franklin","WR","DEN","LV","4.6","","0","0","0","0","-","-","-","2.0","20.4","0.09","-","-","-","-","-"
"182","D'Onta Foreman","RB","CLV","WAS","4.4","","0","0","0","0","6.4","25.4","0.20","0.4","2.4","0.01","-","-","-","-","-"
"183","Calvin Austin III","WR","PIT","DAL","4.3","","0","0","0","0","-","-","-","1.7","21.5","0.08","-","-","-","-","-"
"184","Nelson Agholor","WR","BLT","CIN","4.3","","0","0","0","0","-","-","-","1.5","20.0","0.13","-","-","-","-","-"
"185","Van Jefferson","WR","PIT","DAL","4.3","","0","0","0","0","-","-","-","1.6","21.7","0.08","-","-","-","-","-"
"186","Greg Dulcich","TE","DEN","LV","4.2","","0","0","0","0","-","-","-","1.7","19.7","0.10","-","-","-","-","-"
"187","Jonnu Smith","TE","MIA","NE","4.2","","0","0","0","0","-","-","-","1.9","17.6","0.10","-","-","-","-","-"
"188","Johnny Mundt","TE","MIN","NYJ","4.2","","0","0","0","0","-","-","-","1.9","17.0","0.10","-","-","-","-","-"
"189","Jamaal Williams","RB","NO","KC","4.2","","0","0","0","0","4.0","15.4","0.09","1.2","7.4","0.02","-","-","-","-","-"
"190","Jalen Nailor","WR","MIN","NYJ","4.2","","0","0","0","0","0.4","2.0","0.02","1.4","19.5","0.09","-","-","-","-","-"
"191","Hunter Luepke","RB","DAL","PIT","4.1","","0","0","0","0","0.9","3.7","0.02","1.9","13.7","0.05","-","-","-","-","-"
"192","Ezekiel Elliott","RB","DAL","PIT","4.1","","0","0","0","0","5.9","21.6","0.13","0.7","3.9","0.01","-","-","-","-","-"
"193","Mark Andrews","TE","BLT","CIN","3.9","","0","0","0","0","-","-","-","1.5","17.8","0.11","-","-","-","-","-"
"194","Austin Hooper","TE","NE","MIA","3.9","","0","0","0","0","-","-","-","1.8","17.0","0.08","-","-","-","-","-"
"195","DJ Turner","WR","LV","DEN","3.9","","0","0","0","0","0.6","2.9","0.02","1.5","17.2","0.05","-","-","-","-","-"
"196","K.J. Osborn","WR","NE","MIA","3.9","","0","0","0","0","-","-","-","1.5","18.2","0.10","-","-","-","-","-"
"197","Dyami Brown","WR","WAS","CLV","3.8","","0","0","0","0","-","-","-","1.6","17.9","0.07","-","-","-","-","-"
"198","Kyle Juszczyk","RB","SF","ARZ","3.7","","0","0","0","0","0.1","0.6","0.01","1.7","15.1","0.08","-","-","-","-","-"
"199","Eric Gray","RB","NYG","SEA","3.7","","0","0","0","0","4.9","17.4","0.10","0.7","5.3","0.02","-","-","-","-","-"
"200","Marquez Valdes-Scantling","WR","BUF","HST","3.6","","0","0","0","0","-","-","-","1.2","17.9","0.11","-","-","-","-","-"
"201","Harrison Bryant","TE","LV","DEN","3.6","","0","0","0","0","-","-","-","1.6","15.3","0.07","-","-","-","-","-"
"202","Adonai Mitchell","WR","IND","JAX","3.6","","0","0","0","0","0.4","1.9","0.02","1.1","16.7","0.10","-","-","-","-","-"
"203","Trey Benson","RB","ARZ","SF","3.3","","0","0","0","0","5.8","21.5","0.13","0.2","1.8","0.00","-","-","-","-","-"
"204","Malik Heath","WR","GB","LA","3.2","","0","0","0","0","-","-","-","1.2","15.5","0.09","-","-","-","-","-"
