"RK","Name","POS","Team","Opp","FPTS","ATT","CMP","YDS","TD","INT","ATT","YDS","TD","REC","YDS","TD","UP","DOWN","MOVE","WW","INJ"
"54","Josh Jacobs","RB","GB","JAX","15.6","","0","0","0","0","15.2","62.9","0.42","3.3","24.8","0.18","-","-","-","-","-"
"55","Tony Pollard","RB","TEN","DET","15.5","","0","0","0","0","13.9","57.4","0.43","4.1","26.8","0.07","-","-","-","-","-"
"56","Matthew Stafford","QB","LA","MIN","15.3","37","25","267","1.41","0.92","0.5","0.6","0.02","-","-","-","-","-","-","-","-"
"57","Deebo Samuel Sr.","WR","SF","DAL","15.3","","0","0","0","0","3.1","17.3","0.17","4.4","62.2","0.34","-","-","-","-","-"
"58","Russell Wilson","QB","PIT","NYG","15.2","28","18","207","1.15","0.46","4.2","18.8","0.19","-","-","-","-","-","-","-","-"
"59","D'Andre Swift","RB","CHI","WAS","15.2","","0","0","0","0","15.5","66.7","0.52","2.8","21.9","0.08","-","-","-","-","-"
"60","Chuba Hubbard","RB","CAR","DEN","14.9","","0","0","0","0","16.5","73.1","0.44","2.9","15.9","0.09","-","-","-","-","-"
"61","Daniel Jones","QB","NYG","PIT","14.8","34","21","206","0.86","0.82","7.0","32.5","0.16","-","-","-","-","-","-","-","-"
"62","David Montgomery","RB","DET","TEN","14.8","","0","0","0","0","15.0","63.3","0.77","1.8","15.5","0.10","-","-","-","-","-"
"63","Drake Maye","QB","NE","NYJ","14.8","30","19","198","0.94","0.46","4.6","28.8","0.16","-","-","-","-","-","-","-","-"
"64","Jayden Reed","WR","GB","JAX","14.6","","0","0","0","0","1.2","7.4","0.05","4.7","63.7","0.42","-","-","-","-","-"
"65","Tank Dell","WR","HST","IND","14.5","","0","0","0","0","0.8","4.4","0.03","4.6","64.1","0.47","-","-","-","-","-"
"66","George Pickens","WR","PIT","NYG","14.5","","0","0","0","0","0.1","0.3","-","4.8","72.0","0.41","-","-","-","-","-"
"67","Brian Thomas Jr.","WR","JAX","GB","14.4","","0","0","0","0","0.6","3.4","0.03","4.5","66.6","0.46","-","-","-","-","-"
"68","George Kittle","TE","SF","DAL","14.4","","0","0","0","0","-","-","-","5.0","61.5","0.55","-","-","-","-","-"
"69","James Cook","RB","BUF","SEA","14.3","","0","0","0","0","13.3","63.8","0.56","1.8","20.3","0.14","-","-","-","-","-"
"70","Justin Herbert","QB","LAC","NO","14.1","31","21","231","1.12","0.71","3.3","7.7","0.09","-","-","-","-","-","-","-","-"
"71","Spencer Rattler","QB","NO","LAC","14.1","33","21","204","0.87","0.59","3.8","27.0","0.14","-","-","-","-","-","-","-","-"
"72","David Njoku","TE","CLV","BLT","14.1","","0","0","0","0","-","-","-","6.0","61.6","0.34","-","-","-","-","-"
"73","Jaxon Smith-Njigba","WR","SEA","BUF","13.9","","0","0","0","0","-","-","-","5.6","61.9","0.36","-","-","-","-","-"
"74","DJ Moore","WR","CHI","WAS","13.9","","0","0","0","0","0.2","1.2","0.01","4.8","60.4","0.48","-","-","-","-","-"
"75","Chase Brown","RB","CIN","PHI","13.5","","0","0","0","0","11.7","56.1","0.46","2.6","20.2","0.10","-","-","-","-","-"
"76","Najee Harris","RB","PIT","NYG","13.4","","0","0","0","0","16.6","74.7","0.49","1.6","12.4","0.04","-","-","-","-","-"
"77","Gardner Minshew","QB","LV","KC","13.4","35","22","229","0.92","0.78","2.1","9.5","0.12","-","-","-","-","-","-","-","-"
"78","Travis Kelce","TE","KC","LV","13.3","","0","0","0","0","0.1","0.8","0.01","5.3","54.1","0.41","-","-","-","-","-"
"79","Darnell Mooney","WR","ATL","TB","13.1","","0","0","0","0","-","-","-","4.8","61.6","0.36","-","-","-","-","-"
"80","Evan Engram","TE","JAX","GB","13.1","","0","0","0","0","-","-","-","5.8","56.0","0.29","-","-","-","-","-"
"81","DeVonta Smith","WR","PHI","CIN","13.1","","0","0","0","0","-","-","-","5.1","58.0","0.38","-","-","-","-","-"
"82","Ladd McConkey","WR","LAC","NO","13.0","","0","0","0","0","-","-","-","4.8","60.7","0.36","-","-","-","-","-"
"83","Tyler Lockett","WR","SEA","BUF","13.0","","0","0","0","0","-","-","-","4.9","61.9","0.32","-","-","-","-","-"
"84","Jaylen Waddle","WR","MIA","ARZ","13.0","","0","0","0","0","0.2","1.1","0.01","4.7","61.1","0.33","-","-","-","-","-"
"85","Rachaad White","RB","TB","ATL","12.8","","0","0","0","0","8.9","35.5","0.20","4.1","29.3","0.18","-","-","-","-","-"
"86","Zay Flowers","WR","BLT","CLV","12.7","","0","0","0","0","0.8","4.6","0.04","4.3","56.0","0.36","-","-","-","-","-"
"87","Rhamondre Stevenson","RB","NE","NYJ","12.6","","0","0","0","0","12.6","57.2","0.40","2.5","16.7","0.07","-","-","-","-","-"
"88","Mason Rudolph","QB","TEN","DET","12.6","36","22","218","0.89","0.48","2.0","7.4","0.07","-","-","-","-","-","-","-","-"
"89","Romeo Doubs","WR","GB","JAX","12.5","","0","0","0","0","-","-","-","4.4","58.1","0.39","-","-","-","-","-"
"90","Terry McLaurin","WR","WAS","CHI","12.5","","0","0","0","0","0.2","1.1","0.01","4.5","58.0","0.33","-","-","-","-","-"
"91","Wan'Dale Robinson","WR","NYG","PIT","12.3","","0","0","0","0","0.2","0.9","0.01","6.0","50.7","0.20","-","-","-","-","-"
"92","Cade Otton","TE","TB","ATL","12.3","","0","0","0","0","0.1","0.3","-","5.2","50.8","0.33","-","-","-","-","-"
"93","Brian Robinson","RB","WAS","CHI","12.1","","0","0","0","0","14.4","66.2","0.56","1.1","8.7","0.03","-","-","-","-","-"
"94","Chris Olave","WR","NO","LAC","12.0","","0","0","0","0","0.1","0.6","0.01","4.5","60.1","0.24","-","-","-","-","-"
"95","Amari Cooper","WR","BUF","SEA","12.0","","0","0","0","0","-","-","-","4.0","55.4","0.42","-","-","-","-","-"
"96","Trey McBride","TE","ARZ","MIA","12.0","","0","0","0","0","-","-","-","5.3","53.3","0.23","-","-","-","-","-"
"97","Calvin Ridley","WR","TEN","DET","11.9","","0","0","0","0","0.4","2.0","0.02","4.4","55.5","0.27","-","-","-","-","-"
"98","Alexander Mattison","RB","LV","KC","11.8","","0","0","0","0","13.9","52.6","0.29","2.4","20.0","0.07","-","-","-","-","-"
"99","Marvin Harrison Jr.","WR","ARZ","MIA","11.8","","0","0","0","0","-","-","-","3.7","53.9","0.44","-","-","-","-","-"
"100","Keenan Allen","WR","CHI","WAS","11.7","","0","0","0","0","-","-","-","4.3","49.0","0.42","-","-","-","-","-"
"101","Tank Bigsby","RB","JAX","GB","11.7","","0","0","0","0","13.5","71.0","0.58","0.7","4.9","0.02","-","-","-","-","-"
"102","Jake Ferguson","TE","DAL","SF","11.6","","0","0","0","0","-","-","-","4.8","49.8","0.30","-","-","-","-","-"
"103","Kyle Pitts","TE","ATL","TB","11.3","","0","0","0","0","-","-","-","4.4","55.1","0.25","-","-","-","-","-"
"104","Jalen McMillan","WR","TB","ATL","11.1","","0","0","0","0","0.3","1.7","0.02","4.0","49.8","0.31","-","-","-","-","-"
"105","D'Ernest Johnson","RB","JAX","GB","11.1","","0","0","0","0","7.0","30.3","0.20","3.5","27.9","0.10","-","-","-","-","-"
"106","Rico Dowdle","RB","DAL","SF","11.0","","0","0","0","0","10.8","44.2","0.25","2.5","20.4","0.10","-","-","-","-","-"
"107","Jordan Addison","WR","MIN","LA","10.8","","0","0","0","0","0.2","1.0","0.01","3.4","49.9","0.39","-","-","-","-","-"
"108","Bryce Young","QB","CAR","DEN","10.8","31","18","160","0.66","0.54","3.3","19.5","0.12","-","-","-","-","-","-","-","-"
"109","Jerry Jeudy","WR","CLV","BLT","10.8","","0","0","0","0","-","-","-","3.7","56.2","0.25","-","-","-","-","-"
"110","Khalil Shakir","WR","BUF","SEA","10.5","","0","0","0","0","-","-","-","4.0","47.0","0.31","-","-","-","-","-"
"111","Courtland Sutton","WR","DEN","CAR","10.4","","0","0","0","0","-","-","-","3.5","47.8","0.36","-","-","-","-","-"
"112","Xavier Worthy","WR","KC","LV","10.4","","0","0","0","0","1.1","6.0","0.04","3.1","45.9","0.31","-","-","-","-","-"
"113","Jakobi Meyers","WR","LV","KC","10.3","","0","0","0","0","0.2","0.9","0.01","4.3","45.9","0.22","-","-","-","-","-"
"114","Tucker Kraft","TE","GB","JAX","10.3","","0","0","0","0","-","-","-","3.7","42.3","0.41","-","-","-","-","-"
"115","Dalton Kincaid","TE","BUF","SEA","10.3","","0","0","0","0","-","-","-","3.8","43.7","0.35","-","-","-","-","-"
"116","Michael Pittman","WR","IND","HST","10.2","","0","0","0","0","-","-","-","3.6","50.2","0.27","-","-","-","-","-"
"117","Demario Douglas","WR","NE","NYJ","10.2","","0","0","0","0","0.2","0.8","0.01","4.3","46.6","0.18","-","-","-","-","-"
"118","Christian Kirk","WR","JAX","GB","10.1","","0","0","0","0","-","-","-","3.7","46.2","0.31","-","-","-","-","-"
"119","Nick Chubb","RB","CLV","BLT","10.0","","0","0","0","0","11.3","42.5","0.43","1.6","11.8","0.07","-","-","-","-","-"
"120","Josh Downs","WR","IND","HST","9.9","","0","0","0","0","0.2","0.4","0.01","3.8","44.5","0.26","-","-","-","-","-"
"121","Dalton Schultz","TE","HST","IND","9.8","","0","0","0","0","-","-","-","3.9","42.6","0.28","-","-","-","-","-"
"122","Tyrone Tracy Jr.","RB","NYG","PIT","9.6","","0","0","0","0","8.1","32.8","0.16","2.9","20.9","0.07","-","-","-","-","-"
"123","Cole Kmet","TE","CHI","WAS","9.4","","0","0","0","0","-","-","-","3.7","38.8","0.30","-","-","-","-","-"
"124","Raheem Mostert","RB","MIA","ARZ","9.3","","0","0","0","0","9.9","43.7","0.36","1.4","10.1","0.07","-","-","-","-","-"
"125","Zack Moss","RB","CIN","PHI","9.2","","0","0","0","0","6.5","24.8","0.19","2.8","21.9","0.11","-","-","-","-","-"
"126","Trey Palmer","WR","TB","ATL","9.2","","0","0","0","0","-","-","-","3.6","39.2","0.28","-","-","-","-","-"
"127","Tyler Allgeier","RB","ATL","TB","9.1","","0","0","0","0","9.6","52.4","0.28","1.1","8.9","0.04","-","-","-","-","-"
"128","Jalen Tolbert","WR","DAL","SF","9.0","","0","0","0","0","-","-","-","3.4","43.8","0.21","-","-","-","-","-"
"129","Sam LaPorta","TE","DET","TEN","9.0","","0","0","0","0","-","-","-","3.1","42.5","0.26","-","-","-","-","-"
"130","Rashod Bateman","WR","BLT","CLV","8.9","","0","0","0","0","-","-","-","2.8","44.9","0.28","-","-","-","-","-"
"131","Jaylen Warren","RB","PIT","NYG","8.9","","0","0","0","0","8.6","35.5","0.20","2.2","16.6","0.06","-","-","-","-","-"
"132","Xavier Legette","WR","CAR","DEN","8.9","","0","0","0","0","0.6","3.1","0.02","3.6","38.9","0.16","-","-","-","-","-"
"133","Andrei Iosivas","WR","CIN","PHI","8.9","","0","0","0","0","-","-","-","3.1","38.0","0.34","-","-","-","-","-"
"134","Ricky Pearsall","WR","SF","DAL","8.9","","0","0","0","0","-","-","-","3.3","42.2","0.23","-","-","-","-","-"
"135","Hunter Henry","TE","NE","NYJ","8.8","","0","0","0","0","-","-","-","3.6","39.9","0.20","-","-","-","-","-"
"136","Sterling Shepard","WR","TB","ATL","8.8","","0","0","0","0","0.3","1.4","0.01","3.5","37.0","0.23","-","-","-","-","-"
"137","Austin Ekeler","RB","WAS","CHI","8.8","","0","0","0","0","4.9","26.0","0.15","2.5","22.8","0.09","-","-","-","-","-"
"138","Cedric Tillman","WR","CLV","BLT","8.7","","0","0","0","0","0.1","0.7","0.01","3.4","40.6","0.19","-","-","-","-","-"
"139","Tyler Boyd","WR","TEN","DET","8.7","","0","0","0","0","-","-","-","3.9","39.7","0.14","-","-","-","-","-"
"140","Rome Odunze","WR","CHI","WAS","8.7","","0","0","0","0","0.1","0.8","0.01","2.9","40.3","0.26","-","-","-","-","-"
"141","Dontayvion Wicks","WR","GB","JAX","8.5","","0","0","0","0","-","-","-","3.0","34.5","0.36","-","-","-","-","-"
"142","Jake Bobo","WR","SEA","BUF","8.5","","0","0","0","0","-","-","-","3.6","36.8","0.22","-","-","-","-","-"
"143","DeAndre Hopkins","WR","KC","LV","8.5","","0","0","0","0","-","-","-","3.2","39.7","0.23","-","-","-","-","-"
"144","Puka Nacua","WR","LA","MIN","8.5","","0","0","0","0","-","-","-","3.1","41.9","0.20","-","-","-","-","-"
"145","Ray-Ray McCloud","WR","ATL","TB","8.4","","0","0","0","0","0.3","1.9","0.02","3.6","36.6","0.16","-","-","-","-","-"
"146","Noah Fant","TE","SEA","BUF","8.4","","0","0","0","0","-","-","-","3.6","37.9","0.17","-","-","-","-","-"
"147","Demarcus Robinson","WR","LA","MIN","8.3","","0","0","0","0","-","-","-","3.2","39.8","0.20","-","-","-","-","-"
"148","Jonnu Smith","TE","MIA","ARZ","8.3","","0","0","0","0","0.1","0.7","0.01","3.3","39.0","0.17","-","-","-","-","-"
"149","Tre Tucker","WR","LV","KC","8.3","","0","0","0","0","0.7","3.5","0.03","3.2","36.6","0.15","-","-","-","-","-"
"150","Zach Ertz","TE","WAS","CHI","8.3","","0","0","0","0","-","-","-","3.6","36.6","0.18","-","-","-","-","-"
"151","Josh Palmer","WR","LAC","NO","8.2","","0","0","0","0","-","-","-","3.0","42.6","0.17","-","-","-","-","-"
"152","Tutu Atwell","WR","LA","MIN","8.1","","0","0","0","0","0.3","1.6","0.01","3.0","40.1","0.15","-","-","-","-","-"
"153","Gabe Davis","WR","JAX","GB","8.0","","0","0","0","0","-","-","-","2.9","34.2","0.29","-","-","-","-","-"
"154","Simi Fehoko","WR","LAC","NO","7.9","","0","0","0","0","-","-","-","3.1","37.6","0.18","-","-","-","-","-"
"155","Tim Patrick","WR","DET","TEN","7.7","","0","0","0","0","-","-","-","2.6","38.4","0.22","-","-","-","-","-"
"156","Troy Franklin","WR","DEN","CAR","7.7","","0","0","0","0","0.2","1.0","0.01","2.8","34.4","0.21","-","-","-","-","-"
"157","Michael Wilson","WR","ARZ","MIA","7.7","","0","0","0","0","-","-","-","2.9","34.3","0.22","-","-","-","-","-"
"158","Jalen Nailor","WR","MIN","LA","7.5","","0","0","0","0","0.3","1.6","0.01","2.4","34.3","0.24","-","-","-","-","-"
"159","Bucky Irving","RB","TB","ATL","7.5","","0","0","0","0","7.2","34.3","0.18","1.7","10.2","0.05","-","-","-","-","-"
"160","Tyler Conklin","TE","NYJ","NE","7.4","","0","0","0","0","-","-","-","3.4","32.0","0.14","-","-","-","-","-"
"161","Devaughn Vele","WR","DEN","CAR","7.3","","0","0","0","0","-","-","-","2.9","33.5","0.19","-","-","-","-","-"
"162","Mike Gesicki","TE","CIN","PHI","7.3","","0","0","0","0","-","-","-","3.3","30.2","0.16","-","-","-","-","-"
"163","Kalif Raymond","WR","DET","TEN","7.3","","0","0","0","0","0.1","0.3","-","2.5","35.3","0.20","-","-","-","-","-"
"164","Colby Parkinson","TE","LA","MIN","7.3","","0","0","0","0","-","-","-","3.2","29.5","0.18","-","-","-","-","-"
"165","Elijah Moore","WR","CLV","BLT","7.2","","0","0","0","0","-","-","-","3.1","33.3","0.14","-","-","-","-","-"
"166","Christian Watson","WR","GB","JAX","7.1","","0","0","0","0","0.6","3.1","0.02","1.9","31.9","0.26","-","-","-","-","-"
"167","Zach Charbonnet","RB","SEA","BUF","7.1","","0","0","0","0","6.2","24.7","0.19","1.8","13.4","0.07","-","-","-","-","-"
"168","Pat Freiermuth","TE","PIT","NYG","7.1","","0","0","0","0","-","-","-","3.0","29.3","0.20","-","-","-","-","-"
"169","Noah Brown","WR","WAS","CHI","7.0","","0","0","0","0","-","-","-","2.7","34.3","0.15","-","-","-","-","-"
"170","Justice Hill","RB","BLT","CLV","6.9","","0","0","0","0","3.2","13.2","0.07","2.4","21.0","0.12","-","-","-","-","-"
"171","Mark Andrews","TE","BLT","CLV","6.9","","0","0","0","0","-","-","-","2.4","29.4","0.27","-","-","-","-","-"
"172","Keon Coleman","WR","BUF","SEA","6.9","","0","0","0","0","-","-","-","2.3","33.0","0.22","-","-","-","-","-"
"173","Isaiah Likely","TE","BLT","CLV","6.6","","0","0","0","0","-","-","-","2.3","27.4","0.26","-","-","-","-","-"
"174","Trenton Irwin","WR","CIN","PHI","6.5","","0","0","0","0","-","-","-","2.3","30.7","0.19","-","-","-","-","-"
"175","Antonio Gibson","RB","NE","NYJ","6.5","","0","0","0","0","6.0","26.1","0.15","1.6","11.7","0.05","-","-","-","-","-"
"176","Chig Okonkwo","TE","TEN","DET","6.4","","0","0","0","0","-","-","-","3.0","25.5","0.14","-","-","-","-","-"
"177","KaVontae Turpin","WR","DAL","SF","6.4","","0","0","0","0","0.9","4.7","0.04","2.3","25.8","0.14","-","-","-","-","-"
"178","Roschon Johnson","RB","CHI","WAS","6.3","","0","0","0","0","6.8","27.6","0.21","1.3","9.0","0.03","-","-","-","-","-"
"179","Juwan Johnson","TE","NO","LAC","6.2","","0","0","0","0","-","-","-","2.9","26.3","0.12","-","-","-","-","-"
"180","Grant Calcaterra","TE","PHI","CIN","6.1","","0","0","0","0","-","-","-","2.7","26.1","0.14","-","-","-","-","-"
"181","Nick Westbrook-Ikhine","WR","TEN","DET","6.0","","0","0","0","0","-","-","-","2.3","31.1","0.10","-","-","-","-","-"
"182","Pierre Strong","RB","CLV","BLT","6.0","","0","0","0","0","2.9","10.9","0.06","2.1","19.8","0.09","-","-","-","-","-"
"183","Emanuel Wilson","RB","GB","JAX","5.9","","0","0","0","0","6.5","27.6","0.14","1.2","8.2","0.06","-","-","-","-","-"
"184","Darius Slayton","WR","NYG","PIT","5.9","","0","0","0","0","-","-","-","2.3","28.9","0.11","-","-","-","-","-"
"185","Alec Pierce","WR","IND","HST","5.8","","0","0","0","0","-","-","-","1.7","33.6","0.13","-","-","-","-","-"
"186","Johnny Mundt","TE","MIN","LA","5.8","","0","0","0","0","-","-","-","2.6","21.5","0.17","-","-","-","-","-"
"187","Mike Williams","WR","NYJ","NE","5.8","","0","0","0","0","-","-","-","2.0","28.9","0.15","-","-","-","-","-"
"188","Noah Gray","TE","KC","LV","5.7","","0","0","0","0","-","-","-","2.5","26.5","0.10","-","-","-","-","-"
"189","Kimani Vidal","RB","LAC","NO","5.7","","0","0","0","0","5.6","25.8","0.17","1.1","8.3","0.04","-","-","-","-","-"
"190","Calvin Austin III","WR","PIT","NYG","5.6","","0","0","0","0","-","-","-","1.9","28.0","0.15","-","-","-","-","-"
"191","Ezekiel Elliott","RB","DAL","SF","5.6","","0","0","0","0","8.0","28.1","0.16","1.0","6.7","0.03","-","-","-","-","-"
"192","Devin Singletary","RB","NYG","PIT","5.4","","0","0","0","0","7.7","29.3","0.15","0.9","6.2","0.02","-","-","-","-","-"
"193","Chris Conley","WR","SF","DAL","5.4","","0","0","0","0","-","-","-","1.9","27.1","0.13","-","-","-","-","-"
"194","Ray Davis","RB","BUF","SEA","5.3","","0","0","0","0","5.8","27.2","0.17","0.9","6.4","0.02","-","-","-","-","-"
"195","Mason Tipton","WR","NO","LAC","5.2","","0","0","0","0","-","-","-","2.5","20.7","0.11","-","-","-","-","-"
"196","Jalen Coker","WR","CAR","DEN","5.2","","0","0","0","0","-","-","-","2.4","22.9","0.08","-","-","-","-","-"
"197","Taysom Hill","TE","NO","LAC","5.1","","0","0","0","0","2.8","14.1","0.18","1.2","11.4","0.05","-","-","-","-","-"
"198","Will Dissly","TE","LAC","NO","5.1","","0","0","0","0","-","-","-","2.3","22.3","0.11","-","-","-","-","-"
"199","Jaleel McLaughlin","RB","DEN","CAR","5.1","","0","0","0","0","4.6","19.8","0.17","1.2","6.3","0.04","-","-","-","-","-"
"200","DJ Turner","WR","LV","KC","5.0","","0","0","0","0","0.6","3.1","0.03","1.9","21.5","0.09","-","-","-","-","-"
"201","Kendrick Bourne","WR","NE","NYJ","5.0","","0","0","0","0","-","-","-","2.0","23.9","0.11","-","-","-","-","-"
"202","Lucas Krull","TE","DEN","CAR","5.0","","0","0","0","0","-","-","-","2.1","21.1","0.14","-","-","-","-","-"
"203","Kayshon Boutte","WR","NE","NYJ","5.0","","0","0","0","0","-","-","-","1.8","24.1","0.13","-","-","-","-","-"
"204","Miles Sanders","RB","CAR","DEN","4.9","","0","0","0","0","4.1","16.3","0.09","1.7","8.9","0.04","-","-","-","-","-"
