"RK","Name","POS","Team","Opp","FPTS","ATT","CMP","YDS","TD","INT","ATT","YDS","TD","REC","YDS","TD","UP","DOWN","MOVE","WW","INJ"
"60","Deshaun Watson","QB","CLV","CIN","14.3","33","21","193","1.02","0.58","4.8","24.8","0.15","-","-","-","-","-","-","-","-"
"61","DeVonta Smith","WR","PHI","NYG","14.3","","0","0","0","0","-","-","-","5.3","67.4","0.38","-","-","-","-","-"
"62","Jahmyr Gibbs","RB","DET","MIN","14.2","","0","0","0","0","11.1","53.3","0.39","3.3","24.3","0.15","-","-","-","-","-"
"63","DK Metcalf","WR","SEA","ATL","14.1","","0","0","0","0","-","-","-","5.0","68.2","0.39","-","-","-","-","-"
"64","Brian Robinson","RB","WAS","CAR","14.1","","0","0","0","0","14.5","65.0","0.73","1.6","12.9","0.08","-","-","-","-","-"
"65","Javonte Williams","RB","DEN","NO","14.0","","0","0","0","0","11.6","46.0","0.34","3.9","28.8","0.11","-","-","-","-","-"
"66","Jordan Mason","RB","SF","KC","13.8","","0","0","0","0","17.5","80.1","0.54","1.3","11.1","0.04","-","-","-","-","-"
"67","Josh Jacobs","RB","GB","HST","13.8","","0","0","0","0","15.9","66.8","0.48","2.1","17.0","0.09","-","-","-","-","-"
"68","Ladd McConkey","WR","LAC","ARZ","13.7","","0","0","0","0","-","-","-","5.2","57.7","0.46","-","-","-","-","-"
"69","Darnell Mooney","WR","ATL","SEA","13.4","","0","0","0","0","-","-","-","4.4","61.8","0.48","-","-","-","-","-"
"70","Garrett Wilson","WR","NYJ","PIT","13.3","","0","0","0","0","0.2","0.8","0.01","5.0","60.5","0.36","-","-","-","-","-"
"71","Chase Brown","RB","CIN","CLV","13.3","","0","0","0","0","11.7","60.8","0.42","2.5","16.5","0.10","-","-","-","-","-"
"72","Aidan O'Connell","QB","LV","LA","13.2","35","23","219","1.06","0.79","1.4","8.7","0.04","-","-","-","-","-","-","-","-"
"73","Brandon Aiyuk","WR","SF","KC","13.0","","0","0","0","0","-","-","-","4.4","64.7","0.37","-","-","-","-","-"
"74","Najee Harris","RB","PIT","NYJ","13.0","","0","0","0","0","16.0","67.1","0.38","2.1","17.0","0.04","-","-","-","-","-"
"75","James Conner","RB","ARZ","LAC","12.9","","0","0","0","0","14.7","65.1","0.47","1.9","13.9","0.07","-","-","-","-","-"
"76","Jameson Williams","WR","DET","MIN","12.9","","0","0","0","0","0.7","3.5","0.02","3.8","62.1","0.40","-","-","-","-","-"
"77","Kareem Hunt","RB","KC","SF","12.9","","0","0","0","0","16.1","64.2","0.48","1.9","14.3","0.06","-","-","-","-","-"
"78","Evan Engram","TE","JAX","NE","12.9","","0","0","0","0","-","-","-","5.6","55.0","0.31","-","-","-","-","-"
"79","Jordan Addison","WR","MIN","DET","12.8","","0","0","0","0","0.2","0.9","0.01","4.2","60.9","0.39","-","-","-","-","-"
"80","Brian Thomas Jr.","WR","JAX","NE","12.7","","0","0","0","0","0.2","0.9","0.01","4.4","60.4","0.36","-","-","-","-","-"
"81","Jordan Whittington","WR","LA","LV","12.6","","0","0","0","0","-","-","-","5.0","58.2","0.29","-","-","-","-","-"
"82","Jaxon Smith-Njigba","WR","SEA","ATL","12.5","","0","0","0","0","-","-","-","5.2","51.6","0.37","-","-","-","-","-"
"83","Rhamondre Stevenson","RB","NE","JAX","12.4","","0","0","0","0","13.6","58.7","0.40","2.4","14.4","0.07","-","-","-","-","-"
"84","Trey McBride","TE","ARZ","LAC","12.4","","0","0","0","0","-","-","-","5.2","51.5","0.34","-","-","-","-","-"
"85","Tutu Atwell","WR","LA","LV","12.4","","0","0","0","0","0.3","1.9","0.01","4.5","58.0","0.29","-","-","-","-","-"
"86","Wan'Dale Robinson","WR","NYG","PHI","12.2","","0","0","0","0","0.2","1.2","0.01","5.4","50.4","0.27","-","-","-","-","-"
"87","Trey Sermon","RB","IND","MIA","12.2","","0","0","0","0","13.8","54.7","0.75","1.1","8.5","0.04","-","-","-","-","-"
"88","Josh Downs","WR","IND","MIA","12.1","","0","0","0","0","0.3","2.0","0.02","4.2","58.2","0.30","-","-","-","-","-"
"89","Spencer Rattler","QB","NO","DEN","11.9","29","17","177","0.84","0.53","3.6","15.8","0.12","-","-","-","-","-","-","-","-"
"90","Russell Wilson","QB","PIT","NYJ","11.8","26","16","178","0.78","0.42","2.7","15.4","0.10","-","-","-","-","-","-","-","-"
"91","George Pickens","WR","PIT","NYJ","11.7","","0","0","0","0","0.1","0.3","-","4.3","58.2","0.27","-","-","-","-","-"
"92","Mason Rudolph","QB","TEN","BUF","11.7","31","20","192","0.87","0.39","1.8","8.3","0.06","-","-","-","-","-","-","-","-"
"93","Tank Bigsby","RB","JAX","NE","11.7","","0","0","0","0","13.2","64.2","0.58","1.0","7.7","0.03","-","-","-","-","-"
"94","David Montgomery","RB","DET","MIN","11.5","","0","0","0","0","12.4","54.6","0.50","1.6","12.2","0.05","-","-","-","-","-"
"95","Tyreek Hill","WR","MIA","IND","11.5","","0","0","0","0","0.7","3.8","0.03","4.1","49.7","0.31","-","-","-","-","-"
"96","Colby Parkinson","TE","LA","LV","11.5","","0","0","0","0","-","-","-","4.9","47.5","0.31","-","-","-","-","-"
"97","Christian Kirk","WR","JAX","NE","11.4","","0","0","0","0","-","-","-","4.5","50.6","0.32","-","-","-","-","-"
"98","Courtland Sutton","WR","DEN","NO","11.3","","0","0","0","0","-","-","-","4.4","50.3","0.31","-","-","-","-","-"
"99","David Njoku","TE","CLV","CIN","11.2","","0","0","0","0","-","-","-","5.0","46.1","0.28","-","-","-","-","-"
"100","Xavier Worthy","WR","KC","SF","10.9","","0","0","0","0","1.0","5.1","0.03","3.4","53.5","0.25","-","-","-","-","-"
"101","Tre Tucker","WR","LV","LA","10.4","","0","0","0","0","0.5","2.5","0.02","4.0","46.3","0.23","-","-","-","-","-"
"102","Xavier Legette","WR","CAR","WAS","10.4","","0","0","0","0","0.3","1.8","0.02","3.6","44.7","0.36","-","-","-","-","-"
"103","Jerry Jeudy","WR","CLV","CIN","10.3","","0","0","0","0","-","-","-","4.2","46.6","0.25","-","-","-","-","-"
"104","Demario Douglas","WR","NE","JAX","10.3","","0","0","0","0","0.1","0.8","0.01","4.1","48.8","0.20","-","-","-","-","-"
"105","Tyler Lockett","WR","SEA","ATL","10.3","","0","0","0","0","-","-","-","4.0","47.1","0.27","-","-","-","-","-"
"106","DeAndre Hopkins","WR","TEN","BUF","10.3","","0","0","0","0","-","-","-","4.0","50.3","0.20","-","-","-","-","-"
"107","Marvin Harrison Jr.","WR","ARZ","LAC","10.2","","0","0","0","0","-","-","-","3.5","46.2","0.35","-","-","-","-","-"
"108","Ray-Ray McCloud","WR","ATL","SEA","10.1","","0","0","0","0","0.6","3.4","0.03","3.9","45.3","0.21","-","-","-","-","-"
"109","Austin Ekeler","RB","WAS","CAR","10.1","","0","0","0","0","6.8","32.0","0.24","2.6","22.5","0.11","-","-","-","-","-"
"110","Michael Pittman","WR","IND","MIA","9.9","","0","0","0","0","-","-","-","3.4","49.2","0.27","-","-","-","-","-"
"111","Sam LaPorta","TE","DET","MIN","9.9","","0","0","0","0","-","-","-","3.9","41.3","0.31","-","-","-","-","-"
"112","Kyle Pitts","TE","ATL","SEA","9.9","","0","0","0","0","-","-","-","3.5","50.0","0.24","-","-","-","-","-"
"113","JuJu Smith-Schuster","WR","KC","SF","9.8","","0","0","0","0","-","-","-","3.8","45.8","0.25","-","-","-","-","-"
"114","Rachaad White","RB","TB","BLT","9.7","","0","0","0","0","8.3","29.9","0.19","2.8","21.9","0.10","-","-","-","-","-"
"115","Romeo Doubs","WR","GB","HST","9.6","","0","0","0","0","-","-","-","3.3","40.9","0.38","-","-","-","-","-"
"116","Tucker Kraft","TE","GB","HST","9.5","","0","0","0","0","-","-","-","3.5","39.6","0.35","-","-","-","-","-"
"117","Dalton Schultz","TE","HST","GB","9.5","","0","0","0","0","-","-","-","4.1","40.0","0.25","-","-","-","-","-"
"118","Josh Palmer","WR","LAC","ARZ","9.4","","0","0","0","0","-","-","-","3.6","41.5","0.28","-","-","-","-","-"
"119","Jaylen Waddle","WR","MIA","IND","9.3","","0","0","0","0","0.4","1.9","0.02","3.7","41.2","0.21","-","-","-","-","-"
"120","Demarcus Robinson","WR","LA","LV","9.2","","0","0","0","0","-","-","-","3.2","43.2","0.29","-","-","-","-","-"
"121","Devaughn Vele","WR","DEN","NO","9.1","","0","0","0","0","-","-","-","3.8","41.8","0.19","-","-","-","-","-"
"122","Devin Singletary","RB","NYG","PHI","9.1","","0","0","0","0","9.8","43.8","0.28","1.7","11.8","0.04","-","-","-","-","-"
"123","Calvin Ridley","WR","TEN","BUF","9.0","","0","0","0","0","0.7","3.9","0.02","3.7","36.7","0.20","-","-","-","-","-"
"124","Jaylen Warren","RB","PIT","NYJ","9.0","","0","0","0","0","8.4","37.5","0.19","2.4","15.2","0.05","-","-","-","-","-"
"125","Tyler Allgeier","RB","ATL","SEA","9.0","","0","0","0","0","9.6","50.7","0.34","1.0","7.7","0.03","-","-","-","-","-"
"126","Zach Ertz","TE","WAS","CAR","8.9","","0","0","0","0","-","-","-","3.6","39.5","0.23","-","-","-","-","-"
"127","Gabe Davis","WR","JAX","NE","8.8","","0","0","0","0","-","-","-","3.2","38.3","0.30","-","-","-","-","-"
"128","Zack Moss","RB","CIN","CLV","8.8","","0","0","0","0","8.8","33.6","0.28","2.0","14.3","0.07","-","-","-","-","-"
"129","Rashod Bateman","WR","BLT","TB","8.8","","0","0","0","0","-","-","-","3.0","42.6","0.25","-","-","-","-","-"
"130","D'Ernest Johnson","RB","JAX","NE","8.8","","0","0","0","0","6.3","27.6","0.20","2.5","18.7","0.08","-","-","-","-","-"
"131","Noah Brown","WR","WAS","CAR","8.6","","0","0","0","0","-","-","-","3.0","41.6","0.24","-","-","-","-","-"
"132","Alexander Mattison","RB","LV","LA","8.5","","0","0","0","0","7.6","30.2","0.22","2.2","15.5","0.08","-","-","-","-","-"
"133","Nick Chubb","RB","CLV","CIN","8.5","","0","0","0","0","10.2","40.6","0.33","1.3","9.3","0.04","-","-","-","-","-"
"134","Amari Cooper","WR","BUF","TEN","8.4","","0","0","0","0","-","-","-","2.7","38.6","0.31","-","-","-","-","-"
"135","Tyrone Tracy Jr.","RB","NYG","PHI","8.4","","0","0","0","0","8.0","36.6","0.20","1.7","15.1","0.06","-","-","-","-","-"
"136","Michael Wilson","WR","ARZ","LAC","8.4","","0","0","0","0","-","-","-","3.0","39.2","0.24","-","-","-","-","-"
"137","Justice Hill","RB","BLT","TB","8.2","","0","0","0","0","2.9","13.6","0.08","3.0","26.3","0.13","-","-","-","-","-"
"138","Cade Otton","TE","TB","BLT","8.1","","0","0","0","0","0.1","0.6","0.01","3.6","33.7","0.18","-","-","-","-","-"
"139","Khalil Shakir","WR","BUF","TEN","8.1","","0","0","0","0","-","-","-","2.9","37.6","0.25","-","-","-","-","-"
"140","Dalton Kincaid","TE","BUF","TEN","8.0","","0","0","0","0","-","-","-","3.1","32.7","0.27","-","-","-","-","-"
"141","Bucky Irving","RB","TB","BLT","8.0","","0","0","0","0","7.7","35.4","0.24","1.5","12.0","0.06","-","-","-","-","-"
"142","Raheem Mostert","RB","MIA","IND","7.9","","0","0","0","0","9.0","37.8","0.26","1.4","9.6","0.05","-","-","-","-","-"
"143","Tyler Goodson","RB","IND","MIA","7.9","","0","0","0","0","7.5","34.7","0.30","1.4","10.3","0.05","-","-","-","-","-"
"144","Will Dissly","TE","LAC","ARZ","7.9","","0","0","0","0","-","-","-","3.3","33.0","0.22","-","-","-","-","-"
"145","Zach Charbonnet","RB","SEA","ATL","7.8","","0","0","0","0","5.7","23.3","0.19","2.4","16.3","0.06","-","-","-","-","-"
"146","Pat Freiermuth","TE","PIT","NYJ","7.7","","0","0","0","0","-","-","-","3.3","32.2","0.20","-","-","-","-","-"
"147","Mark Andrews","TE","BLT","TB","7.6","","0","0","0","0","-","-","-","2.7","35.0","0.24","-","-","-","-","-"
"148","Noah Fant","TE","SEA","ATL","7.6","","0","0","0","0","-","-","-","3.3","34.5","0.14","-","-","-","-","-"
"149","Christian Watson","WR","GB","HST","7.6","","0","0","0","0","-","-","-","2.2","36.6","0.29","-","-","-","-","-"
"150","Isaiah Likely","TE","BLT","TB","7.5","","0","0","0","0","-","-","-","2.7","32.0","0.26","-","-","-","-","-"
"151","Ty Chandler","RB","MIN","DET","7.4","","0","0","0","0","8.3","30.8","0.24","1.5","11.9","0.03","-","-","-","-","-"
"152","Juwan Johnson","TE","NO","DEN","7.4","","0","0","0","0","-","-","-","2.9","33.4","0.18","-","-","-","-","-"
"153","Dontayvion Wicks","WR","GB","HST","7.4","","0","0","0","0","-","-","-","2.4","33.4","0.28","-","-","-","-","-"
"154","Darius Slayton","WR","NYG","PHI","7.4","","0","0","0","0","-","-","-","2.7","38.7","0.13","-","-","-","-","-"
"155","Hunter Henry","TE","NE","JAX","7.3","","0","0","0","0","-","-","-","2.8","33.2","0.20","-","-","-","-","-"
"156","Zamir White","RB","LV","LA","7.3","","0","0","0","0","10.1","39.1","0.23","1.1","8.3","0.03","-","-","-","-","-"
"157","DJ Turner","WR","LV","LA","7.1","","0","0","0","0","0.5","2.5","0.02","2.5","31.7","0.16","-","-","-","-","-"
"158","Grant Calcaterra","TE","PHI","NYG","7.0","","0","0","0","0","-","-","-","3.3","30.3","0.12","-","-","-","-","-"
"159","Antonio Gibson","RB","NE","JAX","7.0","","0","0","0","0","7.0","30.6","0.20","1.4","10.7","0.06","-","-","-","-","-"
"160","Troy Franklin","WR","DEN","NO","6.7","","0","0","0","0","0.3","1.9","0.02","2.6","30.2","0.13","-","-","-","-","-"
"161","Bub Means","WR","NO","DEN","6.6","","0","0","0","0","-","-","-","2.7","29.8","0.15","-","-","-","-","-"
"162","Elijah Moore","WR","CLV","CIN","6.5","","0","0","0","0","-","-","-","2.9","27.3","0.14","-","-","-","-","-"
"163","Greg Dortch","WR","ARZ","LAC","6.4","","0","0","0","0","0.1","0.3","-","2.6","28.0","0.16","-","-","-","-","-"
"164","Emanuel Wilson","RB","GB","HST","6.4","","0","0","0","0","6.9","31.0","0.17","1.2","8.7","0.05","-","-","-","-","-"
"165","Tyler Conklin","TE","NYJ","PIT","6.3","","0","0","0","0","-","-","-","2.9","27.0","0.13","-","-","-","-","-"
"166","Simi Fehoko","WR","LAC","ARZ","6.3","","0","0","0","0","-","-","-","2.5","29.2","0.16","-","-","-","-","-"
"167","Allen Lazard","WR","NYJ","PIT","6.3","","0","0","0","0","-","-","-","2.3","29.7","0.17","-","-","-","-","-"
"168","Pierre Strong","RB","CLV","CIN","6.2","","0","0","0","0","4.1","18.6","0.10","2.0","14.2","0.06","-","-","-","-","-"
"169","Jalen Coker","WR","CAR","WAS","6.1","","0","0","0","0","-","-","-","2.3","29.2","0.15","-","-","-","-","-"
"170","Sterling Shepard","WR","TB","BLT","6.1","","0","0","0","0","1.2","5.7","0.04","2.0","23.8","0.14","-","-","-","-","-"
"171","Jonnu Smith","TE","MIA","IND","6.1","","0","0","0","0","-","-","-","2.6","26.7","0.13","-","-","-","-","-"
"172","Andrei Iosivas","WR","CIN","CLV","6.1","","0","0","0","0","-","-","-","2.1","27.2","0.21","-","-","-","-","-"
"173","Tyler Boyd","WR","TEN","BUF","6.0","","0","0","0","0","-","-","-","2.7","26.4","0.12","-","-","-","-","-"
"174","Keon Coleman","WR","BUF","TEN","5.9","","0","0","0","0","-","-","-","1.8","29.4","0.19","-","-","-","-","-"
"175","Alec Pierce","WR","IND","MIA","5.9","","0","0","0","0","-","-","-","1.5","36.7","0.13","-","-","-","-","-"
"176","Tim Patrick","WR","DET","MIN","5.9","","0","0","0","0","-","-","-","2.2","30.3","0.12","-","-","-","-","-"
"177","Jaleel McLaughlin","RB","DEN","NO","5.9","","0","0","0","0","5.9","23.4","0.15","1.6","8.7","0.04","-","-","-","-","-"
"178","Ja'Lynn Polk","WR","NE","JAX","5.7","","0","0","0","0","0.1","0.8","0.01","2.1","27.7","0.12","-","-","-","-","-"
"179","Jalen Nailor","WR","MIN","DET","5.4","","0","0","0","0","0.3","1.3","0.02","2.0","24.3","0.14","-","-","-","-","-"
"180","Cedric Tillman","WR","CLV","CIN","5.4","","0","0","0","0","0.4","2.0","0.02","2.3","21.1","0.12","-","-","-","-","-"
"181","Mason Tipton","WR","NO","DEN","5.3","","0","0","0","0","-","-","-","2.2","24.8","0.11","-","-","-","-","-"
"182","Kimani Vidal","RB","LAC","ARZ","5.2","","0","0","0","0","3.3","14.5","0.10","1.7","11.8","0.06","-","-","-","-","-"
"183","D'Onta Foreman","RB","CLV","CIN","5.2","","0","0","0","0","6.2","23.9","0.18","0.9","7.0","0.02","-","-","-","-","-"
"184","Calvin Austin III","WR","PIT","NYJ","5.2","","0","0","0","0","-","-","-","1.9","26.5","0.10","-","-","-","-","-"
"185","Adonai Mitchell","WR","IND","MIA","5.1","","0","0","0","0","0.3","1.7","0.02","1.4","27.0","0.12","-","-","-","-","-"
"186","Erick All","TE","CIN","CLV","5.1","","0","0","0","0","-","-","-","2.3","21.7","0.10","-","-","-","-","-"
"187","Chig Okonkwo","TE","TEN","BUF","5.0","","0","0","0","0","-","-","-","2.3","21.8","0.10","-","-","-","-","-"
"188","Mike Gesicki","TE","CIN","CLV","5.0","","0","0","0","0","-","-","-","2.2","22.6","0.09","-","-","-","-","-"
"189","Braelon Allen","RB","NYJ","PIT","5.0","","0","0","0","0","5.5","21.8","0.11","1.1","8.0","0.04","-","-","-","-","-"
"190","Ameer Abdullah","RB","LV","LA","4.9","","0","0","0","0","2.1","9.2","0.06","2.0","13.4","0.05","-","-","-","-","-"
"191","Cedrick Wilson Jr.","WR","NO","DEN","4.9","","0","0","0","0","-","-","-","2.0","22.8","0.10","-","-","-","-","-"
"192","Miles Sanders","RB","CAR","WAS","4.8","","0","0","0","0","5.0","17.8","0.13","1.2","8.4","0.04","-","-","-","-","-"
"193","Nelson Agholor","WR","BLT","TB","4.8","","0","0","0","0","-","-","-","1.7","23.7","0.12","-","-","-","-","-"
"194","Julius Chestnut","RB","TEN","BUF","4.7","","0","0","0","0","5.9","21.2","0.12","1.0","7.1","0.03","-","-","-","-","-"
"195","Lucas Krull","TE","DEN","NO","4.6","","0","0","0","0","-","-","-","2.0","20.3","0.09","-","-","-","-","-"
"196","Samaje Perine","RB","KC","SF","4.5","","0","0","0","0","1.3","5.3","0.04","1.9","14.5","0.07","-","-","-","-","-"
"197","Theo Johnson","TE","NYG","PHI","4.5","","0","0","0","0","-","-","-","1.9","20.1","0.09","-","-","-","-","-"
"198","Johnny Mundt","TE","MIN","DET","4.4","","0","0","0","0","-","-","-","2.0","17.0","0.13","-","-","-","-","-"
"199","Kayshon Boutte","WR","NE","JAX","4.4","","0","0","0","0","-","-","-","1.6","22.0","0.10","-","-","-","-","-"
"200","Olamide Zaccheaus","WR","WAS","CAR","4.3","","0","0","0","0","-","-","-","1.7","20.8","0.10","-","-","-","-","-"
"201","Blake Corum","RB","LA","LV","4.3","","0","0","0","0","5.4","23.3","0.17","0.6","3.6","0.02","-","-","-","-","-"
"202","Ray Davis","RB","BUF","TEN","4.3","","0","0","0","0","4.8","18.4","0.12","0.9","6.7","0.04","-","-","-","-","-"
"203","Noah Gray","TE","KC","SF","4.2","","0","0","0","0","-","-","-","1.8","18.3","0.10","-","-","-","-","-"
"204","Justin Watson","WR","KC","SF","4.0","","0","0","0","0","-","-","-","1.3","22.9","0.08","-","-","-","-","-"
