"RK","Name","POS","Team","Opp","FPTS","ATT","CMP","YDS","TD","INT","ATT","YDS","TD","REC","YDS","TD","UP","DOWN","MOVE","WW","INJ"
"65","Trey McBride","TE","ARZ","SEA","13.1","","0","0","0","0","-","-","-","5.2","59.4","0.33","-","-","-","-","-"
"66","Jakobi Meyers","WR","LV","DEN","12.9","","0","0","0","0","0.5","2.5","0.02","5.0","58.2","0.28","-","-","-","-","-"
"67","Quentin Johnston","WR","LAC","BLT","12.5","","0","0","0","0","0.3","1.7","0.02","3.6","56.1","0.51","-","-","-","-","-"
"68","Cooper Rush","QB","DAL","WAS","12.4","37","22","225","0.98","0.74","1.4","3.2","0.04","-","-","-","-","-","-","-","-"
"69","Josh Downs","WR","IND","DET","12.2","","0","0","0","0","-","-","-","4.3","61.8","0.29","-","-","-","-","-"
"70","Marvin Harrison Jr.","WR","ARZ","SEA","12.2","","0","0","0","0","-","-","-","3.7","57.3","0.46","-","-","-","-","-"
"71","Rachaad White","RB","TB","NYG","12.0","","0","0","0","0","8.5","33.8","0.20","3.5","27.4","0.20","-","-","-","-","-"
"72","Tank Dell","WR","HST","TEN","12.0","","0","0","0","0","0.7","3.5","0.03","4.4","50.9","0.34","-","-","-","-","-"
"73","Terry McLaurin","WR","WAS","DAL","12.0","","0","0","0","0","0.1","0.4","-","3.9","57.4","0.38","-","-","-","-","-"
"74","Deebo Samuel Sr.","WR","SF","GB","11.9","","0","0","0","0","2.9","11.5","0.10","3.7","50.4","0.24","-","-","-","-","-"
"75","Javonte Williams","RB","DEN","LV","11.8","","0","0","0","0","9.1","38.7","0.30","3.0","23.0","0.14","-","-","-","-","-"
"76","D'Andre Swift","RB","CHI","MIN","11.8","","0","0","0","0","13.7","59.3","0.35","2.0","15.1","0.05","-","-","-","-","-"
"77","Bryce Young","QB","CAR","KC","11.8","31","19","180","0.89","0.88","2.5","15.7","0.08","-","-","-","-","-","-","-","-"
"78","Jonnu Smith","TE","MIA","NE","11.7","","0","0","0","0","0.0","0.2","-","4.6","50.2","0.34","-","-","-","-","-"
"79","Jayden Reed","WR","GB","SF","11.6","","0","0","0","0","1.0","5.1","0.05","3.6","52.9","0.33","-","-","-","-","-"
"80","Ameer Abdullah","RB","LV","DEN","11.6","","0","0","0","0","12.6","52.2","0.28","2.4","16.6","0.11","-","-","-","-","-"
"81","Jauan Jennings","WR","SF","GB","11.5","","0","0","0","0","-","-","-","4.2","57.4","0.27","-","-","-","-","-"
"82","Bucky Irving","RB","TB","NYG","11.5","","0","0","0","0","10.5","52.2","0.39","2.1","15.3","0.06","-","-","-","-","-"
"83","DJ Moore","WR","CHI","MIN","11.5","","0","0","0","0","0.7","3.7","0.03","4.3","50.3","0.27","-","-","-","-","-"
"84","Dallas Goedert","TE","PHI","LA","11.4","","0","0","0","0","-","-","-","4.5","51.5","0.30","-","-","-","-","-"
"85","Jameson Williams","WR","DET","IND","11.4","","0","0","0","0","0.6","3.0","0.02","3.1","57.2","0.35","-","-","-","-","-"
"86","Hunter Henry","TE","NE","MIA","11.4","","0","0","0","0","-","-","-","4.7","50.3","0.27","-","-","-","-","-"
"87","Cade Otton","TE","TB","NYG","11.3","","0","0","0","0","-","-","-","4.8","46.7","0.30","-","-","-","-","-"
"88","Mike Evans","WR","TB","NYG","11.3","","0","0","0","0","-","-","-","3.5","48.0","0.50","-","-","-","-","-"
"89","David Njoku","TE","CLV","PIT","10.8","","0","0","0","0","-","-","-","4.6","46.9","0.25","-","-","-","-","-"
"90","Keenan Allen","WR","CHI","MIN","10.7","","0","0","0","0","-","-","-","4.4","46.7","0.29","-","-","-","-","-"
"91","Rome Odunze","WR","CHI","MIN","10.6","","0","0","0","0","0.3","1.5","0.01","4.0","50.6","0.23","-","-","-","-","-"
"92","Christian Watson","WR","GB","SF","10.6","","0","0","0","0","0.1","0.6","0.01","3.4","50.9","0.33","-","-","-","-","-"
"93","Will Dissly","TE","LAC","BLT","10.6","","0","0","0","0","-","-","-","4.7","45.7","0.22","-","-","-","-","-"
"94","T.J. Hockenson","TE","MIN","CHI","10.5","","0","0","0","0","-","-","-","4.5","42.9","0.28","-","-","-","-","-"
"95","Cedric Tillman","WR","CLV","PIT","10.4","","0","0","0","0","0.1","0.7","0.01","3.8","51.2","0.22","-","-","-","-","-"
"96","DeAndre Hopkins","WR","KC","CAR","10.4","","0","0","0","0","-","-","-","3.8","45.3","0.34","-","-","-","-","-"
"97","Jerry Jeudy","WR","CLV","PIT","10.3","","0","0","0","0","-","-","-","3.6","54.8","0.21","-","-","-","-","-"
"98","Wan'Dale Robinson","WR","NYG","TB","10.0","","0","0","0","0","0.1","0.4","-","4.8","39.7","0.20","-","-","-","-","-"
"99","Michael Pittman","WR","IND","DET","9.9","","0","0","0","0","-","-","-","3.7","49.1","0.23","-","-","-","-","-"
"100","Zach Ertz","TE","WAS","DAL","9.9","","0","0","0","0","-","-","-","3.8","42.2","0.31","-","-","-","-","-"
"101","Austin Ekeler","RB","WAS","DAL","9.7","","0","0","0","0","4.8","22.5","0.22","3.0","27.4","0.08","-","-","-","-","-"
"102","Romeo Doubs","WR","GB","SF","9.7","","0","0","0","0","-","-","-","3.5","43.9","0.30","-","-","-","-","-"
"103","George Kittle","TE","SF","GB","9.3","","0","0","0","0","-","-","-","3.5","40.7","0.30","-","-","-","-","-"
"104","Tyler Lockett","WR","SEA","ARZ","9.2","","0","0","0","0","-","-","-","3.4","44.2","0.24","-","-","-","-","-"
"105","Jordan Addison","WR","MIN","CHI","9.2","","0","0","0","0","0.3","1.7","0.01","3.0","42.5","0.29","-","-","-","-","-"
"106","Sam LaPorta","TE","DET","IND","9.2","","0","0","0","0","-","-","-","3.2","39.5","0.34","-","-","-","-","-"
"107","Jaylen Waddle","WR","MIA","NE","9.0","","0","0","0","0","0.2","1.0","0.01","3.2","41.1","0.27","-","-","-","-","-"
"108","Demario Douglas","WR","NE","MIA","8.9","","0","0","0","0","0.0","0.2","-","4.0","39.2","0.16","-","-","-","-","-"
"109","Nick Chubb","RB","CLV","PIT","8.9","","0","0","0","0","13.8","53.2","0.42","0.6","4.7","0.01","-","-","-","-","-"
"110","Rashod Bateman","WR","BLT","LAC","8.9","","0","0","0","0","-","-","-","2.8","42.0","0.31","-","-","-","-","-"
"111","Xavier Worthy","WR","KC","CAR","8.7","","0","0","0","0","1.1","6.3","0.04","2.7","36.1","0.25","-","-","-","-","-"
"112","Jaylen Warren","RB","PIT","CLV","8.7","","0","0","0","0","9.3","41.0","0.20","1.8","13.5","0.05","-","-","-","-","-"
"113","Elijah Moore","WR","CLV","PIT","8.5","","0","0","0","0","-","-","-","3.4","41.1","0.17","-","-","-","-","-"
"114","Josh Palmer","WR","LAC","BLT","8.5","","0","0","0","0","-","-","-","2.8","45.3","0.21","-","-","-","-","-"
"115","Adam Thielen","WR","CAR","KC","8.4","","0","0","0","0","-","-","-","3.4","39.5","0.19","-","-","-","-","-"
"116","Mark Andrews","TE","BLT","LAC","8.3","","0","0","0","0","-","-","-","3.0","33.4","0.34","-","-","-","-","-"
"117","AJ Barner","TE","SEA","ARZ","8.3","","0","0","0","0","-","-","-","3.6","36.5","0.18","-","-","-","-","-"
"118","Xavier Legette","WR","CAR","KC","8.3","","0","0","0","0","0.4","2.2","0.02","3.3","33.2","0.22","-","-","-","-","-"
"119","Dalton Schultz","TE","HST","TEN","8.3","","0","0","0","0","-","-","-","3.7","35.1","0.18","-","-","-","-","-"
"120","Noah Brown","WR","WAS","DAL","8.2","","0","0","0","0","-","-","-","3.0","38.1","0.24","-","-","-","-","-"
"121","Tucker Kraft","TE","GB","SF","8.1","","0","0","0","0","0.2","0.5","0.01","2.9","33.2","0.30","-","-","-","-","-"
"122","Devaughn Vele","WR","DEN","LV","7.9","","0","0","0","0","-","-","-","3.3","34.9","0.19","-","-","-","-","-"
"123","Kayshon Boutte","WR","NE","MIA","7.8","","0","0","0","0","-","-","-","3.1","37.2","0.17","-","-","-","-","-"
"124","Justice Hill","RB","BLT","LAC","7.8","","0","0","0","0","2.8","10.9","0.06","3.0","25.4","0.14","-","-","-","-","-"
"125","Alec Pierce","WR","IND","DET","7.7","","0","0","0","0","-","-","-","2.3","43.9","0.19","-","-","-","-","-"
"126","Demarcus Robinson","WR","LA","PHI","7.5","","0","0","0","0","-","-","-","2.6","33.6","0.27","-","-","-","-","-"
"127","Michael Wilson","WR","ARZ","SEA","7.4","","0","0","0","0","-","-","-","2.7","31.7","0.25","-","-","-","-","-"
"128","Nick Westbrook-Ikhine","WR","TEN","HST","7.4","","0","0","0","0","-","-","-","2.5","36.1","0.21","-","-","-","-","-"
"129","Tre Tucker","WR","LV","DEN","7.4","","0","0","0","0","0.8","4.1","0.03","2.7","31.3","0.16","-","-","-","-","-"
"130","Jerome Ford","RB","CLV","PIT","7.3","","0","0","0","0","5.7","25.5","0.13","2.1","15.0","0.06","-","-","-","-","-"
"131","Jalen McMillan","WR","TB","NYG","7.2","","0","0","0","0","0.5","3.0","0.02","2.5","32.7","0.18","-","-","-","-","-"
"132","Isaiah Likely","TE","BLT","LAC","7.1","","0","0","0","0","-","-","-","2.7","30.9","0.22","-","-","-","-","-"
"133","Luke Schoonmaker","TE","DAL","WAS","6.6","","0","0","0","0","-","-","-","3.0","27.0","0.15","-","-","-","-","-"
"134","Kendrick Bourne","WR","NE","MIA","6.6","","0","0","0","0","-","-","-","2.6","28.6","0.19","-","-","-","-","-"
"135","Darius Slayton","WR","NYG","TB","6.6","","0","0","0","0","0.3","1.6","0.01","2.5","32.5","0.10","-","-","-","-","-"
"136","Cole Kmet","TE","CHI","MIN","6.6","","0","0","0","0","-","-","-","2.6","29.4","0.17","-","-","-","-","-"
"137","Jalen Tolbert","WR","DAL","WAS","6.4","","0","0","0","0","-","-","-","2.7","29.1","0.13","-","-","-","-","-"
"138","Theo Johnson","TE","NYG","TB","6.3","","0","0","0","0","-","-","-","2.7","27.2","0.15","-","-","-","-","-"
"139","Zach Charbonnet","RB","SEA","ARZ","6.2","","0","0","0","0","4.4","16.6","0.18","1.9","12.9","0.06","-","-","-","-","-"
"140","Cam Akers","RB","MIN","CHI","6.0","","0","0","0","0","8.0","32.9","0.16","1.0","6.8","0.02","-","-","-","-","-"
"141","Roschon Johnson","RB","CHI","MIN","6.0","","0","0","0","0","7.1","25.4","0.23","1.1","7.5","0.03","-","-","-","-","-"
"142","Lil'Jordan Humphrey","WR","DEN","LV","5.9","","0","0","0","0","-","-","-","2.5","24.6","0.17","-","-","-","-","-"
"143","Noah Gray","TE","KC","CAR","5.8","","0","0","0","0","-","-","-","2.3","24.4","0.17","-","-","-","-","-"
"144","Chig Okonkwo","TE","TEN","HST","5.7","","0","0","0","0","-","-","-","2.4","23.2","0.16","-","-","-","-","-"
"145","Audric Estimé","RB","DEN","LV","5.7","","0","0","0","0","7.0","31.0","0.20","0.8","4.8","0.03","-","-","-","-","-"
"146","Ja'Tavion Sanders","TE","CAR","KC","5.6","","0","0","0","0","-","-","-","2.6","24.0","0.11","-","-","-","-","-"
"147","Austin Hooper","TE","NE","MIA","5.5","","0","0","0","0","-","-","-","2.5","23.4","0.11","-","-","-","-","-"
"148","Calvin Austin III","WR","PIT","CLV","5.4","","0","0","0","0","-","-","-","1.8","25.9","0.18","-","-","-","-","-"
"149","Tyler Boyd","WR","TEN","HST","5.4","","0","0","0","0","0.1","0.5","0.00","2.2","23.0","0.14","-","-","-","-","-"
"150","Samaje Perine","RB","KC","CAR","5.3","","0","0","0","0","1.1","5.0","0.03","2.2","18.5","0.10","-","-","-","-","-"
"151","Pat Freiermuth","TE","PIT","CLV","5.3","","0","0","0","0","-","-","-","2.1","22.7","0.16","-","-","-","-","-"
"152","Jonathon Brooks","RB","CAR","KC","5.3","","0","0","0","0","6.0","23.9","0.14","1.3","7.2","0.03","-","-","-","-","-"
"153","Marvin Mims Jr.","WR","DEN","LV","5.3","","0","0","0","0","2.1","10.4","0.08","1.6","15.1","0.10","-","-","-","-","-"
"154","Troy Franklin","WR","DEN","LV","5.2","","0","0","0","0","0.2","0.8","0.01","1.9","23.2","0.14","-","-","-","-","-"
"155","Sterling Shepard","WR","TB","NYG","5.2","","0","0","0","0","0.7","3.8","0.03","1.9","20.1","0.13","-","-","-","-","-"
"156","Devin Singletary","RB","NYG","TB","5.1","","0","0","0","0","7.0","28.7","0.15","0.8","5.4","0.02","-","-","-","-","-"
"157","John Metchie III","WR","HST","TEN","5.1","","0","0","0","0","-","-","-","2.2","22.5","0.12","-","-","-","-","-"
"158","Trey Benson","RB","ARZ","SEA","5.1","","0","0","0","0","5.7","25.9","0.17","0.8","6.3","0.02","-","-","-","-","-"
"159","David Moore","WR","CAR","KC","5.1","","0","0","0","0","-","-","-","2.1","23.5","0.10","-","-","-","-","-"
"160","Jalen Nailor","WR","MIN","CHI","4.9","","0","0","0","0","0.2","1.1","0.01","1.6","23.2","0.13","-","-","-","-","-"
"161","Ricky Pearsall","WR","SF","GB","4.8","","0","0","0","0","0.2","1.1","0.01","1.7","23.0","0.11","-","-","-","-","-"
"162","Dontayvion Wicks","WR","GB","SF","4.6","","0","0","0","0","-","-","-","1.6","19.9","0.18","-","-","-","-","-"
"163","KaVontae Turpin","WR","DAL","WAS","4.6","","0","0","0","0","0.4","2.2","0.02","1.7","20.8","0.08","-","-","-","-","-"
"164","Raheem Mostert","RB","MIA","NE","4.6","","0","0","0","0","3.8","15.8","0.18","1.0","7.8","0.04","-","-","-","-","-"
"165","Ryan Flournoy","WR","DAL","WAS","4.5","","0","0","0","0","-","-","-","1.8","21.5","0.08","-","-","-","-","-"
"166","Tim Patrick","WR","DET","IND","4.4","","0","0","0","0","-","-","-","1.6","21.7","0.10","-","-","-","-","-"
"167","Dylan Laube","RB","LV","DEN","4.3","","0","0","0","0","3.9","14.7","0.08","1.3","9.1","0.04","-","-","-","-","-"
"168","Michael Mayer","TE","LV","DEN","4.3","","0","0","0","0","-","-","-","1.9","17.6","0.11","-","-","-","-","-"
"169","Jahan Dotson","WR","PHI","LA","4.2","","0","0","0","0","-","-","-","1.6","19.0","0.13","-","-","-","-","-"
"170","Jaylen Wright","RB","MIA","NE","4.1","","0","0","0","0","5.1","21.3","0.15","0.5","4.1","0.02","-","-","-","-","-"
"171","Kenneth Gainwell","RB","PHI","LA","4.1","","0","0","0","0","4.7","20.2","0.10","0.8","5.7","0.02","-","-","-","-","-"
"172","Gus Edwards","RB","LAC","BLT","4.1","","0","0","0","0","6.6","25.2","0.20","0.2","1.6","0.00","-","-","-","-","-"
"173","Davis Allen","TE","LA","PHI","4.0","","0","0","0","0","-","-","-","1.8","16.3","0.10","-","-","-","-","-"
"174","Odell Beckham Jr.","WR","MIA","NE","3.9","","0","0","0","0","-","-","-","1.6","16.0","0.12","-","-","-","-","-"
"175","Darnell Washington","TE","PIT","CLV","3.9","","0","0","0","0","-","-","-","1.6","17.1","0.10","-","-","-","-","-"
"176","JuJu Smith-Schuster","WR","KC","CAR","3.9","","0","0","0","0","-","-","-","1.6","16.9","0.11","-","-","-","-","-"
"177","Olamide Zaccheaus","WR","WAS","DAL","3.9","","0","0","0","0","-","-","-","1.6","18.1","0.08","-","-","-","-","-"
"178","Brevyn Spann-Ford","TE","DAL","WAS","3.7","","0","0","0","0","-","-","-","1.7","15.2","0.09","-","-","-","-","-"
"179","DJ Turner","WR","LV","DEN","3.7","","0","0","0","0","0.4","1.9","0.02","1.4","14.8","0.09","-","-","-","-","-"
"180","Nelson Agholor","WR","BLT","LAC","3.7","","0","0","0","0","-","-","-","1.2","16.6","0.13","-","-","-","-","-"
"181","Jalen Coker","WR","CAR","KC","3.6","","0","0","0","0","-","-","-","1.5","16.6","0.07","-","-","-","-","-"
"182","Greg Dortch","WR","ARZ","SEA","3.6","","0","0","0","0","0.0","0.2","-","1.6","14.4","0.10","-","-","-","-","-"
"183","Jaleel McLaughlin","RB","DEN","LV","3.5","","0","0","0","0","4.2","17.9","0.08","0.7","3.6","0.02","-","-","-","-","-"
"184","Kalif Raymond","WR","DET","IND","3.4","","0","0","0","0","0.2","0.8","0.01","1.1","15.0","0.10","-","-","-","-","-"
"185","Chris Brooks","RB","GB","SF","3.3","","0","0","0","0","3.1","13.1","0.07","0.9","5.9","0.03","-","-","-","-","-"
"186","Malik Washington","WR","MIA","NE","3.3","","0","0","0","0","0.6","3.2","0.02","1.3","11.1","0.07","-","-","-","-","-"
"187","Kylen Granson","TE","IND","DET","3.3","","0","0","0","0","-","-","-","1.3","16.5","0.07","-","-","-","-","-"
"188","Antonio Gibson","RB","NE","MIA","3.3","","0","0","0","0","3.5","14.6","0.07","0.7","5.8","0.02","-","-","-","-","-"
"189","Grant Calcaterra","TE","PHI","LA","3.1","","0","0","0","0","-","-","-","1.4","14.9","0.05","-","-","-","-","-"
"190","Dyami Brown","WR","WAS","DAL","3.1","","0","0","0","0","-","-","-","1.2","14.2","0.08","-","-","-","-","-"
"191","Lucas Krull","TE","DEN","LV","3.1","","0","0","0","0","-","-","-","1.2","13.5","0.09","-","-","-","-","-"
"192","Ezekiel Elliott","RB","DAL","WAS","3.1","","0","0","0","0","3.0","10.2","0.07","1.0","6.1","0.02","-","-","-","-","-"
"193","Adam Trautman","TE","DEN","LV","3.1","","0","0","0","0","-","-","-","1.2","13.4","0.10","-","-","-","-","-"
"194","Julius Chestnut","RB","TEN","HST","3.1","","0","0","0","0","4.6","19.3","0.09","0.3","2.5","0.01","-","-","-","-","-"
"195","Justin Watson","WR","KC","CAR","3.1","","0","0","0","0","-","-","-","1.3","14.1","0.07","-","-","-","-","-"
"196","Van Jefferson","WR","PIT","CLV","3.1","","0","0","0","0","-","-","-","1.1","13.7","0.10","-","-","-","-","-"
"197","Elijah Higgins","TE","ARZ","SEA","3.0","","0","0","0","0","-","-","-","1.3","12.4","0.09","-","-","-","-","-"
"198","Tommy Tremble","TE","CAR","KC","3.0","","0","0","0","0","-","-","-","1.3","12.8","0.08","-","-","-","-","-"
"199","Josh Whyle","TE","TEN","HST","3.0","","0","0","0","0","-","-","-","1.4","12.9","0.06","-","-","-","-","-"
"200","Jordan Akins","TE","CLV","PIT","3.0","","0","0","0","0","-","-","-","1.3","12.9","0.07","-","-","-","-","-"
"201","Blake Corum","RB","LA","PHI","3.0","","0","0","0","0","3.6","14.6","0.10","0.5","3.6","0.01","-","-","-","-","-"
"202","Emanuel Wilson","RB","GB","SF","2.9","","0","0","0","0","2.9","12.8","0.08","0.6","4.1","0.02","-","-","-","-","-"
"203","Cade Stover","TE","HST","TEN","2.9","","0","0","0","0","-","-","-","1.3","12.9","0.05","-","-","-","-","-"
"204","Mecole Hardman","WR","KC","CAR","2.9","","0","0","0","0","0.7","4.1","0.03","1.1","9.2","0.05","-","-","-","-","-"
