"RK","Name","POS","Team","Opp","FPTS","ATT","CMP","YDS","TD","INT","ATT","YDS","TD","REC","YDS","TD","UP","DOWN","MOVE","WW","INJ"
"42","Jameis Winston","QB","CLV","PIT","15.8","37","23","267","1.34","1.16","2.4","8.1","0.07","-","-","-","-","-","-","-","-"
"43","James Conner","RB","ARZ","SEA","15.7","","0","0","0","0","15.3","66.3","0.52","3.0","25.3","0.08","-","-","-","-","-"
"44","Jakobi Meyers","WR","LV","TB","15.7","","0","0","0","0","0.2","0.9","0.01","6.4","71.1","0.35","-","-","-","-","-"
"45","Jahmyr Gibbs","RB","DET","GB","15.6","","0","0","0","0","13.7","69.4","0.59","2.3","23.2","0.09","-","-","-","-","-"
"46","A.J. Brown","WR","PHI","CAR","15.6","","0","0","0","0","-","-","-","4.8","80.3","0.46","-","-","-","-","-"
"47","Aaron Jones","RB","MIN","ATL","15.6","","0","0","0","0","14.8","65.2","0.44","3.2","22.3","0.18","-","-","-","-","-"
"48","Rico Dowdle","RB","DAL","CIN","15.5","","0","0","0","0","16.7","73.4","0.41","3.0","20.5","0.12","-","-","-","-","-"
"49","Kyren Williams","RB","LA","BUF","15.5","","0","0","0","0","16.2","74.7","0.60","2.3","14.9","0.12","-","-","-","-","-"
"50","Davante Adams","WR","NYJ","MIA","15.4","","0","0","0","0","-","-","-","6.0","67.2","0.45","-","-","-","-","-"
"51","Aidan O'Connell","QB","LV","TB","15.3","36","24","247","1.31","0.65","1.4","8.4","0.04","-","-","-","-","-","-","-","-"
"52","James Cook","RB","BUF","LA","15.3","","0","0","0","0","13.9","65.7","0.57","2.7","20.8","0.11","-","-","-","-","-"
"53","Jaxon Smith-Njigba","WR","SEA","ARZ","15.2","","0","0","0","0","0.4","2.2","0.02","5.9","68.4","0.36","-","-","-","-","-"
"54","Aaron Rodgers","QB","NYJ","MIA","15.2","36","23","235","1.51","0.68","1.2","4.1","0.03","-","-","-","-","-","-","-","-"
"55","Ladd McConkey","WR","LAC","KC","15.0","","0","0","0","0","-","-","-","5.7","71.9","0.36","-","-","-","-","-"
"56","Travis Kelce","TE","KC","LAC","15.0","","0","0","0","0","0.0","0.2","-","6.6","60.1","0.40","-","-","-","-","-"
"57","Garrett Wilson","WR","NYJ","MIA","14.8","","0","0","0","0","0.0","0.2","-","5.7","64.9","0.45","-","-","-","-","-"
"58","Isaac Guerendo","RB","SF","CHI","14.8","","0","0","0","0","15.4","75.2","0.59","2.0","15.2","0.06","-","-","-","-","-"
"59","Jayden Reed","WR","GB","DET","14.8","","0","0","0","0","0.7","3.7","0.03","4.8","69.0","0.43","-","-","-","-","-"
"60","Braelon Allen","RB","NYJ","MIA","14.6","","0","0","0","0","13.9","56.4","0.42","3.2","24.3","0.16","-","-","-","-","-"
"61","Derek Carr","QB","NO","NYG","14.6","31","20","226","1.31","0.45","1.5","7.5","0.03","-","-","-","-","-","-","-","-"
"62","DK Metcalf","WR","SEA","ARZ","14.6","","0","0","0","0","-","-","-","5.1","71.7","0.40","-","-","-","-","-"
"63","Najee Harris","RB","PIT","CLV","14.6","","0","0","0","0","17.2","71.2","0.47","2.3","19.3","0.08","-","-","-","-","-"
"64","Kirk Cousins","QB","ATL","MIN","14.6","35","23","257","1.35","1.11","1.4","1.1","0.03","-","-","-","-","-","-","-","-"
"65","Khalil Shakir","WR","BUF","LA","14.1","","0","0","0","0","0.2","0.8","0.01","5.7","58.9","0.40","-","-","-","-","-"
"66","David Montgomery","RB","DET","GB","14.1","","0","0","0","0","12.6","54.0","0.69","2.3","19.4","0.06","-","-","-","-","-"
"67","Drew Lock","QB","NYG","NO","14.0","32","20","213","0.91","0.79","3.1","23.2","0.11","-","-","-","-","-","-","-","-"
"68","Tyrone Tracy Jr.","RB","NYG","NO","14.0","","0","0","0","0","12.7","64.4","0.48","2.6","18.6","0.06","-","-","-","-","-"
"69","DJ Moore","WR","CHI","SF","13.9","","0","0","0","0","0.5","2.7","0.02","5.4","59.7","0.36","-","-","-","-","-"
"70","Calvin Ridley","WR","TEN","JAX","13.8","","0","0","0","0","0.1","0.8","0.01","4.2","68.8","0.43","-","-","-","-","-"
"71","Jauan Jennings","WR","SF","CHI","13.8","","0","0","0","0","-","-","-","5.0","67.7","0.35","-","-","-","-","-"
"72","Keenan Allen","WR","CHI","SF","13.7","","0","0","0","0","-","-","-","5.5","57.4","0.41","-","-","-","-","-"
"73","David Njoku","TE","CLV","PIT","13.6","","0","0","0","0","-","-","-","5.7","55.6","0.40","-","-","-","-","-"
"74","Jonnu Smith","TE","MIA","NYJ","13.5","","0","0","0","0","0.2","0.6","0.01","5.2","58.2","0.41","-","-","-","-","-"
"75","Deebo Samuel Sr.","WR","SF","CHI","13.5","","0","0","0","0","3.2","15.0","0.16","4.0","55.8","0.24","-","-","-","-","-"
"76","Tyreek Hill","WR","MIA","NYJ","13.4","","0","0","0","0","0.4","2.1","0.02","4.4","59.7","0.45","-","-","-","-","-"
"77","D'Andre Swift","RB","CHI","SF","13.3","","0","0","0","0","15.3","62.2","0.43","2.4","18.7","0.05","-","-","-","-","-"
"78","Bryce Young","QB","CAR","PHI","13.2","34","20","202","1.01","0.81","2.8","18.0","0.06","-","-","-","-","-","-","-","-"
"79","Mac Jones","QB","JAX","TEN","13.1","32","21","198","1.16","0.88","2.7","11.6","0.08","-","-","-","-","-","-","-","-"
"80","Marvin Harrison Jr.","WR","ARZ","SEA","13.1","","0","0","0","0","-","-","-","4.0","59.9","0.52","-","-","-","-","-"
"81","Brian Thomas Jr.","WR","JAX","TEN","12.9","","0","0","0","0","0.5","2.6","0.02","4.3","58.3","0.40","-","-","-","-","-"
"82","Darnell Mooney","WR","ATL","MIN","12.7","","0","0","0","0","-","-","-","4.5","62.2","0.33","-","-","-","-","-"
"83","George Kittle","TE","SF","CHI","12.7","","0","0","0","0","-","-","-","4.3","56.3","0.46","-","-","-","-","-"
"84","Cade Otton","TE","TB","LV","12.4","","0","0","0","0","-","-","-","5.0","47.7","0.44","-","-","-","-","-"
"85","Chuba Hubbard","RB","CAR","PHI","12.3","","0","0","0","0","12.3","54.4","0.36","2.6","16.4","0.08","-","-","-","-","-"
"86","Jordan Addison","WR","MIN","ATL","12.1","","0","0","0","0","0.3","1.4","0.01","4.0","57.0","0.36","-","-","-","-","-"
"87","Elijah Moore","WR","CLV","PIT","12.1","","0","0","0","0","0.3","1.7","0.02","5.1","53.8","0.24","-","-","-","-","-"
"88","Christian Watson","WR","GB","DET","12.0","","0","0","0","0","0.1","0.6","0.01","3.6","62.7","0.35","-","-","-","-","-"
"89","Jameson Williams","WR","DET","GB","11.9","","0","0","0","0","0.9","5.0","0.04","3.3","57.9","0.34","-","-","-","-","-"
"90","DeAndre Hopkins","WR","KC","LAC","11.9","","0","0","0","0","-","-","-","4.1","52.6","0.43","-","-","-","-","-"
"91","Evan Engram","TE","JAX","TEN","11.8","","0","0","0","0","-","-","-","5.8","46.0","0.24","-","-","-","-","-"
"92","Adam Thielen","WR","CAR","PHI","11.6","","0","0","0","0","-","-","-","4.6","52.9","0.28","-","-","-","-","-"
"93","Sam LaPorta","TE","DET","GB","11.4","","0","0","0","0","-","-","-","4.0","46.1","0.47","-","-","-","-","-"
"94","DeVonta Smith","WR","PHI","CAR","11.2","","0","0","0","0","-","-","-","4.0","50.9","0.36","-","-","-","-","-"
"95","T.J. Hockenson","TE","MIN","ATL","10.8","","0","0","0","0","-","-","-","4.2","44.9","0.35","-","-","-","-","-"
"96","Isiah Pacheco","RB","KC","LAC","10.5","","0","0","0","0","11.4","50.8","0.34","1.9","13.0","0.06","-","-","-","-","-"
"97","Rome Odunze","WR","CHI","SF","10.4","","0","0","0","0","0.1","0.5","-","4.0","50.7","0.22","-","-","-","-","-"
"98","Jaylen Warren","RB","PIT","CLV","10.1","","0","0","0","0","8.2","36.3","0.21","2.6","21.8","0.09","-","-","-","-","-"
"99","Jaylen Waddle","WR","MIA","NYJ","10.0","","0","0","0","0","0.2","1.0","0.01","3.5","48.9","0.24","-","-","-","-","-"
"100","Rachaad White","RB","TB","LV","9.9","","0","0","0","0","8.4","36.0","0.28","2.4","17.3","0.10","-","-","-","-","-"
"101","Travis Etienne","RB","JAX","TEN","9.8","","0","0","0","0","10.5","41.1","0.36","2.0","11.3","0.08","-","-","-","-","-"
"102","Ameer Abdullah","RB","LV","TB","9.8","","0","0","0","0","8.7","35.0","0.19","2.6","17.9","0.14","-","-","-","-","-"
"103","Dontayvion Wicks","WR","GB","DET","9.8","","0","0","0","0","-","-","-","3.4","43.0","0.36","-","-","-","-","-"
"104","Nick Westbrook-Ikhine","WR","TEN","JAX","9.8","","0","0","0","0","-","-","-","3.0","48.7","0.32","-","-","-","-","-"
"105","Tucker Kraft","TE","GB","DET","9.5","","0","0","0","0","-","-","-","3.5","40.4","0.33","-","-","-","-","-"
"106","Wan'Dale Robinson","WR","NYG","NO","9.4","","0","0","0","0","0.2","0.9","0.01","4.2","39.1","0.19","-","-","-","-","-"
"107","Quentin Johnston","WR","LAC","KC","9.4","","0","0","0","0","0.2","0.9","0.01","3.1","42.2","0.33","-","-","-","-","-"
"108","Amari Cooper","WR","BUF","LA","9.3","","0","0","0","0","-","-","-","3.0","43.6","0.34","-","-","-","-","-"
"109","Juwan Johnson","TE","NO","NYG","9.1","","0","0","0","0","-","-","-","3.7","39.0","0.25","-","-","-","-","-"
"110","Xavier Worthy","WR","KC","LAC","9.0","","0","0","0","0","0.7","3.8","0.03","3.0","37.4","0.29","-","-","-","-","-"
"111","Will Dissly","TE","LAC","KC","8.9","","0","0","0","0","-","-","-","3.8","39.1","0.20","-","-","-","-","-"
"112","Xavier Legette","WR","CAR","PHI","8.8","","0","0","0","0","0.3","1.5","0.01","3.5","38.6","0.21","-","-","-","-","-"
"113","Marquez Valdes-Scantling","WR","NO","NYG","8.8","","0","0","0","0","-","-","-","2.4","46.2","0.30","-","-","-","-","-"
"114","Ray-Ray McCloud","WR","ATL","MIN","8.7","","0","0","0","0","0.6","3.0","0.02","3.5","37.9","0.17","-","-","-","-","-"
"115","Keon Coleman","WR","BUF","LA","8.5","","0","0","0","0","-","-","-","2.4","41.4","0.32","-","-","-","-","-"
"116","Brandin Cooks","WR","DAL","CIN","8.5","","0","0","0","0","0.3","1.7","0.02","3.2","35.3","0.25","-","-","-","-","-"
"117","Jake Ferguson","TE","DAL","CIN","8.3","","0","0","0","0","-","-","-","3.8","34.2","0.20","-","-","-","-","-"
"118","Michael Wilson","WR","ARZ","SEA","8.3","","0","0","0","0","-","-","-","3.1","36.5","0.27","-","-","-","-","-"
"119","Pat Freiermuth","TE","PIT","CLV","8.3","","0","0","0","0","-","-","-","3.2","35.2","0.26","-","-","-","-","-"
"120","Sincere McCormick","RB","LV","TB","8.3","","0","0","0","0","10.9","45.1","0.27","1.1","8.2","0.04","-","-","-","-","-"
"121","Sterling Shepard","WR","TB","LV","8.2","","0","0","0","0","0.3","1.3","0.01","3.5","34.1","0.19","-","-","-","-","-"
"122","Kareem Hunt","RB","KC","LAC","8.1","","0","0","0","0","9.0","36.3","0.24","1.7","11.9","0.03","-","-","-","-","-"
"123","Tre Tucker","WR","LV","TB","7.9","","0","0","0","0","0.7","3.6","0.02","2.9","34.8","0.17","-","-","-","-","-"
"124","Cole Kmet","TE","CHI","SF","7.9","","0","0","0","0","-","-","-","3.5","32.6","0.18","-","-","-","-","-"
"125","Mike Gesicki","TE","CIN","DAL","7.8","","0","0","0","0","-","-","-","3.2","32.6","0.23","-","-","-","-","-"
"126","Tyler Lockett","WR","SEA","ARZ","7.8","","0","0","0","0","-","-","-","2.9","38.0","0.19","-","-","-","-","-"
"127","Darius Slayton","WR","NYG","NO","7.6","","0","0","0","0","0.1","0.7","0.01","2.7","38.7","0.15","-","-","-","-","-"
"128","Nick Chubb","RB","CLV","PIT","7.5","","0","0","0","0","11.8","41.5","0.32","0.8","5.3","0.02","-","-","-","-","-"
"129","Kyle Pitts","TE","ATL","MIN","7.5","","0","0","0","0","-","-","-","2.8","35.6","0.19","-","-","-","-","-"
"130","David Moore","WR","CAR","PHI","7.4","","0","0","0","0","-","-","-","3.1","32.8","0.17","-","-","-","-","-"
"131","Demarcus Robinson","WR","LA","BUF","7.4","","0","0","0","0","-","-","-","2.5","34.4","0.24","-","-","-","-","-"
"132","Parker Washington","WR","JAX","TEN","7.4","","0","0","0","0","-","-","-","2.7","34.6","0.20","-","-","-","-","-"
"133","Gus Edwards","RB","LAC","KC","7.3","","0","0","0","0","10.0","38.1","0.30","1.1","5.9","0.01","-","-","-","-","-"
"134","Noah Fant","TE","SEA","ARZ","7.3","","0","0","0","0","-","-","-","3.2","32.9","0.13","-","-","-","-","-"
"135","Jalen Tolbert","WR","DAL","CIN","7.3","","0","0","0","0","-","-","-","2.9","32.7","0.19","-","-","-","-","-"
"136","Josh Palmer","WR","LAC","KC","7.3","","0","0","0","0","-","-","-","2.5","37.6","0.18","-","-","-","-","-"
"137","Tank Bigsby","RB","JAX","TEN","7.2","","0","0","0","0","6.9","30.9","0.27","1.4","8.6","0.05","-","-","-","-","-"
"138","Dawson Knox","TE","BUF","LA","7.1","","0","0","0","0","-","-","-","2.6","34.2","0.19","-","-","-","-","-"
"139","Noah Gray","TE","KC","LAC","6.8","","0","0","0","0","-","-","-","2.7","29.3","0.21","-","-","-","-","-"
"140","Tyler Boyd","WR","TEN","JAX","6.7","","0","0","0","0","0.1","0.7","0.01","2.5","28.2","0.20","-","-","-","-","-"
"141","Kevin Austin Jr.","WR","NO","NYG","6.6","","0","0","0","0","0.5","2.7","0.02","2.2","30.0","0.17","-","-","-","-","-"
"142","Tyler Conklin","TE","NYJ","MIA","6.5","","0","0","0","0","-","-","-","2.9","25.9","0.18","-","-","-","-","-"
"143","Foster Moreau","TE","NO","NYG","6.5","","0","0","0","0","-","-","-","2.6","27.3","0.20","-","-","-","-","-"
"144","Grant Calcaterra","TE","PHI","CAR","6.3","","0","0","0","0","-","-","-","2.6","28.5","0.16","-","-","-","-","-"
"145","Jerome Ford","RB","CLV","PIT","6.3","","0","0","0","0","6.3","27.6","0.11","1.5","12.2","0.04","-","-","-","-","-"
"146","Calvin Austin III","WR","PIT","CLV","6.3","","0","0","0","0","-","-","-","2.0","31.9","0.19","-","-","-","-","-"
"147","Tyjae Spears","RB","TEN","JAX","6.3","","0","0","0","0","5.6","22.6","0.15","1.8","10.6","0.06","-","-","-","-","-"
"148","Chig Okonkwo","TE","TEN","JAX","6.3","","0","0","0","0","-","-","-","2.4","25.3","0.22","-","-","-","-","-"
"149","Jalen McMillan","WR","TB","LV","6.3","","0","0","0","0","0.2","1.1","0.01","2.3","26.8","0.18","-","-","-","-","-"
"150","Devin Singletary","RB","NYG","NO","6.0","","0","0","0","0","7.6","33.2","0.24","0.7","4.6","0.01","-","-","-","-","-"
"151","Allen Lazard","WR","NYJ","MIA","5.8","","0","0","0","0","-","-","-","2.3","25.7","0.16","-","-","-","-","-"
"152","Jaylen Wright","RB","MIA","NYJ","5.7","","0","0","0","0","7.7","30.0","0.22","0.8","5.1","0.03","-","-","-","-","-"
"153","Jonathon Brooks","RB","CAR","PHI","5.7","","0","0","0","0","5.7","23.3","0.15","1.3","9.5","0.04","-","-","-","-","-"
"154","Tim Patrick","WR","DET","GB","5.6","","0","0","0","0","-","-","-","2.0","28.4","0.12","-","-","-","-","-"
"155","Andrei Iosivas","WR","CIN","DAL","5.5","","0","0","0","0","-","-","-","2.0","23.0","0.21","-","-","-","-","-"
"156","Kimani Vidal","RB","LAC","KC","5.3","","0","0","0","0","6.5","25.6","0.17","0.9","6.5","0.02","-","-","-","-","-"
"157","Cam Akers","RB","MIN","ATL","5.2","","0","0","0","0","6.7","28.0","0.18","0.8","4.1","0.03","-","-","-","-","-"
"158","Mike Woods","WR","CLV","PIT","4.9","","0","0","0","0","0.1","0.3","-","1.8","23.8","0.12","-","-","-","-","-"
"159","Ray Davis","RB","BUF","LA","4.9","","0","0","0","0","6.0","26.4","0.17","0.7","4.7","0.03","-","-","-","-","-"
"160","Tyler Allgeier","RB","ATL","MIN","4.7","","0","0","0","0","6.2","25.9","0.15","0.7","4.7","0.02","-","-","-","-","-"
"161","Cedrick Wilson Jr.","WR","NO","NYG","4.7","","0","0","0","0","-","-","-","1.7","22.0","0.13","-","-","-","-","-"
"162","Ja'Tavion Sanders","TE","CAR","PHI","4.7","","0","0","0","0","-","-","-","2.1","20.9","0.09","-","-","-","-","-"
"163","Tutu Atwell","WR","LA","BUF","4.7","","0","0","0","0","0.3","1.7","0.02","1.7","22.4","0.08","-","-","-","-","-"
"164","Josh Oliver","TE","MIN","ATL","4.7","","0","0","0","0","-","-","-","1.9","18.9","0.15","-","-","-","-","-"
"165","Tommy Tremble","TE","CAR","PHI","4.5","","0","0","0","0","-","-","-","2.1","19.6","0.09","-","-","-","-","-"
"166","Isaiah Davis","RB","NYJ","MIA","4.5","","0","0","0","0","4.1","17.3","0.06","1.3","9.0","0.05","-","-","-","-","-"
"167","KaVontae Turpin","WR","DAL","CIN","4.5","","0","0","0","0","0.4","2.4","0.02","1.6","19.3","0.10","-","-","-","-","-"
"168","Kenneth Gainwell","RB","PHI","CAR","4.4","","0","0","0","0","5.0","23.3","0.15","0.7","4.6","0.02","-","-","-","-","-"
"169","Tanner Hudson","TE","CIN","DAL","4.4","","0","0","0","0","0.1","0.7","0.01","2.0","15.9","0.12","-","-","-","-","-"
"170","Devin Duvernay","WR","JAX","TEN","4.4","","0","0","0","0","0.2","1.2","0.01","2.0","16.5","0.10","-","-","-","-","-"
"171","Jalen Nailor","WR","MIN","ATL","4.4","","0","0","0","0","0.2","0.9","0.01","1.3","19.5","0.16","-","-","-","-","-"
"172","Darnell Washington","TE","PIT","CLV","4.2","","0","0","0","0","-","-","-","1.7","18.8","0.11","-","-","-","-","-"
"173","JuJu Smith-Schuster","WR","KC","LAC","4.1","","0","0","0","0","-","-","-","1.5","18.5","0.11","-","-","-","-","-"
"174","Curtis Samuel","WR","BUF","LA","4.0","","0","0","0","0","0.4","2.0","0.02","1.4","14.6","0.14","-","-","-","-","-"
"175","Chris Brooks","RB","GB","DET","4.0","","0","0","0","0","2.2","9.6","0.05","1.5","10.6","0.04","-","-","-","-","-"
"176","Trey Benson","RB","ARZ","SEA","4.0","","0","0","0","0","5.0","23.4","0.15","0.4","3.3","0.01","-","-","-","-","-"
"177","Van Jefferson","WR","PIT","CLV","3.9","","0","0","0","0","-","-","-","1.2","20.9","0.11","-","-","-","-","-"
"178","Kendre Miller","RB","NO","NYG","3.9","","0","0","0","0","4.8","20.8","0.15","0.5","3.6","0.01","-","-","-","-","-"
"179","Luke Schoonmaker","TE","DAL","CIN","3.9","","0","0","0","0","-","-","-","1.7","16.4","0.09","-","-","-","-","-"
"180","Malik Washington","WR","MIA","NYJ","3.9","","0","0","0","0","0.5","2.8","0.02","1.5","14.5","0.10","-","-","-","-","-"
"181","Ty Johnson","RB","BUF","LA","3.8","","0","0","0","0","2.8","13.8","0.07","0.9","8.2","0.05","-","-","-","-","-"
"182","Patrick Taylor","RB","SF","CHI","3.7","","0","0","0","0","4.3","18.0","0.10","0.7","5.0","0.02","-","-","-","-","-"
"183","Blake Corum","RB","LA","BUF","3.6","","0","0","0","0","4.9","21.4","0.12","0.4","3.0","0.01","-","-","-","-","-"
"184","Justin Watson","WR","KC","LAC","3.6","","0","0","0","0","-","-","-","1.4","17.2","0.09","-","-","-","-","-"
"185","Ricky Pearsall","WR","SF","CHI","3.6","","0","0","0","0","0.2","1.0","0.00","1.3","17.2","0.08","-","-","-","-","-"
"186","Daniel Bellinger","TE","NYG","NO","3.6","","0","0","0","0","-","-","-","1.6","16.1","0.06","-","-","-","-","-"
"187","Travis Homer","RB","CHI","SF","3.3","","0","0","0","0","3.2","14.3","0.08","0.8","5.1","0.02","-","-","-","-","-"
"188","Michael Mayer","TE","LV","TB","3.2","","0","0","0","0","-","-","-","1.3","14.0","0.08","-","-","-","-","-"
"189","Elijah Higgins","TE","ARZ","SEA","3.1","","0","0","0","0","-","-","-","1.4","13.1","0.07","-","-","-","-","-"
"190","Emari Demercado","RB","ARZ","SEA","3.0","","0","0","0","0","2.2","11.6","0.05","0.9","6.2","0.02","-","-","-","-","-"
"191","Brenton Strange","TE","JAX","TEN","3.0","","0","0","0","0","-","-","-","1.4","12.7","0.06","-","-","-","-","-"
"192","Jordan Akins","TE","CLV","PIT","2.9","","0","0","0","0","-","-","-","1.3","13.1","0.06","-","-","-","-","-"
"193","Samaje Perine","RB","KC","LAC","2.9","","0","0","0","0","0.4","1.8","0.00","1.3","11.1","0.05","-","-","-","-","-"
"194","Kyle Juszczyk","RB","SF","CHI","2.9","","0","0","0","0","0.9","3.7","0.03","1.2","10.0","0.02","-","-","-","-","-"
"195","Terrace Marshall Jr.","WR","LV","TB","2.8","","0","0","0","0","-","-","-","1.1","13.8","0.05","-","-","-","-","-"
"196","Derius Davis","WR","LAC","KC","2.8","","0","0","0","0","0.9","4.8","0.04","1.1","8.9","0.03","-","-","-","-","-"
"197","Mike Williams","WR","PIT","CLV","2.7","","0","0","0","0","-","-","-","0.8","13.9","0.09","-","-","-","-","-"
"198","Jamaal Williams","RB","NO","NYG","2.6","","0","0","0","0","3.0","12.9","0.10","0.4","2.6","0.01","-","-","-","-","-"
"199","Odell Beckham Jr.","WR","MIA","NYJ","2.5","","0","0","0","0","-","-","-","1.1","11.4","0.05","-","-","-","-","-"
"200","Josh Whyle","TE","TEN","JAX","2.5","","0","0","0","0","-","-","-","1.1","9.7","0.08","-","-","-","-","-"
"201","AJ Barner","TE","SEA","ARZ","2.5","","0","0","0","0","-","-","-","1.2","10.8","0.05","-","-","-","-","-"
"202","Kenny McIntosh","RB","SEA","ARZ","2.5","","0","0","0","0","2.7","11.6","0.07","0.5","3.6","0.02","-","-","-","-","-"
"203","Davis Allen","TE","LA","BUF","2.5","","0","0","0","0","-","-","-","1.2","9.2","0.07","-","-","-","-","-"
