"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2023-10-15T20:25:00Z","ARZ","27","12","1.59","4","50","-10","-36","LA","33","12","1.39","8","38"
"2023-10-15T17:00:00Z","ATL","23","20","1.35","5","40","-25","43","WAS","35","19","1.51","6","50"
"2023-10-15T13:30:00Z","BLT","27","19","1.71","7","71","8","-13","TEN","32","18","1.15","2","100"
"2023-10-16T00:20:00Z","BUF","25","4","1.56","11","36","-19","-38","NYG","32","11","1.82","10","60"
"2023-10-15T17:00:00Z","CAR","29","7","1.1","3","33","-26","-52","MIA","31","16","1.22","9","56"
"2023-10-15T17:00:00Z","CHI","30","13","1.48","3","33","1","-45","MIN","32","19","1.18","10","40"
"2023-10-15T17:00:00Z","CIN","24","16","1.36","5","0","8","-38","SEA","31","12","1.17","5","80"
"2023-10-15T17:00:00Z","CLV","26","11","1.06","3","67","-49","-40","SF","36","11","1.14","1","100"
"2023-10-17T00:15:00Z","DAL","25","12","1.37","15","20","4","39","LAC","35","28","1.92","11","36"
"2023-10-13T00:15:00Z","DEN","22","11","1.6","5","20","-2","-4","KC","31","21","1.48","2","0"
"2023-10-15T20:25:00Z","DET","21","8","1.29","13","54","28","43","TB","30","16","1.3","3","33"
"2023-10-15T17:00:00Z","HST","22","9","1.1","5","20","22","-23","NO","32","13","1.19","4","25"
"2023-10-15T17:00:00Z","IND","25","2","1.52","8","38","16","19","JAX","31","15","1.35","6","33"
"2023-10-15T17:00:00Z","JAX","25","22","1.5","5","40","1","-50","IND","28","18","1.35","7","43"
"2023-10-13T00:15:00Z","KC","22","4","1.44","10","30","27","-29","DEN","28","21","1.53","10","30"
"2023-10-15T20:25:00Z","LA","24","12","1.35","7","71","9","27","ARZ","30","27","1.36","12","33"
"2023-10-17T00:15:00Z","LAC","26","18","1.14","10","40","-17","-31","DAL","42","15","1.36","3","67"
"2023-10-15T20:05:00Z","LV","26","29","1.49","9","33","8","-9","NE","31","11","1.27","9","33"
"2023-10-15T17:00:00Z","MIA","21","17","1.56","10","50","8","-12","CAR","32","23","1.46","17","41"
"2023-10-15T17:00:00Z","MIN","27","16","1.17","6","0","44","22","CHI","28","8","1.17","8","50"
"2023-10-15T20:05:00Z","NE","33","12","1.22","1","100","-6","-21","LV","27","9","1.34","13","31"
"2023-10-15T17:00:00Z","NO","24","26","1.24","5","60","19","-22","HST","30","7","1.29","5","80"
"2023-10-16T00:20:00Z","NYG","34","17","1.33","1","100","-34","-41","BUF","32","26","0.99","3","33"
"2023-10-15T20:25:00Z","NYJ","25","14","1.53","2","50","-30","-7","PHI","34","15","1.34","4","25"
"2023-10-15T20:25:00Z","PHI","22","5","1.9","10","60","17","2","NYJ","37","9","1.25","10","0"
"2023-10-15T17:00:00Z","SEA","33","13","1.21","10","40","-5","-9","CIN","32","19","1.62","4","25"
"2023-10-15T17:00:00Z","SF","24","12","1.66","10","60","-67","-3","CLV","38","22","1.15","2","50"
"2023-10-15T20:25:00Z","TB","21","14","1.08","4","25","31","-43","DET","32","11","1.5","6","33"
"2023-10-15T13:30:00Z","TEN","30","22","1.18","4","25","7","-16","BLT","29","10","1.24","2","0"
"2023-10-15T17:00:00Z","WAS","29","16","1.43","6","33","21","-33","ATL","29","9","1.22","2","50"
