"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2023-12-17T21:05:00Z","ARZ","27","16","1.27","14","50","-65","-31","SF","39","15","1.21","7","57"
"2023-12-17T18:00:00Z","ATL","19","18","1.13","13","46","7","19","CAR","32","11","1.2","34","41"
"2023-12-18T01:20:00Z","BLT","26","14","1.8","23","57","16","10","JAX","34","12","1.33","21","33"
"2023-12-17T21:25:00Z","BUF","26","7","1.53","20","30","-40","4","DAL","43","15","1.4","13","46"
"2023-12-17T18:00:00Z","CAR","34","14","1.09","12","33","10","-33","ATL","27","15","1.24","9","33"
"2023-12-17T18:00:00Z","CHI","29","10","1.47","13","54","-44","19","CLV","35","16","1.04","14","57"
"2023-12-16T18:00:00Z","CIN","26","15","1.25","18","39","20","-4","MIN","27","19","1.13","17","41"
"2023-12-17T18:00:00Z","CLV","26","12","1.2","14","64","17","0","CHI","32","11","1.18","13","46"
"2023-12-17T21:25:00Z","DAL","26","14","1.33","23","22","5","18","BUF","37","17","1.11","9","44"
"2023-12-17T01:15:00Z","DEN","25","7","1.33","10","50","7","33","DET","35","10","1.55","21","43"
"2023-12-17T01:15:00Z","DET","30","10","1.71","23","52","8","29","DEN","35","14","1.47","17","35"
"2023-12-17T18:00:00Z","GB","25","12","1.39","12","33","14","5","TB","31","15","1.06","15","47"
"2023-12-17T18:00:00Z","HST","26","12","1.17","20","25","10","-11","TEN","31","18","1.07","13","46"
"2023-12-16T21:30:00Z","IND","26","9","1.34","24","38","-22","-8","PIT","37","16","1.08","10","50"
"2023-12-18T01:20:00Z","JAX","24","16","1.16","17","53","-26","-19","BLT","39","15","1.39","7","29"
"2023-12-17T18:00:00Z","KC","26","8","1.43","15","40","20","4","NE","29","11","1.03","15","47"
"2023-12-17T21:05:00Z","LA","27","10","1.37","20","50","22","41","WAS","26","17","1.21","14","43"
"2023-12-15T01:15:00Z","LAC","30","13","1.01","23","35","-4","-20","LV","31","14","1.45","22","45"
"2023-12-15T01:15:00Z","LV","26","19","1.41","13","46","4","21","LAC","34","18","1.9","22","36"
"2023-12-17T18:00:00Z","MIA","23","15","1.38","21","62","-23","-9","NYJ","40","15","1.24","18","22"
"2023-12-16T18:00:00Z","MIN","25","12","1.21","13","8","18","-3","CIN","32","14","1.6","19","42"
"2023-12-17T18:00:00Z","NE","24","16","1.17","7","57","-7","28","KC","33","18","1.42","4","50"
"2023-12-17T18:00:00Z","NO","26","16","1.33","20","40","-12","-8","NYG","30","16","1.49","21","48"
"2023-12-17T18:00:00Z","NYG","30","17","1.34","6","50","11","-25","NO","30","9","1.27","14","36"
"2023-12-17T18:00:00Z","NYJ","30","20","1.17","2","50","-32","-20","MIA","34","17","1.22","17","59"
"2023-12-19T01:15:00Z","PHI","26","8","1.64","27","52","9","31","SEA","32","14","1.29","21","57"
"2023-12-16T21:30:00Z","PIT","26","8","1.23","10","50","-26","-4","IND","27","23","1.41","26","38"
"2023-12-19T01:15:00Z","SEA","30","14","1.21","20","35","-44","0","PHI","35","17","1.53","8","38"
"2023-12-17T21:05:00Z","SF","28","10","1.59","20","65","-7","31","ARZ","34","19","1.44","23","39"
"2023-12-17T18:00:00Z","TB","26","12","1.08","14","43","1","-19","GB","35","14","1.33","15","60"
"2023-12-17T18:00:00Z","TEN","33","17","1.15","13","46","-23","14","HST","33","14","1.07","19","53"
"2023-12-17T21:05:00Z","WAS","30","15","1.31","12","42","-29","-15","LA","34","14","1.38","14","50"
