"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2023-09-10T17:00:00Z","ARZ","24","13","1.39","19","47","-9","-18","WAS","33","15","1.44","22","23"
"2023-09-10T17:00:00Z","ATL","21","16","1.48","26","50","12","22","CAR","32","12","1.38","26","50"
"2023-09-10T17:00:00Z","BLT","23","15","1.75","17","53","18","9","HST","32","14","1.29","27","41"
"2023-09-12T00:15:00Z","BUF","26","9","1.65","20","30","-11","-39","NYJ","34","16","1.36","19","42"
"2023-09-10T17:00:00Z","CAR","22","18","1.24","18","44","18","-28","ATL","29","13","1.43","17","47"
"2023-09-10T20:25:00Z","CHI","28","18","1.43","21","33","2","12","GB","35","15","1.44","31","29"
"2023-09-10T17:00:00Z","CIN","24","17","1.27","27","37","-39","-20","CLV","34","16","1.45","27","41"
"2023-09-10T17:00:00Z","CLV","23","16","1.34","18","44","22","3","CIN","32","14","1.48","19","32"
"2023-09-11T00:20:00Z","DAL","25","8","1.34","27","44","-24","-21","NYG","32","15","1.84","18","50"
"2023-09-10T20:25:00Z","DEN","21","19","1.57","18","44","12","-9","LV","30","13","1.36","20","60"
"2023-09-08T00:20:00Z","DET","23","10","1.36","39","41","34","30","KC","26","16","1.52","17","41"
"2023-09-10T20:25:00Z","GB","20","17","1.55","16","25","47","-12","CHI","29","9","1.27","28","46"
"2023-09-10T17:00:00Z","HST","24","11","1.25","16","25","30","-24","BLT","29","17","1.34","25","36"
"2023-09-10T17:00:00Z","IND","26","18","1.34","17","29","23","3","JAX","31","12","1.11","19","53"
"2023-09-10T17:00:00Z","JAX","27","13","1.66","29","34","2","-46","IND","29","19","1.15","30","37"
"2023-09-08T00:20:00Z","KC","21","9","1.54","24","38","34","-7","DET","28","14","1.63","31","42"
"2023-09-10T20:25:00Z","LA","27","21","1.36","14","50","10","-26","SEA","28","17","1.37","32","28"
"2023-09-10T20:25:00Z","LAC","24","10","1.12","19","42","0","-30","MIA","29","12","1.22","26","31"
"2023-09-10T20:25:00Z","LV","28","12","1.52","14","36","7","-22","DEN","33","14","1.3","15","53"
"2023-09-10T20:25:00Z","MIA","25","11","1.37","14","57","-11","13","LAC","33","14","2","23","39"
"2023-09-10T17:00:00Z","MIN","28","17","1.12","28","43","21","27","TB","30","17","1.36","11","36"
"2023-09-10T20:25:00Z","NE","24","18","1.26","19","32","0","-22","PHI","32","23","1.29","23","39"
"2023-09-10T17:00:00Z","NO","22","20","1.48","11","55","-2","-22","TEN","34","14","1.07","14","50"
"2023-09-11T00:20:00Z","NYG","26","15","1.58","27","44","-31","-17","DAL","38","14","1.39","16","31"
"2023-09-12T00:15:00Z","NYJ","24","11","1.26","18","28","-2","-33","BUF","32","17","0.91","16","38"
"2023-09-10T20:25:00Z","PHI","21","9","1.71","43","47","12","16","NE","37","18","1.41","13","31"
"2023-09-10T17:00:00Z","PIT","22","12","1.42","26","46","-15","-37","SF","34","14","1.15","19","37"
"2023-09-10T20:25:00Z","SEA","27","16","1.43","10","20","-1","-20","LA","32","16","1.35","24","21"
"2023-09-10T17:00:00Z","SF","22","13","1.95","36","28","8","-21","PIT","30","19","1.28","16","31"
"2023-09-10T17:00:00Z","TB","22","10","1.21","15","33","12","-53","MIN","31","14","1.41","22","50"
"2023-09-10T17:00:00Z","TEN","25","16","1.22","20","60","14","-29","NO","27","19","1.38","17","65"
"2023-09-10T17:00:00Z","WAS","29","15","1.43","24","29","24","7","ARZ","31","15","1.31","27","44"
