"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2023-11-12T21:05:00Z","ARZ","31","15","1.3","6","50","4","-40","ATL","30","16","1.09","5","20"
"2023-11-12T21:05:00Z","ATL","21","21","1.28","11","36","15","91","ARZ","36","22","1.38","19","42"
"2023-11-12T18:00:00Z","BLT","26","15","1.69","17","59","-54","13","CLV","37","19","1.18","4","75"
"2023-11-14T01:15:00Z","BUF","26","7","1.53","18","28","15","-19","DEN","33","15","1.4","10","30"
"2023-11-10T01:20:00Z","CAR","26","12","1.02","6","17","26","-16","CHI","29","7","1.23","11","36"
"2023-11-10T01:20:00Z","CHI","26","12","1.57","9","56","18","-2","CAR","25","18","1.21","28","39"
"2023-11-12T18:00:00Z","CIN","24","14","1.21","7","29","5","-15","HST","31","13","1.21","12","50"
"2023-11-12T18:00:00Z","CLV","34","12","1.14","8","75","-5","-5","BLT","32","14","1.34","4","25"
"2023-11-12T21:25:00Z","DAL","26","20","1.39","16","19","-11","21","NYG","29","14","1.59","16","56"
"2023-11-14T01:15:00Z","DEN","22","11","1.5","5","20","24","6","BUF","32","18","0.95","7","43"
"2023-11-12T21:05:00Z","DET","23","8","1.42","15","47","6","52","LAC","37","21","1.94","15","33"
"2023-11-12T18:00:00Z","GB","22","15","1.44","12","33","-9","-11","PIT","33","17","1.19","6","50"
"2023-11-12T18:00:00Z","HST","24","10","1.05","15","20","4","-14","CIN","35","14","1.48","9","33"
"2023-11-12T14:30:00Z","IND","27","8","1.35","15","40","21","17","NE","24","11","1.17","12","42"
"2023-11-12T18:00:00Z","JAX","23","20","1.21","7","57","-63","-20","SF","38","11","1.13","4","50"
"2023-11-12T21:05:00Z","LAC","30","13","1.12","14","43","10","6","DET","32","11","1.96","8","50"
"2023-11-13T01:20:00Z","LV","24","23","1.51","13","46","-2","6","NYJ","43","12","1.19","16","19"
"2023-11-12T18:00:00Z","MIN","28","11","1.18","10","0","18","-20","NO","32","11","1.17","11","27"
"2023-11-12T14:30:00Z","NE","22","13","1.28","6","67","6","8","IND","26","18","1.28","15","47"
"2023-11-12T18:00:00Z","NO","24","16","1.17","15","33","15","-18","MIN","26","20","1.1","17","41"
"2023-11-12T21:25:00Z","NYG","31","18","1.44","3","33","-64","-11","DAL","41","14","1.41","10","40"
"2023-11-13T01:20:00Z","NYJ","29","17","1.4","2","50","-11","-13","LV","31","15","1.45","19","42"
"2023-11-12T18:00:00Z","PIT","24","8","1.38","4","50","-10","1","GB","37","16","1.24","9","56"
"2023-11-12T21:25:00Z","SEA","30","12","1.18","17","35","6","1","WAS","29","17","1.38","9","33"
"2023-11-12T18:00:00Z","SF","26","9","1.43","12","67","-13","7","JAX","33","14","1.33","12","33"
"2023-11-12T18:00:00Z","TB","23","11","1.13","8","38","30","-4","TEN","32","17","1.27","6","33"
"2023-11-12T18:00:00Z","TEN","33","17","1.26","5","40","-23","13","TB","31","16","1.11","8","25"
"2023-11-12T21:25:00Z","WAS","27","13","1.39","8","38","-2","0","SEA","28","16","1.27","10","70"
