"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2023-11-19T18:00:00Z","ARZ","29","15","1.37","9","44","-5","-4","HST","33","13","1.22","13","54"
"2023-11-17T01:15:00Z","BLT","26","15","1.72","19","58","34","14","CIN","27","13","1.49","10","30"
"2023-11-19T21:25:00Z","BUF","26","6","1.57","19","32","-10","-25","NYJ","43","13","1.25","16","19"
"2023-11-19T18:00:00Z","CAR","26","12","0.95","6","17","-40","-12","DAL","42","15","1.39","11","36"
"2023-11-19T18:00:00Z","CHI","26","11","1.49","11","55","4","4","DET","32","10","1.45","14","36"
"2023-11-17T01:15:00Z","CIN","25","14","1.17","8","38","-4","-15","BLT","33","14","1.32","5","40"
"2023-11-19T18:00:00Z","CLV","29","11","1.21","9","78","-18","-2","PIT","33","15","1.26","6","50"
"2023-11-19T18:00:00Z","DAL","26","18","1.34","20","20","4","19","CAR","26","15","1.25","30","40"
"2023-11-20T01:20:00Z","DEN","23","9","1.46","5","20","38","16","MIN","25","21","1.12","17","41"
"2023-11-19T18:00:00Z","DET","23","7","1.49","20","45","44","33","CHI","29","9","1.2","11","36"
"2023-11-19T18:00:00Z","GB","22","13","1.42","12","33","6","10","LAC","36","20","1.96","20","35"
"2023-11-19T18:00:00Z","HST","25","10","1.14","16","19","12","22","ARZ","39","21","1.39","20","45"
"2023-11-19T18:00:00Z","JAX","25","21","1.25","7","57","10","-22","TEN","31","18","1.16","6","33"
"2023-11-21T01:15:00Z","KC","24","8","1.3","10","30","-20","5","PHI","35","19","1.44","4","25"
"2023-11-19T21:25:00Z","LA","26","12","1.31","11","73","-4","5","SEA","29","15","1.25","10","70"
"2023-11-19T18:00:00Z","LAC","30","12","1.13","20","35","1","-18","GB","36","15","1.27","10","60"
"2023-11-19T18:00:00Z","LV","27","23","1.52","13","46","-7","-1","MIA","31","17","1.24","12","58"
"2023-11-19T18:00:00Z","MIA","21","15","1.48","15","53","-6","6","LV","31","14","1.42","19","42"
"2023-11-20T01:20:00Z","MIN","26","11","1.21","11","9","29","6","DEN","32","14","1.53","11","36"
"2023-11-19T18:00:00Z","NYG","32","18","1.32","4","25","-15","-24","WAS","29","16","1.36","10","30"
"2023-11-19T21:25:00Z","NYJ","30","16","1.4","2","50","3","-29","BUF","33","17","0.98","7","43"
"2023-11-21T01:15:00Z","PHI","29","10","1.67","21","48","2","56","KC","32","19","1.47","2","0"
"2023-11-19T18:00:00Z","PIT","25","7","1.43","5","60","-72","-1","CLV","37","19","1.16","6","67"
"2023-11-19T21:25:00Z","SEA","31","12","1.25","18","33","-34","-16","LA","34","15","1.39","11","55"
"2023-11-19T21:25:00Z","SF","26","8","1.61","13","62","-13","35","TB","31","16","1.13","8","25"
"2023-11-19T21:25:00Z","TB","23","12","1.04","8","38","-47","-15","SF","38","14","1.14","4","50"
"2023-11-19T18:00:00Z","TEN","35","18","1.11","5","40","-17","7","JAX","33","12","1.32","13","31"
"2023-11-19T18:00:00Z","WAS","28","14","1.36","8","38","-16","0","NYG","31","13","1.55","20","50"
