"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2023-12-10T18:00:00Z","ATL","22","18","1.23","12","42","-4","67","TB","33","15","1.15","14","43"
"2023-12-10T18:00:00Z","BLT","28","15","1.8","23","57","-6","4","LA","34","15","1.4","14","50"
"2023-12-10T21:25:00Z","BUF","26","6","1.51","20","30","8","4","KC","32","19","1.44","4","50"
"2023-12-10T18:00:00Z","CAR","34","14","1.07","11","36","-3","-17","NO","31","9","1.36","13","38"
"2023-12-10T18:00:00Z","CHI","29","10","1.44","13","54","-16","7","DET","34","9","1.35","21","43"
"2023-12-10T18:00:00Z","CIN","27","15","1.23","12","42","-23","-8","IND","27","24","1.42","20","40"
"2023-12-10T18:00:00Z","CLV","23","13","1.22","13","62","8","-5","JAX","35","13","1.33","20","30"
"2023-12-11T01:20:00Z","DAL","26","13","1.3","21","19","-36","27","PHI","35","16","1.52","6","33"
"2023-12-10T21:25:00Z","DEN","24","8","1.4","9","44","18","27","LAC","33","20","1.94","21","33"
"2023-12-10T18:00:00Z","DET","30","7","1.56","23","52","33","15","CHI","30","9","1.09","13","46"
"2023-12-12T01:15:00Z","GB","24","12","1.37","12","33","47","9","NYG","22","16","1.5","21","48"
"2023-12-10T18:00:00Z","HST","25","11","1.12","19","21","-12","-22","NYJ","41","15","1.24","17","18"
"2023-12-10T18:00:00Z","IND","23","7","1.43","22","41","4","23","CIN","35","14","1.56","17","47"
"2023-12-10T18:00:00Z","JAX","25","18","1.15","15","53","-57","-15","CLV","37","17","1.06","12","58"
"2023-12-10T21:25:00Z","KC","26","7","1.35","15","40","32","-3","BUF","33","18","1.09","9","44"
"2023-12-10T18:00:00Z","LA","27","10","1.36","19","53","-16","6","BLT","36","15","1.37","6","33"
"2023-12-10T21:25:00Z","LAC","29","13","0.97","22","32","11","-19","DEN","35","14","1.45","16","31"
"2023-12-10T21:05:00Z","LV","24","19","1.5","13","46","35","12","MIN","27","19","1.13","17","41"
"2023-12-12T01:15:00Z","MIA","19","15","1.35","19","58","7","13","TEN","31","17","1.06","11","36"
"2023-12-10T21:05:00Z","MIN","26","11","1.13","13","8","-2","4","LV","32","13","1.43","22","45"
"2023-12-08T01:20:00Z","NE","23","17","1.3","7","57","-17","20","PIT","33","16","1.25","10","50"
"2023-12-10T18:00:00Z","NO","26","16","1.33","20","40","0","2","CAR","32","12","1.24","34","41"
"2023-12-12T01:15:00Z","NYG","31","18","1.27","4","25","-32","-19","GB","37","15","1.26","13","54"
"2023-12-10T18:00:00Z","NYJ","29","19","1.2","2","50","-21","-18","HST","32","13","1.08","19","53"
"2023-12-11T01:20:00Z","PHI","25","8","1.68","27","52","-26","38","DAL","43","15","1.28","13","46"
"2023-12-08T01:20:00Z","PIT","26","9","1.32","9","44","-12","-1","NE","29","12","1.09","14","43"
"2023-12-10T21:05:00Z","SEA","28","14","1.23","20","35","-90","-5","SF","39","14","1.2","7","57"
"2023-12-10T21:05:00Z","SF","28","8","1.54","18","61","-20","6","SEA","32","13","1.22","19","53"
"2023-12-10T18:00:00Z","TB","26","13","1.06","13","38","30","-25","ATL","28","15","1.17","8","25"
"2023-12-12T01:15:00Z","TEN","32","18","1.22","10","40","-33","9","MIA","34","18","1.29","14","57"
