"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2023-10-01T20:25:00Z","ARZ","26","12","1.61","3","67","-56","-49","SF","35","10","1.25","1","100"
"2023-10-01T13:30:00Z","ATL","24","24","1.31","4","50","23","50","JAX","30","15","1.14","6","33"
"2023-10-01T17:00:00Z","BLT","23","22","1.77","5","80","-58","0","CLV","37","21","1.19","0","0"
"2023-10-01T17:00:00Z","BUF","26","6","1.66","9","33","1","-57","MIA","30","14","1.17","7","57"
"2023-10-01T17:00:00Z","CAR","29","8","1.12","1","100","2","-43","MIN","34","20","1.3","6","50"
"2023-10-01T17:00:00Z","CHI","28","12","1.42","2","50","10","-52","DEN","28","17","1.31","9","33"
"2023-10-01T17:00:00Z","CIN","23","15","1.33","1","0","-3","-51","TEN","32","22","0.9","1","100"
"2023-10-01T17:00:00Z","CLV","24","13","1.19","3","67","33","-19","BLT","28","8","1.34","1","0"
"2023-10-01T20:25:00Z","DAL","27","0","1.4","11","18","-11","-6","NE","34","11","1.25","3","33"
"2023-10-01T17:00:00Z","DEN","21","9","1.62","3","33","35","-12","CHI","29","3","1.17","8","50"
"2023-09-29T00:15:00Z","DET","24","4","1.25","3","67","9","29","GB","37","17","1.41","3","33"
"2023-09-29T00:15:00Z","GB","20","0","1.28","5","40","22","-38","DET","33","10","1.49","5","40"
"2023-10-01T17:00:00Z","HST","23","11","1.03","4","25","-3","-28","PIT","29","20","1.14","3","33"
"2023-10-01T17:00:00Z","IND","25","0","1.45","2","50","-11","-34","LA","35","16","1.33","1","100"
"2023-10-01T13:30:00Z","JAX","26","18","1.47","4","50","-7","-51","ATL","29","5","1.3","2","50"
"2023-10-02T00:20:00Z","KC","21","0","1.53","6","33","11","-35","NYJ","38","11","1.35","6","0"
"2023-10-01T17:00:00Z","LA","29","8","1.32","5","60","-15","-34","IND","28","25","1.23","4","25"
"2023-10-01T20:05:00Z","LAC","22","21","1.28","7","43","25","-12","LV","28","9","1.35","7","29"
"2023-10-01T20:05:00Z","LV","26","22","1.48","5","0","26","33","LAC","33","24","2","8","25"
"2023-10-01T17:00:00Z","MIA","23","6","1.46","7","43","-1","-10","BUF","35","24","0.96","1","0"
"2023-10-01T17:00:00Z","MIN","27","14","1.1","4","0","10","22","CAR","32","24","1.44","10","50"
"2023-10-01T20:25:00Z","NE","27","12","1.32","1","100","-29","-24","DAL","36","19","1.45","1","100"
"2023-10-01T17:00:00Z","NO","25","31","1.31","3","67","16","-8","TB","28","17","1.3","3","33"
"2023-10-03T00:15:00Z","NYG","28","16","1.37","1","100","-13","-38","SEA","30","8","1.2","5","80"
"2023-10-02T00:20:00Z","NYJ","25","11","0.94","1","100","-9","6","KC","31","24","1.5","1","0"
"2023-10-01T17:00:00Z","PHI","21","4","2.01","7","57","-11","26","WAS","35","21","1.41","5","40"
"2023-10-01T17:00:00Z","PIT","26","7","1.3","0","0","13","-4","HST","29","5","1.39","4","100"
"2023-10-03T00:15:00Z","SEA","33","12","1.31","9","33","-39","-14","NYG","33","9","1.78","7","57"
"2023-10-01T20:25:00Z","SF","23","14","1.81","2","100","13","26","ARZ","31","28","1.38","2","50"
"2023-10-01T17:00:00Z","TB","21","12","1.1","2","50","30","-50","NO","31","12","1.35","2","50"
"2023-10-01T17:00:00Z","TEN","30","33","1.02","3","33","-1","-22","CIN","32","16","1.65","3","33"
"2023-10-01T17:00:00Z","WAS","29","32","1.48","3","33","-27","-23","PHI","35","15","1.39","1","0"
