"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2023-12-24T21:25:00Z","ARZ","27","17","1.36","17","47","9","-20","CHI","31","12","1.1","14","43"
"2023-12-24T18:00:00Z","ATL","19","18","1.06","13","46","-8","0","IND","28","23","1.3","30","37"
"2023-12-26T01:15:00Z","BLT","27","14","1.81","27","52","-31","12","SF","37","15","1.28","10","50"
"2023-12-24T01:00:00Z","BUF","27","6","1.57","24","33","14","0","LAC","33","17","1.9","23","39"
"2023-12-24T18:00:00Z","CAR","32","14","1.2","16","25","-17","2","GB","34","16","1.25","15","60"
"2023-12-24T21:25:00Z","CHI","30","10","1.47","15","47","-1","31","ARZ","35","18","1.48","24","42"
"2023-12-23T21:30:00Z","CIN","26","15","1.27","21","38","-25","-6","PIT","32","16","1.23","10","50"
"2023-12-24T18:00:00Z","CLV","26","14","1.05","15","60","-6","-13","HST","31","15","1.02","21","52"
"2023-12-24T21:25:00Z","DAL","25","13","1.36","24","25","-24","4","MIA","35","18","1.1","17","59"
"2023-12-25T01:15:00Z","DEN","25","7","1.3","12","50","20","23","NE","29","11","0.94","17","41"
"2023-12-24T18:00:00Z","DET","26","10","1.77","24","50","38","40","MIN","27","19","1.13","20","40"
"2023-12-24T18:00:00Z","GB","24","11","1.43","15","27","9","-13","CAR","32","11","1.1","34","41"
"2023-12-24T18:00:00Z","HST","26","13","1.22","23","22","-42","-7","CLV","35","15","1.04","16","50"
"2023-12-24T18:00:00Z","IND","26","10","1.39","24","38","19","0","ATL","31","16","1.23","13","23"
"2023-12-24T21:05:00Z","JAX","24","14","1.03","17","53","-6","-10","TB","31","15","1.14","18","39"
"2023-12-25T18:00:00Z","KC","26","9","1.32","17","35","3","-10","LV","31","14","1.41","22","45"
"2023-12-22T01:15:00Z","LA","27","11","1.42","22","50","20","11","NO","32","12","1.29","14","36"
"2023-12-24T01:00:00Z","LAC","27","13","1.07","23","35","14","-32","BUF","37","17","1.11","10","50"
"2023-12-25T18:00:00Z","LV","25","17","1.41","14","50","-16","19","KC","34","18","1.45","5","40"
"2023-12-24T21:25:00Z","MIA","24","17","1.42","26","58","-62","-7","DAL","43","15","1.3","17","47"
"2023-12-24T18:00:00Z","MIN","28","12","1.2","14","14","18","3","DET","32","10","1.46","23","43"
"2023-12-25T01:15:00Z","NE","27","16","1.14","8","50","-6","14","DEN","31","14","1.54","18","33"
"2023-12-22T01:15:00Z","NO","27","16","1.32","20","40","-33","-16","LA","34","13","1.35","17","41"
"2023-12-25T21:30:00Z","NYG","30","18","1.38","6","50","-39","-20","PHI","34","16","1.51","8","38"
"2023-12-24T18:00:00Z","NYJ","31","20","1.2","2","50","7","10","WAS","26","17","1.32","16","44"
"2023-12-25T21:30:00Z","PHI","28","8","1.57","31","52","19","20","NYG","29","16","1.43","21","48"
"2023-12-23T21:30:00Z","PIT","28","10","1.25","14","43","-27","12","CIN","33","15","1.58","20","45"
"2023-12-24T18:00:00Z","SEA","30","13","1.26","20","35","-13","1","TEN","31","18","1.21","16","38"
"2023-12-26T01:15:00Z","SF","27","9","1.61","21","67","-30","11","BLT","40","14","1.33","7","29"
"2023-12-24T21:05:00Z","TB","27","14","1.05","14","43","10","-21","JAX","35","12","1.51","25","32"
"2023-12-24T18:00:00Z","TEN","34","17","1.05","15","47","-31","6","SEA","32","13","1.32","25","56"
"2023-12-24T18:00:00Z","WAS","30","15","1.26","15","33","-31","-14","NYJ","41","16","1.25","23","26"
