"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2024-09-15T20:05:00Z","ARZ","27","27","1.28","1","100","11","-11","LA","32","17","1.52","3","67"
"2024-09-17T00:15:00Z","ATL","25","25","1.18","0","0","12","53","PHI","32","0","1.5","2","0"
"2024-09-15T17:00:00Z","BLT","29","8","1.66","1","100","-3","-33","LV","29","11","1.41","0","0"
"2024-09-13T00:15:00Z","BUF","25","0","1.49","1","0","8","-3","MIA","33","38","1.2","1","100"
"2024-09-15T17:00:00Z","CAR","27","0","1.1","0","0","-10","-4","LAC","35","22","1.21","0","0"
"2024-09-16T00:20:00Z","CHI","29","20","1.59","0","0","-33","13","HST","36","29","1.25","2","50"
"2024-09-15T20:25:00Z","CIN","27","33","1.33","1","100","-13","13","KC","33","6","1.37","1","100"
"2024-09-15T17:00:00Z","CLV","27","0","1.13","1","100","-13","19","JAX","36","40","1.48","1","100"
"2024-09-15T17:00:00Z","DAL","24","60","1.41","1","100","-18","1","NO","31","0","1.32","0","0"
"2024-09-15T20:25:00Z","DEN","29","0","1.12","0","0","-27","6","PIT","32","23","1.28","0","0"
"2024-09-15T17:00:00Z","DET","25","20","1.8","3","67","33","48","TB","27","9","1.09","4","50"
"2024-09-15T17:00:00Z","GB","25","12","1.54","2","0","1","-2","IND","30","33","1.18","2","50"
"2024-09-16T00:20:00Z","HST","22","62","1.36","2","50","11","-2","CHI","33","16","1.13","0","0"
"2024-09-15T17:00:00Z","IND","22","0","1.47","2","50","9","28","GB","35","8","1.2","3","33"
"2024-09-15T17:00:00Z","JAX","23","43","1.21","1","100","-65","-20","CLV","37","50","1.05","1","100"
"2024-09-15T20:25:00Z","KC","25","0","1.32","1","100","-6","1","CIN","34","0","1.32","1","100"
"2024-09-15T20:05:00Z","LA","28","9","1.4","2","50","3","18","ARZ","29","14","1.33","1","0"
"2024-09-15T17:00:00Z","LAC","26","14","1.16","0","0","12","-39","CAR","27","33","1.45","3","33"
"2024-09-15T17:00:00Z","LV","26","27","1.37","0","0","-11","12","BLT","36","14","1.42","1","100"
"2024-09-13T00:15:00Z","MIA","22","67","1.31","1","100","11","14","BUF","32","29","1.2","1","100"
"2024-09-15T17:00:00Z","MIN","28","8","1.16","2","50","-38","14","SF","36","9","1.07","1","100"
"2024-09-15T17:00:00Z","NE","30","0","0.92","1","100","-32","7","SEA","34","8","1.3","0","0"
"2024-09-15T17:00:00Z","NO","22","0","1.42","3","33","-54","-2","DAL","41","12","1.46","1","100"
"2024-09-15T17:00:00Z","NYG","23","10","1.32","0","0","8","-2","WAS","31","7","1.46","1","0"
"2024-09-15T17:00:00Z","NYJ","26","11","1.38","1","100","19","5","TEN","27","22","1.26","0","0"
"2024-09-17T00:15:00Z","PHI","28","0","1.52","3","33","37","2","ATL","30","50","1.06","1","0"
"2024-09-15T20:25:00Z","PIT","26","60","1.07","1","0","-20","-1","DEN","36","14","1.47","0","0"
"2024-09-15T17:00:00Z","SEA","29","29","1.26","0","0","24","-6","NE","28","33","1.07","1","100"
"2024-09-15T17:00:00Z","SF","27","0","1.55","3","67","-5","15","MIN","32","24","1.01","0","0"
"2024-09-15T17:00:00Z","TB","28","0","1.25","1","0","-44","-25","DET","35","12","1.14","2","50"
"2024-09-15T17:00:00Z","TEN","35","12","1.24","0","0","-22","14","NYJ","33","8","1.23","3","67"
"2024-09-15T17:00:00Z","WAS","23","0","1.15","4","50","1","11","NYG","29","9","1.41","2","50"
