"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2024-09-08T17:00:00Z","ARZ","27","15","1.3","23","39","-8","-24","BUF","37","16","1.17","11","55"
"2024-09-08T17:00:00Z","ATL","24","16","1.22","15","40","-27","30","PIT","32","14","1.29","11","45"
"2024-09-06T00:20:00Z","BLT","28","13","1.47","34","47","-8","10","KC","32","18","1.28","8","25"
"2024-09-08T17:00:00Z","BUF","26","7","1.44","33","36","21","9","ARZ","32","15","1.3","25","40"
"2024-09-08T17:00:00Z","CAR","28","15","1.09","18","28","1","6","NO","32","11","1.32","18","28"
"2024-09-08T17:00:00Z","CHI","30","10","1.55","22","41","-8","8","TEN","31","17","1.24","19","32"
"2024-09-08T17:00:00Z","CIN","27","15","1.27","24","38","27","-1","NE","28","12","1.04","25","40"
"2024-09-08T20:25:00Z","CLV","24","12","1.19","18","61","-46","-4","DAL","39","15","1.39","23","39"
"2024-09-08T20:25:00Z","DAL","26","13","1.34","27","26","-68","10","CLV","38","15","1.05","17","53"
"2024-09-08T20:05:00Z","DEN","31","10","1.07","19","42","-6","33","SEA","32","14","1.33","33","48"
"2024-09-09T00:20:00Z","DET","25","10","1.75","36","47","30","54","LA","28","15","1.32","23","39"
"2024-09-07T00:15:00Z","GB","26","11","1.4","21","33","-23","10","PHI","39","15","1.41","14","43"
"2024-09-08T17:00:00Z","HST","24","12","1.25","25","24","-4","-16","IND","27","21","1.11","36","33"
"2024-09-08T17:00:00Z","IND","21","9","1.42","28","39","5","20","HST","34","15","1.21","24","54"
"2024-09-08T17:00:00Z","JAX","23","13","1.17","19","53","15","-18","MIA","31","17","1.28","23","48"
"2024-09-06T00:20:00Z","KC","25","9","1.28","19","32","-1","4","BLT","37","15","1.35","11","18"
"2024-09-09T00:20:00Z","LA","27","10","1.51","28","46","-9","-4","DET","32","11","1.23","24","46"
"2024-09-08T20:05:00Z","LAC","27","13","1.08","26","35","-8","-38","LV","32","15","1.34","26","46"
"2024-09-08T20:05:00Z","LV","25","17","1.33","17","41","0","-4","LAC","33","16","1.25","29","38"
"2024-09-08T17:00:00Z","MIA","23","18","1.28","29","52","-27","26","JAX","37","14","1.36","28","36"
"2024-09-08T17:00:00Z","MIN","28","12","1.16","15","20","-4","-9","NYG","29","16","1.44","26","54"
"2024-09-08T17:00:00Z","NE","24","16","1.14","8","50","-15","28","CIN","31","15","1.47","21","48"
"2024-09-08T17:00:00Z","NO","26","15","1.31","25","40","-14","-9","CAR","27","12","1.29","39","44"
"2024-09-08T17:00:00Z","NYG","23","16","1.32","8","62","23","-28","MIN","26","17","1.05","30","43"
"2024-09-10T00:15:00Z","NYJ","27","18","1.43","3","67","-39","16","SF","37","15","1.12","15","40"
"2024-09-07T00:15:00Z","PHI","29","7","1.57","34","53","10","4","GB","35","15","1.26","17","59"
"2024-09-08T17:00:00Z","PIT","29","10","1.25","21","38","-15","-22","ATL","33","17","1.22","26","31"
"2024-09-08T20:05:00Z","SEA","29","12","1.26","22","32","-10","1","DEN","36","14","1.47","18","33"
"2024-09-10T00:15:00Z","SF","28","10","1.52","34","50","-11","3","NYJ","30","16","1.21","26","31"
"2024-09-08T20:25:00Z","TB","28","13","1.16","15","47","12","-16","WAS","30","14","1.42","24","42"
"2024-09-08T17:00:00Z","TEN","33","20","1.37","20","45","-6","5","CHI","33","12","1.1","14","43"
"2024-09-08T20:25:00Z","WAS","23","14","1.31","17","41","15","16","TB","28","15","1.07","19","37"
