"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2024-12-15T21:25:00Z","PIT","28","17","1.21","21","24","-29","10","PHI","32","15","1.24","20","35"
"2024-12-16T01:20:00Z","SEA","29","15","0.94","25","32","11","-15","GB","30","18","1.03","23","26"
"2024-12-13T01:15:00Z","SF","27","4","1.53","24","42","-13","28","LA","37","14","1.32","17","47"
"2024-12-15T21:25:00Z","TB","22","10","1.4","23","35","21","-26","LAC","30","17","1.13","9","33"
"2024-12-15T18:00:00Z","TEN","31","18","0.94","5","20","-12","-14","CIN","30","14","1.31","35","34"
"2024-12-15T18:00:00Z","WAS","25","11","1.44","27","44","22","20","NO","29","14","1.53","18","61"
"2024-12-15T21:25:00Z","ARZ","27","11","1.34","12","58","11","-4","NE","26","17","1.33","15","60"
"2024-12-17T01:30:00Z","ATL","26","12","1.27","14","43","27","26","LV","28","16","1.16","20","35"
"2024-12-15T18:00:00Z","BLT","26","5","1.9","17","47","18","8","NYG","28","19","0.96","22","41"
"2024-12-15T21:25:00Z","BUF","25","4","1.38","21","57","2","-8","DET","33","13","1.3","9","67"
"2024-12-15T18:00:00Z","CAR","26","11","1.1","19","37","-14","33","DAL","34","15","1.6","16","69"
"2024-12-17T01:00:00Z","CHI","24","24","1.48","22","41","18","23","MIN","31","17","1.07","8","25"
"2024-12-15T18:00:00Z","CIN","29","13","1.27","20","35","-4","-38","TEN","27","17","1.1","22","27"
"2024-12-15T18:00:00Z","CLV","30","13","1.11","13","38","-42","-23","KC","32","13","1.12","21","33"
"2024-12-15T18:00:00Z","DAL","25","20","1.19","8","50","24","44","CAR","23","16","1.53","28","39"
"2024-12-15T21:25:00Z","DEN","18","12","1.39","17","35","20","-8","IND","29","16","1.13","17","24"
"2024-12-15T21:25:00Z","DET","24","14","1.56","31","45","7","80","BUF","33","15","1.38","23","17"
"2024-12-16T01:20:00Z","GB","24","8","1.26","22","50","29","-34","SEA","32","12","1.27","20","30"
"2024-12-15T18:00:00Z","HST","23","18","1.19","11","55","26","-29","MIA","32","13","1.02","13","46"
"2024-12-15T21:25:00Z","IND","25","15","1.46","30","30","-5","16","DEN","36","18","1.08","8","25"
"2024-12-15T18:00:00Z","JAX","24","17","1.09","15","40","-7","-7","NYJ","33","16","1.07","27","48"
"2024-12-15T18:00:00Z","KC","22","13","1.32","25","28","-5","12","CLV","31","15","1.16","23","52"
"2024-12-13T01:15:00Z","LA","24","17","1.43","23","48","-5","34","SF","35","19","1.45","23","48"
"2024-12-15T21:25:00Z","LAC","25","20","1.15","13","54","12","23","TB","33","13","1.5","24","38"
"2024-12-17T01:30:00Z","LV","27","15","1.2","18","39","30","16","ATL","27","14","1.13","15","27"
"2024-12-15T18:00:00Z","MIA","25","15","1.16","18","33","-15","-5","HST","35","20","1.19","12","42"
"2024-12-17T01:00:00Z","MIN","27","15","1.19","16","25","20","9","CHI","32","14","1.24","23","43"
"2024-12-15T21:25:00Z","NE","33","16","1.03","13","38","7","-27","ARZ","28","17","1.19","13","31"
"2024-12-15T18:00:00Z","NO","23","9","1.29","16","44","-2","33","WAS","33","15","1.66","15","47"
"2024-12-15T18:00:00Z","NYG","32","15","1.24","15","40","-28","9","BLT","30","18","1.23","16","50"
"2024-12-15T18:00:00Z","NYJ","23","17","1.11","8","38","0","1","JAX","31","14","1.37","18","44"
"2024-12-15T21:25:00Z","PHI","24","16","1.87","30","43","-43","44","PIT","33","19","1.43","19","47"
