"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2024-10-13T17:00:00Z","ARZ","28","19","1.34","3","67","2","-3","GB","31","21","1.2","9","22"
"2024-10-13T20:25:00Z","ATL","24","15","1.21","2","50","35","21","CAR","26","15","1.25","13","54"
"2024-10-13T17:00:00Z","BLT","24","9","1.94","11","36","18","25","WAS","32","17","1.57","3","33"
"2024-10-15T00:15:00Z","BUF","27","5","1.5","6","67","5","12","NYJ","33","21","1.27","4","75"
"2024-10-13T20:25:00Z","CAR","24","16","1.2","6","33","18","1","ATL","28","11","1.18","12","33"
"2024-10-13T13:30:00Z","CHI","28","21","1.45","13","38","-3","17","JAX","37","13","1.36","9","44"
"2024-10-14T00:20:00Z","CIN","27","16","1.23","11","36","-22","-15","NYG","32","23","1.28","2","50"
"2024-10-13T17:00:00Z","CLV","28","13","1.38","6","33","-23","8","PHI","34","7","1.42","8","25"
"2024-10-13T20:25:00Z","DAL","26","22","1.26","3","67","-43","-16","DET","36","15","1.27","5","60"
"2024-10-13T20:05:00Z","DEN","23","11","1.06","7","29","28","-7","LAC","32","16","1.27","4","50"
"2024-10-13T20:25:00Z","DET","24","18","1.7","11","64","26","67","DAL","30","12","1.4","5","80"
"2024-10-13T17:00:00Z","GB","24","11","1.57","7","29","36","3","ARZ","32","14","1.38","6","33"
"2024-10-13T17:00:00Z","HST","24","17","1.17","3","33","29","4","NE","26","23","1.13","5","100"
"2024-10-13T17:00:00Z","IND","22","26","1.46","16","31","28","7","TEN","29","23","1.21","5","40"
"2024-10-13T13:30:00Z","JAX","22","22","1.25","7","29","4","-2","CHI","31","17","1.21","9","33"
"2024-10-13T20:05:00Z","LAC","28","24","1.23","0","0","8","10","DEN","37","19","1.36","4","25"
"2024-10-13T17:00:00Z","LV","25","25","1.33","4","100","-28","-13","PIT","30","23","1.24","4","25"
"2024-10-13T17:00:00Z","NE","33","15","1.4","3","67","-40","-21","HST","35","17","1.27","9","33"
"2024-10-13T17:00:00Z","NO","31","4","1.44","12","50","-33","3","TB","27","13","1.21","14","36"
"2024-10-14T00:20:00Z","NYG","24","6","1.28","9","11","11","-10","CIN","31","11","1.25","18","28"
"2024-10-15T00:15:00Z","NYJ","24","16","1.02","4","50","8","1","BUF","31","15","1.46","5","20"
"2024-10-13T17:00:00Z","PHI","31","17","1.53","10","40","-52","1","CLV","37","20","1.11","14","50"
"2024-10-13T17:00:00Z","PIT","26","22","1.24","5","20","-4","-8","LV","27","20","1.24","8","38"
"2024-10-11T00:15:00Z","SEA","33","16","1.13","4","100","-43","15","SF","31","21","1.6","4","75"
"2024-10-11T00:15:00Z","SF","29","5","1.59","8","38","-7","32","SEA","34","17","1.3","13","31"
"2024-10-13T17:00:00Z","TB","27","16","1.16","9","22","8","14","NO","30","13","1.43","3","100"
"2024-10-13T17:00:00Z","TEN","33","16","1.04","3","33","7","10","IND","28","22","1.15","10","10"
"2024-10-13T17:00:00Z","WAS","27","6","1.4","13","54","-21","12","BLT","36","21","1.39","7","57"
