"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2024-09-29T20:05:00Z","ARZ","29","17","1.2","2","100","9","1","WAS","31","12","1.39","2","50"
"2024-09-29T17:00:00Z","ATL","24","13","1.3","2","50","10","44","NO","31","15","1.44","1","100"
"2024-09-30T00:20:00Z","BLT","28","12","1.72","4","75","-8","6","BUF","36","18","1.24","1","100"
"2024-09-30T00:20:00Z","BUF","25","0","1.39","4","50","-12","2","BLT","37","23","1.32","3","100"
"2024-09-29T17:00:00Z","CAR","25","8","1.12","1","100","22","11","CIN","30","16","1.31","10","30"
"2024-09-29T17:00:00Z","CHI","27","22","1.3","6","17","15","17","LA","35","8","1.43","6","50"
"2024-09-29T17:00:00Z","CIN","27","20","1.32","5","40","4","10","CAR","30","20","1.39","4","50"
"2024-09-29T20:25:00Z","CLV","27","8","1.31","3","67","-6","-30","LV","28","21","1.3","2","100"
"2024-09-27T00:15:00Z","DAL","26","27","1.32","2","100","-29","-15","NYG","33","17","1.4","2","50"
"2024-09-29T17:00:00Z","DEN","25","6","1.06","4","25","7","8","NYJ","33","23","1.24","3","67"
"2024-10-01T00:15:00Z","DET","28","14","1.76","6","67","-2","51","SEA","34","16","1.34","4","25"
"2024-09-29T17:00:00Z","GB","25","8","1.58","6","17","13","-24","MIN","34","24","1.02","2","0"
"2024-09-29T17:00:00Z","HST","23","28","1.24","3","33","-8","-31","JAX","37","8","1.37","5","60"
"2024-09-29T17:00:00Z","IND","22","14","1.42","9","33","9","25","PIT","29","21","1.25","0","0"
"2024-09-29T17:00:00Z","JAX","24","24","1.25","3","67","-22","-21","HST","38","22","1.16","5","40"
"2024-09-29T20:25:00Z","KC","27","11","1.28","8","12","2","3","LAC","33","21","1.27","3","33"
"2024-09-29T17:00:00Z","LA","28","20","1.38","8","50","4","33","CHI","32","13","1.18","8","25"
"2024-09-29T20:25:00Z","LAC","29","32","1.1","0","0","-9","-10","KC","31","16","1.35","5","40"
"2024-09-29T20:25:00Z","LV","26","29","1.22","2","100","-60","2","CLV","37","20","1.02","8","38"
"2024-09-30T23:30:00Z","MIA","24","20","1.33","3","33","-2","26","TEN","28","26","1.21","3","33"
"2024-09-29T17:00:00Z","MIN","28","15","1.26","4","25","2","17","GB","35","23","1.21","3","33"
"2024-09-29T20:05:00Z","NE","32","20","1.18","3","67","-44","17","SF","32","17","1.42","4","75"
"2024-09-29T17:00:00Z","NO","23","6","1.46","5","60","12","20","ATL","29","14","1","4","25"
"2024-09-27T00:15:00Z","NYG","25","6","1.33","5","20","-47","-1","DAL","40","11","1.53","5","80"
"2024-09-29T17:00:00Z","NYJ","24","18","1.24","2","100","6","10","DEN","38","20","1.44","1","0"
"2024-09-29T17:00:00Z","PHI","30","11","1.47","5","60","29","21","TB","27","3","1.03","9","44"
"2024-09-29T17:00:00Z","PIT","27","23","1.21","4","25","-9","28","IND","30","25","1.21","8","12"
"2024-10-01T00:15:00Z","SEA","32","20","1.13","2","100","-56","-7","DET","35","18","1.27","3","33"
"2024-09-29T20:05:00Z","SF","29","8","1.56","7","29","16","28","NE","25","22","0.95","3","100"
"2024-09-29T17:00:00Z","TB","29","19","1.13","3","0","-11","-4","PHI","36","5","1.57","3","0"
"2024-09-30T23:30:00Z","TEN","33","18","1.19","0","0","-12","2","MIA","32","18","1.15","3","100"
"2024-09-29T20:05:00Z","WAS","23","4","1.15","8","50","41","22","ARZ","29","26","1.32","6","33"
