"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2024-11-24T21:25:00Z","ARZ","24","13","1.26","11","64","7","7","SEA","36","12","1.46","19","32"
"2024-11-26T01:15:00Z","BLT","26","5","2.02","17","47","33","2","LAC","29","19","1.21","7","29"
"2024-11-24T18:00:00Z","CAR","26","12","1.14","12","42","-12","9","KC","34","12","1.15","15","33"
"2024-11-24T18:00:00Z","CHI","26","21","1.52","19","42","3","15","MIN","39","18","1.04","5","20"
"2024-11-22T01:15:00Z","CLV","27","14","1.22","9","33","-55","-7","PIT","30","19","1.32","13","46"
"2024-11-24T18:00:00Z","DAL","26","21","1.19","6","50","8","8","WAS","32","16","1.73","14","50"
"2024-11-24T21:05:00Z","DEN","21","13","1.33","13","31","38","-6","LV","30","17","1.11","19","32"
"2024-11-24T18:00:00Z","DET","25","16","1.74","20","55","8","49","IND","29","17","1.16","14","14"
"2024-11-24T21:25:00Z","GB","25","8","1.41","13","38","4","-18","SF","35","18","1.51","16","44"
"2024-11-24T18:00:00Z","HST","23","17","1.23","11","55","22","-20","TEN","29","15","1.23","20","30"
"2024-11-24T18:00:00Z","IND","26","17","1.31","26","31","-5","3","DET","32","13","1.44","6","67"
"2024-11-24T18:00:00Z","KC","24","12","1.3","25","28","34","50","CAR","30","14","1.39","21","48"
"2024-11-25T01:20:00Z","LA","23","16","1.46","16","44","-4","28","PHI","31","17","1.27","15","33"
"2024-11-26T01:15:00Z","LAC","24","21","1.12","10","50","-8","14","BLT","33","17","1.19","14","43"
"2024-11-24T21:05:00Z","LV","25","18","1.07","14","43","-5","4","DEN","37","18","1.13","8","25"
"2024-11-24T18:00:00Z","MIA","24","18","1.21","12","42","24","8","NE","22","19","1.14","12","67"
"2024-11-24T18:00:00Z","MIN","28","16","1.29","12","25","4","11","CHI","37","14","1.39","14","43"
"2024-11-24T18:00:00Z","NE","30","15","0.93","13","38","-13","-35","MIA","32","13","1.12","11","45"
"2024-11-24T18:00:00Z","NYG","24","13","1.37","11","27","-9","38","TB","29","15","1.56","18","39"
"2024-11-25T01:20:00Z","PHI","27","17","1.78","26","42","1","21","LA","37","16","1.28","12","42"
"2024-11-22T01:15:00Z","PIT","27","18","1.24","16","19","-38","-1","CLV","31","18","1.13","16","50"
"2024-11-24T21:25:00Z","SEA","32","15","0.86","17","41","16","20","ARZ","27","17","1.28","7","43"
"2024-11-24T21:25:00Z","SF","27","3","1.71","18","39","23","53","GB","29","17","1.2","15","33"
"2024-11-24T18:00:00Z","TB","24","11","1.42","15","33","11","-17","NYG","36","21","1.32","18","33"
"2024-11-24T18:00:00Z","TEN","32","17","0.89","4","25","-22","1","HST","31","18","1.13","12","42"
"2024-11-24T18:00:00Z","WAS","26","11","1.32","25","48","-27","14","DAL","35","16","1.55","15","67"
