"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2024-12-08T21:05:00Z","ARZ","24","12","1.26","11","64","5","3","SEA","36","12","1.4","19","32"
"2024-12-08T18:00:00Z","ATL","26","13","1.24","13","46","3","20","MIN","36","17","1.05","7","29"
"2024-12-08T21:25:00Z","BUF","25","4","1.41","16","56","-5","1","LA","37","15","1.34","12","42"
"2024-12-08T18:00:00Z","CAR","26","11","1.12","16","38","1","23","PHI","31","16","1.25","17","35"
"2024-12-08T21:25:00Z","CHI","24","22","1.5","21","43","36","42","SF","32","17","1.41","22","50"
"2024-12-10T01:15:00Z","CIN","27","14","1.29","20","35","-31","-15","DAL","34","17","1.6","16","69"
"2024-12-08T18:00:00Z","CLV","29","14","1.05","13","38","-73","-13","PIT","33","19","1.36","19","47"
"2024-12-10T01:15:00Z","DAL","25","20","1.12","8","50","-9","6","CIN","29","14","1.26","35","34"
"2024-12-06T01:15:00Z","DET","25","15","1.58","25","52","21","56","GB","28","18","1.04","17","29"
"2024-12-06T01:15:00Z","GB","24","8","1.29","20","45","9","-28","DET","31","13","1.31","7","57"
"2024-12-08T18:00:00Z","JAX","22","19","1.21","15","40","6","-16","TEN","27","17","1.3","22","27"
"2024-12-09T01:20:00Z","KC","24","14","1.33","25","28","19","7","LAC","31","17","1.13","9","33"
"2024-12-08T21:25:00Z","LA","22","18","1.46","19","47","-4","40","BUF","33","16","1.45","19","11"
"2024-12-09T01:20:00Z","LAC","25","20","1.17","11","55","-15","16","KC","33","12","1.14","19","32"
"2024-12-08T18:00:00Z","LV","25","18","1.21","15","40","7","21","TB","31","15","1.44","21","38"
"2024-12-08T18:00:00Z","MIA","24","16","1.14","13","38","3","21","NYJ","35","17","1.01","22","55"
"2024-12-08T18:00:00Z","MIN","27","14","1.25","15","27","42","-4","ATL","27","13","1.22","14","29"
"2024-12-08T18:00:00Z","NO","23","10","1.37","16","44","-7","45","NYG","30","19","1.23","22","41"
"2024-12-08T18:00:00Z","NYG","32","16","1.36","14","36","-20","23","NO","28","16","1.55","17","59"
"2024-12-08T18:00:00Z","NYJ","23","18","1.15","8","38","8","5","MIA","32","12","1.11","13","46"
"2024-12-08T18:00:00Z","PHI","25","16","1.88","27","44","30","71","CAR","30","16","1.43","25","40"
"2024-12-08T18:00:00Z","PIT","28","18","1.2","20","20","-34","-6","CLV","31","16","1.16","22","50"
"2024-12-08T21:05:00Z","SEA","30","16","0.91","21","33","16","-21","ARZ","28","18","1.21","9","33"
"2024-12-08T21:25:00Z","SF","26","4","1.59","20","35","3","37","CHI","33","15","1.3","19","37"
"2024-12-08T18:00:00Z","TB","23","10","1.4","22","32","33","-29","LV","29","15","1.15","19","32"
"2024-12-08T18:00:00Z","TEN","32","17","0.91","4","25","-16","-22","JAX","31","14","1.36","17","47"
