"gameTime","offTeam","offPressureRate","offSackRate","offYardsBco","offRunsInsideFive","offTdPctInsideFive","passBlockAdv","runBlockAdv","defTeam","defPressureRate","defSackRate","defYardsBco","defRunsInsideFive","defTdPctInsideFive"
"2024-10-22T01:00:00Z","ARZ","27","16","1.28","3","67","23","-15","LAC","32","13","1.28","4","50"
"2024-10-20T17:00:00Z","ATL","24","13","1.31","6","50","5","30","SEA","36","13","1.47","14","29"
"2024-10-22T00:15:00Z","BLT","27","9","2.02","12","42","19","27","TB","28","15","1.28","15","40"
"2024-10-20T17:00:00Z","BUF","27","4","1.5","7","71","9","-5","TEN","29","17","1.17","8","25"
"2024-10-20T20:05:00Z","CAR","24","13","1.29","6","33","35","32","WAS","32","17","1.62","4","50"
"2024-10-20T17:00:00Z","CIN","27","16","1.29","11","36","-60","-20","CLV","35","17","1.22","14","50"
"2024-10-20T17:00:00Z","CLV","30","14","1.37","7","29","5","-25","CIN","30","11","1.39","19","32"
"2024-10-18T00:15:00Z","DEN","26","11","1.21","7","29","24","19","NO","29","12","1.6","6","83"
"2024-10-20T17:00:00Z","DET","25","20","1.82","13","62","30","49","MIN","33","17","1.03","2","0"
"2024-10-20T17:00:00Z","GB","24","9","1.57","7","29","-3","-19","HST","36","18","1.06","9","33"
"2024-10-20T17:00:00Z","HST","24","16","1.28","5","20","13","-10","GB","30","18","1.14","9","22"
"2024-10-20T17:00:00Z","IND","22","21","1.44","19","26","19","15","MIA","32","12","1.13","6","67"
"2024-10-20T13:30:00Z","JAX","23","21","1.23","7","29","24","-5","NE","26","21","1.15","7","71"
"2024-10-20T20:25:00Z","KC","26","10","1.37","11","36","-7","23","SF","32","16","1.45","7","57"
"2024-10-20T20:05:00Z","LA","27","22","1.34","12","50","-13","11","LV","33","18","1.43","11","27"
"2024-10-22T01:00:00Z","LAC","27","20","1.24","1","100","25","9","ARZ","34","11","1.38","6","33"
"2024-10-20T20:05:00Z","LV","25","24","1.3","7","71","2","-17","LA","37","12","1.42","8","62"
"2024-10-20T17:00:00Z","MIA","23","18","1.27","6","50","1","28","IND","27","20","1.2","10","10"
"2024-10-20T17:00:00Z","MIN","29","16","1.21","8","25","20","5","DET","31","15","1.31","5","60"
"2024-10-20T13:30:00Z","NE","27","16","0.97","3","67","-24","-19","JAX","39","15","1.43","10","50"
"2024-10-18T00:15:00Z","NO","31","5","1.25","13","54","-25","9","DEN","36","19","1.34","5","40"
"2024-10-20T17:00:00Z","NYG","24","8","1.29","10","20","-18","12","PHI","34","11","1.53","9","22"
"2024-10-21T00:20:00Z","NYJ","22","20","1.24","5","40","-15","2","PIT","32","22","1.26","7","29"
"2024-10-20T17:00:00Z","PHI","36","15","1.68","10","40","-21","8","NYG","33","23","1.32","2","50"
"2024-10-21T00:20:00Z","PIT","29","20","1.18","8","12","-10","10","NYJ","33","20","1.2","5","80"
"2024-10-20T17:00:00Z","SEA","33","13","1.13","7","71","4","-4","ATL","27","9","1.21","12","33"
"2024-10-20T20:25:00Z","SF","29","5","1.71","9","33","-27","37","KC","33","12","1.26","5","40"
"2024-10-22T00:15:00Z","TB","26","14","1.33","12","33","-20","-26","BLT","36","21","1.22","8","50"
"2024-10-20T17:00:00Z","TEN","29","15","1.02","3","33","8","9","BUF","29","17","1.54","6","17"
"2024-10-20T20:05:00Z","WAS","27","9","1.37","14","50","33","22","CAR","26","13","1.38","17","53"
