Player,Position,Injuries,Practice Status,Game Status
Robert Hunt,G,,Full Participation in Practice,
Zach Sieler,DT,,Full Participation in Practice,
Tua Tagovailoa,QB,"Back, Ankle",Limited Participation in Practice,Questionable
Kader Kohou,CB,,Full Participation in Practice,
Jevon Holland,S,,Full Participation in Practice,
Xavien Howard,CB,"Groin, Glute",Limited Participation in Practice,Questionable
Brandon Jones,S,Chest,Limited Participation in Practice,Questionable
Greg Little,T,,Full Participation in Practice,
Andrew Van Ginkel,LB,Illness,,Questionable
Raekwon Davis,DT,Knee,Limited Participation in Practice,Questionable
Ced Wilson,WR,"Ribs, Toe",Limited Participation in Practice,Questionable
Cethan Carter,TE,Concussion,Did Not Participate In Practice,Out
Hunter Long,TE,Ankle,Did Not Participate In Practice,Out
Jaylen Waddle,WR,Groin,Limited Participation in Practice,Questionable
Terron Armstead,T,Toe,Did Not Participate In Practice,Questionable
Bengals,,,,
Player,Position,Injuries,Practice Status,Game Status
La'el Collins,T,Back,Full Participation in Practice,Questionable
Drew Sample,TE,Knee,Did Not Participate In Practice,Out
Joe Mixon,RB,,Full Participation in Practice,
Mitchell Wilcox,TE,,Full Participation in Practice,
Eli Apple,CB,,Full Participation in Practice,
Hayden Hurst,TE,,Full Participation in Practice,
Germaine Pratt,LB,Knee,Full Participation in Practice,Questionable
Tee Higgins,WR,,Full Participation in Practice,
D.J. Reader,DT,Knee,Did Not Participate In Practice,Out
"SUNDAY, OCTOBER 2ND",,,,
9:30 AM,,,,
EDT,,,,
,,,,
NFL NETWORK,,,,
,,,,
,,,,
Vikings,,,,
,,,,
(2-1),,,,
@,,,,
,,,,
Saints,,,,
,,,,
(1-2),,,,
Vikings,,,,
Player,Position,Injuries,Practice Status,Game Status
Eric Kendricks,LB,,Full Participation in Practice,
Andrew Booth,CB,Quadricep,Did Not Participate In Practice,Doubtful
C.J. Ham,FB,,Full Participation in Practice,
Dalvin Cook,RB,,Full Participation in Practice,
Harrison Smith,S,,Full Participation in Practice,
Za'Darius Smith,DE,Knee,Did Not Participate In Practice,Questionable
Saints,,,,
Player,Position,Injuries,Practice Status,Game Status
Marcus Maye,S,Rib,Limited Participation in Practice,Out
Paulson Adebo,CB,,Limited Participation in Practice,
J.T. Gray,S,,Full Participation in Practice,
Deonte Harty,WR,,Limited Participation in Practice,
Jarvis Landry,WR,Ankle,Limited Participation in Practice,Questionable
Ryan Ramczyk,T,,Limited Participation in Practice,
Jameis Winston,QB,"Back, Ankle",Did Not Participate In Practice,Doubtful
Marcus Davenport,DE,,Full Participation in Practice,
Alvin Kamara,RB,Rib,Limited Participation in Practice,Questionable
Tre'Quan Smith,WR,,Full Participation in Practice,
Michael Thomas,WR,Foot,Did Not Participate In Practice,Out
Taysom Hill,TE,,Limited Participation in Practice,
Andrus Peat,G,Concussion,Limited Participation in Practice,Out
1:00 PM,,,,
EDT,,,,
,,,,
FOX,,,,
,,,,
,,,,
Bears,,,,
,,,,
(2-1),,,,
@,,,,
,,,,
Giants,,,,
,,,,
(2-1),,,,
Bears,,,,
Player,Position,Injuries,Practice Status,Game Status
Jaylon Johnson,CB,Quadricep,Did Not Participate In Practice,Out
Ryan Griffin,TE,Achilles,Did Not Participate In Practice,Doubtful
Sterling Weatherford,LB,Ankle,Limited Participation in Practice,Questionable
Robert Quinn,DE,Illness,Did Not Participate In Practice,Questionable
Roquan Smith,LB,,Limited Participation in Practice,
Velus Jones Jr.,WR,Hamstring,Limited Participation in Practice,Questionable
Cairo Santos,K,Not injury related - personal matter,Did Not Participate In Practice,Questionable
David Montgomery,RB,"Ankle, Knee",Did Not Participate In Practice,Out
Matthew Adams,LB,Hamstring,Did Not Participate In Practice,Doubtful
Dane Cruikshank,S,Hamstring,Did Not Participate In Practice,Out
Giants,,,,
Player,Position,Injuries,Practice Status,Game Status
Justin Layne,CB,,Full Participation in Practice,
Kadarius Toney,WR,Hamstring,Did Not Participate In Practice,Out
Cordale Flott,CB,Calf,Did Not Participate In Practice,Out
Aaron Robinson,CB,,Limited Participation in Practice,
Sterling Shepard,WR,,Did Not Participate In Practice,
Nick McCloud,CB,Hamstring,Did Not Participate In Practice,Out
Leonard Williams,DT,Knee,Did Not Participate In Practice,Out
Wan'Dale Robinson,WR,Knee,Did Not Participate In Practice,Out
Jihad Ward,LB,,Limited Participation in Practice,
1:00 PM,,,,
EDT,,,,
,,,,
CBS,,,,
,,,,
,,,,
Bills,,,,
,,,,
(2-1),,,,
@,,,,
,,,,
Ravens,,,,
,,,,
(2-1),,,,
Bills,,,,
Player,Position,Injuries,Practice Status,Game Status
Dawson Knox,TE,"Back, Hip",Limited Participation in Practice,Questionable
Ed Oliver,DT,Ankle,Limited Participation in Practice,Questionable
Mitch Morse,C,Elbow,Limited Participation in Practice,Questionable
Jake Kumerow,WR,Ankle,Did Not Participate In Practice,Out
Christian Benford,CB,Hand,Did Not Participate In Practice,Out
Dion Dawkins,T,,Full Participation in Practice,
Jordan Phillips,DT,Hamstring,Did Not Participate In Practice,Out
Von Miller,LB,,Did Not Participate In Practice,
Jordan Poyer,S,Foot,Limited Participation in Practice,Questionable
Dane Jackson,CB,Neck,Limited Participation in Practice,Questionable
Rodger Saffold,G,,Did Not Participate In Practice,
Ryan Bates,C,,Limited Participation in Practice,
Gabe Davis,WR,Ankle,Did Not Participate In Practice,Questionable
Cam Lewis,CB,,Limited Participation in Practice,
Justin Murray,T,Foot,Limited Participation in Practice,Questionable
Ravens,,,,
Player,Position,Injuries,Practice Status,Game Status
Marcus Peters,CB,,Full Participation in Practice,
Michael Pierce,DT,,Did Not Participate In Practice,
Patrick Mekari,G,Ankle,Did Not Participate In Practice,Doubtful
James Proche,WR,,Full Participation in Practice,
Jalyn Armour- Davis,CB,,Did Not Participate In Practice,
Justin Houston,LB,Groin,Did Not Participate In Practice,Doubtful
J.K. Dobbins,RB,,Full Participation in Practice,
Calais Campbell,DE,,Did Not Participate In Practice,
Ronnie Stanley,T,"Ankle, Not injury related - resting player",Full Participation in Practice,Questionable
1:00 PM,,,,
EDT,,,,
,,,,
CBS,,,,
,,,,
,,,,
Jets,,,,
,,,,
(1-2),,,,
@,,,,
,,,,
Steelers,,,,
,,,,
(1-2),,,,
Jets,,,,
Player,Position,Injuries,Practice Status,Game Status
Quincy Williams,LB,Ankle,Did Not Participate In Practice,Out
Brandin Echols,CB,Hamstring,Limited Participation in Practice,Questionable
John Franklin- Myers,DE,Toe,Full Participation in Practice,Questionable
Zach Wilson,QB,Knee,Full Participation in Practice,Questionable
Steelers,,,,
Player,Position,Injuries,Practice Status,Game Status
Larry Ogunjobi,DT,,Did Not Participate In Practice,
Kevin Dotson,G,,Full Participation in Practice,
Ahkello Witherspoon,CB,Hamstring,Did Not Participate In Practice,Out
Minkah Fitzpatrick,S,,Full Participation in Practice,
Pressley Harvin III,P,,Full Participation in Practice,
1:00 PM,,,,
EDT,,,,
,,,,
CBS,,,,
,,,,
,,,,
Chargers,,,,
,,,,
(1-2),,,,
@,,,,
,,,,
Texans,,,,
,,,,
(0-2-1),,,,
Chargers,,,,
Player,Position,Injuries,Practice Status,Game Status
Donald Parham,TE,Hamstring,Limited Participation in Practice,Questionable
Justin Herbert,QB,,Full Participation in Practice,
Keenan Allen,WR,Hamstring,Limited Participation in Practice,Out
Austin Johnson,DT,,Full Participation in Practice,
Corey Linsley,C,"Knee, Not injury related - resting player",Limited Participation in Practice,Questionable
J.C. Jackson,CB,,Limited Participation in Practice,
Texans,,,,
Player,Position,Injuries,Practice Status,Game Status
Kurt Hinish,DT,Foot,Limited Participation in Practice,Questionable
Jalen Reeves-Maybin,LB,Back,Limited Participation in Practice,Questionable
Jerry Hughes,DE,,Did Not Participate In Practice,
Maliek Collins,DT,,Full Participation in Practice,
Austin Deculus,T,Ankle,Did Not Participate In Practice,Out
M.J. Stewart,S,,Full Participation in Practice,
Brevin Jordan,TE,Ankle,Did Not Participate In Practice,Out
Dameon Pierce,RB,,Full Participation in Practice,
Blake Cashman,LB,,Full Participation in Practice,
Isaac Yiadom,CB,Thigh,Limited Participation in Practice,Questionable
Pharaoh Brown,TE,"Shoulder, Hip",Full Participation in Practice,Questionable
Brandin Cooks,WR,,Did Not Participate In Practice,
1:00 PM,,,,
EDT,,,,
,,,,
FOX,,,,
,,,,
,,,,
Titans,,,,
,,,,
(1-2),,,,
@,,,,
,,,,
Colts,,,,
,,,,
(1-1-1),,,,
Titans,,,,
Player,Position,Injuries,Practice Status,Game Status
Austin Hooper,TE,,Limited Participation in Practice,
Treylon Burks,WR,,Full Participation in Practice,
Cody Hollister,WR,Back,Did Not Participate In Practice,Questionable
Kyle Philips,WR,Shoulder,Limited Participation in Practice,Questionable
Kristian Fulton,CB,,Full Participation in Practice,
Ugo Amadi,S,Ankle,Did Not Participate In Practice,Out
Ola Adeniyi,LB,Neck,Limited Participation in Practice,Questionable
Nate Davis,G,,Did Not Participate In Practice,
Bud Dupree,LB,,Limited Participation in Practice,
Zach Cunningham,LB,Elbow,Did Not Participate In Practice,Out
Amani Hooker,S,Concussion,Did Not Participate In Practice,Out
Colts,,,,
Player,Position,Injuries,Practice Status,Game Status
Ifeadi Odenigbo,DE,,Limited Participation in Practice,
Stephon Gilmore,CB,,Full Participation in Practice,
Jonathan Taylor,RB,,Full Participation in Practice,
Bernhard Raimann,T,Ankle,Limited Participation in Practice,Questionable
Julian Blackmon,S,Ankle,Did Not Participate In Practice,Out
Shaquille Leonard,LB,Back,Full Participation in Practice,Questionable
Yannick Ngakoue,DE,,Full Participation in Practice,
DeForest Buckner,DT,Elbow,Did Not Participate In Practice,Questionable
Ryan Kelly,C,,Full Participation in Practice,
1:00 PM,,,,
EDT,,,,
,,,,
FOX,,,,
,,,,
,,,,
Seahawks,,,,
,,,,
(1-2),,,,
@,,,,
,,,,
Lions,,,,
,,,,
(1-2),,,,
Seahawks,,,,
Player,Position,Injuries,Practice Status,Game Status
