Player,Position,Injuries,Practice Status,Game Status
Tyler Hall,CB,Back,Limited Participation in Practice,Questionable
Trent Sieg,LS,,Full Participation in Practice,
Andrew Billings,DT,Fibula,Did Not Participate In Practice,Out
Jesper Horsted,TE,Concussion,Did Not Participate In Practice,Out
Andre James,C,,Full Participation in Practice,
Josh Jacobs,RB,"Quadricep, Calf",Limited Participation in Practice,Questionable
Duron Harmon,S,,Full Participation in Practice,
Denzel Perryman,LB,,Full Participation in Practice,
Isaiah Pola-Mao,S,,Full Participation in Practice,
Jayon Brown,LB,Hand,Did Not Participate In Practice,Out
Ameer Abdullah,RB,,Full Participation in Practice,
Brandon Bolden,RB,,Full Participation in Practice,
Rock Ya-Sin,CB,Knee,Did Not Participate In Practice,Out
Curtis Bolton,LB,,Full Participation in Practice,
Rams,,,,
Player,Position,Injuries,Practice Status,Game Status
David Long,CB,Groin,Did Not Participate In Practice,Out
Lance McCutcheon,WR,Shoulder,Limited Participation in Practice,Questionable
Brian Allen,C,,Full Participation in Practice,
Tyler Higbee,TE,,Full Participation in Practice,
Aaron Donald,DT,Ankle,Did Not Participate In Practice,Out
Ty Nsekhe,T,,Full Participation in Practice,
Troy Hill,CB,Groin,Limited Participation in Practice,Questionable
Travin Howard,LB,Hip,Did Not Participate In Practice,Out
Ben Skowronek,WR,,Full Participation in Practice,
John Wolford,QB,Neck,Limited Participation in Practice,Questionable
Terrell Lewis,LB,Back,Did Not Participate In Practice,Out
Brandon Powell,WR,Illness,Did Not Participate In Practice,Questionable
"SUNDAY, DECEMBER 11TH",,,,
1:00 PM,,,,
EST,,,,
,,,,
CBS,,,,
,,,,
,,,,
Browns,,,,
,,,,
(5-7),,,,
@,,,,
,,,,
Bengals,,,,
,,,,
(8-4),,,,
Browns,,,,
Player,Position,Injuries,Practice Status,Game Status
Alex Wright,DE,,Did Not Participate In Practice,
Jack Conklin,T,,Did Not Participate In Practice,
James Hudson,T,,Full Participation in Practice,
Jadeveon Clowney,DE,,Did Not Participate In Practice,
David Njoku,TE,,Limited Participation in Practice,
Chase Winovich,DE,,Limited Participation in Practice,
Joel Bitonio,G,,Did Not Participate In Practice,
A.J. Green,CB,,Full Participation in Practice,
Denzel Ward,CB,,Limited Participation in Practice,
Amari Cooper,WR,"Not injury related - resting player, Hip",Did Not Participate In Practice,Questionable
Anthony Schwartz,WR,,Did Not Participate In Practice,
Myles Garrett,DE,,Full Participation in Practice,
David Bell,WR,,Did Not Participate In Practice,
Pharaoh Brown,TE,,Full Participation in Practice,
Bengals,,,,
Player,Position,Injuries,Practice Status,Game Status
La'el Collins,T,,Full Participation in Practice,
Cam Taylor-Britt,CB,,Limited Participation in Practice,
Joe Mixon,RB,,Full Participation in Practice,
Hayden Hurst,TE,Calf,Did Not Participate In Practice,Out
Vonn Bell,S,,Full Participation in Practice,
Tee Higgins,WR,,Limited Participation in Practice,
Sam Hubbard,DE,,Limited Participation in Practice,
Jessie Bates,S,,Full Participation in Practice,
D.J. Reader,DT,,Full Participation in Practice,
1:00 PM,,,,
EST,,,,
,,,,
FOX,,,,
,,,,
,,,,
Texans,,,,
,,,,
(1-10-1),,,,
@,,,,
,,,,
Cowboys,,,,
,,,,
(9-3),,,,
Texans,,,,
Player,Position,Injuries,Practice Status,Game Status
Kurt Hinish,DT,Shoulder,Did Not Participate In Practice,Out
Troy Hairston,FB,Chest,Limited Participation in Practice,Questionable
Derek Stingley Jr.,CB,"Hamstring, Illness",Did Not Participate In Practice,Out
Jerry Hughes,DE,,Did Not Participate In Practice,
Maliek Collins,DT,,Did Not Participate In Practice,
Mario Addison,DE,,Full Participation in Practice,
Nico Collins,WR,Foot,Did Not Participate In Practice,Out
Ka'imi Fairbairn,K,,Full Participation in Practice,
Garret Wallow,LB,,Full Participation in Practice,
Brandin Cooks,WR,Calf,Did Not Participate In Practice,Out
Justin McCray,C,Hamstring,Full Participation in Practice,Questionable
Cowboys,,,,
Player,Position,Injuries,Practice Status,Game Status
Kelvin Joseph,CB,,Full Participation in Practice,
Quinton Bohanna,DT,,Full Participation in Practice,
Demarcus Lawrence,DE,,Full Participation in Practice,
Sam Williams,DE,,Full Participation in Practice,
Anthony Brown,CB,Achilles,Did Not Participate In Practice,Out
Leighton Vander Esch,LB,Illness,Did Not Participate In Practice,Questionable
Jayron Kearse,S,,Full Participation in Practice,
Johnathan Hankins,DT,,Full Participation in Practice,
1:00 PM,,,,
EST,,,,
,,,,
FOX,,,,
,,,,
,,,,
Eagles,,,,
,,,,
(11-1),,,,
@,,,,
,,,,
Giants,,,,
,,,,
(7-4-1),,,,
Eagles,,,,
Player,Position,Injuries,Practice Status,Game Status
Fletcher Cox,DT,,Limited Participation in Practice,
Brandon Graham,DE,,Limited Participation in Practice,
Landon Dickerson,G,,Limited Participation in Practice,
Josh Sweat,DE,,Limited Participation in Practice,
James Bradberry,CB,,Limited Participation in Practice,
A.J. Brown,WR,,Limited Participation in Practice,
Kyzir White,LB,,Full Participation in Practice,
Isaac Seumalo,G,,Limited Participation in Practice,
Darius Slay,CB,,Limited Participation in Practice,
Quez Watkins,WR,,Full Participation in Practice,
Jason Kelce,C,,Limited Participation in Practice,
Shaun Bradley,LB,Hamstring,Did Not Participate In Practice,Out
Lane Johnson,T,,Limited Participation in Practice,
Giants,,,,
Player,Position,Injuries,Practice Status,Game Status
Marcus Johnson,WR,,Did Not Participate In Practice,
Richie James,WR,,Full Participation in Practice,
Saquon Barkley,RB,Neck,Limited Participation in Practice,Questionable
Kenny Golladay,WR,,Full Participation in Practice,
