"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Cooper Kupp",LAR,"vs. SEA"," 3.6","A+","23.6","+2.7","53% (8/15)","20%","Average"
"2","Davante Adams",GB,"at BAL"," 7.6","A+","23.2","-1.6","31% (5/16)","15%","Poor"
"3","Justin Jefferson",MIN,"at CHI"," 7.4","A+","21.2","+1.2","56% (9/16)","20%","Average"
"4","Diontae Johnson",PIT,"vs. TEN"," 8.4","A+","19.5","+1.6","60% (9/15)","19%","Poor"
"5","Deebo Samuel",SF,"vs. ATL"," 8.2","A+","19.1","+2.9","50% (6/12)","9%","Great"
"6","Tyreek Hill",KC,"at LAC"," 3.8","A+","19.0","-2.3","33% (5/15)","13%","Average"
"7","Chris Godwin",TB,"vs. NO"," 8.0","A","18.3","+1.1","68% (11/16)","13%","Poor"
"8","Stefon Diggs",BUF,"vs. CAR"," 8.2","A","18.0","-0.1","37% (6/16)","15%","Average"
"9","CeeDee Lamb",DAL,"at NYG"," 6.2","A","17.3","+0.8","46% (7/15)","10%","Good"
"10","Keenan Allen",LAC,"vs. KC"," 4.8","A","16.8","-1.6","38% (5/13)","12%","Poor"
"11","Ja'Marr Chase",CIN,"at DEN"," 3.8","A","16.3","+1.6","46% (6/13)","16%","Great"
"12","Hunter Renfrow",LV,"at CLE"," 5.2","A","16.2","+0.2","52% (9/17)","13%","Average"
"13","Mike Evans",TB,"vs. NO"," 7.6","A","15.7","+1.4","50% (8/16)","11%","Great"
"14","D.K. Metcalf",SEA,"at LAR"," 5.0","A","15.7","-3.1","25% (4/16)","9%","Good"
"15","Tee Higgins",CIN,"at DEN"," 3.6","A","15.3","+0.1","50% (7/14)","19%","Poor"
"16","Amari Cooper",DAL,"at NYG"," 6.2","A-","15.1","-2.4","42% (6/14)","11%","Good"
"17","Mike Williams",LAC,"vs. KC"," 5.2","A-","15.0","+0.8","43% (7/16)","16%","Poor"
"18","Brandin Cooks",HOU,"at JAC"," 6.8","A-","14.8","-0.1","43% (7/16)","18%","Awful"
"19","DeVante Parker",MIA,"vs. NYJ"," 9.2","A-","14.5","+1.5","71% (5/7)","8%","Awful"
"20","Brandon Aiyuk",SF,"vs. ATL"," 8.8","B+","14.4","-0.9","46% (7/15)","7%","Good"
"21","D.J. Moore",CAR,"at BUF"," 3.2","B","14.3","-2.4","29% (5/17)","12%","Poor"
"22","Chase Claypool",PIT,"vs. TEN"," 8.4","B","14.2","-0.1","35% (5/14)","14%","Awful"
"23","Michael Pittman Jr.",IND,"vs. NE"," 3.6","B","14.1","-0.4","37% (6/16)","11%","Poor"
"24","Van Jefferson",LAR,"vs. SEA"," 3.8","B","14.1","+1.2","50% (8/16)","10%","Average"
"25","Marquise Brown",BAL,"vs. GB"," 3.6","B","14.0","0.0","50% (8/16)","17%","Average"
"26","Christian Kirk",ARI,"at DET"," 4.8","B","13.6","+1.4","66% (10/15)","8%","Average"
"27","Darnell Mooney",CHI,"vs. MIN"," 8.4","B","13.4","+1.0","56% (9/16)","10%","Average"
"28","Odell Beckham Jr.",LAR,"vs. SEA"," 3.6","B","12.8","-1.8","40% (4/10)","12%","Good"
"29","Terry McLaurin",WAS,"at PHI"," 5.8","B-","12.8","-2.1","33% (5/15)","10%","Poor"
"30","A.J. Green",ARI,"at DET"," 4.2","C+","12.7","+0.2","53% (8/15)","10%","Awful"
"31","Russell Gage",ATL,"at SF"," 7.8","C+","12.7","+1.0","46% (6/13)","6%","Good"
"32","DeVonta Smith",PHI,"vs. WAS"," 6.8","C+","12.5","-1.9","30% (4/13)","8%","Average"
"33","Michael Gallup",DAL,"at NYG"," 6.0","C+","12.4","+1.4","44% (4/9)","10%","Awful"
"34","K.J. Osborn",MIN,"at CHI"," 7.6","C+","11.7","+1.2","38% (5/13)","7%","Good"
"35","Julio Jones",TEN,"at PIT"," 5.2","C+","11.6","-4.5","12% (1/8)","5%","Awful"
"36","Amon-Ra St. Brown",DET,"vs. ARI"," 6.0","C+","11.6","-0.4","38% (5/13)","7%","Awful"
"37","Jerry Jeudy",DEN,"vs. CIN"," 7.0","C+","11.5","-0.6","40% (4/10)","7%","Awful"
"38","Cole Beasley",BUF,"vs. CAR"," 9.2","C+","10.9","-1.7","40% (6/15)","6%","Awful"
"39","Marvin Jones Jr.",JAC,"vs. HOU"," 6.6","C","10.5","-0.6","37% (6/16)","15%","Poor"
"40","Gabriel Davis",BUF,"vs. CAR"," 8.8","C","10.4","+1.3","50% (8/16)","11%","Average"
"41","Kendrick Bourne",NE,"at IND"," 4.0","C","10.3","+3.7","50% (8/16)","4%","Great"
"42","Jamison Crowder",NYJ,"at MIA"," 7.8","C","10.3","+0.3","46% (6/13)","8%","Poor"
"43","Jakobi Meyers",NE,"at IND"," 5.4","C","10.2","-1.7","37% (6/16)","9%","Awful"
"44","Donovan Peoples-Jones",CLE,"vs. LV"," 7.8","C","10.2","+0.3","42% (6/14)","7%","Good"
"45","Tyler Boyd",CIN,"at DEN"," 3.8","C","10.1","-2.6","40% (6/15)","8%","Poor"
"46","Marquez Valdes-Scantling",GB,"at BAL"," 7.4","C","9.9","-1.0","30% (4/13)","8%","Awful"
"47","Rashod Bateman",BAL,"vs. GB"," 3.0","C-","9.8","-1.1","33% (3/9)","6%","Awful"
"48","Sterling Shepard",NYG,"vs. DAL"," 5.4","C-","9.7","+2.1","55% (5/9)","13%","Awful"
"49","Josh Reynolds",DET,"vs. ARI"," 6.4","C-","9.6","-0.6","38% (5/13)","7%","Poor"
"50","Allen Lazard",GB,"at BAL"," 7.8","C-","9.6","-1.1","33% (5/15)","6%","Good"
"51","Rondale Moore",ARI,"at DET"," 4.6","C-","9.5","-1.1","30% (4/13)","6%","Awful"
