"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Travis Kelce",KC,"at WAS"," 4.4","A+","20.3","+1.6","62% (10/16)","9%","Great"
"2","Darren Waller",LV,"at DEN"," 5.2","A","15.8","+0.2","37% (6/16)","20%","Awful"
"3","Mark Andrews",BAL,"vs. LAC"," 7.8","A","15.7","-1.3","26% (4/15)","12%","Average"
"4","T.J. Hockenson",DET,"vs. CIN"," 6.6","A-","12.8","-1.4","52% (9/17)","8%","Great"
"5","Dawson Knox",BUF,"at TEN"," 4.4","A-","11.9","+3.9","69% (9/13)","9%","Great"
"6","Mike Gesicki",MIA,"at JAC"," 7.2","B+","11.3","+0.8","40% (6/15)","10%","Poor"
"7","Noah Fant",DEN,"vs. LV"," 9.0","B","11.2","-1.3","43% (7/16)","8%","Good"
"8","Dalton Schultz",DAL,"at NE"," 5.4","B","10.9","+2.4","68% (11/16)","9%","Great"
"9","Zach Ertz",ARI,"at CLE"," 4.8","B-","10.7","-1.1","27% (3/11)","15%","Average"
"10","Hunter Henry",NE,"vs. DAL"," 9.4","C+","10.6","-0.1","50% (7/14)","4%","Great"
"11","Tyler Higbee",LAR,"at NYG"," 5.2","C+","9.4","-0.2","46% (7/15)","11%","Average"
"12","Ricky Seals-Jones",WAS,"vs. KC"," 8.6","C","8.6","-0.1","27% (3/11)","20%","Awful"
"13","Jared Cook",LAC,"at BAL"," 7.4","C","8.5","-0.6","50% (8/16)","8%","Average"
"14","Tyler Conklin",MIN,"at CAR"," 4.4","C-","7.7","+1.3","43% (7/16)","6%","Great"
"15","Evan Engram",NYG,"vs. LAR"," 5.2","D+","7.7","-1.0","35% (5/14)","8%","Awful"
"16","Dan Arnold",JAC,"vs. MIA"," 9.6","C-","7.3","+1.6","62% (10/16)","4%","Awful"
"17","Robert Tonyan",GB,"at CHI"," 3.8","D+","7.0","-1.5","35% (6/17)","7%","Poor"
"18","Jonnu Smith",NE,"vs. DAL"," 8.8","D","6.8","-2.1","43% (7/16)","16%","Awful"
"19","David Njoku",CLE,"vs. ARI"," 4.2","D","6.8","+0.3","31% (5/16)","7%","Average"
"20","Mo Alie-Cox",IND,"vs. HOU"," 8.0","D","6.5","+0.2","26% (4/15)","9%","Great"
"21","Austin Hooper",CLE,"vs. ARI"," 5.2","D-","6.4","-0.7","46% (6/13)","8%","Poor"
"22","Cameron Brate",TB,"at PHI"," 5.2","D-","6.4","+0.2","43% (7/16)","4%","Awful"
"23","Cole Kmet",CHI,"vs. GB"," 7.2","F","6.4","-0.5","37% (6/16)","3%","Awful"
"24","C.J. Uzomah",CIN,"at DET"," 9.0","F","6.4","+1.6","40% (2/5)","3%","Great"
"25","Anthony Firkser",TEN,"vs. BUF"," 3.8","F","6.0","-0.5","26% (4/15)","9%","Awful"
"26","Pat Freiermuth",PIT,"vs. SEA"," 6.2","F","6.0","+0.7","60% (3/5)","7%","Average"
"27","Jack Doyle",IND,"vs. HOU"," 8.0","F","5.4","+0.5","40% (6/15)","6%","Awful"
"28","Blake Jarwin",DAL,"at NE"," 5.2","F","5.1","-0.9","40% (2/5)","3%","Great"
"29","Eric Ebron",PIT,"vs. SEA"," 6.4","F","5.1","-0.8","43% (7/16)","3%","Awful"
"30","O.J. Howard",TB,"at PHI"," 5.0","F","4.6","-1.9","20% (1/5)","4%","Average"
"31","Gerald Everett",SEA,"at PIT"," 3.4","F","4.5","+0.4","50% (7/14)","4%","Great"
"32","Ian Thomas",CAR,"vs. MIN"," 3.6","F","4.3","-0.9","37% (6/16)","5%","Awful"
"33","Will Dissly",SEA,"at PIT"," 3.4","F","4.3","-0.3","43% (7/16)","6%","Awful"
"34","Tommy Tremble",CAR,"vs. MIN"," 3.6","F","4.1","+1.5","40% (2/5)","9%","Great"
"35","Donald Parham Jr.",LAC,"at BAL"," 7.6","F","4.0","+0.7","37% (6/16)","5%","Great"
"36","Jordan Akins",HOU,"at IND"," 8.4","F","3.9","-2.1","21% (3/14)","3%","Awful"
"37","Pharaoh Brown",HOU,"at IND"," 8.4","F","3.8","+0.9","53% (8/15)","3%","Awful"
"38","Harrison Bryant",CLE,"vs. ARI"," 4.6","F","3.5","-0.7","20% (3/15)","2%","Awful"
"39","Demetrius Harris",ARI,"at CLE"," 5.0","F","3.3","-1.2","7% (1/14)","12%","Awful"
"40","Kyle Rudolph",NYG,"vs. LAR"," 5.4","F","3.1","-0.4","50% (6/12)","10%","Awful"
"41","Jacob Hollister",JAC,"vs. MIA"," 9.2","F","3.0","+1.1","42% (6/14)","4%","Great"
"42","MyCole Pruitt",TEN,"vs. BUF"," 3.8","F","2.9","-0.1","28% (4/14)","2%","Great"
"43","Kylen Granson",IND,"vs. HOU"," 8.0","F","2.8","-0.1","40% (2/5)","0%","Awful"
"44","Eric Saubert",DEN,"vs. LV"," 9.0","F","2.7","-0.7","13% (2/15)","0%","N/A"
"45","Jimmy Graham",CHI,"vs. GB"," 7.6","F","2.7","-0.3","18% (3/16)","3%","Awful"
"46","Durham Smythe",MIA,"at JAC"," 6.8","F","2.7","+0.7","62% (10/16)","6%","Awful"
"47","Darrell Daniels",ARI,"at CLE"," 5.0","F","2.6","0.0","8% (1/12)","0%","N/A"
"48","Marcedes Lewis",GB,"at CHI"," 3.6","F","2.5","-0.4","29% (5/17)","2%","Awful"
"49","Foster Moreau",LV,"at DEN"," 5.2","F","2.5","-0.3","25% (4/16)","3%","Great"
"50","Stephen Anderson",LAC,"at BAL"," 7.6","F","2.5","+0.7","50% (5/10)","0%","Awful"
"51","Geoff Swaim",TEN,"vs. BUF"," 3.8","F","2.4","+0.1","33% (5/15)","2%","Awful"
"52","Josh Oliver",BAL,"vs. LAC"," 8.0","F","2.3","-0.3","40% (2/5)","3%","Awful"
"53","Darren Fells",DET,"vs. CIN"," 6.6","F","2.3","-0.9","18% (3/16)","0%","N/A"
"54","Drew Sample",CIN,"at DET"," 8.6","F","2.3","-1.0","31% (5/16)","2%","Awful"
