"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Davante Adams",GB,"at NO"," 6.6","A+","21.2","+2.8","57% (8/14)","25%","Good"
"2","Tyreek Hill",KC,"vs. CLE"," 4.2","A+","21.2","+3.1","60% (9/15)","25%","Good"
"3","Calvin Ridley",ATL,"vs. PHI"," 5.4","A+","20.6","-0.1","46% (7/15)","44%","Poor"
"4","DeAndre Hopkins",ARI,"at TEN"," 3.8","A+","19.8","-1.9","56% (9/16)","25%","Poor"
"5","Stefon Diggs",BUF,"vs. PIT"," 4.6","A+","19.7","+1.8","50% (8/16)","10%","Average"
"6","Justin Jefferson",MIN,"at CIN"," 5.0","A+","18.3","+2.5","56% (9/16)","13%","Average"
"7","A.J. Brown",TEN,"vs. ARI"," 8.0","A","18.3","+1.5","57% (8/14)","12%","Great"
"8","D.K. Metcalf",SEA,"at IND"," 7.0","A","18.0","0.0","43% (7/16)","19%","Average"
"9","Keenan Allen",LAC,"at WAS"," 4.0","A","17.8","-0.8","42% (6/14)","17%","Average"
"10","Terry McLaurin",WAS,"vs. LAC"," 7.4","A","17.7","-1.2","33% (5/15)","20%","Poor"
"11","Robert Woods",LAR,"vs. CHI"," 5.0","A","17.3","-1.1","37% (6/16)","13%","Good"
"12","Julio Jones",TEN,"vs. ARI"," 8.4","A","17.1","-1.2","33% (3/9)","0%","N/A"
"13","Chris Godwin",TB,"vs. DAL"," 7.6","A","16.7","+0.6","66% (8/12)","9%","Good"
"14","Allen Robinson II",CHI,"at LAR"," 6.6","A","16.5","-0.7","43% (7/16)","22%","Awful"
"15","CeeDee Lamb",DAL,"at TB"," 5.0","A","16.5","+1.8","56% (9/16)","11%","Average"
"16","Mike Evans",TB,"vs. DAL"," 8.2","A","16.0","+0.9","62% (10/16)","13%","Good"
"17","Tyler Lockett",SEA,"at IND"," 6.8","A","16.0","-0.5","31% (5/16)","16%","Average"
"18","Cooper Kupp",LAR,"vs. CHI"," 4.8","A","16.0","-2.8","26% (4/15)","12%","Awful"
"19","D.J. Moore",CAR,"vs. NYJ"," 7.0","A-","15.8","-0.6","53% (8/15)","18%","Awful"
"20","Diontae Johnson",PIT,"at BUF"," 9.0","A-","15.8","+0.3","60% (9/15)","14%","Average"
"21","Adam Thielen",MIN,"at CIN"," 5.6","A-","15.7","+0.3","46% (7/15)","20%","Good"
"22","Amari Cooper",DAL,"at TB"," 5.0","A-","15.6","-1.1","37% (6/16)","14%","Awful"
"23","Tee Higgins",CIN,"vs. MIN"," 5.2","B+","15.5","+1.0","50% (8/16)","14%","Average"
"24","Brandon Aiyuk",SF,"at DET"," 6.8","B+","15.4","+3.4","75% (9/12)","19%","Average"
"25","Robby Anderson",CAR,"vs. NYJ"," 7.2","B","15.2","-1.4","37% (6/16)","16%","Awful"
"26","Tyler Boyd",CIN,"vs. MIN"," 4.4","B","15.1","-1.1","40% (6/15)","14%","Awful"
"27","Odell Beckham Jr.",CLE,"at KC"," 7.0","B","14.8","-2.1","28% (2/7)","13%","Average"
"28","Deebo Samuel",SF,"at DET"," 7.4","B-","14.6","-1.4","28% (2/7)","4%","Average"
"29","Antonio Brown",TB,"vs. DAL"," 8.0","B","14.0","+2.4","62% (5/8)","9%","Good"
"30","Jerry Jeudy",DEN,"at NYG"," 6.8","C+","13.8","-0.6","37% (6/16)","11%","Poor"
