"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"73","Adam Shaheen",MIA,"at LV","-","F","1.7","+0.3","33% (5/15)","0%","N/A"
"74","Jack Stoll",PHI,"at DAL","-","F","1.7","-0.3","0% (0/2)","0%","N/A"
"75","Jacob Hollister",JAC,"vs. ARI","-","F","1.6","+0.9","35% (5/14)","0%","N/A"
"76","Hunter Long",MIA,"at LV","-","F","1.6","-1.3","0% (0/2)","0%","N/A"
"77","Stephen Anderson",LAC,"at KC","-","F","1.5","+0.6","40% (4/10)","0%","N/A"
"78","Jacob Harris",LAR,"vs. TB","-","F","1.4","-1.2","0% (0/2)","0%","N/A"
"79","Eric Tomlinson",BAL,"at DET","-","F","1.3","-0.8","0% (0/10)","0%","N/A"
"80","Tommy Tremble",CAR,"at HOU","-","F","1.3","-1.1","0% (0/2)","12%","Awful"
"81","Brycen Hopkins",LAR,"vs. TB","-","F","1.2","-1.5","0% (0/8)","0%","N/A"
"82","Demetrius Harris",ARI,"at JAC","-","F","1.1","-1.2","14% (2/14)","16%","Awful"
"83","Ben Ellefson",MIN,"vs. SEA","-","F","1.1","-0.5","12% (1/8)","0%","N/A"
"84","Tyler Mabry",SEA,"at MIN","-","F","1.0","-0.3","0% (0/1)","0%","N/A"
"85","Josh Hill",FA,"-","-","F","0.9","-1.1","8% (1/12)","0%","N/A"
"86","Garrett Griffin",NO,"at NE","-","F","0.7","-1.4","0% (0/4)","0%","N/A"
"87","Noah Gray",KC,"vs. LAC","-","F","0.7","-1.6","0% (0/2)","0%","N/A"
"88","Johnny Mundt",LAR,"vs. TB","-","F","0.7","-0.3","10% (1/10)","0%","N/A"
"89","Tommy Sweeney",BUF,"vs. WAS","-","F","0.7","-0.7","0% (0/6)","0%","N/A"
"90","Parker Hesse",ATL,"at NYG","-","F","0.7","-","-","0%","N/A"
"91","Charlie Woerner",SF,"vs. GB","-","F","0.6","-0.5","14% (2/14)","0%","N/A"
"92","Trevon Wesco",NYJ,"at DEN","-","F","0.6","-0.5","7% (1/14)","0%","N/A"
"93","Colin Thompson",CAR,"at HOU","-","F","0.6","-0.1","10% (1/10)","0%","N/A"
"94","Jesse James",CHI,"at CLE","-","F","0.5","-0.3","18% (3/16)","0%","N/A"
"95","John Bates",WAS,"at BUF","-","F","0.4","-1.5","0% (0/2)","0%","N/A"
