"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Travis Kelce",KC,"vs. LV"," 6.6","A+","17.7","-1.6","50% (8/16)","7%","Great"
"2","George Kittle",SF,"at CIN"," 6.8","A","17.1","+0.1","45% (5/11)","7%","Great"
"3","Mark Andrews",BAL,"at CLE"," 7.2","A","15.2","-1.0","35% (6/17)","13%","Average"
"4","Rob Gronkowski",TB,"vs. BUF"," 6.4","A-","13.3","+3.0","54% (6/11)","11%","Great"
"5","Dawson Knox",BUF,"at TB"," 7.0","B+","11.5","+3.0","64% (9/14)","10%","Great"
"6","Dalton Schultz",DAL,"at WAS"," 5.8","B","11.4","+1.1","50% (8/16)","7%","Good"
"7","Zach Ertz",ARI,"vs. LAR"," 4.6","B","11.0","+0.5","37% (6/16)","10%","Great"
"8","Kyle Pitts",ATL,"at CAR"," 4.0","B","10.7","-2.1","25% (3/12)","11%","Awful"
"9","Pat Freiermuth",PIT,"at MIN"," 3.2","B-","10.5","+2.0","66% (8/12)","13%","Good"
"10","Tyler Conklin",MIN,"vs. PIT"," 4.2","C+","10.1","+2.2","68% (11/16)","9%","Average"
"11","Noah Fant",DEN,"vs. DET"," 5.4","C","9.8","-0.8","46% (7/15)","9%","Average"
"12","Tyler Higbee",LAR,"at ARI"," 4.2","C","9.4","-0.7","37% (6/16)","10%","Awful"
"13","Ricky Seals-Jones",WAS,"vs. DAL"," 6.0","C-","9.4","0.0","36% (4/11)","15%","Awful"
"14","Foster Moreau",LV,"at KC"," 6.8","D+","9.2","+0.7","41% (7/17)","11%","Good"
"15","Gerald Everett",SEA,"at HOU"," 7.4","C-","8.9","-0.4","35% (5/14)","3%","Great"
"16","Cole Kmet",CHI,"at GB"," 8.6","D+","7.9","-0.9","43% (7/16)","6%","Awful"
"17","Jared Cook",LAC,"vs. NYG"," 3.4","D","7.7","-0.1","50% (8/16)","8%","Average"
"18","Evan Engram",NYG,"at LAC"," 9.4","D","7.6","-0.7","42% (6/14)","6%","Average"
"19","Austin Hooper",CLE,"vs. BAL"," 6.8","D","7.2","-0.2","46% (7/15)","7%","Poor"
"20","C.J. Uzomah",CIN,"vs. SF"," 4.8","D-","6.7","+1.4","33% (4/12)","6%","Great"
"21","James O'Shaughnessy",JAC,"at TEN"," 3.2","D-","6.6","-0.4","30% (3/10)","5%","Awful"
"22","Donald Parham Jr.",LAC,"vs. NYG"," 3.2","F","5.8","+0.8","37% (6/16)","7%","Good"
"23","Ryan Griffin",NYJ,"vs. NO"," 4.0","F","5.3","+0.3","31% (5/16)","4%","Great"
"24","Albert Okwuegbunam",DEN,"vs. DET"," 4.8","F","5.0","+0.1","33% (3/9)","4%","Poor"
"25","Cameron Brate",TB,"vs. BUF"," 4.8","F","4.8","-0.2","50% (8/16)","7%","Awful"
"26","Nick Vannett",NO,"at NYJ"," 8.6","F","4.8","+1.4","57% (4/7)","2%","Great"
"27","Geoff Swaim",TEN,"vs. JAC"," 6.4","F","4.7","+1.0","35% (5/14)","2%","Great"
"28","Brevin Jordan",HOU,"vs. SEA"," 6.6","F","4.7","+1.6","33% (2/6)","7%","Great"
"29","Josiah Deguara",GB,"vs. CHI"," 4.4","F","4.7","+0.1","25% (3/12)","3%","Average"
"30","Anthony Firkser",TEN,"vs. JAC"," 9.0","F","4.5","-2.3","7% (1/14)","2%","Awful"
"31","Jimmy Graham",CHI,"at GB"," 8.6","F","4.2","+1.4","40% (6/15)","9%","Average"
"32","Kyle Rudolph",NYG,"at LAC"," 8.8","F","4.0","+0.2","54% (6/11)","9%","Awful"
"33","T.J. Hockenson",DET,"at DEN"," 4.4","D-","3.9","-2.1","43% (7/16)","8%","Good"
"34","Brock Wright",DET,"at DEN"," 5.0","F","3.9","+1.9","50% (2/4)","2%","Great"
"35","Juwan Johnson",NO,"at NYJ"," 8.4","F","3.9","+0.2","40% (4/10)","4%","Great"
"36","Pharaoh Brown",HOU,"vs. SEA"," 6.6","F","3.8","-0.3","35% (5/14)","2%","Awful"
"37","Will Dissly",SEA,"at HOU"," 7.8","F","3.7","-0.3","37% (6/16)","3%","Average"
"38","Tommy Tremble",CAR,"vs. ATL"," 9.4","F","3.6","+0.2","33% (4/12)","5%","Good"
"39","John Bates",WAS,"vs. DAL"," 6.2","F","3.6","-0.8","18% (2/11)","1%","Awful"
"40","Ian Thomas",CAR,"vs. ATL"," 9.9","F","3.5","-0.8","37% (6/16)","3%","Awful"
"41","O.J. Howard",TB,"vs. BUF"," 6.0","F","3.5","-1.3","25% (3/12)","3%","Average"
"42","Hayden Hurst",ATL,"at CAR"," 4.6","F","3.5","-0.5","53% (7/13)","4%","Average"
"43","Stephen Anderson",LAC,"vs. NYG"," 3.4","F","3.3","+0.8","43% (7/16)","3%","Great"
"44","MyCole Pruitt",TEN,"vs. JAC"," 7.2","F","3.0","+0.3","37% (6/16)","4%","Great"
"45","Marcedes Lewis",GB,"vs. CHI"," 5.6","F","2.7","-1.0","25% (4/16)","2%","Awful"
"46","Zach Gentry",PIT,"at MIN"," 3.8","F","2.7","-0.2","30% (4/13)","5%","Awful"
"47","Blake Bell",KC,"vs. LV"," 7.2","F","2.3","-0.5","33% (5/15)","0%","Awful"
"48","Chris Herndon IV",MIN,"vs. PIT"," 4.2","F","2.3","+0.7","31% (5/16)","0%","Great"
"49","Chris Manhertz",JAC,"at TEN"," 3.0","F","2.2","-0.4","25% (4/16)","1%","Great"
"50","Garrett Griffin",NO,"at NYJ"," 8.6","F","2.2","-0.8","14% (2/14)","0%","Awful"
"51","Jesse James",CHI,"at GB"," 8.6","F","2.2","-0.3","13% (2/15)","4%","Great"
"52","Sean McKeon",DAL,"at WAS"," 6.2","F","2.1","0.0","28% (2/7)","0%","N/A"
"53","Shane Zylstra",DET,"at DEN","-","F","2.0","-","-","0%","N/A"
"54","Kenny Yeboah",NYJ,"vs. NO"," 3.8","F","1.9","-0.3","0% (0/4)","0%","N/A"
"55","Noah Gray",KC,"vs. LV"," 7.2","F","1.9","-0.5","16% (2/12)","5%","Average"
"56","Drew Sample",CIN,"vs. SF"," 4.8","F","1.8","-0.8","18% (3/16)","2%","Awful"
"57","Daniel Helm",LV,"at KC"," 7.2","F","1.8","-","-","0%","N/A"
"58","Dominique Dafney",GB,"vs. CHI"," 5.2","F","1.7","-0.5","11% (1/9)","0%","Awful"
