"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Cooper Kupp",LAR,"at ARI"," 6.4","A+","23.0","+2.1","46% (7/15)","19%","Average"
"2","Davante Adams",GB,"vs. CHI"," 8.0","A+","22.3","-1.1","33% (5/15)","14%","Poor"
"3","Justin Jefferson",MIN,"vs. PIT"," 5.4","A+","21.9","+0.8","56% (9/16)","20%","Average"
"4","Diontae Johnson",PIT,"at MIN"," 7.8","A+","19.8","+1.3","60% (9/15)","19%","Poor"
"5","Tyreek Hill",KC,"vs. LV"," 8.2","A+","19.4","-1.4","40% (6/15)","14%","Average"
"6","Stefon Diggs",BUF,"at TB"," 3.2","A+","18.4","+0.8","43% (7/16)","15%","Average"
"7","Chris Godwin",TB,"vs. BUF"," 4.2","A","18.2","+0.4","62% (10/16)","12%","Poor"
"8","CeeDee Lamb",DAL,"at WAS"," 7.0","A","17.4","+0.9","46% (7/15)","10%","Good"
"9","Mike Evans",TB,"vs. BUF"," 4.2","A","17.1","+0.8","43% (7/16)","11%","Good"
"10","Ja'Marr Chase",CIN,"vs. SF"," 8.2","A","16.7","+0.9","41% (5/12)","15%","Great"
"11","DeAndre Hopkins",ARI,"vs. LAR"," 5.8","A","16.4","-1.4","38% (5/13)","13%","Great"
"12","Terry McLaurin",WAS,"vs. DAL"," 6.6","A","16.3","-1.9","33% (5/15)","14%","Poor"
"13","Tee Higgins",CIN,"vs. SF"," 7.4","A","16.1","-0.1","42% (6/14)","19%","Poor"
"14","Tyler Lockett",SEA,"at HOU"," 7.0","A","16.0","-1.2","37% (6/16)","6%","Average"
"15","D.K. Metcalf",SEA,"at HOU"," 7.0","A","15.9","-2.8","25% (4/16)","9%","Great"
"16","Hunter Renfrow",LV,"at KC"," 5.2","A","15.9","-0.5","47% (8/17)","11%","Average"
"17","D.J. Moore",CAR,"vs. ATL"," 7.0","A-","15.9","-1.6","33% (5/15)","13%","Poor"
"18","Amari Cooper",DAL,"at WAS"," 7.0","A-","14.8","-2.4","42% (6/14)","11%","Average"
"19","Marquise Brown",BAL,"at CLE"," 5.8","A-","14.8","+0.5","56% (9/16)","18%","Average"
"20","Mike Williams",LAC,"vs. NYG"," 5.4","A-","14.6","+0.5","43% (7/16)","18%","Average"
"21","Darnell Mooney",CHI,"at GB"," 3.8","B+","14.6","+1.8","62% (10/16)","9%","Average"
"22","Brandin Cooks",HOU,"vs. SEA"," 3.2","B","14.3","-0.2","40% (6/15)","23%","Poor"
"23","Van Jefferson",LAR,"at ARI"," 6.6","B","14.3","+0.8","43% (7/16)","11%","Average"
"24","Brandon Aiyuk",SF,"at CIN"," 7.4","B","13.8","-0.9","46% (7/15)","6%","Good"
"25","Chase Claypool",PIT,"at MIN"," 7.4","B","13.0","-0.8","28% (4/14)","14%","Awful"
"26","Russell Gage",ATL,"at CAR"," 8.4","B-","12.9","+1.7","53% (7/13)","6%","Good"
"27","Jerry Jeudy",DEN,"vs. DET"," 5.2","C+","12.8","-0.5","40% (4/10)","7%","Awful"
"28","Cordarrelle Patterson",ATL,"at CAR"," 5.6","B","12.6","-","-","16%","Great"
"29","Jarvis Landry",CLE,"vs. BAL"," 6.2","B-","12.2","-1.7","45% (5/11)","8%","Poor"
"30","Deebo Samuel",SF,"at CIN"," 7.6","B+","11.9","+2.2","50% (6/12)","9%","Great"
"31","Odell Beckham Jr.",LAR,"at ARI"," 7.0","B-","11.6","-2.8","33% (3/9)","12%","Good"
"32","Michael Gallup",DAL,"at WAS"," 7.4","C+","11.5","+0.9","44% (4/9)","10%","Awful"
"33","Cole Beasley",BUF,"at TB"," 3.0","C+","11.5","-2.1","33% (5/15)","7%","Awful"
"34","K.J. Osborn",MIN,"vs. PIT"," 5.4","C+","11.4","+0.8","33% (4/12)","7%","Good"
"35","Tyler Boyd",CIN,"vs. SF"," 7.6","C+","10.9","-2.8","33% (5/15)","8%","Poor"
"36","Christian Kirk",ARI,"vs. LAR"," 6.0","C+","10.7","+0.9","60% (9/15)","8%","Average"
"37","Jamison Crowder",NYJ,"vs. NO"," 9.9","C+","10.5","+0.1","46% (6/13)","11%","Poor"
"38","Courtland Sutton",DEN,"vs. DET"," 5.4","C","10.5","-2.8","25% (3/12)","11%","Awful"
"39","Marquez Valdes-Scantling",GB,"vs. CHI"," 8.6","C","10.3","+1.0","41% (5/12)","7%","Poor"
"40","Emmanuel Sanders",BUF,"at TB"," 3.4","C","10.3","-0.6","31% (5/16)","10%","Average"
"41","Marvin Jones Jr.",JAC,"at TEN"," 8.0","C","10.2","-1.1","31% (5/16)","15%","Poor"
"42","Julio Jones",TEN,"vs. JAC"," 6.8","C","10.0","-3.5","16% (1/6)","5%","Awful"
"43","Amon-Ra St. Brown",DET,"at DEN"," 3.0","C","10.0","-0.6","33% (4/12)","9%","Awful"
"44","Tim Patrick",DEN,"vs. DET"," 4.6","C","10.0","-0.7","50% (8/16)","10%","Average"
"45","Josh Reynolds",DET,"at DEN"," 3.2","C","9.9","-1.0","38% (5/13)","11%","Average"
"46","Laviska Shenault Jr.",JAC,"at TEN"," 7.2","C","9.8","-1.1","25% (4/16)","8%","Awful"
"47","A.J. Green",ARI,"vs. LAR"," 6.2","C","9.6","+0.3","53% (8/15)","9%","Poor"
"48","Kenny Golladay",NYG,"at LAC"," 4.8","C-","9.6","-4.4","11% (1/9)","9%","Awful"
"49","Sterling Shepard",NYG,"at LAC"," 3.4","C-","9.5","+2.0","55% (5/9)","14%","Awful"
"50","Tre'Quan Smith",NO,"at NYJ"," 9.6","C-","9.2","-1.0","50% (5/10)","13%","Poor"
"51","Robby Anderson",CAR,"vs. ATL"," 7.2","C-","8.9","-3.8","18% (3/16)","7%","Average"
"52","Nick Westbrook-Ikhine",TEN,"vs. JAC"," 6.8","C-","8.3","+1.0","46% (7/15)","5%","Average"
"53","Marquez Callaway",NO,"at NYJ"," 9.6","C-","8.2","-0.7","40% (6/15)","11%","Good"
"54","Donovan Peoples-Jones",CLE,"vs. BAL"," 5.4","D+","8.1","+1.1","46% (6/13)","6%","Great"
"55","Jalen Guyton",LAC,"vs. NYG"," 5.6","C-","8.0","-0.4","25% (4/16)","5%","Awful"
"56","Rondale Moore",ARI,"vs. LAR"," 5.4","D","8.0","-1.0","33% (4/12)","7%","Awful"
"57","Rashod Bateman",BAL,"at CLE"," 5.0","D+","7.9","-2.4","25% (2/8)","4%","Awful"
"58","Allen Lazard",GB,"vs. CHI"," 8.4","D","7.7","-1.9","28% (4/14)","5%","Good"
"59","DeSean Jackson",LV,"at KC"," 5.4","D-","7.6","+0.3","28% (4/14)","1%","Great"
"60","Allen Robinson II",CHI,"at GB"," 3.6","D","7.4","-3.5","23% (3/13)","8%","Awful"
"61","DeAndre Carter",WAS,"vs. DAL"," 6.6","D-","7.0","+2.6","61% (8/13)","8%","Average"
"62","Gabriel Davis",BUF,"at TB"," 3.4","F","7.0","+0.8","50% (8/16)","8%","Average"
"63","Darius Slayton",NYG,"at LAC"," 3.8","F","6.9","-2.8","30% (4/13)","6%","Awful"
"64","Curtis Samuel",WAS,"vs. DAL"," 6.6","F","6.8","-0.6","37% (3/8)","2%","Awful"
"65","Laquon Treadwell",JAC,"at TEN"," 8.0","F","6.8","+1.1","46% (6/13)","5%","Awful"
"66","Bryan Edwards",LV,"at KC"," 5.4","F","6.8","-0.6","35% (6/17)","8%","Awful"
