"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Davante Adams",GB,"at SF"," 4.0","A+","21.1","+1.7","50% (7/14)","17%","Awful"
"2","Tyreek Hill",KC,"vs. LAC"," 8.4","A+","20.9","+3.0","60% (9/15)","30%","Average"
"3","DeAndre Hopkins",ARI,"at JAC"," 8.0","A+","20.3","-2.2","50% (8/16)","15%","Great"
"4","Stefon Diggs",BUF,"vs. WAS"," 4.0","A+","19.8","+0.6","37% (6/16)","27%","Awful"
"5","Tyler Lockett",SEA,"at MIN"," 8.2","A+","19.7","+0.8","37% (6/16)","37%","Great"
"6","D.K. Metcalf",SEA,"at MIN"," 8.2","A","19.1","-1.2","31% (5/16)","29%","Great"
"7","Calvin Ridley",ATL,"at NYG"," 6.4","A","18.9","-2.5","33% (5/15)","48%","Awful"
"8","Keenan Allen",LAC,"at KC"," 5.4","A","18.8","-0.4","42% (6/14)","22%","Awful"
"9","Cooper Kupp",LAR,"vs. TB"," 5.0","A","18.4","-0.4","40% (6/15)","35%","Great"
"10","Justin Jefferson",MIN,"vs. SEA"," 5.4","A","18.2","+2.4","62% (10/16)","35%","Good"
"11","CeeDee Lamb",DAL,"vs. PHI"," 9.0","A","18.1","+1.8","50% (8/16)","22%","Average"
"12","Amari Cooper",DAL,"vs. PHI"," 9.2","A","17.5","-0.5","43% (7/16)","30%","Good"
"13","A.J. Brown",TEN,"vs. IND"," 4.8","A","17.2","+1.0","53% (8/15)","29%","Good"
"14","D.J. Moore",CAR,"at HOU"," 4.8","A","17.0","-0.1","53% (8/15)","20%","Good"
"15","Allen Robinson II",CHI,"at CLE"," 5.2","A-","17.0","-0.5","43% (7/16)","29%","Average"
"16","Terry McLaurin",WAS,"at BUF"," 5.6","A-","16.6","-1.3","33% (5/15)","15%","Great"
"17","Chris Godwin",TB,"at LAR"," 3.8","A-","16.4","+1.4","76% (10/13)","16%","Great"
"18","Adam Thielen",MIN,"vs. SEA"," 5.8","A-","16.0","+0.8","46% (7/15)","44%","Great"
"19","Deebo Samuel",SF,"vs. GB"," 6.2","A-","15.6","+0.5","33% (3/9)","19%","Great"
"20","Robert Woods",LAR,"vs. TB"," 5.4","A-","15.5","-1.2","31% (5/16)","37%","Awful"
"21","Julio Jones",TEN,"vs. IND"," 5.8","B+","15.4","-0.6","33% (3/9)","22%","Awful"
"22","Mike Evans",TB,"at LAR"," 4.0","B+","15.4","+0.5","56% (9/16)","25%","Average"
"23","Mike Williams",LAC,"at KC"," 6.0","B+","15.3","+0.6","40% (6/15)","26%","Great"
"24","Courtland Sutton",DEN,"vs. NYJ"," 7.0","B+","15.0","+1.4","50% (1/2)","14%","Awful"
"25","Tee Higgins",CIN,"at PIT"," 4.6","B","15.0","+1.0","56% (9/16)","54%","Great"
"26","Sterling Shepard",NYG,"vs. ATL"," 8.6","B","14.9","+2.3","46% (6/13)","23%","Average"
"27","JuJu Smith-Schuster",PIT,"vs. CIN"," 9.2","B-","14.9","+0.2","62% (10/16)","3%","Awful"
"28","Marquise Brown",BAL,"at DET"," 4.4","B-","14.8","+0.1","50% (8/16)","53%","Great"
"29","Ja'Marr Chase",CIN,"at PIT"," 4.8","B-","14.8","+5.0","100% (2/2)","27%","Great"
"30","Brandin Cooks",HOU,"vs. CAR"," 5.0","B-","14.3","+2.2","46% (7/15)","20%","Poor"
"31","DeVonta Smith",PHI,"at DAL"," 7.0","C+","13.9","-0.9","50% (1/2)","32%","Average"
"32","Tyler Boyd",CIN,"at PIT"," 5.0","C+","13.6","-1.7","40% (6/15)","2%","Awful"
"33","Chase Claypool",PIT,"vs. CIN"," 8.8","C+","13.3","+1.2","43% (7/16)","28%","Awful"
"34","Robby Anderson",CAR,"at HOU"," 5.2","C+","12.9","-2.9","31% (5/16)","12%","Great"
"35","Marvin Jones Jr.",JAC,"vs. ARI"," 8.2","C+","12.9","+1.4","56% (9/16)","49%","Average"
"36","Diontae Johnson",PIT,"vs. CIN"," 9.2","B","12.9","0.0","66% (10/15)","46%","Poor"
"37","Kenny Golladay",NYG,"vs. ATL"," 7.0","C+","12.6","-3.0","28% (2/7)","27%","Awful"
"38","Rondale Moore",ARI,"at JAC"," 6.4","C","12.6","+8.4","100% (2/2)","25%","Poor"
"39","Michael Pittman Jr.",IND,"at TEN"," 5.0","C","12.6","-1.2","30% (4/13)","30%","Awful"
"40","Corey Davis",NYJ,"at DEN"," 8.4","C","12.4","+0.8","46% (7/15)","30%","Great"
"41","D.J. Chark Jr.",JAC,"vs. ARI"," 8.4","C","12.3","-1.1","30% (4/13)","19%","Good"
"42","Cole Beasley",BUF,"vs. WAS"," 4.4","C","12.1","+1.7","60% (9/15)","5%","Awful"
"43","Jakobi Meyers",NE,"vs. NO"," 6.4","C","12.1","-0.5","38% (5/13)","29%","Awful"
"44","Darnell Mooney",CHI,"at CLE"," 5.4","C","11.8","+0.6","37% (6/16)","44%","Awful"
"45","Tim Patrick",DEN,"vs. NYJ"," 7.0","C","11.7","+1.8","60% (9/15)","26%","Great"
"46","Jaylen Waddle",MIA,"at LV"," 6.6","C","11.2","+1.0","50% (1/2)","30%","Good"
"47","Laviska Shenault Jr.",JAC,"vs. ARI"," 7.6","C-","11.1","-0.7","42% (6/14)","2%","Awful"
"48","Christian Kirk",ARI,"at JAC"," 5.4","C-","11.1","+1.5","57% (8/14)","16%","Great"
"49","DeVante Parker",MIA,"at LV"," 7.4","C-","10.7","-2.4","35% (5/14)","15%","Awful"
"50","Sammy Watkins",BAL,"at DET"," 4.0","C-","10.6","-1.4","30% (3/10)","13%","Awful"
"51","Nelson Agholor",NE,"vs. NO"," 6.4","C-","10.4","+2.7","50% (8/16)","20%","Great"
"52","Jalen Reagor",PHI,"at DAL"," 6.6","D+","10.4","-0.7","45% (5/11)","9%","Great"
"53","Henry Ruggs III",LV,"vs. MIA"," 5.0","D+","10.3","-0.7","30% (4/13)","14%","Good"
"54","Emmanuel Sanders",BUF,"vs. WAS"," 4.0","D+","9.8","+0.7","50% (7/14)","19%","Awful"
"55","Will Fuller V",MIA,"at LV"," 6.4","D","9.8","+3.5","66% (6/9)","0%","N/A"
"56","Mecole Hardman",KC,"vs. LAC"," 8.6","D","9.8","+0.2","43% (7/16)","10%","Awful"
"57","Bryan Edwards",LV,"vs. MIA"," 4.4","D","9.7","-0.1","25% (3/12)","9%","Awful"
"58","Darius Slayton",NYG,"vs. ATL"," 6.6","D-","9.6","-3.1","31% (5/16)","14%","Great"
"59","Zach Pascal",IND,"at TEN"," 5.2","D","9.5","+1.8","50% (8/16)","10%","Great"
"60","K.J. Osborn",MIN,"vs. SEA"," 5.4","D","9.3","+7.1","66% (2/3)","14%","Great"
"61","Marquez Callaway",NO,"at NE"," 8.2","D","9.1","-1.3","36% (4/11)","7%","Awful"
"62","Odell Beckham Jr.",CLE,"vs. CHI","-","D+","9.1","-1.8","20% (1/5)","0%","N/A"
"63","Hunter Renfrow",LV,"vs. MIA"," 4.0","D","8.9","-0.6","31% (5/16)","19%","Awful"
"64","Brandon Aiyuk",SF,"vs. GB"," 7.0","F","8.9","+2.2","69% (9/13)","7%","Awful"
"65","Quintez Cephus",DET,"vs. BAL"," 5.6","D-","8.8","+1.3","38% (5/13)","36%","Average"
"66","Elijah Moore",NYJ,"at DEN"," 9.0","D-","8.6","-4.2","50% (1/2)","28%","Awful"
"67","Terrace Marshall Jr.",CAR,"at HOU"," 4.8","F","8.4","-3.0","0% (0/2)","25%","Awful"
"68","Marquez Valdes-Scantling",GB,"at SF"," 4.2","F","8.3","-0.8","25% (4/16)","24%","Awful"
"69","Van Jefferson",LAR,"vs. TB"," 5.0","F","7.7","-0.9","31% (5/16)","7%","Great"
"70","A.J. Green",ARI,"at JAC"," 6.2","F","7.7","-1.8","43% (7/16)","21%","Poor"
"71","KJ Hamler",DEN,"vs. NYJ"," 7.2","F","7.7","-0.4","35% (5/14)","10%","Awful"
"72","Dyami Brown",WAS,"at BUF"," 5.0","F","7.6","-2.1","0% (0/2)","22%","Awful"
"73","Quez Watkins",PHI,"at DAL"," 7.0","F","7.5","+2.3","57% (4/7)","4%","Awful"
"74","Gabriel Davis",BUF,"vs. WAS"," 4.2","F","7.3","+1.8","56% (9/16)","22%","Good"
"75","Cedrick Wilson Jr.",DAL,"vs. PHI"," 9.2","F","7.2","+0.3","25% (4/16)","0%","Awful"
"76","Amon-Ra St. Brown",DET,"vs. BAL"," 5.6","F","7.2","-2.8","0% (0/2)","9%","Awful"
"77","Adam Humphries",WAS,"at BUF"," 5.4","F","7.1","-1.5","28% (2/7)","10%","Awful"
"78","Donovan Peoples-Jones",CLE,"vs. CHI"," 6.0","F","7.1","-0.6","25% (3/12)","1%","Awful"
"79","Antonio Brown",TB,"at LAR"," 3.8","D","6.8","+2.2","60% (6/10)","11%","Average"
"80","Anthony Schwartz",CLE,"vs. CHI"," 5.4","F","6.7","+0.7","50% (1/2)","25%","Awful"
"81","Braxton Berrios",NYJ,"at DEN"," 8.6","F","6.6","+0.7","43% (7/16)","9%","Awful"
"82","Demarcus Robinson",KC,"vs. LAC"," 8.4","F","6.5","+0.9","56% (9/16)","10%","Great"
"83","Chris Conley",HOU,"vs. CAR"," 5.0","F","6.4","-0.4","40% (6/15)","1%","Awful"
