"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Davante Adams",GB,"at CIN"," 7.6","A+","22.9","+1.5","50% (8/16)","27%","Awful"
"2","Tyreek Hill",KC,"vs. BUF"," 6.6","A+","21.4","+3.6","53% (8/15)","15%","Great"
"3","Stefon Diggs",BUF,"at KC"," 7.6","A+","20.2","+0.2","37% (6/16)","23%","Awful"
"4","Cooper Kupp",LAR,"at SEA"," 8.4","A+","19.6","-0.9","33% (5/15)","40%","Average"
"5","Justin Jefferson",MIN,"vs. DET"," 5.6","A+","19.1","+1.7","62% (10/16)","27%","Great"
"6","D.J. Moore",CAR,"vs. PHI"," 5.8","A+","19.0","+1.8","66% (10/15)","27%","Great"
"7","D.K. Metcalf",SEA,"vs. LAR"," 7.2","A","18.0","-1.1","31% (5/16)","39%","Great"
"8","Keenan Allen",LAC,"vs. CLE"," 5.6","A","17.8","-1.5","35% (5/14)","17%","Poor"
"9","Terry McLaurin",WAS,"vs. NO"," 6.6","A","17.5","-0.9","33% (5/15)","35%","Good"
"10","Deebo Samuel",SF,"at ARI"," 5.8","A","17.4","+1.5","40% (4/10)","16%","Great"
"11","DeAndre Hopkins",ARI,"vs. SF"," 7.8","A","17.2","-2.7","43% (7/16)","18%","Great"
"12","CeeDee Lamb",DAL,"vs. NYG"," 6.2","A","16.9","-0.2","37% (6/16)","15%","Poor"
"13","Tyler Lockett",SEA,"vs. LAR"," 8.0","A","16.9","-1.1","31% (5/16)","23%","Great"
"14","Chris Godwin",TB,"vs. MIA"," 8.8","A","16.6","+0.8","71% (10/14)","15%","Average"
"15","Diontae Johnson",PIT,"vs. DEN"," 4.0","A","16.2","+1.2","73% (11/15)","34%","Average"
"16","Adam Thielen",MIN,"vs. DET"," 6.2","A","16.2","-0.2","40% (6/15)","36%","Great"
"17","Ja'Marr Chase",CIN,"vs. GB"," 4.8","A-","16.1","+3.7","75% (3/4)","24%","Great"
"18","Amari Cooper",DAL,"vs. NYG"," 6.4","A-","16.1","-1.9","43% (7/16)","21%","Good"
"19","Mike Williams",LAC,"vs. CLE"," 6.0","A-","15.9","+1.3","43% (7/16)","30%","Good"
"20","Mike Evans",TB,"vs. MIA"," 9.2","A-","15.3","-0.1","50% (8/16)","19%","Poor"
"21","Marquise Brown",BAL,"vs. IND"," 6.4","B+","15.3","+0.7","56% (9/16)","29%","Good"
"22","Antonio Brown",TB,"vs. MIA"," 8.2","B+","15.2","+2.1","63% (7/11)","11%","Poor"
"23","Robert Woods",LAR,"at SEA"," 7.6","B+","15.0","-1.6","31% (5/16)","23%","Poor"
"24","Tyler Boyd",CIN,"vs. GB"," 4.8","B","14.9","-1.9","33% (5/15)","14%","Great"
"25","Courtland Sutton",DEN,"at PIT"," 5.0","B","14.8","-2.6","25% (1/4)","16%","Awful"
"26","Corey Davis",NYJ,"at ATL"," 8.0","B","14.6","+1.1","50% (8/16)","10%","Great"
"27","Marvin Jones Jr.",JAC,"vs. TEN"," 6.4","B-","14.5","+1.5","56% (9/16)","29%","Average"
"28","Brandin Cooks",HOU,"vs. NE"," 4.4","B-","14.5","+3.1","53% (8/15)","27%","Poor"
"29","Allen Robinson II",CHI,"at LV"," 5.4","C+","14.3","-2.2","31% (5/16)","26%","Average"
"30","Jakobi Meyers",NE,"at HOU"," 5.4","B-","14.0","0.0","50% (7/14)","22%","Awful"
"31","DeVonta Smith",PHI,"at CAR"," 8.4","C+","13.9","-1.2","50% (2/4)","17%","Poor"
"32","Odell Beckham Jr.",CLE,"at LAC"," 4.4","C+","13.8","-7.1","20% (1/5)","37%","Awful"
"33","Emmanuel Sanders",BUF,"at KC"," 7.0","C+","13.7","+1.3","50% (7/14)","13%","Good"
"34","Laviska Shenault Jr.",JAC,"vs. TEN"," 5.8","C+","13.5","-0.3","42% (6/14)","5%","Awful"
"35","Kenny Golladay",NYG,"at DAL"," 6.2","C+","13.4","-3.1","14% (1/7)","15%","Awful"
"36","Michael Pittman Jr.",IND,"at BAL"," 3.6","C","13.4","-1.2","28% (4/14)","27%","Awful"
"37","Tee Higgins",CIN,"vs. GB"," 4.8","C+","12.7","0.0","50% (7/14)","46%","Great"
"38","Cole Beasley",BUF,"at KC"," 7.6","C","12.5","+0.9","53% (8/15)","10%","Awful"
"39","DeVante Parker",MIA,"at TB"," 5.6","C","12.5","-2.2","35% (5/14)","24%","Poor"
"40","Jaylen Waddle",MIA,"at TB"," 6.4","C","12.2","+0.3","50% (2/4)","13%","Average"
"41","Darnell Mooney",CHI,"at LV"," 5.6","C","11.8","+0.6","37% (6/16)","40%","Awful"
"42","Robby Anderson",CAR,"vs. PHI"," 4.8","C","11.8","-3.7","25% (4/16)","11%","Great"
"43","Hunter Renfrow",LV,"vs. CHI"," 8.2","C","11.6","-0.4","37% (6/16)","14%","Good"
"44","Jamison Crowder",NYJ,"at ATL"," 8.4","C","11.5","+0.8","54% (6/11)","53%","Average"
"45","JuJu Smith-Schuster",PIT,"vs. DEN"," 3.8","C","11.5","-0.8","52% (9/17)","5%","Awful"
"46","Henry Ruggs III",LV,"vs. CHI"," 7.4","C-","11.2","-0.7","33% (5/15)","10%","Average"
"47","Christian Kirk",ARI,"vs. SF"," 5.0","C-","11.0","+1.3","53% (8/15)","15%","Good"
"48","Tim Patrick",DEN,"at PIT"," 5.8","C-","10.9","+0.3","53% (8/15)","18%","Average"
"49","A.J. Green",ARI,"vs. SF"," 3.6","C-","10.8","-0.1","56% (9/16)","17%","Average"
"50","Van Jefferson",LAR,"at SEA"," 8.2","C-","10.8","+0.3","37% (6/16)","9%","Great"
"51","Rondale Moore",ARI,"vs. SF"," 6.0","D+","10.6","+1.3","50% (2/4)","16%","Poor"
"52","Sammy Watkins",BAL,"vs. IND"," 8.6","D+","10.4","-1.3","30% (3/10)","15%","Awful"
"53","Brandon Aiyuk",SF,"at ARI"," 6.0","D+","10.2","+1.0","61% (8/13)","13%","Great"
"54","Nelson Agholor",NE,"at HOU"," 5.2","D","9.8","+2.0","43% (7/16)","20%","Average"
"55","A.J. Brown",TEN,"at JAC"," 4.8","C","9.7","0.0","50% (8/16)","10%","Average"
"56","K.J. Osborn",MIN,"vs. DET"," 5.4","D","9.4","+3.2","40% (2/5)","7%","Great"
"57","Randall Cobb",GB,"at CIN"," 7.2","D","9.3","+1.2","50% (5/10)","12%","Good"
"58","Curtis Samuel",WAS,"vs. NO"," 6.6","D","9.2","+3.5","66% (8/12)","1%","Awful"
"59","Kadarius Toney",NYG,"at DAL"," 6.8","D","9.1","+0.6","50% (2/4)","3%","Awful"
"60","Marquez Callaway",NO,"at WAS"," 6.8","D","9.0","-0.7","45% (5/11)","7%","Great"
"61","Zach Pascal",IND,"at BAL"," 4.0","D-","9.0","+1.5","43% (7/16)","26%","Good"
"62","Mecole Hardman",KC,"vs. BUF"," 5.6","D-","9.0","-0.7","37% (6/16)","11%","Poor"
"63","Jalen Reagor",PHI,"at CAR"," 8.6","F","9.0","-1.0","38% (5/13)","6%","Great"
"64","Quintez Cephus",DET,"at MIN"," 6.0","F","8.9","+1.4","46% (6/13)","20%","Average"
"65","Kalif Raymond",DET,"at MIN"," 6.4","F","8.9","-0.8","26% (4/15)","18%","Average"
"66","Bryan Edwards",LV,"vs. CHI"," 8.4","F","8.5","-0.2","23% (3/13)","8%","Awful"
"67","Olamide Zaccheaus",ATL,"vs. NYJ"," 3.8","F","8.4","-1.2","27% (3/11)","14%","Average"
"68","Terrace Marshall Jr.",CAR,"vs. PHI"," 3.8","F","8.3","-2.8","25% (1/4)","21%","Awful"
"69","Deonte Harris",NO,"at WAS"," 7.4","F","8.3","+0.1","45% (5/11)","4%","Great"
"70","Kendrick Bourne",NE,"at HOU"," 5.2","F","8.2","+1.9","60% (9/15)","4%","Great"
"71","Allen Lazard",GB,"at CIN"," 7.4","F","8.2","-2.7","18% (2/11)","4%","Awful"
"72","Chester Rogers",TEN,"at JAC"," 3.6","F","8.2","+2.3","75% (3/4)","5%","Great"
"73","Quez Watkins",PHI,"at CAR"," 8.4","F","8.0","+1.8","55% (5/9)","4%","Awful"
"74","Freddie Swain",SEA,"vs. LAR"," 8.2","F","7.9","-0.1","25% (4/16)","9%","Great"
"75","Amon-Ra St. Brown",DET,"at MIN"," 5.8","F","7.7","-1.4","25% (1/4)","16%","Awful"
"76","Cedrick Wilson Jr.",DAL,"vs. NYG"," 6.6","F","7.5","-0.7","25% (4/16)","1%","Great"
"77","Josh Reynolds",TEN,"at JAC"," 4.8","F","7.4","+0.2","46% (7/15)","25%","Awful"
"78","Nick Westbrook-Ikhine",TEN,"at JAC"," 4.0","F","7.4","0.0","28% (4/14)","14%","Awful"
"79","DeSean Jackson",LAR,"at SEA"," 7.8","F","7.3","+1.1","28% (2/7)","6%","Great"
"80","Chase Claypool",PIT,"vs. DEN"," 4.0","F","7.1","+1.5","50% (8/16)","17%","Awful"
"81","Cordarrelle Patterson",ATL,"vs. NYJ"," 3.8","D","7.1","-","-","10%","Great"
"82","Rashard Higgins",CLE,"at LAC"," 5.6","F","6.9","+2.4","60% (9/15)","8%","Awful"
"83","Adam Humphries",WAS,"vs. NO"," 6.4","F","6.9","-1.9","25% (2/8)","4%","Awful"
"84","Gabriel Davis",BUF,"at KC"," 7.8","F","6.8","+0.6","43% (7/16)","9%","Average"
"85","James Washington",PIT,"vs. DEN"," 3.4","F","6.8","-0.1","29% (5/17)","9%","Awful"
"86","Parris Campbell",IND,"at BAL"," 3.2","F","6.8","-3.9","0% (0/5)","5%","Awful"
"87","John Ross",NYG,"at DAL"," 6.0","F","6.6","+6.6","50% (1/2)","5%","Great"
"88","Keelan Cole Sr.",NYJ,"at ATL"," 8.4","F","6.4","-0.1","40% (6/15)","3%","Awful"
"89","Jalen Guyton",LAC,"vs. CLE"," 5.4","F","6.3","-0.6","31% (5/16)","7%","Awful"
"90","Demarcus Robinson",KC,"vs. BUF"," 6.4","F","6.1","+1.0","56% (9/16)","4%","Great"
"91","Chris Conley",HOU,"vs. NE"," 5.0","F","6.1","-1.0","33% (5/15)","4%","Awful"
"92","Mohamed Sanu Sr.",SF,"at ARI"," 6.2","F","6.0","+0.3","45% (5/11)","8%","Awful"
"93","Byron Pringle",KC,"vs. BUF"," 6.4","F","5.9","+2.0","63% (7/11)","3%","Great"
"94","Devin Duvernay",BAL,"vs. IND"," 7.4","F","5.7","-0.6","37% (6/16)","18%","Average"
"95","Donovan Peoples-Jones",CLE,"at LAC"," 4.4","F","5.7","-0.7","30% (4/13)","3%","Awful"
"96","Braxton Berrios",NYJ,"at ATL"," 9.4","F","5.5","+0.3","37% (6/16)","2%","Awful"
"97","Albert Wilson",MIA,"at TB"," 6.0","F","5.1","-2.2","50% (1/2)","7%","Awful"
"98","Trinity Benson",DET,"at MIN"," 6.2","F","4.9","-1.5","25% (1/4)","8%","Awful"
"99","Kenny Stills",NO,"at WAS"," 6.2","F","4.8","-3.1","0% (0/8)","11%","Awful"
"100","Tyler Johnson",TB,"vs. MIA"," 8.8","F","4.4","+1.0","50% (7/14)","5%","Awful"
"101","Elijah Moore",NYJ,"at ATL"," 8.4","F","4.3","-3.9","33% (1/3)","8%","Awful"
"102","Anthony Schwartz",CLE,"at LAC"," 4.4","F","4.1","-1.5","25% (1/4)","8%","Awful"
"103","Tavon Austin",JAC,"vs. TEN"," 6.2","F","4.1","-0.8","25% (1/4)","1%","Awful"
