"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Davante Adams",GB,"vs. WAS"," 6.6","A+","22.7","+2.2","52% (9/17)","23%","Awful"
"2","Tyreek Hill",KC,"at TEN"," 7.0","A+","22.6","+4.0","53% (8/15)","16%","Good"
"3","Cooper Kupp",LAR,"vs. DET"," 4.4","A+","21.2","+0.7","40% (6/15)","28%","Average"
"4","DeAndre Hopkins",ARI,"vs. HOU"," 6.6","A+","18.8","-1.9","50% (8/16)","14%","Great"
"5","D.J. Moore",CAR,"at NYG"," 6.4","A+","18.4","+0.3","53% (8/15)","14%","Average"
"6","Deebo Samuel",SF,"vs. IND"," 7.6","A","18.3","+1.8","33% (3/9)","12%","Great"
"7","Calvin Ridley",ATL,"at MIA"," 9.6","A","18.3","-2.2","23% (3/13)","26%","Awful"
"8","Ja'Marr Chase",CIN,"at BAL"," 3.6","A","17.2","+4.1","66% (4/6)","17%","Great"
"9","Terry McLaurin",WAS,"at GB"," 7.0","A","16.9","-1.3","33% (5/15)","20%","Poor"
"10","A.J. Brown",TEN,"vs. KC"," 7.6","A","16.6","-1.4","43% (7/16)","10%","Awful"
"11","Chris Godwin",TB,"vs. CHI"," 8.8","A","16.3","+0.4","66% (10/15)","13%","Poor"
"12","Robert Woods",LAR,"vs. DET"," 3.8","A","16.0","-1.2","31% (5/16)","14%","Average"
"13","Mike Evans",TB,"vs. CHI"," 8.8","A","15.6","+0.9","56% (9/16)","11%","Good"
"14","Brandin Cooks",HOU,"at ARI"," 6.0","A","15.5","+0.9","40% (6/15)","19%","Awful"
"15","Marquise Brown",BAL,"vs. CIN"," 7.4","A","15.4","+1.3","56% (9/16)","18%","Good"
"16","D.K. Metcalf",SEA,"vs. NO"," 7.0","A","15.2","-1.3","29% (5/17)","17%","Great"
"17","Courtland Sutton",DEN,"at CLE"," 4.8","A-","15.1","+1.2","50% (3/6)","12%","Awful"
"18","Sterling Shepard",NYG,"vs. CAR"," 7.2","A-","15.0","+2.1","50% (7/14)","11%","Poor"
"19","Jaylen Waddle",MIA,"vs. ATL"," 8.4","A-","14.9","+1.3","50% (3/6)","10%","Great"
"20","DeVonta Smith",PHI,"at LV"," 6.6","A-","14.7","-2.2","33% (2/6)","13%","Awful"
"21","Tee Higgins",CIN,"at BAL"," 3.0","B","14.4","-0.9","42% (6/14)","13%","Great"
"22","Jakobi Meyers",NE,"vs. NYJ"," 5.0","B","13.7","-0.4","43% (7/16)","11%","Awful"
"23","Tyler Lockett",SEA,"vs. NO"," 8.0","B","13.6","-1.3","29% (5/17)","11%","Great"
"24","Michael Pittman Jr.",IND,"at SF"," 5.8","B","13.4","-1.1","31% (5/16)","16%","Awful"
"25","Allen Robinson II",CHI,"at TB"," 5.4","B-","13.2","-2.4","25% (4/16)","10%","Awful"
"26","Darnell Mooney",CHI,"at TB"," 5.2","B-","12.1","+1.0","43% (7/16)","13%","Awful"
"27","Corey Davis",NYJ,"at NE"," 4.0","C+","11.9","+1.2","50% (8/16)","12%","Great"
"28","Tyler Boyd",CIN,"at BAL"," 3.4","C+","11.9","-2.5","33% (5/15)","5%","Great"
"29","Hunter Renfrow",LV,"vs. PHI"," 6.4","C+","11.7","-0.3","35% (6/17)","8%","Average"
"30","Tim Patrick",DEN,"at CLE"," 4.6","C+","11.6","+0.3","56% (9/16)","10%","Average"
"31","Christian Kirk",ARI,"vs. HOU"," 6.8","C+","11.5","+0.8","53% (8/15)","8%","Good"
"32","Henry Ruggs III",LV,"vs. PHI"," 7.0","C+","11.3","-1.0","31% (5/16)","8%","Average"
"33","Robby Anderson",CAR,"at NYG"," 6.2","C+","11.0","-3.9","18% (3/16)","10%","Average"
"34","Mecole Hardman",KC,"at TEN"," 7.4","C+","11.0","0.0","43% (7/16)","9%","Awful"
"35","Rondale Moore",ARI,"vs. HOU"," 6.4","C","10.9","+1.1","50% (3/6)","11%","Awful"
"36","Marquez Callaway",NO,"at SEA"," 5.6","C","10.8","+0.3","45% (5/11)","9%","Great"
"37","A.J. Green",ARI,"vs. HOU"," 6.4","C","10.7","0.0","56% (9/16)","11%","Average"
"38","DeVante Parker",MIA,"vs. ATL"," 8.0","C","10.7","-1.8","41% (5/12)","15%","Awful"
"39","Jarvis Landry",CLE,"vs. DEN"," 5.2","C","10.7","-0.1","45% (5/11)","6%","Good"
"40","Amon-Ra St. Brown",DET,"at LAR"," 3.6","C","10.3","-0.7","33% (2/6)","13%","Awful"
"41","Jamison Crowder",NYJ,"at NE"," 2.8","C","10.1","+0.3","50% (5/10)","27%","Poor"
"42","Rashod Bateman",BAL,"vs. CIN"," 7.4","C","9.8","-0.5","0% (0/1)","1%","Awful"
"43","Brandon Aiyuk",SF,"vs. IND"," 5.8","C","9.8","+0.9","58% (7/12)","5%","Great"
"44","Van Jefferson",LAR,"vs. DET"," 4.0","C","9.8","0.0","37% (6/16)","5%","Great"
"45","Odell Beckham Jr.",CLE,"vs. DEN"," 5.4","C","9.6","-5.8","40% (2/5)","11%","Awful"
"46","Nelson Agholor",NE,"vs. NYJ"," 5.4","C-","9.6","+0.8","35% (6/17)","12%","Awful"
"47","Quez Watkins",PHI,"at LV"," 7.0","C-","9.2","+2.5","77% (7/9)","6%","Awful"
"48","Bryan Edwards",LV,"vs. PHI"," 7.4","C-","9.2","-0.2","26% (4/15)","9%","Awful"
"49","Kalif Raymond",DET,"at LAR"," 4.2","C-","9.2","-1.2","20% (3/15)","12%","Average"
"50","Zach Pascal",IND,"at SF"," 5.8","C-","9.1","+1.0","37% (6/16)","13%","Good"
"51","Kendrick Bourne",NE,"vs. NYJ"," 4.6","D+","8.8","+2.1","53% (8/15)","4%","Great"
"52","Randall Cobb",GB,"vs. WAS"," 5.4","D","8.7","-0.2","30% (3/10)","11%","Average"
"53","Jalen Reagor",PHI,"at LV"," 7.4","D","8.7","-1.6","33% (5/15)","4%","Great"
"54","T.Y. Hilton",IND,"at SF"," 5.8","C-","8.3","+2.4","40% (4/10)","2%","Awful"
"55","Russell Gage",ATL,"at MIA"," 9.4","D","8.2","+1.0","50% (6/12)","3%","Awful"
"56","Allen Lazard",GB,"vs. WAS"," 5.6","D","8.0","-2.4","23% (3/13)","6%","Poor"
"57","Cordarrelle Patterson",ATL,"at MIA"," 9.4","C","8.0","-","-","16%","Great"
"58","Donovan Peoples-Jones",CLE,"vs. DEN"," 5.2","D-","7.9","+1.2","42% (6/14)","3%","Great"
"59","DeSean Jackson",LAR,"vs. DET"," 5.2","F","7.9","+0.8","33% (3/9)","3%","Great"
"60","Nico Collins",HOU,"at ARI"," 6.0","D-","7.8","-1.4","33% (1/3)","3%","Awful"
"61","Elijah Moore",NYJ,"at NE"," 4.0","F","7.5","-4.4","25% (1/4)","7%","Awful"
"62","Demarcus Robinson",KC,"at TEN"," 7.2","F","7.2","+1.3","56% (9/16)","5%","Great"
"63","Adam Humphries",WAS,"at GB"," 8.6","F","7.2","-2.9","22% (2/9)","3%","Awful"
"64","Julio Jones",TEN,"vs. KC"," 7.6","C-","6.7","-2.6","22% (2/9)","6%","Awful"
"65","Byron Pringle",KC,"at TEN"," 7.8","F","6.5","+2.3","63% (7/11)","5%","Great"
"66","Deonte Harris",NO,"at SEA"," 5.6","F","6.3","+1.0","54% (6/11)","3%","Great"
"67","Dyami Brown",WAS,"at GB"," 7.6","F","6.0","-2.6","20% (1/5)","7%","Awful"
"68","Freddie Swain",SEA,"vs. NO"," 7.8","F","6.0","-0.5","23% (4/17)","4%","Great"
"69","Albert Wilson",MIA,"vs. ATL"," 8.2","F","6.0","-3.2","25% (1/4)","3%","Awful"
"70","Rashard Higgins",CLE,"vs. DEN"," 5.8","F","5.9","+1.2","53% (8/15)","4%","Average"
"71","Devin Duvernay",BAL,"vs. CIN"," 7.2","F","5.8","-0.7","31% (5/16)","7%","Average"
"72","Chris Conley",HOU,"at ARI"," 6.0","F","5.8","-0.6","33% (5/15)","6%","Good"
"73","John Ross",NYG,"vs. CAR"," 7.0","F","5.8","+1.1","25% (1/4)","7%","Good"
"74","KhaDarel Hodge",DET,"at LAR"," 4.2","F","5.8","-0.4","33% (4/12)","7%","Awful"
"75","Darius Slayton",NYG,"vs. CAR"," 7.0","F","5.7","-3.7","30% (4/13)","5%","Great"
"76","Chris Moore",HOU,"at ARI"," 6.0","F","5.5","-0.8","0% (0/7)","6%","Great"
"77","Mack Hollins",MIA,"vs. ATL"," 8.2","F","5.4","-0.1","33% (5/15)","6%","Awful"
"78","Marquise Goodwin",CHI,"at TB"," 5.4","F","5.3","-1.5","16% (1/6)","3%","Awful"
"79","Kenny Stills",NO,"at SEA","-","F","5.0","-2.2","0% (0/7)","7%","Awful"
"80","Kendall Hinton",DEN,"at CLE"," 3.8","F","5.0","+1.0","50% (3/6)","7%","Poor"
"81","Olamide Zaccheaus",ATL,"at MIA"," 9.4","F","5.0","-0.8","30% (3/10)","9%","Average"
"82","DeAndre Carter",WAS,"at GB"," 7.6","F","5.0","+1.1","30% (3/10)","5%","Awful"
"83","Keelan Cole Sr.",NYJ,"at NE","-","F","4.9","-1.0","35% (5/14)","3%","Awful"
"84","Josh Reynolds",TEN,"vs. KC"," 7.4","F","4.8","-0.7","35% (5/14)","11%","Awful"
"85","Mohamed Sanu Sr.",SF,"vs. IND","-","F","4.8","+0.2","41% (5/12)","3%","Awful"
"86","Tyler Johnson",TB,"vs. CHI"," 8.8","F","4.7","+0.5","42% (6/14)","4%","Awful"
"87","Marcus Johnson",TEN,"vs. KC"," 7.4","F","4.7","-1.2","14% (2/14)","1%","Awful"
"88","Dante Pettis",NYG,"vs. CAR","-","F","4.5","+0.6","25% (2/8)","5%","Awful"
"89","Nick Westbrook-Ikhine",TEN,"vs. KC","-","F","4.5","+0.2","30% (4/13)","9%","Awful"
"90","Josh Gordon",KC,"at TEN"," 7.4","F","4.4","-","-","0%","Awful"
"91","N'Keal Harry",NE,"vs. NYJ"," 5.2","F","4.4","-2.4","25% (3/12)","1%","Awful"
"92","Collin Johnson",NYG,"vs. CAR"," 7.0","F","4.3","+0.8","41% (5/12)","4%","Awful"
"93","Anthony Schwartz",CLE,"vs. DEN"," 5.2","F","4.2","-1.5","16% (1/6)","3%","Awful"
"94","Preston Williams",MIA,"vs. ATL"," 8.2","F","4.2","+0.8","50% (2/4)","2%","Awful"
"95","Auden Tate",CIN,"at BAL"," 3.2","F","4.2","-0.7","25% (3/12)","5%","Great"
"96","Damiere Byrd",CHI,"at TB"," 5.4","F","4.2","-1.9","17% (3/17)","0%","Awful"
"97","Tajae Sharpe",ATL,"at MIA"," 9.6","F","4.1","-0.6","28% (2/7)","1%","Awful"
"98","Greg Ward",PHI,"at LV"," 6.4","F","3.7","+0.7","37% (6/16)","12%","Great"
"99","James Proche II",BAL,"vs. CIN"," 7.6","F","3.7","+0.3","18% (2/11)","1%","Awful"
"100","Zay Jones",LV,"vs. PHI"," 6.6","F","3.6","-0.3","29% (5/17)","2%","Great"
"101","Equanimeous St. Brown",GB,"vs. WAS"," 6.6","F","3.5","-0.7","7% (1/14)","0%","Awful"
"102","Braxton Berrios",NYJ,"at NE","-","F","3.3","+0.3","40% (6/15)","3%","Awful"
"103","Demetric Felton",CLE,"vs. DEN"," 4.0","F","3.2","-","-","2%","Great"
"104","Denzel Mims",NYJ,"at NE","-","F","3.2","-1.6","33% (4/12)","6%","Awful"
"105","Chris Hogan",NO,"at SEA"," 5.6","F","3.1","-1.7","16% (1/6)","3%","Great"
"106","John Brown",DEN,"at CLE","-","F","3.0","-1.1","33% (2/6)","4%","Awful"
"107","Ashton Dulin",IND,"at SF","-","F","2.9","-0.7","27% (3/11)","3%","Awful"
"108","Danny Amendola",HOU,"at ARI","-","F","2.9","-0.6","54% (6/11)","4%","Great"
"109","Trinity Benson",DET,"at LAR"," 4.2","F","2.8","-1.9","20% (1/5)","5%","Awful"
"110","Penny Hart",SEA,"vs. NO"," 7.6","F","2.6","+0.1","44% (4/9)","3%","Awful"
"111","Dax Milne",WAS,"at GB"," 7.6","F","2.5","-0.5","16% (1/6)","0%","N/A"
"112","Willie Snead IV",LV,"vs. PHI","-","F","2.5","+0.4","42% (6/14)","1%","Awful"
"113","Amari Rodgers",GB,"vs. WAS","-","F","2.3","-1.0","33% (2/6)","0%","N/A"
"114","Shi Smith",CAR,"at NYG","-","F","2.3","+3.0","100% (1/1)","5%","Awful"
"115","Geronimo Allison",DET,"at LAR","-","F","2.2","-4.1","0% (0/1)","0%","N/A"
"116","Tre'Quan Smith",NO,"at SEA","-","F","2.1","-1.1","30% (3/10)","0%","N/A"
"117","Travis Benjamin",SF,"vs. IND","-","F","2.1","-0.2","0% (0/1)","8%","Awful"
"118","Trent Sherfield",SF,"vs. IND","-","F","2.0","-0.5","16% (2/12)","5%","Great"
"119","Christian Blake",ATL,"at MIA","-","F","2.0","-1.6","7% (1/13)","4%","Awful"
"120","Phillip Dorsett II",SEA,"vs. NO","-","F","1.9","-2.0","16% (1/6)","7%","Awful"
"121","Alex Erickson",CAR,"at NYG","-","F","1.7","-0.4","26% (4/15)","0%","Awful"
"122","J.J. Arcega-Whiteside",PHI,"at LV"," 6.4","F","1.7","+0.2","14% (1/7)","0%","N/A"
"123","Isaiah Ford",MIA,"vs. ATL"," 8.2","F","1.7","-2.2","27% (3/11)","0%","N/A"
"124","Tom Kennedy",DET,"at LAR","-","F","1.6","-0.4","0% (0/3)","0%","Awful"
"125","Jakeem Grant Sr.",CHI,"at TB"," 5.4","F","1.6","-0.9","28% (4/14)","0%","N/A"
"126","Mike Strachan",IND,"at SF","-","F","1.6","-1.3","25% (1/4)","4%","Awful"
"127","C.J. Board",NYG,"vs. CAR"," 7.0","F","1.6","-0.6","23% (3/13)","2%","Awful"
"128","Jaelon Darden",TB,"vs. CHI","-","F","1.6","0.0","50% (1/2)","0%","N/A"
"129","Marquez Valdes-Scantling",GB,"vs. WAS"," 6.6","F","1.5","+0.6","35% (5/14)","13%","Poor"
"130","Miles Boykin",BAL,"vs. CIN","-","F","1.5","+0.8","45% (5/11)","0%","N/A"
