"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Kyler Murray",ARI,"vs. MIN"," 7.4","A+","24.8","+1.6","56% (9/16)","0%","Great"
"2","Patrick Mahomes II",KC,"at BAL"," 4.8","A","24.4","+0.8","50% (8/16)","0%","Great"
"3","Josh Allen",BUF,"at MIA"," 4.2","A","23.8","+2.7","56% (9/16)","0%","Awful"
"4","Russell Wilson",SEA,"vs. TEN"," 6.8","A","23.3","+0.4","50% (8/16)","0%","Great"
"5","Lamar Jackson",BAL,"vs. KC"," 7.8","A","22.9","-0.8","46% (7/15)","0%","Great"
"6","Tom Brady",TB,"vs. ATL"," 7.0","B+","22.5","+2.6","56% (9/16)","0%","Great"
"7","Aaron Rodgers",GB,"vs. DET"," 7.4","B+","22.1","+1.8","75% (12/16)","0%","Awful"
"8","Dak Prescott",DAL,"at LAC"," 5.4","B","21.7","+7.8","80% (4/5)","0%","Average"
"9","Justin Herbert",LAC,"vs. DAL"," 5.2","B","21.0","+3.4","56% (9/16)","0%","Poor"
"10","Jalen Hurts",PHI,"vs. SF"," 4.6","B","20.3","+1.6","37% (6/16)","0%","Great"
"11","Matthew Stafford",LAR,"at IND"," 7.6","B-","19.7","-0.9","37% (6/16)","0%","Good"
"12","Ryan Tannehill",TEN,"at SEA"," 6.6","B-","19.1","+3.2","50% (8/16)","0%","Poor"
"13","Joe Burrow",CIN,"at CHI"," 3.8","C+","18.7","+0.3","50% (5/10)","0%","Great"
"14","Baker Mayfield",CLE,"vs. HOU"," 6.4","C","18.4","0.0","43% (7/16)","0%","Awful"
"15","Kirk Cousins",MIN,"at ARI"," 4.8","C","18.1","+3.0","75% (12/16)","0%","Great"
"16","Jameis Winston",NO,"at CAR"," 7.6","C","17.7","+0.2","14% (2/14)","0%","Great"
"17","Ben Roethlisberger",PIT,"vs. LV"," 8.0","C-","17.4","-0.6","46% (7/15)","0%","Awful"
"18","Teddy Bridgewater",DEN,"at JAC"," 6.6","C-","17.1","0.0","53% (8/15)","0%","Awful"
"19","Matt Ryan",ATL,"at TB"," 6.8","D+","16.8","-2.5","41% (7/17)","0%","Awful"
"20","Tua Tagovailoa",MIA,"vs. BUF"," 5.2","D","16.7","-0.5","40% (6/15)","0%","Good"
"21","Mac Jones",NE,"at NYJ"," 8.6","D","16.6","-1.6","0% (0/1)","0%","Average"
"22","Trevor Lawrence",JAC,"vs. DEN"," 2.6","D-","16.5","+2.3","100% (1/1)","0%","Good"
"23","Sam Darnold",CAR,"vs. NO"," 3.0","F","16.3","-1.1","41% (5/12)","0%","Awful"
"24","Jimmy Garoppolo",SF,"at PHI"," 9.0","F","16.1","-5.5","16% (1/6)","0%","Great"
"25","Derek Carr",LV,"at PIT"," 3.0","F","15.9","+1.0","68% (11/16)","0%","Awful"
"26","Tyrod Taylor",HOU,"at CLE"," 7.2","F","15.7","-1.6","9% (1/11)","0%","Average"
"27","Taylor Heinicke",WAS,"vs. NYG"," 6.6","F","15.5","+10.4","100% (2/2)","0%","Great"
"28","Jared Goff",DET,"at GB"," 2.8","F","15.3","+0.5","46% (7/15)","0%","Great"
"29","Daniel Jones",NYG,"at WAS"," 4.0","F","15.2","-2.1","42% (6/14)","0%","Awful"
"30","Carson Wentz",IND,"vs. LAR"," 7.6","F","15.0","+0.5","46% (7/15)","0%","Great"
"31","Zach Wilson",NYJ,"vs. NE"," 3.0","F","14.9","+2.8","100% (1/1)","0%","Great"
"32","Andy Dalton",CHI,"vs. CIN"," 9.4","F","14.7","-1.1","35% (5/14)","0%","Awful"
"33","Trey Lance",SF,"at PHI"," 9.2","F","2.4","+0.4","100% (1/1)","0%","Great"
"34","Taysom Hill",NO,"at CAR"," 7.6","F","2.0","+3.5","68% (11/16)","0%","Awful"
"35","Justin Fields",CHI,"vs. CIN"," 9.2","F","1.6","+4.4","100% (1/1)","0%","Awful"
"36","Jacoby Brissett",MIA,"vs. BUF"," 7.8","F","1.3","+0.8","25% (4/16)","0%","N/A"
"37","Drew Lock",DEN,"at JAC"," 6.6","F","1.1","+0.2","46% (6/13)","0%","N/A"
"38","Jacob Eason",IND,"vs. LAR"," 7.8","F","1.0","-0.3","0% (0/8)","0%","N/A"
"39","Gardner Minshew II",PHI,"vs. SF"," 5.2","F","1.0","+1.7","60% (6/10)","0%","N/A"
"40","Mitchell Trubisky",BUF,"at MIA"," 4.4","F","1.0","-0.5","21% (3/14)","0%","N/A"
"41","David Blough",DET,"at GB"," 3.0","F","0.9","-0.6","9% (1/11)","0%","N/A"
"42","Chase Daniel",LAC,"vs. DAL"," 5.2","F","0.9","-0.7","25% (4/16)","0%","N/A"
"43","Davis Mills",HOU,"at CLE"," 7.2","F","0.9","-","-","0%","N/A"
"44","Jordan Love",GB,"vs. DET"," 7.4","F","0.9","0.0","0% (0/1)","0%","Awful"
"45","Dwayne Haskins",PIT,"vs. LV"," 7.8","F","0.9","-0.9","30% (3/10)","0%","N/A"
"46","Chad Henne",KC,"at BAL"," 5.2","F","0.9","-0.3","12% (2/16)","0%","N/A"
"47","Colt McCoy",ARI,"vs. MIN"," 7.8","F","0.9","-1.2","6% (1/15)","0%","N/A"
"48","Kyle Trask",TB,"vs. ATL"," 7.0","F","0.9","-","-","0%","N/A"
"49","Case Keenum",CLE,"vs. HOU"," 6.6","F","0.9","-0.7","6% (1/15)","0%","N/A"
"50","P.J. Walker",CAR,"vs. NO"," 2.8","F","0.9","-0.6","0% (0/13)","0%","N/A"
"51","Brandon Allen",CIN,"at CHI"," 3.6","F","0.8","-2.5","33% (2/6)","0%","N/A"
"52","Tyler Huntley",BAL,"vs. KC"," 7.2","F","0.8","0.0","33% (1/3)","0%","N/A"
"53","Kellen Mond",MIN,"at ARI"," 4.0","F","0.8","-","-","0%","N/A"
"54","Geno Smith",SEA,"vs. TEN"," 7.0","F","0.8","-0.5","6% (1/15)","0%","N/A"
"55","C.J. Beathard",JAC,"vs. DEN"," 2.8","F","0.8","+0.7","25% (3/12)","0%","N/A"
"56","Logan Woodside",TEN,"at SEA"," 7.2","F","0.7","-0.5","6% (1/15)","0%","N/A"
"57","Mike Glennon",NYG,"at WAS"," 3.8","F","0.7","-1.9","18% (2/11)","0%","N/A"
"58","Josh Rosen",ATL,"at TB"," 7.2","F","0.6","-0.8","0% (0/2)","0%","N/A"
"59","Cooper Rush",DAL,"at LAC"," 5.4","F","0.6","-1.0","0% (0/2)","0%","N/A"
"60","John Wolford",LAR,"at IND"," 7.6","F","0.5","-0.6","0% (0/16)","0%","N/A"
"61","Blaine Gabbert",TB,"vs. ATL","-","F","0.3","+0.2","6% (1/15)","0%","N/A"
"62","Kyle Allen",WAS,"vs. NYG","-","F","0.3","-1.8","28% (2/7)","0%","N/A"
"63","Joe Flacco",PHI,"vs. SF","-","F","0.2","-0.7","14% (2/14)","0%","N/A"
