"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Josh Allen",BUF,"at TEN"," 8.6","A+","26.1","+2.5","50% (8/16)","10%","Average"
"2","Patrick Mahomes II",KC,"at WAS"," 7.2","A","25.4","-0.6","43% (7/16)","4%","Great"
"3","Lamar Jackson",BAL,"vs. LAC"," 5.4","A","24.3","+2.5","53% (8/15)","23%","Awful"
"4","Kyler Murray",ARI,"at CLE"," 5.8","A","23.5","+0.3","43% (7/16)","9%","Average"
"5","Jalen Hurts",PHI,"vs. TB"," 7.6","A","22.7","+2.2","50% (8/16)","21%","Good"
"6","Tom Brady",TB,"at PHI"," 3.4","A","21.9","+3.3","62% (10/16)","3%","Good"
"7","Justin Herbert",LAC,"at BAL"," 5.8","B+","21.3","+2.8","50% (8/16)","5%","Great"
"8","Dak Prescott",DAL,"at NE"," 5.0","B","20.7","-0.3","60% (3/5)","6%","Great"
"9","Matthew Stafford",LAR,"at NYG"," 4.0","B","20.1","-0.6","41% (7/17)","5%","Average"
"10","Aaron Rodgers",GB,"at CHI"," 4.8","B","19.5","+1.5","76% (13/17)","2%","Poor"
"11","Joe Burrow",CIN,"at DET"," 7.8","B","19.2","+0.8","60% (6/10)","7%","Great"
"12","Taylor Heinicke",WAS,"vs. KC"," 7.8","B-","18.9","+6.1","83% (5/6)","6%","Average"
"13","Sam Darnold",CAR,"vs. MIN"," 3.6","C+","18.6","-0.1","53% (7/13)","15%","Great"
"14","Kirk Cousins",MIN,"at CAR"," 5.6","C+","18.4","+3.9","81% (13/16)","1%","Great"
"15","Trevor Lawrence",JAC,"vs. MIA"," 8.0","C","18.0","-1.3","60% (3/5)","10%","Average"
"16","Ryan Tannehill",TEN,"vs. BUF"," 2.2","C","17.7","+1.8","47% (8/17)","4%","Awful"
"17","Carson Wentz",IND,"vs. HOU"," 8.4","C-","17.4","+0.1","46% (7/15)","6%","Awful"
"18","Teddy Bridgewater",DEN,"vs. LV"," 6.2","C-","17.1","-1.2","46% (7/15)","5%","Awful"
"19","Derek Carr",LV,"at DEN"," 7.2","D+","16.8","-0.5","56% (9/16)","4%","Awful"
"20","Jared Goff",DET,"vs. CIN"," 5.6","D","16.6","-1.6","40% (6/15)","1%","Awful"
"21","Justin Fields",CHI,"vs. GB"," 8.4","D","16.4","-4.6","40% (2/5)","4%","Awful"
"22","Ben Roethlisberger",PIT,"vs. SEA"," 7.4","D","16.3","-1.3","31% (5/16)","0%","Awful"
"23","Daniel Jones",NYG,"vs. LAR"," 4.8","D-","16.2","+0.3","57% (8/14)","7%","Poor"
"24","Baker Mayfield",CLE,"vs. ARI"," 3.4","D-","16.0","+0.2","50% (8/16)","2%","Awful"
"25","Tua Tagovailoa",MIA,"at JAC"," 6.8","F","15.7","-1.6","50% (6/12)","6%","Great"
"26","Mac Jones",NE,"vs. DAL"," 4.6","F","15.2","-2.9","20% (1/5)","1%","Awful"
"27","Geno Smith",SEA,"at PIT"," 6.4","F","14.2","+0.2","13% (2/15)","0%","Great"
"28","Davis Mills",HOU,"at IND"," 9.4","F","13.2","-1.2","33% (1/3)","0%","Great"
"29","Mike Glennon",NYG,"vs. LAR"," 6.4","F","11.1","-0.8","20% (3/15)","0%","Awful"
"30","Jacoby Brissett",MIA,"at JAC"," 7.2","F","3.2","+1.5","37% (6/16)","11%","Awful"
"31","Drew Lock",DEN,"vs. LV"," 6.2","F","1.0","+1.1","43% (7/16)","0%","Awful"
"32","Jeff Driskel",HOU,"at IND","-","F","1.0","-0.6","0% (0/3)","0%","N/A"
"33","Brett Hundley",IND,"vs. HOU","-","F","1.0","-0.7","0% (0/6)","0%","N/A"
"34","Blaine Gabbert",TB,"at PHI","-","F","0.9","+0.2","13% (2/15)","8%","Awful"
"35","Colt McCoy",ARI,"at CLE","-","F","0.9","-1.2","6% (1/15)","0%","N/A"
