"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Jonathan Taylor",IND,"at ARI"," 7.0","A+","20.5","+6.7","81% (13/16)","27%","Good"
"2","Nick Chubb",CLE,"at GB"," 8.4","A+","17.8","-0.9","35% (5/14)","16%","Good"
"3","James Robinson",JAC,"at NYJ"," 9.6","A+","17.6","-1.0","46% (6/13)","19%","Great"
"4","Alvin Kamara",NO,"vs. MIA"," 4.6","A","16.9","+1.5","45% (5/11)","24%","Average"
"5","Najee Harris",PIT,"at KC"," 4.0","A","16.4","-1.3","50% (7/14)","21%","Average"
"6","Cordarrelle Patterson",ATL,"vs. DET"," 4.8","A","16.3","-","-","17%","Good"
"7","Alexander Mattison",MIN,"vs. LAR"," 3.8","A","16.0","+0.9","50% (7/14)","11%","Poor"
"8","David Montgomery",CHI,"at SEA"," 5.2","A","15.8","+0.2","50% (6/12)","16%","Poor"
"9","Ronald Jones II",TB,"at CAR"," 5.0","A-","15.8","-0.6","40% (6/15)","4%","Good"
"10","Aaron Jones",GB,"vs. CLE"," 5.6","A-","14.6","-2.0","43% (7/16)","13%","Good"
"11","Joe Mixon",CIN,"vs. BAL"," 5.0","A-","14.5","+1.5","50% (7/14)","26%","Great"
"12","Ezekiel Elliott",DAL,"vs. WAS"," 3.8","B+","14.2","-0.3","50% (8/16)","22%","Poor"
"13","Josh Jacobs",LV,"vs. DEN"," 6.4","B","14.0","-0.9","46% (7/15)","14%","Good"
"14","Chase Edmonds",ARI,"vs. IND"," 5.8","B+","13.9","-2.0","25% (3/12)","8%","Awful"
"15","Javonte Williams",DEN,"at LV"," 8.2","B+","13.7","+1.4","50% (7/14)","12%","Average"
"16","Justin Jackson",LAC,"at HOU"," 6.8","B","13.5","+0.4","53% (7/13)","5%","Awful"
"17","Clyde Edwards-Helaire",KC,"vs. PIT"," 6.8","B","13.4","-0.8","44% (4/9)","7%","Great"
"18","Antonio Gibson",WAS,"at DAL"," 7.6","B","13.4","-1.3","43% (7/16)","17%","Poor"
"19","Saquon Barkley",NYG,"at PHI"," 5.6","B","13.4","-2.9","30% (3/10)","9%","Good"
"20","D'Onta Foreman",TEN,"vs. SF"," 3.2","B","12.7","-0.4","62% (5/8)","9%","Poor"
"21","Jeff Wilson Jr.",SF,"at TEN"," 3.2","B-","12.3","+0.5","33% (3/9)","15%","Awful"
"22","Miles Sanders",PHI,"vs. NYG"," 6.6","B-","11.7","-2.4","33% (4/12)","10%","Awful"
"23","Sony Michel",LAR,"at MIN"," 7.6","B-","11.7","+0.4","43% (7/16)","9%","Awful"
"24","Melvin Gordon III",DEN,"at LV"," 8.0","C+","11.5","+0.8","46% (7/15)","18%","Average"
