"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Travis Kelce",KC,"vs. BUF"," 3.0","A+","18.6","+2.0","68% (11/16)","6%","Great"
"2","Darren Waller",LV,"vs. CHI"," 4.2","A","17.1","+0.7","37% (6/16)","32%","Awful"
"3","T.J. Hockenson",DET,"at MIN"," 6.2","A","14.5","-1.0","56% (9/16)","13%","Great"
"4","Mark Andrews",BAL,"vs. IND"," 5.4","A-","14.2","-2.7","26% (4/15)","14%","Awful"
"5","Kyle Pitts",ATL,"vs. NYJ"," 7.2","A-","13.9","-2.7","25% (1/4)","15%","Awful"
"6","Mike Gesicki",MIA,"at TB"," 7.0","B","11.8","+1.3","46% (7/15)","21%","Poor"
"7","Noah Fant",DEN,"at PIT"," 3.6","B","11.5","-1.0","46% (7/15)","18%","Good"
"8","Dalton Schultz",DAL,"vs. NYG"," 7.8","B","10.9","+1.9","62% (10/16)","16%","Great"
"9","Tyler Higbee",LAR,"at SEA"," 5.2","B","10.6","-0.5","46% (7/15)","17%","Average"
"10","Dawson Knox",BUF,"at KC"," 8.8","B-","10.5","+2.8","61% (8/13)","10%","Great"
"11","George Kittle",SF,"at ARI"," 4.6","B+","10.1","-3.5","30% (3/10)","9%","Awful"
"12","Dallas Goedert",PHI,"at CAR"," 5.2","C+","9.3","+0.1","50% (6/12)","14%","Great"
"13","Hunter Henry",NE,"at HOU"," 8.4","C","8.6","-0.8","42% (6/14)","4%","Great"
"14","Tyler Conklin",MIN,"vs. DET"," 8.4","C","8.5","+1.5","43% (7/16)","11%","Great"
"15","Robert Tonyan",GB,"at CIN"," 6.8","C-","8.2","-1.2","37% (6/16)","11%","Poor"
"16","Jared Cook",LAC,"vs. CLE"," 6.4","D+","8.1","0.0","56% (9/16)","11%","Average"
"17","Evan Engram",NYG,"at DAL"," 7.8","D+","7.9","-1.0","35% (5/14)","5%","Awful"
"18","Jonnu Smith",NE,"at HOU"," 8.0","D+","7.7","-1.5","50% (8/16)","25%","Poor"
"19","Zach Ertz",PHI,"at CAR"," 5.4","D","7.6","-1.6","27% (3/11)","24%","Awful"
"20","Cameron Brate",TB,"vs. MIA"," 9.0","D","7.5","+0.6","50% (8/16)","8%","Awful"
"21","Austin Hooper",CLE,"at LAC"," 7.2","D-","7.4","-0.2","53% (7/13)","15%","Poor"
"22","Maxx Williams",ARI,"vs. SF"," 5.8","D-","7.2","+1.4","50% (7/14)","4%","Great"
"23","C.J. Uzomah",CIN,"vs. GB"," 7.2","F","6.8","+2.8","50% (2/4)","5%","Great"
"24","Cole Kmet",CHI,"at LV"," 9.2","F","6.6","-0.4","37% (6/16)","6%","Awful"
"25","Blake Jarwin",DAL,"vs. NYG"," 6.8","F","6.3","0.0","50% (2/4)","5%","Great"
"26","Anthony Firkser",TEN,"at JAC"," 5.2","F","6.3","-0.5","26% (4/15)","6%","Awful"
"27","Ricky Seals-Jones",WAS,"vs. NO"," 5.8","F","6.2","-0.3","20% (2/10)","20%","Great"
"28","Mo Alie-Cox",IND,"at BAL"," 6.6","F","6.1","-0.5","20% (3/15)","13%","Great"
"29","Pat Freiermuth",PIT,"vs. DEN"," 5.2","F","6.0","+1.4","75% (3/4)","12%","Good"
"30","Dan Arnold",JAC,"vs. TEN"," 4.2","F","5.8","+1.2","56% (9/16)","1%","N/A"
"31","Will Dissly",SEA,"vs. LAR"," 7.2","F","5.2","+0.1","50% (8/16)","9%","Awful"
"32","Juwan Johnson",NO,"at WAS"," 4.4","F","5.2","+2.6","50% (2/4)","17%","Great"
"33","Jack Doyle",IND,"at BAL"," 6.0","F","4.8","+0.5","40% (6/15)","11%","Awful"
"34","David Njoku",CLE,"at LAC"," 6.6","F","4.8","-1.1","25% (4/16)","15%","Awful"
"35","Eric Ebron",PIT,"vs. DEN"," 4.4","F","4.8","-0.9","43% (7/16)","6%","Awful"
"36","Hayden Hurst",ATL,"vs. NYJ"," 6.6","F","4.6","-0.8","56% (9/16)","4%","Awful"
"37","O.J. Howard",TB,"vs. MIA"," 9.0","F","4.6","-2.1","25% (1/4)","1%","Awful"
"38","Adam Trautman",NO,"at WAS"," 4.4","F","4.5","-1.0","25% (4/16)","8%","Awful"
"39","Kyle Rudolph",NYG,"at DAL"," 7.8","F","4.2","-0.6","50% (6/12)","23%","Awful"
"40","Ian Thomas",CAR,"vs. PHI"," 5.4","F","4.1","-1.3","31% (5/16)","10%","Awful"
"41","Donald Parham Jr.",LAC,"vs. CLE"," 6.0","F","4.1","0.0","31% (5/16)","8%","Great"
"42","Tommy Tremble",CAR,"vs. PHI"," 5.4","F","3.8","+0.5","25% (1/4)","8%","Awful"
"43","Ryan Griffin",NYJ,"at ATL"," 6.0","F","3.7","-0.9","25% (4/16)","5%","Awful"
"44","Harrison Bryant",CLE,"at LAC"," 6.6","F","3.6","-0.8","20% (3/15)","3%","Awful"
"45","Jordan Akins",HOU,"vs. NE"," 5.0","F","3.5","-2.2","23% (3/13)","7%","Awful"
"46","Pharaoh Brown",HOU,"vs. NE"," 5.0","F","3.4","+0.8","46% (7/15)","6%","Awful"
"47","Jacob Hollister",JAC,"vs. TEN"," 4.4","F","3.3","+0.6","35% (5/14)","10%","Awful"
"48","Geoff Swaim",TEN,"at JAC"," 5.2","F","3.3","+0.2","33% (5/15)","3%","Awful"
"49","Foster Moreau",LV,"vs. CHI"," 4.0","F","3.1","-0.3","25% (4/16)","5%","Great"
"50","MyCole Pruitt",TEN,"at JAC","-","F","3.1","-0.6","21% (3/14)","1%","Awful"
"51","Jimmy Graham",CHI,"at LV"," 8.8","F","3.0","+0.1","25% (4/16)","9%","Awful"
"52","Ross Dwelley",SF,"at ARI"," 4.4","F","2.9","+0.6","43% (7/16)","12%","Great"
"53","Durham Smythe",MIA,"at TB"," 7.0","F","2.6","+0.6","60% (9/15)","1%","Awful"
"54","Marcedes Lewis",GB,"at CIN"," 6.6","F","2.5","-0.5","25% (4/16)","2%","Awful"
"55","Chris Manhertz",JAC,"vs. TEN"," 4.4","F","2.5","-0.6","18% (3/16)","3%","Great"
"56","Darren Fells",DET,"at MIN"," 6.0","F","2.4","-0.3","25% (4/16)","0%","N/A"
"57","Stephen Anderson",LAC,"vs. CLE"," 6.0","F","2.4","+0.8","50% (5/10)","0%","Awful"
"58","Colby Parkinson",SEA,"vs. LAR"," 7.2","F","2.4","-0.9","9% (1/11)","1%","Awful"
"59","Chris Herndon IV",MIN,"vs. DET"," 8.2","F","2.2","-0.2","25% (4/16)","1%","Awful"
"60","Josh Oliver",BAL,"vs. IND"," 5.6","F","2.2","-0.7","25% (1/4)","6%","Awful"
"61","Kylen Granson",IND,"at BAL"," 6.6","F","2.2","-0.4","25% (1/4)","1%","Awful"
"62","Blake Bell",KC,"vs. BUF"," 4.2","F","2.0","-0.4","31% (5/16)","0%","Awful"
"63","Luke Farrell",JAC,"vs. TEN"," 4.4","F","2.0","-1.3","0% (0/4)","4%","Awful"
"64","Lee Smith",ATL,"vs. NYJ"," 6.2","F","2.0","-0.2","20% (3/15)","13%","Great"
"65","Kaden Smith",NYG,"at DAL"," 7.8","F","2.0","-0.9","25% (4/16)","0%","N/A"
"66","Tommy Hudson",TEN,"at JAC"," 5.2","F","1.9","-0.7","0% (0/3)","3%","Awful"
"67","Adam Shaheen",MIA,"at TB"," 7.0","F","1.9","+0.3","33% (5/15)","11%","Awful"
"68","Noah Gray",KC,"vs. BUF"," 4.2","F","1.7","-1.3","0% (0/4)","3%","Awful"
"69","Drew Sample",CIN,"vs. GB"," 7.6","F","1.6","-1.1","25% (4/16)","0%","N/A"
"70","Tommy Sweeney",BUF,"at KC"," 8.2","F","1.5","-1.0","0% (0/6)","0%","Awful"
"71","John Bates",WAS,"vs. NO","-","F","1.5","-1.6","0% (0/4)","0%","N/A"
"72","Derek Carrier",LV,"vs. CHI"," 4.0","F","1.5","-0.7","13% (2/15)","0%","N/A"
"73","Josiah Deguara",GB,"at CIN"," 6.6","F","1.4","-0.5","25% (1/4)","0%","N/A"
"74","Cethan Carter",MIA,"at TB"," 7.0","F","1.4","-0.4","16% (2/12)","0%","N/A"
"75","Demetrius Harris",ARI,"vs. SF"," 6.6","F","1.4","-1.3","7% (1/14)","18%","Awful"
"76","Ben Ellefson",MIN,"vs. DET","-","F","1.3","-0.6","11% (1/9)","0%","N/A"
"77","Eric Tomlinson",BAL,"vs. IND","-","F","1.2","-0.7","0% (0/12)","0%","N/A"
"78","Brevin Jordan",HOU,"vs. NE","-","F","1.2","-0.8","0% (0/1)","0%","N/A"
"79","Johnny Mundt",LAR,"at SEA","-","F","1.1","-0.3","10% (1/10)","1%","Awful"
"80","Zach Gentry",PIT,"vs. DEN","-","F","1.1","-1.0","11% (1/9)","0%","N/A"
"81","Trevon Wesco",NYJ,"at ATL","-","F","1.0","-0.5","7% (1/14)","0%","N/A"
"82","Darrell Daniels",ARI,"vs. SF","-","F","1.0","+0.3","16% (2/12)","0%","N/A"
"83","Eric Saubert",DEN,"at PIT","-","F","1.0","-0.6","14% (2/14)","0%","N/A"
"84","Hunter Long",MIA,"at TB","-","F","1.0","-1.5","0% (0/3)","0%","N/A"
"85","Sammis Reyes",WAS,"vs. NO","-","F","0.9","-0.2","0% (0/1)","0%","N/A"
"86","Giovanni Ricci",CAR,"vs. PHI","-","F","0.8","-1.8","0% (0/2)","0%","N/A"
"87","Garrett Griffin",NO,"at WAS","-","F","0.8","-1.3","0% (0/6)","0%","N/A"
"88","Antony Auclair",HOU,"vs. NE","-","F","0.8","-1.0","0% (0/13)","0%","N/A"
"89","Tyler Mabry",SEA,"vs. LAR","-","F","0.7","-0.6","0% (0/3)","0%","N/A"
"90","Codey McElroy",TB,"vs. MIA","-","F","0.6","-","-","5%","Awful"
"91","Jacob Harris",LAR,"at SEA","-","F","0.6","-1.1","0% (0/4)","0%","N/A"
"92","Jace Sternberger",WAS,"vs. NO","-","F","0.6","+0.1","33% (3/9)","0%","N/A"
"93","Mitchell Wilcox",CIN,"vs. GB","-","F","0.6","-0.2","0% (0/4)","0%","N/A"
"94","Colin Thompson",CAR,"vs. PHI","-","F","0.5","-0.2","8% (1/12)","0%","N/A"
"95","Daniel Brown",NYJ,"at ATL","-","F","0.4","+0.1","11% (1/9)","0%","N/A"
"96","Tre' McKitty",LAC,"vs. CLE","-","F","0.4","-1.1","0% (0/2)","0%","N/A"
"97","Charlie Woerner",SF,"at ARI","-","F","0.4","-0.5","14% (2/14)","0%","N/A"
"98","Nick Bowers",LV,"vs. CHI","-","F","0.3","-0.2","0% (0/1)","0%","N/A"
"99","Andrew Beck",DEN,"at PIT","-","F","0.2","-0.9","0% (0/12)","0%","N/A"
