"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Travis Kelce",KC,"vs. GB"," 9.2","A+","18.0","+0.1","50% (8/16)","7%","Great"
"2","Darren Waller",LV,"at NYG"," 5.2","A","17.5","-0.6","31% (5/16)","18%","Awful"
"3","Mark Andrews",BAL,"vs. MIN"," 3.0","A","14.9","-1.2","31% (5/16)","10%","Good"
"4","Kyle Pitts",ATL,"at NO"," 4.8","A","12.4","+0.3","42% (3/7)","15%","Awful"
"5","Dallas Goedert",PHI,"vs. LAC"," 7.6","A-","12.3","+0.4","57% (8/14)","7%","Average"
"6","Mike Gesicki",MIA,"vs. HOU"," 7.6","A-","12.2","+2.3","50% (8/16)","9%","Poor"
"7","Dalton Schultz",DAL,"vs. DEN"," 4.8","B+","11.5","+2.1","66% (10/15)","7%","Great"
"8","George Kittle",SF,"vs. ARI"," 3.6","B","9.4","-3.4","33% (2/6)","5%","Awful"
"9","Tyler Higbee",LAR,"vs. TEN"," 3.6","B-","9.3","-0.4","37% (6/16)","10%","Poor"
"10","Zach Ertz",ARI,"at SF"," 7.0","C+","9.3","0.0","38% (5/13)","11%","Great"
"11","Hunter Henry",NE,"at CAR"," 3.4","C+","8.9","+0.6","60% (9/15)","10%","Great"
"12","C.J. Uzomah",CIN,"vs. CLE"," 6.0","C","8.9","+3.6","50% (4/8)","5%","Great"
"13","Tyler Conklin",MIN,"at BAL"," 7.6","C","8.9","+1.8","56% (9/16)","4%","Great"
"14","Jared Cook",LAC,"at PHI"," 6.4","C","8.4","-1.0","43% (7/16)","10%","Average"
"15","Dan Arnold",JAC,"vs. BUF"," 6.0","C-","8.3","+1.8","62% (10/16)","2%","Awful"
"16","Evan Engram",NYG,"vs. LV"," 6.4","D+","8.0","-0.6","42% (6/14)","8%","Awful"
"17","Pat Freiermuth",PIT,"vs. CHI"," 2.0","C-","7.5","+2.2","71% (5/7)","11%","Poor"
"18","Albert Okwuegbunam",DEN,"at DAL"," 6.4","D","7.4","-0.5","33% (2/6)","4%","Good"
"19","Mo Alie-Cox",IND,"vs. NYJ"," 7.8","D","7.2","+0.3","29% (5/17)","5%","Great"
"20","Cole Kmet",CHI,"at PIT"," 4.8","D-","6.9","-0.9","37% (6/16)","7%","Awful"
"21","Jonnu Smith",NE,"at CAR"," 3.6","F","6.3","-0.9","50% (8/16)","9%","Awful"
"22","David Njoku",CLE,"at CIN"," 5.2","F","5.9","+0.1","31% (5/16)","4%","Average"
"23","Tommy Sweeney",BUF,"at JAC"," 7.2","F","5.7","-0.4","12% (1/8)","4%","Great"
"24","Austin Hooper",CLE,"at CIN"," 3.8","F","5.6","-0.9","40% (6/15)","6%","Awful"
"25","Hayden Hurst",ATL,"at NO"," 3.8","F","5.3","-0.9","53% (8/15)","4%","Great"
"26","Adam Trautman",NO,"vs. ATL"," 9.6","F","5.1","-0.6","31% (5/16)","6%","Awful"
"27","Jack Doyle",IND,"vs. NYJ"," 8.8","F","5.1","-0.2","31% (5/16)","7%","Poor"
"28","Anthony Firkser",TEN,"at LAR"," 5.2","F","4.7","-2.1","13% (2/15)","5%","Awful"
"29","Jordan Akins",HOU,"at MIA"," 8.2","F","4.3","-1.5","29% (5/17)","4%","Awful"
"30","Tommy Tremble",CAR,"vs. NE"," 6.6","F","4.2","+0.7","37% (3/8)","7%","Great"
"31","Foster Moreau",LV,"at NYG"," 6.2","F","4.0","+0.4","35% (6/17)","9%","Great"
"32","Marcedes Lewis",GB,"at KC"," 8.4","F","3.9","0.0","41% (7/17)","2%","Awful"
"33","Donald Parham Jr.",LAC,"at PHI"," 6.2","F","3.9","+0.1","31% (5/16)","5%","Great"
"34","Blake Jarwin",DAL,"vs. DEN"," 4.6","F","3.8","-0.7","42% (3/7)","7%","Average"
"35","Tyler Kroft",NYJ,"at IND"," 7.6","F","3.8","-0.2","37% (3/8)","2%","Great"
"36","Josiah Deguara",GB,"at KC"," 8.6","F","3.7","-0.6","25% (2/8)","0%","Awful"
"37","Kyle Rudolph",NYG,"vs. LV"," 6.4","F","3.6","+0.1","53% (7/13)","12%","Awful"
"38","Geoff Swaim",TEN,"at LAR"," 5.4","F","3.6","+0.5","31% (5/16)","3%","Good"
"39","Ian Thomas",CAR,"vs. NE"," 8.0","F","3.6","-1.0","37% (6/16)","3%","Awful"
"40","Brevin Jordan",HOU,"at MIA"," 7.8","F","3.5","+4.2","50% (1/2)","12%","Great"
"41","Harrison Bryant",CLE,"at CIN"," 4.0","F","3.5","-1.4","26% (4/15)","1%","Awful"
"42","Durham Smythe",MIA,"vs. HOU"," 7.0","F","3.5","+0.5","58% (10/17)","9%","Awful"
"43","MyCole Pruitt",TEN,"at LAR"," 6.0","F","3.4","+0.8","42% (6/14)","4%","Great"
"44","Juwan Johnson",NO,"vs. ATL"," 9.6","F","3.2","+0.2","28% (2/7)","5%","Great"
"45","Ryan Griffin",NYJ,"at IND"," 7.8","F","3.2","-0.7","20% (3/15)","4%","Good"
"46","Noah Fant",DEN,"at DAL"," 6.8","F","3.3","-1.1","41% (7/17)","10%","Average"
"47","Adam Shaheen",MIA,"vs. HOU"," 7.2","F","3.0","-0.3","33% (5/15)","3%","Awful"
"48","Ross Dwelley",SF,"vs. ARI"," 3.4","F","2.9","0.0","40% (6/15)","2%","Great"
"49","Josh Oliver",BAL,"vs. MIN"," 2.8","F","2.9","-0.1","37% (3/8)","3%","Awful"
"50","Jesse James",CHI,"at PIT"," 5.2","F","2.8","+0.2","18% (3/16)","4%","Great"
"51","Zach Gentry",PIT,"vs. CHI"," 2.4","F","2.8","-0.3","27% (3/11)","6%","Awful"
"52","Chris Herndon IV",MIN,"at BAL"," 7.4","F","2.7","+1.0","33% (5/15)","0%","Great"
"53","Garrett Griffin",NO,"vs. ATL"," 9.6","F","2.5","-0.6","11% (1/9)","1%","Awful"
"54","Charlie Woerner",SF,"vs. ARI"," 3.4","F","2.5","-0.1","23% (3/13)","2%","Awful"
"55","Luke Farrell",JAC,"vs. BUF"," 6.2","F","2.5","-0.6","28% (2/7)","1%","Awful"
"56","Eric Saubert",DEN,"at DAL"," 7.2","F","2.4","-0.5","17% (3/17)","0%","Awful"
"57","Jack Stoll",PHI,"vs. LAC"," 8.2","F","2.3","-0.7","0% (0/8)","4%","Awful"
"58","Kylen Granson",IND,"vs. NYJ"," 8.4","F","2.3","-0.5","25% (2/8)","3%","Awful"
"59","Lee Smith",ATL,"at NO"," 4.4","F","2.2","+0.3","33% (5/15)","6%","Great"
"60","Stephen Anderson",LAC,"at PHI"," 6.2","F","2.2","+0.4","41% (5/12)","0%","Awful"
"61","Chris Manhertz",JAC,"vs. BUF"," 6.2","F","2.2","-0.5","20% (3/15)","2%","Great"
"62","Jimmy Graham",CHI,"at PIT","-","F","2.2","-0.1","20% (3/15)","3%","Awful"
"63","Blake Bell",KC,"vs. GB"," 9.0","F","2.1","-0.4","33% (5/15)","0%","Awful"
"64","Drew Sample",CIN,"vs. CLE"," 5.6","F","2.1","-0.8","25% (4/16)","4%","Awful"
"65","Noah Gray",KC,"vs. GB"," 9.0","F","2.1","-1.2","0% (0/8)","1%","Awful"
"66","Kaden Smith",NYG,"vs. LV"," 6.4","F","1.8","-0.8","18% (3/16)","0%","N/A"
"67","Eric Ebron",PIT,"vs. CHI","-","F","1.7","-0.6","42% (6/14)","5%","Average"
"68","Kahale Warring",BUF,"at JAC"," 7.2","F","1.7","-1.4","12% (1/8)","0%","N/A"
"69","Dominique Dafney",GB,"at KC"," 8.6","F","1.6","+0.4","20% (1/5)","0%","N/A"
"70","Antony Auclair",HOU,"at MIA"," 7.8","F","1.6","-0.3","7% (1/13)","9%","Great"
"71","Luke Stocker",MIN,"at BAL"," 7.4","F","1.5","-0.1","33% (4/12)","0%","N/A"
"72","Darrell Daniels",ARI,"at SF"," 7.2","F","1.4","-0.1","7% (1/13)","4%","Awful"
"73","Nick Boyle",BAL,"vs. MIN","-","F","1.5","-1.1","25% (1/4)","0%","N/A"
"74","Richard Rodgers",PHI,"vs. LAC","-","F","1.4","+1.5","30% (3/10)","0%","N/A"
"75","Jesper Horsted",CHI,"at PIT"," 5.2","F","1.4","+0.8","25% (1/4)","12%","Great"
"76","Daniel Brown",KC,"vs. GB","-","F","1.3","-0.2","8% (1/12)","0%","N/A"
"77","Jeremy Sprinkle",DAL,"vs. DEN","-","F","1.3","-0.5","0% (0/15)","0%","N/A"
"78","Trevon Wesco",NYJ,"at IND","-","F","1.2","-0.5","0% (0/12)","0%","Awful"
"79","Kendall Blanton",LAR,"vs. TEN","-","F","1.2","-","-","0%","N/A"
"80","Jacob Harris",LAR,"vs. TEN","-","F","1.2","-1.0","0% (0/8)","0%","N/A"
"81","J.P. Holtz",CHI,"at PIT","-","F","1.1","-0.5","0% (0/14)","0%","N/A"
"82","Mitchell Wilcox",CIN,"vs. CLE","-","F","1.0","-0.2","0% (0/8)","0%","N/A"
