"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Travis Kelce",KC,"at LV"," 6.6","A+","18.4","-0.3","50% (8/16)","8%","Great"
"2","Darren Waller",LV,"vs. KC"," 9.0","A","18.3","-0.5","31% (5/16)","18%","Awful"
"3","Mark Andrews",BAL,"at MIA"," 7.2","A","14.9","-1.1","31% (5/16)","11%","Good"
"4","George Kittle",SF,"vs. LAR"," 6.2","A","14.4","-1.6","42% (3/7)","7%","Average"
"5","Kyle Pitts",ATL,"at DAL"," 7.6","A-","14.2","0.0","37% (3/8)","15%","Awful"
"6","T.J. Hockenson",DET,"at PIT"," 6.4","B","13.2","-2.0","43% (7/16)","8%","Average"
"7","Mike Gesicki",MIA,"vs. BAL"," 7.0","B+","12.3","+2.1","50% (8/16)","10%","Awful"
"8","Dalton Schultz",DAL,"vs. ATL"," 8.4","B-","12.2","+2.0","60% (9/15)","6%","Great"
"9","Dallas Goedert",PHI,"at DEN"," 5.8","B-","11.4","+0.1","53% (8/15)","7%","Average"
"10","Pat Freiermuth",PIT,"vs. DET"," 5.4","C+","11.3","+3.4","75% (6/8)","13%","Good"
"11","Noah Fant",DEN,"vs. PHI"," 7.0","C+","11.0","-0.8","43% (7/16)","10%","Average"
"12","Dan Arnold",JAC,"at IND"," 7.8","C","9.9","+1.9","68% (11/16)","5%","Awful"
"13","Zach Ertz",ARI,"vs. CAR"," 4.4","C","9.9","-0.2","35% (5/14)","8%","Great"
"14","Tyler Higbee",LAR,"at SF"," 7.4","C-","9.8","-0.3","41% (7/17)","13%","Awful"
"15","Hunter Henry",NE,"vs. CLE"," 4.6","C-","9.5","+0.9","66% (10/15)","11%","Great"
"16","Tyler Conklin",MIN,"at LAC"," 8.6","D+","9.2","+1.8","62% (10/16)","4%","Good"
"17","Jared Cook",LAC,"vs. MIN"," 2.0","D","9.2","-0.5","50% (8/16)","8%","Good"
