"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Davante Adams",GB,"at MIN"," 6.2","A+","21.9","-0.7","37% (6/16)","15%","Awful"
"2","Tyreek Hill",KC,"vs. DAL"," 5.4","A+","21.7","+1.8","50% (8/16)","15%","Good"
"3","Stefon Diggs",BUF,"vs. IND"," 6.2","A+","20.6","+0.5","33% (5/15)","16%","Poor"
"4","Deebo Samuel",SF,"at JAC"," 6.8","A+","19.8","+2.6","50% (6/12)","10%","Great"
"5","A.J. Brown",TEN,"vs. HOU"," 7.4","A+","19.6","-1.6","43% (7/16)","9%","Poor"
"6","CeeDee Lamb",DAL,"at KC"," 6.8","A+","18.5","+1.5","43% (7/16)","10%","Good"
"7","Ja'Marr Chase",CIN,"at LV"," 7.6","A","18.2","+3.3","55% (5/9)","17%","Great"
"8","Justin Jefferson",MIN,"vs. GB"," 4.6","A","18.1","+0.4","62% (10/16)","17%","Average"
"9","Chris Godwin",TB,"vs. NYG"," 7.4","A","18.1","+1.0","66% (10/15)","13%","Average"
"10","Keenan Allen",LAC,"vs. PIT"," 4.8","A","17.8","-1.7","28% (4/14)","14%","Awful"
"11","Diontae Johnson",PIT,"at LAC"," 2.8","A","16.9","+0.4","60% (9/15)","16%","Poor"
"12","Mike Evans",TB,"vs. NYG"," 7.0","A","16.9","+2.0","53% (8/15)","12%","Great"
"13","D.K. Metcalf",SEA,"vs. ARI"," 6.4","A","16.9","-1.5","31% (5/16)","14%","Great"
"14","Tyler Lockett",SEA,"vs. ARI"," 5.6","A","16.2","-2.3","31% (5/16)","9%","Good"
"15","Tee Higgins",CIN,"at LV"," 8.6","A","16.0","-1.7","35% (5/14)","20%","Awful"
"16","Michael Pittman Jr.",IND,"at BUF"," 5.6","A-","15.7","-0.3","35% (6/17)","12%","Average"
"17","Terry McLaurin",WAS,"at CAR"," 5.6","A","15.5","-2.4","26% (4/15)","17%","Poor"
"18","Jaylen Waddle",MIA,"at NYJ"," 9.4","A-","15.4","-0.5","30% (3/10)","7%","Average"
"19","Adam Thielen",MIN,"vs. GB"," 5.0","A-","15.0","0.0","40% (6/15)","20%","Good"
"20","Brandin Cooks",HOU,"at TEN"," 6.2","A-","15.0","+0.4","40% (6/15)","26%","Awful"
"21","D.J. Moore",CAR,"vs. WAS"," 6.6","A-","14.4","-1.4","40% (6/15)","12%","Poor"
"22","Hunter Renfrow",LV,"vs. CIN"," 8.8","B+","13.9","-0.5","41% (7/17)","12%","Average"
"23","DeVonta Smith",PHI,"vs. NO"," 8.8","B+","13.6","-0.4","40% (4/10)","8%","Good"
"24","Mike Williams",LAC,"vs. PIT"," 5.2","B","13.5","-0.2","37% (6/16)","20%","Average"
"25","Christian Kirk",ARI,"at SEA"," 4.6","B","13.1","+0.4","56% (9/16)","8%","Good"
"26","Rashod Bateman",BAL,"at CHI"," 8.0","B","13.0","-0.9","40% (2/5)","6%","Awful"
"27","Jarvis Landry",CLE,"vs. DET"," 5.0","B-","12.8","-0.8","41% (5/12)","9%","Awful"
"28","Corey Davis",NYJ,"vs. MIA"," 7.2","B-","12.7","+0.9","50% (7/14)","12%","Great"
