"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Davante Adams",GB,"vs. DET"," 7.0","A+","22.5","+0.9","50% (7/14)","17%","Awful"
"2","Tyreek Hill",KC,"at BAL"," 4.8","A+","21.2","+4.3","66% (10/15)","54%","Average"
"3","DeAndre Hopkins",ARI,"vs. MIN"," 8.4","A+","20.3","-2.0","56% (9/16)","24%","Great"
"4","Stefon Diggs",BUF,"at MIA"," 5.6","A+","19.7","+1.5","43% (7/16)","25%","Awful"
"5","Keenan Allen",LAC,"vs. DAL"," 3.8","A+","19.0","-0.2","50% (7/14)","29%","Awful"
"6","D.K. Metcalf",SEA,"vs. TEN"," 4.8","A+","18.9","-0.4","37% (6/16)","37%","Great"
"7","Calvin Ridley",ATL,"at TB"," 5.2","A","18.8","-1.7","40% (6/15)","23%","Awful"
"8","A.J. Brown",TEN,"at SEA"," 5.0","A","18.5","+1.8","57% (8/14)","32%","Great"
"9","Amari Cooper",DAL,"at LAC"," 4.8","A","18.5","+0.1","43% (7/16)","34%","Great"
"10","Justin Jefferson",MIN,"at ARI"," 5.6","A","18.1","+2.4","56% (9/16)","19%","Awful"
"11","Allen Robinson II",CHI,"vs. CIN"," 8.8","A","17.4","-0.8","43% (7/16)","25%","Awful"
"12","Tyler Lockett",SEA,"vs. TEN"," 5.0","A","17.2","+0.2","37% (6/16)","29%","Great"
"13","Cooper Kupp",LAR,"at IND"," 6.6","A","17.0","-1.7","33% (5/15)","25%","Good"
"14","CeeDee Lamb",DAL,"at LAC"," 5.4","A","16.9","+2.2","56% (9/16)","23%","Good"
"15","Chris Godwin",TB,"vs. ATL"," 5.0","A","16.8","+1.5","75% (9/12)","34%","Average"
"16","Adam Thielen",MIN,"at ARI"," 6.2","A","16.3","+0.1","46% (7/15)","62%","Great"
"17","Diontae Johnson",PIT,"vs. LV"," 7.0","A","16.3","+0.5","66% (10/15)","50%","Average"
"18","Terry McLaurin",WAS,"vs. NYG"," 6.6","A","16.1","-1.3","33% (5/15)","16%","Great"
"19","D.J. Moore",CAR,"vs. NO"," 6.2","A-","16.0","-0.3","53% (8/15)","21%","Awful"
"20","Mike Evans",TB,"vs. ATL"," 5.0","A-","15.8","+0.3","56% (9/16)","3%","Awful"
