"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Dalvin Cook",MIN,"at CHI"," 6.6","A+","20.6","0.0","41% (5/12)","27%","Poor"
"2","Jonathan Taylor",IND,"vs. NE"," 5.6","A+","20.1","+6.5","81% (13/16)","27%","Good"
"3","Nick Chubb",CLE,"vs. LV"," 7.8","A","19.0","-0.9","35% (5/14)","17%","Good"
"4","Alvin Kamara",NO,"at TB"," 7.8","A","18.9","+2.3","45% (5/11)","24%","Average"
"5","Austin Ekeler",LAC,"vs. KC"," 4.4","A","18.9","+0.6","43% (7/16)","22%","Great"
"6","Najee Harris",PIT,"vs. TEN"," 3.4","A","18.2","-0.4","53% (7/13)","21%","Average"
"7","Leonard Fournette",TB,"vs. NO"," 2.4","A","17.4","+3.0","56% (9/16)","19%","Poor"
"8","Joe Mixon",CIN,"at DEN"," 6.8","A","17.0","+2.2","53% (7/13)","26%","Great"
"9","Cordarrelle Patterson",ATL,"at SF"," 7.8","A","16.7","-","-","18%","Great"
"10","David Montgomery",CHI,"vs. MIN"," 7.6","A-","16.7","+1.9","58% (7/12)","17%","Average"
"11","James Robinson",JAC,"vs. HOU"," 6.8","A-","16.6","-1.2","38% (5/13)","18%","Great"
"12","Josh Jacobs",LV,"at CLE"," 5.6","A-","16.0","-0.3","53% (8/15)","16%","Good"
"13","James Conner",ARI,"at DET"," 8.4","B+","15.1","+5.7","80% (12/15)","18%","Great"
"14","Antonio Gibson",WAS,"at PHI"," 6.0","B+","15.1","-1.6","40% (6/15)","14%","Poor"
"15","Rhamondre Stevenson",NE,"at IND"," 4.6","B+","15.0","+1.9","44% (4/9)","13%","Poor"
"16","Clyde Edwards-Helaire",KC,"at LAC"," 6.8","B","14.9","-0.5","44% (4/9)","7%","Great"
"17","Ezekiel Elliott",DAL,"at NYG"," 6.4","B","14.6","-0.4","46% (7/15)","22%","Poor"
"18","Saquon Barkley",NYG,"vs. DAL"," 6.2","B","14.4","-2.6","33% (3/9)","10%","Good"
"19","Javonte Williams",DEN,"vs. CIN"," 7.0","B","14.4","+1.7","53% (7/13)","12%","Average"
"20","Aaron Jones",GB,"at BAL"," 5.8","B","14.0","-1.7","43% (7/16)","14%","Average"
"21","D'Onta Foreman",TEN,"at PIT"," 5.8","B-","13.9","-1.0","57% (4/7)","10%","Awful"
"22","Myles Gaskin",MIA,"vs. NYJ"," 9.4","B-","13.9","+0.7","46% (7/15)","14%","Average"
"23","Melvin Gordon III",DEN,"vs. CIN"," 7.6","B-","13.8","+1.9","53% (8/15)","18%","Good"
"24","Devonta Freeman",BAL,"vs. GB"," 8.8","C+","13.4","+1.2","46% (7/15)","12%","Good"
"25","Rashaad Penny",SEA,"at LAR"," 3.4","C+","13.3","+0.3","20% (2/10)","7%","Good"
"26","Chase Edmonds",ARI,"at DET"," 9.2","C+","12.4","-1.3","33% (4/12)","8%","Awful"
"27","AJ Dillon",GB,"at BAL"," 5.6","C","11.3","+1.8","47% (8/17)","9%","Poor"
"28","Sony Michel",LAR,"vs. SEA"," 4.8","C+","11.1","0.0","37% (6/16)","9%","Awful"
