"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Patrick Mahomes II",KC,"at TEN"," 8.6","A+","26.6","-0.5","43% (7/16)","3%","Great"
"2","Kyler Murray",ARI,"vs. HOU"," 7.2","A","25.4","+0.2","43% (7/16)","8%","Good"
"3","Lamar Jackson",BAL,"vs. CIN"," 4.4","A","24.4","+1.4","46% (7/15)","19%","Awful"
"4","Tom Brady",TB,"vs. CHI"," 4.8","A","23.4","+3.4","62% (10/16)","3%","Good"
"5","Matthew Stafford",LAR,"vs. DET"," 9.6","A","22.5","+0.1","47% (8/17)","4%","Good"
"6","Jalen Hurts",PHI,"at LV"," 5.4","A","21.8","+2.3","50% (8/16)","23%","Good"
"7","Aaron Rodgers",GB,"vs. WAS"," 8.2","B+","21.1","+2.6","82% (14/17)","2%","Average"
"8","Ryan Tannehill",TEN,"vs. KC"," 7.8","B","20.5","+1.0","41% (7/17)","5%","Awful"
"9","Derek Carr",LV,"vs. PHI"," 3.4","B","19.6","-0.1","58% (10/17)","3%","Awful"
"10","Joe Burrow",CIN,"at BAL"," 5.8","B","19.0","+1.1","60% (6/10)","5%","Great"
"11","Matt Ryan",ATL,"at MIA"," 8.4","B","18.3","-1.3","50% (8/16)","0%","Average"
"12","Sam Darnold",CAR,"at NYG"," 6.2","B-","17.8","-0.3","50% (7/14)","12%","Good"
"13","Tua Tagovailoa",MIA,"vs. ATL"," 8.6","C+","17.3","-1.2","58% (7/12)","4%","Good"
"14","Jameis Winston",NO,"at SEA"," 5.4","C","17.0","+0.6","21% (3/14)","2%","Great"
"15","Daniel Jones",NYG,"vs. CAR"," 7.8","C","16.6","-0.3","57% (8/14)","6%","Awful"
"16","Justin Fields",CHI,"at TB"," 8.4","C","16.4","-3.8","33% (2/6)","3%","Awful"
"17","Taylor Heinicke",WAS,"at GB"," 7.0","C","16.2","+3.9","71% (5/7)","5%","Average"
"18","Carson Wentz",IND,"at SF"," 6.8","C-","15.9","-0.9","40% (6/15)","5%","Average"
"19","Teddy Bridgewater",DEN,"at CLE"," 7.2","D+","15.4","-0.7","53% (8/15)","4%","Awful"
"20","Mac Jones",NE,"vs. NYJ"," 5.4","D","15.1","-2.5","16% (1/6)","1%","Poor"
"21","Jimmy Garoppolo",SF,"vs. IND"," 7.4","D","14.7","-4.5","16% (1/6)","5%","Great"
"22","Jared Goff",DET,"at LAR"," 2.2","D-","14.3","-1.9","40% (6/15)","1%","Awful"
"23","Geno Smith",SEA,"vs. NO"," 5.4","F","13.9","-0.2","12% (2/16)","0%","Good"
"24","Case Keenum",CLE,"vs. DEN","-","F","13.4","-0.8","0% (0/15)","3%","Awful"
"25","Zach Wilson",NYJ,"at NE"," 4.6","F","13.0","-3.4","40% (2/5)","4%","Awful"
"26","Davis Mills",HOU,"at ARI"," 2.6","F","12.1","-2.2","25% (1/4)","0%","Average"
"27","Taysom Hill",NO,"at SEA"," 5.6","F","2.9","+4.5","68% (11/16)","13%","Great"
"28","Drew Lock",DEN,"at CLE"," 7.2","F","2.4","+1.5","43% (7/16)","0%","Awful"
"29","Jacoby Brissett",MIA,"vs. ATL"," 9.2","F","1.1","+1.5","43% (7/16)","8%","Awful"
"30","Mike Glennon",NYG,"vs. CAR","-","F","1.1","-1.0","18% (3/16)","0%","Awful"
