"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Jonathan Taylor",IND,"at JAC"," 8.2","A+","22.4","+4.5","68% (11/16)","26%","Good"
"2","Austin Ekeler",LAC,"at LV"," 7.2","A+","19.8","+1.7","53% (8/15)","20%","Great"
"3","Dalvin Cook",MIN,"vs. CHI"," 6.8","A","18.6","-2.0","33% (4/12)","24%","Poor"
"4","Alvin Kamara",NO,"at ATL"," 9.2","A","17.8","-2.1","41% (5/12)","24%","Average"
"5","David Montgomery",CHI,"at MIN"," 6.6","A","17.5","+0.1","50% (6/12)","23%","Poor"
"6","Najee Harris",PIT,"at BAL"," 6.8","A","17.2","-0.5","50% (8/16)","20%","Average"
"7","Josh Jacobs",LV,"vs. LAC"," 7.0","A","16.7","-1.0","46% (7/15)","14%","Good"
"8","Nick Chubb",CLE,"vs. CIN"," 6.4","A","15.5","-0.8","35% (5/14)","16%","Good"
"9","Elijah Mitchell",SF,"at LAR"," 2.6","A","15.5","+3.6","70% (7/10)","12%","Great"
"10","D'Onta Foreman",TEN,"at HOU"," 6.6","A-","14.9","+0.5","60% (6/10)","9%","Average"
"11","Devin Singletary",BUF,"vs. NYJ"," 9.8","A-","14.3","+1.4","56% (9/16)","9%","Average"
"12","Darrel Williams",KC,"at DEN"," 7.4","A-","14.2","+2.1","68% (11/16)","15%","Poor"
"13","Rashaad Penny",SEA,"at ARI"," 4.6","B+","13.7","+3.3","40% (4/10)","7%","Great"
"14","Sony Michel",LAR,"vs. SF"," 4.4","B+","13.6","+0.5","50% (8/16)","11%","Poor"
"15","D'Andre Swift",DET,"vs. GB"," 8.6","B","13.5","-1.1","50% (6/12)","13%","Average"
"16","Ezekiel Elliott",DAL,"at PHI"," 7.2","B","12.4","-0.9","50% (8/16)","18%","Average"
"17","Rhamondre Stevenson",NE,"at MIA"," 5.4","B","12.2","+2.3","45% (5/11)","10%","Average"
"18","Javonte Williams",DEN,"vs. KC"," 5.4","B","12.1","+0.5","43% (7/16)","13%","Average"
"19","James Conner",ARI,"vs. SEA"," 5.4","B-","11.8","+5.2","71% (10/14)","15%","Great"
"20","Antonio Gibson",WAS,"at NYG"," 5.6","B","11.1","-0.7","46% (7/15)","18%","Average"
"21","Damien Harris",NE,"at MIA"," 5.4","B-","11.0","+1.7","50% (7/14)","14%","Great"
"22","Saquon Barkley",NYG,"vs. WAS"," 4.6","B","11.0","-3.1","33% (4/12)","9%","Good"
"23","Melvin Gordon III",DEN,"vs. KC"," 5.0","B-","10.9","+0.2","40% (6/15)","15%","Average"
"24","Boston Scott",PHI,"vs. DAL"," 5.0","C+","10.5","+1.9","43% (7/16)","16%","Average"
"25","Cordarrelle Patterson",ATL,"vs. NO"," 8.0","C+","10.5","-","-","16%","Great"
"26","Dare Ogunbowale",JAC,"vs. IND"," 6.8","C","10.5","+0.3","31% (5/16)","6%","Great"
"27","Devonta Freeman",BAL,"vs. PIT"," 6.2","C","9.6","+0.6","41% (7/17)","11%","Average"
"28","Samaje Perine",CIN,"at CLE"," 5.8","C","9.2","+0.2","50% (8/16)","3%","Great"
"29","Aaron Jones",GB,"at DET"," 9.0","C","8.6","-2.0","37% (6/16)","13%","Good"
"30","Duke Johnson Jr.",MIA,"vs. NE"," 4.8","C","8.5","+1.9","33% (2/6)","10%","Average"
"31","Rex Burkhead",HOU,"vs. TEN"," 3.6","C","8.3","+0.6","26% (4/15)","14%","Poor"
"32","Michael Carter",NYJ,"at BUF"," 7.2","C-","8.1","+0.5","53% (7/13)","11%","Poor"
