"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Jonathan Taylor",IND,"vs. NYJ"," 8.6","A+","21.0","+4.4","73% (11/15)","25%","Average"
"2","Alvin Kamara",NO,"vs. ATL"," 9.0","A+","20.6","+0.8","46% (7/15)","24%","Average"
"3","Austin Ekeler",LAC,"at PHI"," 8.6","A+","20.4","-1.8","46% (7/15)","25%","Great"
"4","Dalvin Cook",MIN,"at BAL"," 7.0","A","19.2","-1.4","30% (4/13)","21%","Poor"
"5","Najee Harris",PIT,"vs. CHI"," 6.2","A","17.7","+1.5","85% (6/7)","28%","Poor"
"6","Aaron Jones",GB,"at KC"," 5.0","A","17.4","-0.8","41% (7/17)","18%","Average"
"7","Ezekiel Elliott",DAL,"vs. DEN"," 6.2","A","17.2","-0.3","50% (7/14)","25%","Poor"
"8","Darrell Henderson Jr.",LAR,"vs. TEN"," 6.0","A","16.9","+0.2","57% (8/14)","27%","Average"
"9","Joe Mixon",CIN,"vs. CLE"," 3.2","A-","15.8","+1.0","50% (4/8)","23%","Great"
"10","Elijah Mitchell",SF,"vs. ARI"," 2.8","A-","15.4","+3.5","60% (3/5)","10%","Great"
"11","Nick Chubb",CLE,"at CIN"," 4.2","B+","14.6","+1.7","50% (7/14)","17%","Average"
"12","Michael Carter",NYJ,"at IND"," 5.4","B+","14.2","+3.3","71% (5/7)","17%","Average"
"13","Cordarrelle Patterson",ATL,"at NO"," 8.6","A-","14.1","-","-","17%","Great"
"14","Khalil Herbert",CHI,"at PIT"," 2.8","B+","14.1","+1.2","37% (3/8)","16%","Awful"
"15","Damien Harris",NE,"at CAR"," 3.4","B","13.5","-0.5","35% (5/14)","21%","Average"
"16","Zack Moss",BUF,"at JAC"," 8.2","B","12.8","+0.7","50% (7/14)","15%","Average"
"17","Myles Gaskin",MIA,"vs. HOU"," 7.0","B","12.5","+1.1","36% (4/11)","10%","Average"
"18","Josh Jacobs",LV,"at NYG"," 5.8","B","12.5","-0.5","50% (7/14)","15%","Great"
