"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Derrick Henry",TEN,"at NYJ"," 6.0","A+","21.2","+3.6","50% (8/16)","1%","Awful"
"2","Austin Ekeler",LAC,"vs. LV"," 8.4","A+","20.6","-5.0","33% (4/12)","16%","Great"
"3","Alvin Kamara",NO,"vs. NYG"," 6.8","A+","19.8","-0.4","40% (6/15)","15%","Great"
"4","Joe Mixon",CIN,"vs. JAC"," 6.2","A","18.7","+2.6","33% (2/6)","1%","Awful"
"5","Aaron Jones",GB,"vs. PIT"," 5.4","A","18.1","-0.5","42% (6/14)","20%","Great"
"6","D'Andre Swift",DET,"at CHI"," 3.0","A","17.3","+2.6","61% (8/13)","11%","Great"
"7","Najee Harris",PIT,"at GB"," 7.4","A","16.7","-1.3","66% (2/3)","20%","Average"
"8","Nick Chubb",CLE,"at MIN"," 8.2","A","16.3","+1.3","50% (6/12)","0%","N/A"
"9","Ezekiel Elliott",DAL,"vs. CAR"," 6.8","A","16.0","-3.0","33% (5/15)","16%","Awful"
"10","Jonathan Taylor",IND,"at MIA"," 7.0","A-","15.7","+0.6","50% (7/14)","7%","Awful"
"11","David Montgomery",CHI,"vs. DET"," 9.2","A-","15.5","+2.3","53% (8/15)","11%","Awful"
"12","Antonio Gibson",WAS,"at ATL"," 3.8","A-","15.3","+0.2","42% (6/14)","10%","Great"
"13","Saquon Barkley",NYG,"at NO"," 3.0","B+","15.2","-3.6","33% (1/3)","7%","Awful"
"14","Chris Carson",SEA,"at SF"," 5.0","B+","15.2","-0.9","41% (5/12)","2%","Awful"
"15","James Robinson",JAC,"at CIN"," 7.4","B","14.5","0.0","28% (4/14)","2%","Awful"
"16","Clyde Edwards-Helaire",KC,"at PHI"," 3.8","B","14.5","-3.2","28% (4/14)","4%","Great"
"17","Chuba Hubbard",CAR,"at DAL"," 5.0","B","14.2","+1.1","33% (1/3)","8%","Awful"
"18","Miles Sanders",PHI,"vs. KC"," 8.8","B","14.0","-2.0","30% (4/13)","4%","Awful"
"19","Kareem Hunt",CLE,"at MIN"," 7.2","B","13.2","-0.3","43% (7/16)","1%","Awful"
"20","Chase Edmonds",ARI,"at LAR"," 4.0","B","12.8","+0.6","37% (6/16)","11%","Awful"
"21","Myles Gaskin",MIA,"vs. IND"," 5.0","B-","12.8","+1.6","40% (4/10)","1%","Awful"
"22","Melvin Gordon III",DEN,"vs. BAL"," 5.4","B-","12.7","+0.6","46% (7/15)","4%","Awful"
"23","Mike Davis",ATL,"vs. WAS"," 4.0","B-","12.0","-2.6","26% (4/15)","4%","Awful"
"24","Zack Moss",BUF,"vs. HOU"," 9.4","C+","11.9","+2.0","53% (7/13)","6%","Great"
"25","Dalvin Cook",MIN,"vs. CLE"," 6.2","B+","11.3","+2.9","46% (6/13)","1%","Awful"
"26","Javonte Williams",DEN,"vs. BAL"," 6.2","C+","11.1","-2.4","33% (1/3)","1%","Awful"
"27","Leonard Fournette",TB,"at NE"," 7.0","C+","10.7","-0.8","30% (4/13)","4%","Awful"
"28","Damien Harris",NE,"vs. TB"," 2.2","C+","10.5","-1.0","30% (4/13)","1%","Awful"
"29","Nyheim Hines",IND,"at MIA"," 7.4","C","10.4","+1.7","43% (7/16)","2%","Awful"
