"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Lamar Jackson",BAL,"vs. CLE"," 8.2","A+","23.9","+0.3","46% (7/15)","15%","Poor"
"2","Josh Allen",BUF,"at NO"," 5.8","A","23.0","+1.2","50% (8/16)","8%","Good"
"3","Tom Brady",TB,"at IND"," 8.4","A","22.5","+3.1","66% (10/15)","2%","Good"
"4","Jalen Hurts",PHI,"at NYG"," 4.0","A","21.8","+2.2","58% (10/17)","15%","Average"
"5","Justin Herbert",LAC,"at DEN"," 6.4","A-","21.0","+1.2","37% (6/16)","6%","Great"
"6","Dak Prescott",DAL,"vs. LV"," 6.6","B+","20.3","-1.0","55% (5/9)","6%","Average"
"7","Aaron Rodgers",GB,"vs. LAR"," 6.0","B","19.6","+1.6","68% (11/16)","2%","Average"
"8","Matthew Stafford",LAR,"at GB"," 3.4","B","19.0","+0.2","50% (8/16)","2%","Average"
"9","Cam Newton",CAR,"at MIA"," 7.6","B","18.5","+0.6","50% (4/8)","10%","Great"
"10","Russell Wilson",SEA,"at WAS"," 8.0","B","18.3","-4.2","30% (4/13)","1%","Great"
"11","Kirk Cousins",MIN,"at SF"," 5.4","B-","18.1","+3.9","75% (12/16)","3%","Great"
"12","Joe Burrow",CIN,"vs. PIT"," 6.4","B-","17.9","0.0","70% (7/10)","3%","Great"
"13","Derek Carr",LV,"at DAL"," 6.2","C","17.7","-1.5","58% (10/17)","3%","Awful"
"14","Taylor Heinicke",WAS,"vs. SEA"," 3.8","C","17.6","+3.3","63% (7/11)","5%","Average"
"15","Tyrod Taylor",HOU,"vs. NYJ"," 7.6","C","17.4","-1.7","30% (3/10)","8%","Poor"
"16","Carson Wentz",IND,"vs. TB"," 5.4","C","17.1","-0.4","50% (8/16)","5%","Average"
"17","Jimmy Garoppolo",SF,"vs. MIN"," 5.0","C-","16.8","+0.2","33% (3/9)","4%","Good"
"18","Mac Jones",NE,"vs. TEN"," 5.4","D+","16.6","-2.1","27% (3/11)","1%","Awful"
"19","Tua Tagovailoa",MIA,"vs. CAR"," 6.0","D","16.5","+1.8","75% (9/12)","7%","Good"
"20","Daniel Jones",NYG,"vs. PHI"," 4.6","D","16.3","-2.6","42% (6/14)","6%","Awful"
"21","Matt Ryan",ATL,"at JAC"," 6.2","D-","16.2","-0.8","43% (7/16)","3%","Good"
"22","Ben Roethlisberger",PIT,"at CIN"," 4.6","F","16.2","-1.3","35% (5/14)","1%","Awful"
"23","Andy Dalton",CHI,"at DET"," 9.0","F","16.1","+0.5","28% (4/14)","4%","Good"
"24","Teddy Bridgewater",DEN,"vs. LAC"," 5.0","F","15.9","-1.9","40% (6/15)","4%","Awful"
"25","Trevor Lawrence",JAC,"vs. ATL"," 9.0","F","15.7","-3.1","30% (3/10)","6%","Poor"
"26","Ryan Tannehill",TEN,"at NE"," 3.8","F","15.4","+1.1","52% (9/17)","5%","Poor"
"27","Zach Wilson",NYJ,"at HOU","-","F","14.8","-4.5","33% (2/6)","4%","Awful"
"28","Baker Mayfield",CLE,"at BAL"," 8.2","F","14.2","+0.2","50% (8/16)","2%","Poor"
"29","Trevor Siemian",NO,"vs. BUF"," 3.8","F","13.5","+6.1","100% (4/4)","1%","Average"
"30","Jared Goff",DET,"vs. CHI","-","F","12.8","-2.9","28% (4/14)","1%","Awful"
"31","Taysom Hill",NO,"vs. BUF"," 6.8","F","2.6","+2.4","57% (8/14)","6%","Great"
"32","Trey Lance",SF,"vs. MIN"," 5.4","F","2.3","+0.6","33% (3/9)","5%","Good"
"33","Tim Boyle",DET,"vs. CHI"," 9.0","F","1.5","-2.4","0% (0/6)","0%","Awful"
