"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Travis Kelce",KC,"vs. NYG"," 5.6","A+","19.0","+1.3","56% (9/16)","8%","Great"
"2","Kyle Pitts",ATL,"vs. CAR"," 5.2","A","13.2","+1.9","50% (3/6)","15%","Awful"
"3","Dallas Goedert",PHI,"at DET"," 8.2","A","13.0","-0.2","50% (7/14)","11%","Average"
"4","T.J. Hockenson",DET,"vs. PHI"," 5.4","A-","12.8","-1.8","47% (8/17)","7%","Good"
"5","Mike Gesicki",MIA,"at BUF"," 5.0","A-","12.6","+2.0","50% (8/16)","9%","Average"
"6","Noah Fant",DEN,"vs. WAS"," 4.2","B+","12.5","-0.6","47% (8/17)","11%","Average"
"7","Dalton Schultz",DAL,"at MIN"," 4.0","B+","12.1","+2.8","73% (11/15)","7%","Great"
"8","Hunter Henry",NE,"at LAC"," 7.8","B","10.3","+0.5","60% (9/15)","8%","Great"
"9","Tyler Higbee",LAR,"at HOU"," 7.4","B-","9.8","-0.4","37% (6/16)","13%","Poor"
"10","Zach Ertz",ARI,"vs. GB"," 9.4","C+","9.6","+0.1","41% (5/12)","11%","Great"
"11","Ricky Seals-Jones",WAS,"at DEN"," 5.4","C+","9.0","+0.7","36% (4/11)","20%","Awful"
"12","C.J. Uzomah",CIN,"at NYJ"," 8.2","C","8.8","+4.2","57% (4/7)","7%","Great"
"13","Rob Gronkowski",TB,"at NO"," 4.0","C","8.3","+2.0","50% (6/12)","16%","Great"
"14","Evan Engram",NYG,"at KC"," 7.6","C-","8.2","-0.6","42% (6/14)","7%","Awful"
"15","Jared Cook",LAC,"vs. NE"," 7.2","C-","8.1","-0.5","50% (8/16)","11%","Good"
"16","Tyler Conklin",MIN,"vs. DAL"," 8.4","D+","7.8","+1.6","50% (8/16)","4%","Great"
"17","Mo Alie-Cox",IND,"vs. TEN"," 4.2","D","7.7","+0.7","35% (6/17)","9%","Great"
"18","Dan Arnold",JAC,"at SEA"," 5.6","D","6.7","+1.6","60% (9/15)","3%","Awful"
"19","Cole Kmet",CHI,"vs. SF"," 5.8","D-","6.6","-0.9","37% (6/16)","6%","Awful"
"20","Gerald Everett",SEA,"vs. JAC"," 8.8","F","6.3","-0.2","42% (6/14)","4%","Great"
"21","David Njoku",CLE,"vs. PIT"," 4.4","F","6.2","-0.2","25% (4/16)","4%","Average"
"22","Jonnu Smith",NE,"at LAC"," 8.6","F","6.0","-1.1","50% (8/16)","11%","Awful"
"23","Austin Hooper",CLE,"vs. PIT"," 5.6","F","5.8","-0.9","42% (6/14)","6%","Poor"
"24","Pat Freiermuth",PIT,"at CLE"," 4.8","F","5.6","+1.5","66% (4/6)","7%","Average"
"25","Anthony Firkser",TEN,"at IND"," 7.4","F","5.2","-2.0","20% (3/15)","5%","Awful"
"26","Ross Dwelley",SF,"at CHI"," 2.8","F","5.0","+0.6","46% (7/15)","3%","Great"
"27","O.J. Howard",TB,"at NO"," 4.2","F","4.9","-0.7","28% (2/7)","4%","Average"
"28","Blake Jarwin",DAL,"at MIN"," 3.4","F","4.9","-0.3","50% (3/6)","8%","Average"
"29","Hayden Hurst",ATL,"vs. CAR"," 4.8","F","4.7","-0.7","60% (9/15)","4%","Great"
"30","Adam Trautman",NO,"vs. TB"," 5.4","F","4.7","-0.6","31% (5/16)","3%","Awful"
"31","Donald Parham Jr.",LAC,"vs. NE"," 7.6","F","4.7","+0.2","31% (5/16)","5%","Great"
"32","Tommy Sweeney",BUF,"vs. MIA"," 7.2","F","4.5","-0.4","14% (1/7)","5%","Great"
"33","Cameron Brate",TB,"at NO"," 4.8","F","4.5","+0.1","43% (7/16)","5%","Awful"
"34","Tommy Tremble",CAR,"at ATL"," 8.4","F","4.4","+0.8","28% (2/7)","7%","Great"
"35","Jordan Akins",HOU,"vs. LAR"," 5.6","F","4.1","-1.8","25% (4/16)","6%","Awful"
"36","Juwan Johnson",NO,"vs. TB"," 5.4","F","4.0","+0.6","33% (2/6)","7%","Great"
"37","Harrison Bryant",CLE,"vs. PIT"," 4.8","F","3.6","-1.8","20% (3/15)","2%","Awful"
