"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Travis Kelce",KC,"vs. DEN"," 6.6","A+","17.6","-0.4","56% (9/16)","7%","Great"
"2","George Kittle",SF,"at SEA"," 6.0","A","17.0","-2.0","40% (4/10)","8%","Good"
"3","Mark Andrews",BAL,"at PIT"," 4.4","A","15.2","-1.1","35% (6/17)","12%","Good"
"4","Rob Gronkowski",TB,"at ATL"," 8.6","A-","13.9","+2.4","50% (5/10)","11%","Average"
"5","Kyle Pitts",ATL,"vs. TB"," 7.4","B+","13.3","-1.9","27% (3/11)","12%","Awful"
"6","T.J. Hockenson",DET,"vs. MIN"," 2.2","B+","12.6","-2.1","43% (7/16)","8%","Average"
"7","Dalton Schultz",DAL,"at NO"," 3.2","B","11.9","+1.3","56% (9/16)","7%","Good"
"8","Mike Gesicki",MIA,"vs. NYG"," 4.8","B","11.7","+0.8","43% (7/16)","7%","Awful"
"9","Dawson Knox",BUF,"vs. NE"," 6.4","B","11.3","+4.0","71% (10/14)","9%","Great"
"10","Pat Freiermuth",PIT,"vs. BAL"," 7.6","B-","11.0","+2.4","72% (8/11)","14%","Average"
"11","Dallas Goedert",PHI,"at NYJ"," 7.2","B-","11.0","-1.7","46% (7/15)","6%","Poor"
"12","Logan Thomas",WAS,"at LV"," 7.8","C+","10.8","+1.5","50% (5/10)","11%","Good"
"13","Zach Ertz",ARI,"at CHI"," 4.4","C","10.8","+0.9","37% (6/16)","11%","Great"
"14","Noah Fant",DEN,"at KC"," 8.4","C-","10.8","-0.5","53% (8/15)","9%","Average"
"15","Foster Moreau",LV,"vs. WAS"," 7.0","C-","10.2","+0.9","41% (7/17)","9%","Great"
"16","Cole Kmet",CHI,"vs. ARI"," 4.0","D","9.5","-0.3","50% (8/16)","7%","Awful"
"17","Tyler Higbee",LAR,"vs. JAC"," 7.6","D+","9.2","-0.3","43% (7/16)","11%","Awful"
"18","Gerald Everett",SEA,"vs. SF"," 6.6","D","8.7","+0.4","42% (6/14)","6%","Great"
"19","Tyler Conklin",MIN,"at DET"," 5.2","D-","8.1","+2.0","62% (10/16)","9%","Average"
"20","Hunter Henry",NE,"at BUF"," 6.6","D-","7.7","+0.4","53% (8/15)","13%","Good"
"21","C.J. Uzomah",CIN,"vs. LAC"," 9.4","F","7.4","+1.7","36% (4/11)","4%","Great"
"22","Evan Engram",NYG,"at MIA"," 7.0","F","7.1","-1.0","35% (5/14)","6%","Average"
"23","Jack Doyle",IND,"at HOU"," 7.6","F","7.1","+1.1","47% (8/17)","6%","Average"
"24","James O'Shaughnessy",JAC,"at LAR"," 5.0","F","6.4","+0.2","40% (4/10)","6%","Awful"
"25","Jared Cook",LAC,"at CIN"," 5.4","F","6.4","+0.3","56% (9/16)","8%","Average"
"26","Ryan Griffin",NYJ,"vs. PHI"," 7.6","F","5.0","+0.2","31% (5/16)","4%","Poor"
"27","Jonnu Smith",NE,"at BUF"," 6.6","F","5.0","-0.9","40% (6/15)","7%","Awful"
"28","Brevin Jordan",HOU,"vs. IND"," 5.4","F","4.8","+2.4","40% (2/5)","8%","Great"
"29","Durham Smythe",MIA,"vs. NYG"," 4.8","F","4.8","+0.6","64% (11/17)","7%","Awful"
"30","Albert Okwuegbunam",DEN,"at KC"," 8.2","F","4.7","+0.1","37% (3/8)","3%","Average"
"31","Donald Parham Jr.",LAC,"at CIN"," 6.4","F","4.7","+1.0","43% (7/16)","6%","Great"
"32","Juwan Johnson",NO,"vs. DAL"," 5.6","F","4.7","+0.2","33% (3/9)","4%","Great"
"33","Mo Alie-Cox",IND,"at HOU"," 7.4","F","4.4","-0.1","23% (4/17)","6%","Good"
"34","Cameron Brate",TB,"at ATL"," 9.0","F","4.2","-0.4","46% (7/15)","7%","Awful"
"35","Jimmy Graham",CHI,"vs. ARI"," 4.2","F","4.1","+0.6","33% (5/15)","8%","Poor"
"36","Will Dissly",SEA,"vs. SF"," 6.0","F","4.0","-0.1","43% (7/16)","5%","Average"
"37","Pharaoh Brown",HOU,"vs. IND"," 5.2","F","4.0","-0.4","35% (5/14)","2%","Awful"
"38","Nick Vannett",NO,"vs. DAL"," 6.6","F","3.8","+1.0","42% (3/7)","2%","Great"
"39","O.J. Howard",TB,"at ATL"," 9.2","F","3.7","-1.2","27% (3/11)","3%","Average"
"40","John Bates",WAS,"at LV"," 8.2","F","3.4","-1.2","10% (1/10)","1%","Awful"
"41","Kyle Rudolph",NYG,"at MIA"," 7.2","F","3.4","-0.4","45% (5/11)","10%","Awful"
"42","Kylen Granson",IND,"at HOU"," 7.8","F","3.4","+0.1","50% (6/12)","3%","Awful"
"43","Zach Gentry",PIT,"vs. BAL"," 7.4","F","3.3","-0.2","25% (3/12)","4%","Awful"
"44","Chris Manhertz",JAC,"at LAR"," 5.0","F","3.3","-0.3","26% (4/15)","1%","Great"
"45","Jesse James",CHI,"vs. ARI"," 4.2","F","3.1","+0.2","20% (3/15)","4%","Great"
"46","Parker Hesse",ATL,"vs. TB","-","F","3.1","-","-","0%","N/A"
"47","Stephen Anderson",LAC,"at CIN"," 4.6","F","2.9","+0.9","46% (7/15)","3%","Great"
"48","Blake Bell",KC,"vs. DEN"," 5.8","F","2.4","-0.4","33% (5/15)","0%","Awful"
"49","Noah Gray",KC,"vs. DEN"," 5.8","F","2.4","-0.4","18% (2/11)","5%","Average"
"50","Chris Herndon IV",MIN,"at DET"," 5.6","F","2.4","+0.6","31% (5/16)","0%","Great"
"51","Sean McKeon",DAL,"at NO"," 3.2","F","2.3","+0.2","28% (2/7)","0%","N/A"
"52","Garrett Griffin",NO,"vs. DAL"," 6.6","F","2.3","-0.8","7% (1/13)","0%","Awful"
"53","Drew Sample",CIN,"vs. LAC"," 9.2","F","2.2","-0.5","25% (4/16)","2%","Awful"
"54","Daniel Helm",LV,"vs. WAS","-","F","2.2","-","-","0%","N/A"
"55","Tommy Sweeney",BUF,"vs. NE"," 8.0","F","2.1","-1.4","9% (1/11)","3%","Great"
"56","Brock Wright",DET,"vs. MIN"," 2.2","F","2.0","-0.4","33% (1/3)","0%","N/A"
"57","Antony Auclair",HOU,"vs. IND"," 5.8","F","2.0","0.0","16% (2/12)","5%","Great"
"58","Charlie Woerner",SF,"at SEA"," 6.0","F","2.0","-0.2","28% (4/14)","1%","Awful"
"59","Jack Stoll",PHI,"at NYJ"," 8.2","F","1.9","-0.8","8% (1/12)","4%","Awful"
"60","Chris Myarick",NYG,"at MIA"," 6.8","F","1.9","-","-","8%","Great"
"61","Ross Dwelley",SF,"at SEA"," 6.0","F","1.8","-0.3","31% (5/16)","2%","Great"
"62","Nick Boyle",BAL,"at PIT"," 5.0","F","1.7","-3.0","0% (0/5)","0%","N/A"
"63","Ricky Seals-Jones",WAS,"at LV","-","F","1.7","0.0","36% (4/11)","15%","Awful"
"64","Luke Farrell",JAC,"at LAR","-","F","1.7","-0.8","18% (2/11)","1%","Awful"
"65","Lee Smith",ATL,"vs. TB"," 8.6","F","1.7","+0.4","33% (5/15)","5%","Great"
"66","Darrell Daniels",ARI,"at CHI"," 5.2","F","1.6","-0.6","7% (1/14)","2%","Awful"
"67","Josh Oliver",BAL,"at PIT","-","F","1.6","-0.4","25% (3/12)","2%","Awful"
"68","Tre' McKitty",LAC,"at CIN"," 6.0","F","1.5","-1.0","14% (1/7)","0%","N/A"
"69","Eric Saubert",DEN,"at KC"," 8.2","F","1.5","-0.1","25% (4/16)","3%","Great"
"70","Adam Shaheen",MIA,"vs. NYG","-","F","1.5","-0.1","42% (6/14)","6%","Awful"
"71","Hunter Long",MIA,"vs. NYG"," 4.2","F","1.4","-1.3","0% (0/7)","0%","N/A"
"72","Jeremy Sprinkle",DAL,"at NO"," 3.2","F","1.3","-0.3","0% (0/15)","0%","N/A"
"73","Tyree Jackson",PHI,"at NYJ"," 8.2","F","1.3","-","-","0%","N/A"
"74","Trevon Wesco",NYJ,"vs. PHI"," 7.6","F","1.3","-0.3","7% (1/14)","0%","Awful"
"75","Demetrius Harris",ARI,"at CHI","-","F","1.3","-0.9","0% (0/14)","11%","Awful"
"76","Luke Stocker",MIN,"at DET"," 5.6","F","1.2","0.0","30% (4/13)","0%","N/A"
"77","Eric Tomlinson",BAL,"at PIT"," 5.0","F","1.2","-0.4","5% (1/17)","0%","N/A"
"78","J.P. Holtz",CHI,"vs. ARI","-","F","1.2","-0.4","0% (0/13)","0%","N/A"
"79","Jacob Hollister",JAC,"at LAR","-","F","1.1","+0.7","40% (4/10)","4%","Great"
"80","Jordan Akins",HOU,"vs. IND","-","F","1.1","-1.8","26% (4/15)","7%","Awful"
"81","Colby Parkinson",SEA,"vs. SF"," 6.4","F","1.1","-0.8","15% (2/13)","0%","Awful"
"82","Kevin Rader",PIT,"vs. BAL","-","F","0.9","-0.3","0% (0/3)","0%","N/A"
"83","Kendall Blanton",LAR,"vs. JAC"," 7.6","F","0.9","-","-","4%","Awful"
"84","Dan Brown",NYJ,"vs. PHI","-","F","0.7","-0.2","8% (1/12)","0%","N/A"
"85","Matt Bushman",LV,"vs. WAS","-","F","0.6","-0.7","0% (0/1)","0%","N/A"
"86","Cethan Carter",MIA,"vs. NYG","-","F","0.4","-0.1","17% (3/17)","0%","Awful"
"87","Richard Rodgers",PHI,"at NYJ","-","F","0.4","-1.1","0% (0/8)","0%","N/A"
"88","Darren Fells",TB,"at ATL","-","F","0.4","-1.2","23% (3/13)","0%","N/A"
"89","Brad Cottam",KC,"vs. DEN","-","F","0.4","-","-","0%","N/A"
