"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Christian McCaffrey",CAR,"at MIA"," 5.0","A+","22.2","-1.7","66% (4/6)","18%","Awful"
"2","Austin Ekeler",LAC,"at DEN"," 6.2","A+","20.4","+0.7","50% (8/16)","26%","Great"
"3","Jonathan Taylor",IND,"vs. TB"," 5.2","A+","20.2","+8.0","87% (14/16)","29%","Good"
"4","Dalvin Cook",MIN,"at SF"," 4.0","A","19.1","-2.3","30% (4/13)","33%","Awful"
"5","D'Andre Swift",DET,"vs. CHI"," 6.6","A","19.1","+0.3","50% (7/14)","18%","Average"
"6","Najee Harris",PIT,"at CIN"," 7.0","A","18.2","+0.1","60% (6/10)","22%","Average"
"7","Joe Mixon",CIN,"vs. PIT"," 3.4","A","17.8","+2.9","60% (6/10)","24%","Great"
"8","Ezekiel Elliott",DAL,"vs. LV"," 8.0","A","16.8","-0.7","46% (7/15)","24%","Average"
"9","David Montgomery",CHI,"at DET"," 9.2","A-","16.6","+4.6","75% (9/12)","13%","Good"
"10","James Robinson",JAC,"vs. ATL"," 8.8","A-","16.1","+1.2","53% (7/13)","22%","Great"
"11","Saquon Barkley",NYG,"vs. PHI"," 8.2","A-","15.8","-3.0","33% (2/6)","10%","Great"
"12","Cordarrelle Patterson",ATL,"at JAC"," 6.2","B+","15.8","-","-","16%","Great"
"13","Nick Chubb",CLE,"at BAL"," 6.0","B+","14.7","+2.8","57% (8/14)","17%","Great"
"14","Darrell Henderson Jr.",LAR,"at GB"," 9.0","B+","14.4","-0.7","50% (7/14)","21%","Average"
"15","Leonard Fournette",TB,"at IND"," 5.2","B","14.3","+0.3","42% (6/14)","15%","Awful"
"16","Antonio Gibson",WAS,"vs. SEA"," 6.4","B","14.1","-1.1","35% (5/14)","18%","Average"
"17","Miles Sanders",PHI,"at NYG"," 5.6","B","13.3","-2.7","23% (3/13)","11%","Awful"
